token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
We	PRP
still	RB
continue	VBP
in	IN
a	DT
period	NN
of	IN
unbounded	JJ
prosperity	NN
.	.
This	DT
prosperity	NN
is	VBZ
not	RB
the	DT
creature	NN
of	IN
law	NN
,	,
but	CC
undoubtedly	RB
the	DT
laws	NNS
under	IN
which	WDT
we	PRP
work	VBP
have	VB
been	VBN
instrumental	JJ
in	IN
creating	VBG
the	DT
conditions	NNS
which	WDT
made	VBD
it	PRP
possible	JJ
,	,
and	CC
by	IN
unwise	JJ
legislation	NN
it	PRP
would	MD
be	VB
easy	JJ
enough	JJ
to	TO
destroy	VB
it	PRP
.	.
There	EX
will	MD
undoubtedly	RB
be	VB
periods	NNS
of	IN
depression	NN
.	.
The	DT
wave	NN
will	MD
recede	VB
;	:
but	CC
the	DT
tide	NN
will	MD
advance	VB
.	.
This	DT
Nation	NNP
is	VBZ
seated	VBN
on	IN
a	DT
continent	NN
flanked	VBN
by	IN
two	CD
great	JJ
oceans	NNS
.	.
It	PRP
is	VBZ
composed	VBN
of	IN
men	NNS
the	DT
descendants	NNS
of	IN
pioneers	NNS
,	,
or	CC
,	,
in	IN
a	DT
sense	NN
,	,
pioneers	NNS
themselves	PRP
;	:
of	IN
men	NNS
winnowed	VBD
out	RP
from	IN
among	IN
the	DT
nations	NNS
of	IN
the	DT
Old	NNP
World	NNP
by	IN
the	DT
energy	NN
,	,
boldness	NN
,	,
and	CC
love	NN
of	IN
adventure	NN
found	VBD
in	IN
their	PRP$
own	JJ
eager	JJ
hearts	NNS
.	.
Such	JJ
a	DT
Nation	NN
,	,
so	RB
placed	VBN
,	,
will	MD
surely	RB
wrest	VB
success	NN
from	IN
fortune	NN
.	.
As	IN
a	DT
people	NNS
we	PRP
have	VBP
played	VBN
a	DT
large	JJ
part	NN
in	IN
the	DT
world	NN
,	,
and	CC
we	PRP
are	VBP
bent	VBN
upon	IN
making	VBG
our	PRP$
future	NN
even	RB
larger	JJR
than	IN
the	DT
past	NN
.	.
In	IN
particular	JJ
,	,
the	DT
events	NNS
of	IN
the	DT
last	JJ
four	CD
years	NNS
have	VBP
definitely	RB
decided	VBN
that	IN
,	,
for	IN
woe	NN
or	CC
for	IN
weal	NN
,	,
our	PRP$
place	NN
must	MD
be	VB
great	JJ
among	IN
the	DT
nations	NNS
.	.
We	PRP
may	MD
either	RB
fall	VB
greatly	RB
or	CC
succeed	VB
greatly	RB
;	:
but	CC
we	PRP
can	MD
not	RB
avoid	VB
the	DT
endeavor	NN
from	IN
which	WDT
