token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
of	IN
the	DT
United	NNP
States	NNPS
:	:
We	PRP
have	VBP
continued	VBN
cause	NN
for	IN
expressing	VBG
our	PRP$
gratitude	NN
to	TO
the	DT
Supreme	NNP
Ruler	NNP
of	IN
the	DT
Universe	NNP
for	IN
the	DT
benefits	NNS
and	CC
blessings	NNS
which	WDT
our	PRP$
country	NN
,	,
under	IN
His	PRP$
kind	NN
providence	NN
,	,
has	VBZ
enjoyed	VBN
during	IN
the	DT
past	JJ
year	NN
.	.
Notwithstanding	VBG
the	DT
exciting	JJ
scenes	NNS
through	IN
which	WDT
we	PRP
have	VBP
passed	VBN
,	,
nothing	NN
has	VBZ
occurred	VBN
to	TO
disturb	VB
the	DT
general	JJ
peace	NN
or	CC
to	TO
derange	VB
the	DT
harmony	NN
of	IN
our	PRP$
political	JJ
system	NN
.	.
The	DT
great	JJ
moral	JJ
spectacle	NN
has	VBZ
been	VBN
exhibited	VBN
of	IN
a	DT
nation	NN
approximating	VBG
in	IN
number	NN
to	TO
20,000,000	CD
people	NNS
having	VBG
performed	VBN
the	DT
high	JJ
and	CC
important	JJ
function	NN
of	IN
electing	VBG
their	PRP$
Chief	NNP
Magistrate	NNP
for	IN
the	DT
term	NN
of	IN
four	CD
years	NNS
without	IN
the	DT
commission	NN
of	IN
any	DT
acts	NNS
of	IN
violence	NN
or	CC
the	DT
manifestation	NN
of	IN
a	DT
spirit	NN
of	IN
insubordination	NN
to	TO
the	DT
laws	NNS
.	.
The	DT
great	JJ
and	CC
inestimable	JJ
right	NN
of	IN
suffrage	NN
has	VBZ
been	VBN
exercised	VBN
by	IN
all	DT
who	WP
were	VBD
invested	VBN
with	IN
it	PRP
under	IN
the	DT
laws	NNS
of	IN
the	DT
different	JJ
States	NNS
in	IN
a	DT
spirit	NN
dictated	VBD
alone	RB
by	IN
a	DT
desire	NN
,	,
in	IN
the	DT
selection	NN
of	IN
the	DT
agent	NN
,	,
to	TO
advance	VB
the	DT
interests	NNS
of	IN
the	DT
country	NN
and	CC
to	TO
place	VB
beyond	IN
jeopardy	NN
the	DT
institutions	NNS
under	IN
which	WDT
it	PRP
is	VBZ
our	PRP$
happiness	NN
to	TO
live	VB
.	.
That	IN
the	DT
deepest	JJS
interest	NN
has	VBZ
been	VBN
manifested	VBN
by	IN
all	DT
our	PRP$
countrymen	NNS
in	IN
the	DT
result	NN
of	IN
the	DT
election	NN
is	VBZ
not	RB
less	RBR
true	JJ
than	IN
highly	RB
creditable	JJ
to	TO
them	PRP
.	.
