token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Eighty-third	NNP
Congress	NNP
:	:
It	PRP
is	VBZ
a	DT
high	JJ
honor	NN
again	RB
to	TO
present	VB
to	TO
the	DT
Congress	NNP
my	PRP$
views	NNS
on	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
and	CC
to	TO
recommend	VB
measures	NNS
to	TO
advance	VB
the	DT
security	NN
,	,
prosperity	NN
,	,
and	CC
well-being	NN
of	IN
the	DT
American	JJ
people	NNS
.	.
All	DT
branches	NNS
of	IN
this	DT
Government--and	NNP
I	PRP
venture	VB
to	TO
say	VB
both	DT
of	IN
our	PRP$
great	JJ
parties--can	JJ
support	NN
the	DT
general	JJ
objective	NN
of	IN
the	DT
recommendations	NNS
I	PRP
make	VBP
today	NN
,	,
for	IN
that	DT
objective	NN
is	VBZ
the	DT
building	NN
of	IN
a	DT
stronger	JJR
America	NNP
.	.
A	DT
nation	NN
whose	WP$
every	DT
citizen	NN
has	VBZ
good	JJ
reason	NN
for	IN
bold	JJ
hope	NN
;	:
where	WRB
effort	NN
is	VBZ
rewarded	VBN
and	CC
prosperity	NN
is	VBZ
shared	VBN
;	:
where	WRB
freedom	NN
expands	VBZ
and	CC
peace	NN
is	VBZ
secure--that	JJ
is	VBZ
what	WP
I	PRP
mean	VBP
by	IN
a	DT
stronger	JJR
America	NNP
.	.
Toward	IN
this	DT
objective	NN
a	DT
real	JJ
momentum	NN
has	VBZ
been	VBN
developed	VBN
during	IN
this	DT
Administration	NNP
's	POS
first	JJ
year	NN
in	IN
office	NN
.	.
We	PRP
mean	VBP
to	TO
continue	VB
that	DT
momentum	NN
and	CC
to	TO
increase	VB
it	PRP
.	.
We	PRP
mean	VBP
to	TO
build	VB
a	DT
better	JJR
future	NN
for	IN
this	DT
nation	NN
.	.
Much	JJ
for	IN
which	WDT
we	PRP
may	MD
be	VB
thankful	JJ
has	VBZ
happened	VBN
during	IN
the	DT
past	JJ
year	NN
.	.
First	RB
of	IN
all	DT
we	PRP
are	VBP
deeply	RB
grateful	JJ
that	IN
our	PRP$
sons	NNS
no	RB
longer	RB
die	VB
on	IN
the	DT
distant	JJ
mountains	NNS
of	IN
Korea	NNP
.	.
Although	IN
they	PRP
are	VBP
still	RB
called	VBN
from	IN
our	PRP$
homes	NNS
to	TO
military	JJ
service	NN
,	,
they	PRP
are	VBP
no	RB
longer	RB
called	VBN
to	TO
the	DT
field	NN
of	IN
battle	NN
.	.
The	DT
nation	NN
has	VBZ
just	RB
completed	VBN
the	DT
most	RBS
prosperous	JJ
year	NN
in	IN
its	PRP$
history	NN
.	.
The	DT
damaging	JJ
effect	NN
of	IN
