token	pos
Since	IN
the	DT
close	NN
of	IN
the	DT
last	JJ
Congress	NNP
the	DT
Nation	NNP
has	VBZ
lost	VBN
President	NNP
Harding	NNP
.	.
The	DT
world	NN
knew	VBD
his	PRP$
kindness	NN
and	CC
his	PRP$
humanity	NN
,	,
his	PRP$
greatness	NN
and	CC
his	PRP$
character	NN
.	.
He	PRP
has	VBZ
left	VBN
his	PRP$
mark	NN
upon	IN
history	NN
.	.
He	PRP
has	VBZ
made	VBN
justice	NN
more	RBR
certain	JJ
and	CC
peace	NN
more	RBR
secure	JJ
.	.
The	DT
surpassing	NN
tribute	NN
paid	VBN
to	TO
his	PRP$
memory	NN
as	IN
he	PRP
was	VBD
borne	VBN
across	IN
the	DT
continent	NN
to	TO
rest	VB
at	IN
last	JJ
at	IN
home	NN
revealed	VBD
the	DT
place	NN
lie	VB
held	VBN
in	IN
the	DT
hearts	NNS
of	IN
the	DT
American	JJ
people	NNS
.	.
But	CC
this	DT
is	VBZ
not	RB
the	DT
occasion	NN
for	IN
extended	JJ
reference	NN
to	TO
the	DT
man	NN
or	CC
his	PRP$
work	NN
.	.
In	IN
this	DT
presence	NN
,	,
among	IN
these	DT
who	WP
knew	VBD
and	CC
loved	VBD
him	PRP
,	,
that	WDT
is	VBZ
unnecessary	JJ
.	.
But	CC
we	PRP
who	WP
were	VBD
associated	VBN
with	IN
him	PRP
could	MD
not	RB
resume	VB
together	RB
the	DT
functions	NNS
of	IN
our	PRP$
office	NN
without	IN
pausing	VBG
for	IN
a	DT
moment	NN
,	,
and	CC
in	IN
his	PRP$
memory	NN
reconsecrating	VBG
ourselves	PRP
to	TO
the	DT
service	NN
of	IN
our	PRP$
country	NN
.	.
He	PRP
is	VBZ
gone	VBN
.	.
We	PRP
remain	VBP
.	.
It	PRP
is	VBZ
our	PRP$
duty	NN
,	,
under	IN
the	DT
inspiration	NN
of	IN
his	PRP$
example	NN
,	,
to	TO
take	VB
up	RP
the	DT
burdens	NNS
which	WDT
he	PRP
was	VBD
permitted	VBN
to	TO
lay	VB
down	RP
,	,
and	CC
to	TO
develop	VB
and	CC
support	VB
the	DT
wise	JJ
principles	NNS
of	IN
government	NN
which	WDT
he	PRP
represented	VBD
.	.
FOREIGN	JJ
AFFAIRS	NNS
For	IN
us	PRP
peace	NN
reigns	NNS
everywhere	RB
.	.
We	PRP
desire	VBP
to	TO
perpetuate	VB
it	PRP
always	RB
by	IN
granting	VBG
full	JJ
justice	NN
to	TO
others	NNS
and	CC
requiring	VBG
of	IN
others	NNS
full	JJ
justice	NN
to	TO
ourselves	PRP
.	.
Our	PRP$
country	NN
has	VBZ
one	CD
cardinal	JJ
principle	NN
to	TO
maintain	VB
in	IN
its	PRP$
foreign	JJ
policy	NN
.	.
It	PRP
is	VBZ
an	DT
