token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
95th	JJ
Congress	NNP
,	,
ladies	NNS
and	CC
gentlemen	NNS
:	:
Two	CD
years	NNS
ago	IN
today	NN
we	PRP
had	VBD
the	DT
first	JJ
caucus	NN
in	IN
Iowa	NNP
,	,
and	CC
one	CD
year	NN
ago	IN
tomorrow	NN
,	,
I	PRP
walked	VBD
from	IN
here	RB
to	TO
the	DT
White	NNP
House	NNP
to	TO
take	VB
up	RP
the	DT
duties	NNS
of	IN
President	NNP
of	IN
the	DT
United	NNP
States	NNP
.	.
I	PRP
did	VBD
n't	RB
know	VB
it	PRP
then	RB
when	WRB
I	PRP
walked	VBD
,	,
but	CC
I	PRP
've	VBP
been	VBN
trying	VBG
to	TO
save	VB
energy	NN
ever	RB
since	IN
.	.
[	NN
Laughter	NNP
]	SYM
I	PRP
return	VB
tonight	RB
to	TO
fulfill	VB
one	CD
of	IN
those	DT
duties	NNS
of	IN
the	DT
Constitution	NNP
:	:
to	TO
give	VB
to	TO
the	DT
Congress—and	NNP
to	TO
the	DT
Nation—information	NNP
on	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
.	.
Militarily	RB
,	,
politically	RB
,	,
economically	RB
,	,
and	CC
in	IN
spirit	NN
,	,
the	DT
state	NN
of	IN
our	PRP$
Union	NNP
is	VBZ
sound	JJ
.	.
We	PRP
are	VBP
a	DT
great	JJ
country	NN
,	,
a	DT
strong	JJ
country	NN
,	,
a	DT
vital	JJ
and	CC
a	DT
dynamic	JJ
country	NN
—and	CC
so	IN
we	PRP
will	MD
remain	VB
.	.
We	PRP
are	VBP
a	DT
confident	JJ
people	NNS
and	CC
a	DT
hardworking	JJ
people	NNS
,	,
a	DT
decent	JJ
and	CC
a	DT
compassionate	JJ
people—and	CC
so	RB
we	PRP
will	MD
remain	VB
.	.
I	PRP
want	VBP
to	TO
speak	VB
to	TO
you	PRP
tonight	RB
about	IN
where	WRB
we	PRP
are	VBP
and	CC
where	WRB
we	PRP
must	MD
go	VB
,	,
about	IN
what	WP
we	PRP
have	VBP
done	VBN
and	CC
what	WP
we	PRP
must	MD
do	VB
.	.
And	CC
I	PRP
want	VBP
to	TO
pledge	NN
to	TO
you	PRP
my	PRP$
best	JJS
efforts	NNS
and	CC
ask	VB
you	PRP
to	TO
pledge	NN
yours	PRP
.	.
Each	DT
generation	NN
of	IN
Americans	NNPS
has	VBZ
to	TO
face	VB
circumstances	NNS
not	RB
of	IN
its	PRP$
own	JJ
choosing	NN
,	,
but	CC
by	IN
which	WDT
its	PRP$
character	NN
is	VBZ
measured	VBN
and	CC
its	PRP$
spirit	NN
is	VBZ
tested	VBN
.	.
