token	pos
Jump	NNP
to	TO
Part	NNP
II	NNP
|	NNP
Part	NNP
III	NNP
|	NNP
Part	NNP
IV	NNP
[	NNP
On	IN
the	DT
Anti-Trust	JJ
Statute	NNP
.	.
]	SYM
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
This	DT
message	NN
is	VBZ
the	DT
first	JJ
of	IN
several	JJ
which	WDT
I	PRP
shall	MD
send	VB
to	TO
Congress	NNP
during	IN
the	DT
interval	NN
between	IN
the	DT
opening	NN
of	IN
its	PRP$
regular	JJ
session	NN
and	CC
its	PRP$
adjournment	NN
for	IN
the	DT
Christmas	NNP
holidays	NNS
.	.
The	DT
amount	NN
of	IN
information	NN
to	TO
be	VB
communicated	VBN
as	IN
to	TO
the	DT
operations	NNS
of	IN
the	DT
Government	NNP
,	,
the	DT
number	NN
of	IN
important	JJ
subjects	NNS
calling	VBG
for	IN
comment	NN
by	IN
the	DT
Executive	NNP
,	,
and	CC
the	DT
transmission	NN
to	TO
Congress	NNP
of	IN
exhaustive	JJ
reports	NNS
of	IN
special	JJ
commissions	NNS
,	,
make	VBP
it	PRP
impossible	JJ
to	TO
include	VB
in	IN
one	CD
message	NN
of	IN
a	DT
reasonable	JJ
length	NN
a	DT
discussion	NN
of	IN
the	DT
topics	NNS
that	IN
ought	MD
to	TO
be	VB
brought	VBN
to	TO
the	DT
attention	NN
of	IN
the	DT
National	NNP
Legislature	NNP
at	IN
its	PRP$
first	JJ
regular	JJ
session	NN
.	.
THE	DT
ANTI-TRUST	NNP
LAW-THE	NNP
SUPREME	NNP
COURT	NNP
DECISIONS.	.
In	IN
May	NNP
last	JJ
the	DT
Supreme	NNP
Court	NNP
handed	VBD
down	RP
decisions	NNS
in	IN
the	DT
suits	NNS
in	IN
equity	NN
brought	VBN
by	IN
the	DT
United	NNP
States	NNP
to	TO
enjoin	VB
the	DT
further	JJ
maintenance	NN
of	IN
the	DT
Standard	NNP
Oil	NNP
Trust	NNP
and	CC
of	IN
the	DT
American	NNP
Tobacco	NNP
Trust	NNP
,	,
and	CC
to	TO
secure	VB
their	PRP$
dissolution	NN
.	.
The	DT
decisions	NNS
are	VBP
epoch-making	JJ
and	CC
serve	VB
to	TO
advise	VB
the	DT
business	NN
world	NN
authoritatively	RB
of	IN
the	DT
scope	NN
and	CC
operation	NN
of	IN
the	DT
anti-trust	JJ
act	NN
of	IN
1890	CD
.	.
The	DT
decisions	NNS
do	VBP
not	RB
depart	VB
in	IN
any	DT
substantial	JJ
way	NN
from	IN
the	DT
previous	JJ
decisions	NNS
of	IN
the	DT
court	NN
in	IN
construing	VBG
and	CC
applying	VBG
this	DT
important	JJ
statute	NN
,	,
but	CC
they	PRP
clarify	VBP
those	DT
decisions	NNS
by	IN
further	JJ
defining	NN
the	DT
already	RB
admitted	VBN
exceptions	NNS
to	TO
the	DT
literal	JJ
construction	NN
of	IN
the	DT
act	NN
.	.
By	IN
the	DT
decrees	NNS
,	,
they	PRP
furnish	VBP
a	DT
useful	JJ
precedent	NN
as	IN
to	TO
the	DT
proper	JJ
method	NN
of	IN
dealing	VBG
with	IN
the	DT
capital	NN
and	CC
property	NN
of	IN
illegal	JJ
trusts	NNS
.	.
These	DT
decisions	NNS
suggest	VBP
the	DT
need	NN
and	CC
wisdom	NN
of	IN
additional	JJ
or	CC
supplemental	JJ
legislation	NN
to	TO
make	VB
it	PRP
easier	JJR
for	IN
the	DT
entire	JJ
business	NN
community	NN
to	TO
square	NN
with	IN
the	DT
rule	NN
of	IN
action	NN
and	CC
legality	NN
thus	RB
finally	RB
established	VBN
and	CC
to	TO
preserve	VB
the	DT
benefit	NN
,	,
freedom	NN
,	,
and	CC
spur	VB
of	IN
reasonable	JJ
competition	NN
without	IN
loss	NN
of	IN
real	JJ
efficiency	NN
or	CC
progress	NN
.	.
NO	DT
CHANGE	NNP
IN	IN
THE	DT
RULE	NN
OF	IN
DECISION-MERELY	JJ
IN	IN
ITS	NNP
FORM	NN
OF	IN
EXPRESSION.	VBG
The	DT
statute	NN
in	IN
its	PRP$
first	JJ
section	NN
declares	VBZ
to	TO
be	VB
illegal	JJ
"every	NN
contract	NN
,	,
combination	NN
in	IN
the	DT
form	NN
of	IN
trust	NN
or	CC
otherwise	RB
,	,
or	CC
conspiracy	NN
,	,
in	IN
restraint	NN
of	IN
trade	NN
or	CC
commerce	NN
among	IN
the	DT
several	JJ
States	NNS
or	CC
with	IN
foreign	JJ
nations	NNS
,	,
"	''
and	CC
in	IN
the	DT
second	JJ
,	,
declares	VBZ
guilty	JJ
of	IN
a	DT
misdemeanor	NN
"every	DT
person	NN
who	WP
shall	MD
monopolize	VB
or	CC
attempt	VB
to	TO
monopolize	VB
or	CC
combine	VB
or	CC
conspire	VB
with	IN
any	DT
other	JJ
person	NN
to	TO
monopolize	VB
any	DT
part	NN
of	IN
the	DT
trade	NN
or	CC
commerce	NN
of	IN
the	DT
several	JJ
States	NNS
or	CC
with	IN
foreign	JJ
nations	NNS
.	.
"	''
In	IN
two	CD
early	JJ
cases	NNS
,	,
where	WRB
the	DT
statute	NN
was	VBD
invoked	VBN
to	TO
enjoin	VB
a	DT
transportation	NN
rate	NN
agreement	NN
between	IN
interstate	JJ
railroad	NN
companies	NNS
,	,
it	PRP
was	VBD
held	VBN
that	IN
it	PRP
was	VBD
no	DT
defense	NN
to	TO
show	VB
that	IN
the	DT
agreement	NN
as	IN
to	TO
rates	NNS
complained	VBN
of	IN
was	VBD
reasonable	JJ
at	IN
common	JJ
law	NN
,	,
because	IN
it	PRP
was	VBD
said	VBN
that	IN
the	DT
statute	NN
was	VBD
directed	VBN
against	IN
all	DT
contracts	NNS
and	CC
combinations	NNS
in	IN
restraint	NN
of	IN
trade	NN
whether	IN
reasonable	JJ
at	IN
common	JJ
law	NN
or	CC
not	RB
.	.
It	PRP
was	VBD
plain	RB
from	IN
the	DT
record	NN
,	,
however	RB
,	,
that	IN
the	DT
contracts	NNS
complained	VBD
of	IN
in	IN
those	DT
cases	NNS
would	MD
not	RB
have	VB
been	VBN
deemed	VBN
reasonable	JJ
at	IN
common	JJ
law	NN
.	.
In	IN
subsequent	JJ
cases	NNS
the	DT
court	NN
said	VBD
that	IN
the	DT
statute	NN
should	MD
be	VB
given	VBN
a	DT
reasonable	JJ
construction	NN
and	CC
refused	VBD
to	TO
include	VB
within	IN
its	PRP$
inhibition	NN
,	,
certain	JJ
contractual	JJ
restraints	NNS
of	IN
trade	NN
which	WDT
it	PRP
denominated	VBD
as	IN
incidental	JJ
or	CC
as	IN
indirect	JJ
.	.
These	DT
cases	NNS
of	IN
restraint	NN
of	IN
trade	NN
that	IN
the	DT
court	NN
excepted	VBD
from	IN
the	DT
operation	NN
of	IN
the	DT
statute	NN
were	VBD
instances	NNS
which	WDT
,	,
at	IN
common	JJ
law	NN
,	,
would	MD
have	VB
been	VBN
called	VBN
reasonable	JJ
.	.
In	IN
the	DT
Standard	NNP
Oil	NNP
and	CC
Tobacco	NNP
cases	NNS
,	,
therefore	RB
,	,
the	DT
court	NN
merely	RB
adopted	VBD
the	DT
tests	NNS
of	IN
the	DT
common	JJ
law	NN
,	,
and	CC
in	IN
defining	VBG
exceptions	NNS
to	TO
the	DT
literal	JJ
application	NN
of	IN
the	DT
statute	NN
,	,
only	RB
substituted	VBN
for	IN
the	DT
test	NN
of	IN
being	VBG
incidental	JJ
or	CC
indirect	JJ
,	,
that	IN
of	IN
being	VBG
reasonable	JJ
,	,
and	CC
this	DT
,	,
without	IN
varying	VBG
in	IN
the	DT
slightest	JJS
the	DT
actual	JJ
scope	NN
and	CC
effect	NN
of	IN
the	DT
statute	NN
.	.
In	IN
other	JJ
words	NNS
,	,
all	DT
the	DT
cases	NNS
under	IN
the	DT
statute	NN
which	WDT
have	VBP
now	RB
been	VBN
decided	VBN
would	MD
have	VB
been	VBN
decided	VBN
the	DT
same	JJ
way	NN
if	IN
the	DT
court	NN
had	VBD
originally	RB
accepted	VBN
in	IN
its	PRP$
construction	NN
the	DT
rule	NN
at	IN
common	JJ
law	NN
.	.
It	PRP
has	VBZ
been	VBN
said	VBN
that	IN
the	DT
court	NN
,	,
by	IN
introducing	VBG
into	IN
the	DT
construction	NN
of	IN
the	DT
statute	NN
common-law	NN
distinctions	NNS
,	,
has	VBZ
emasculated	VBN
it	PRP
.	.
This	DT
is	VBZ
obviously	RB
untrue	JJ
.	.
By	IN
its	PRP$
judgment	NN
every	DT
contract	NN
and	CC
combination	NN
in	IN
restraint	NN
of	IN
interstate	JJ
trade	NN
made	VBN
with	IN
the	DT
purpose	NN
or	CC
necessary	JJ
effect	NN
of	IN
controlling	VBG
prices	NNS
by	IN
stifling	VBG
competition	NN
,	,
or	CC
of	IN
establishing	VBG
in	IN
whole	JJ
or	CC
in	IN
part	NN
a	DT
monopoly	NN
of	IN
such	JJ
trade	NN
,	,
is	VBZ
condemned	VBN
by	IN
