token	pos
MR.	NNP
SPEAKER	NNP
AND	CC
MEMBERS	NNS
OF	IN
THE	DT
CONGRESS	NNS
:	:
It	PRP
is	VBZ
a	DT
very	RB
gratifying	JJ
privilege	NN
to	TO
come	VB
to	TO
the	DT
Congress	NNP
with	IN
the	DT
Republic	NNP
at	IN
peace	NN
with	IN
all	PDT
the	DT
nations	NNS
of	IN
the	DT
world	NN
.	.
More	RBR
,	,
it	PRP
is	VBZ
equally	RB
gratifying	JJ
to	TO
report	VB
that	IN
our	PRP$
country	NN
is	VBZ
not	RB
only	RB
free	JJ
from	IN
every	DT
impending	JJ
,	,
menace	NN
of	IN
war	NN
,	,
but	CC
there	EX
are	VBP
growing	VBG
assurances	NNS
of	IN
the	DT
permanency	NN
of	IN
the	DT
peace	NN
which	WDT
we	PRP
so	RB
deeply	RB
cherish	JJ
.	.
For	IN
approximately	RB
ten	CD
years	NNS
we	PRP
have	VBP
dwelt	VBN
amid	IN
menaces	NNS
of	IN
war	NN
or	CC
as	IN
participants	NNS
in	IN
war	NN
's	POS
actualities	NNS
,	,
and	CC
the	DT
inevitable	JJ
aftermath	NN
,	,
with	IN
its	PRP$
disordered	JJ
conditions	NNS
,	,
bits	NNS
added	VBD
to	TO
the	DT
difficulties	NNS
of	IN
government	NN
which	WDT
adequately	RB
can	MD
not	RB
be	VB
appraised	VBN
except	IN
by	IN
,	,
those	DT
who	WP
are	VBP
in	IN
immediate	JJ
contact	NN
and	CC
know	VB
the	DT
responsibilities	NNS
.	.
Our	PRP$
tasks	NNS
would	MD
be	VB
less	RBR
difficult	JJ
if	IN
we	PRP
had	VBD
only	RB
ourselves	PRP
to	TO
consider	VB
,	,
but	CC
so	RB
much	RB
of	IN
the	DT
world	NN
was	VBD
involved	VBN
,	,
the	DT
disordered	JJ
conditions	NNS
are	VBP
so	RB
well-nigh	JJ
universal	JJ
,	,
even	RB
among	IN
nations	NNS
not	RB
engaged	VBN
in	IN
actual	JJ
warfare	NN
,	,
that	IN
no	DT
permanent	JJ
readjustments	NNS
can	MD
be	VB
effected	VBN
without	IN
consideration	NN
of	IN
our	PRP$
inescapable	JJ
relationship	NN
to	TO
world	NN
affairs	NNS
in	IN
finance	NN
and	CC
trade	NN
.	.
Indeed	RB
,	,
we	PRP
should	MD
be	VB
unworthy	JJ
of	IN
our	PRP$
best	JJS
traditions	NNS
if	IN
we	PRP
were	VBD
unmindful	JJ
of	IN
social	JJ
,	,
moral	JJ
,	,
and	CC
political	JJ
conditions	NNS
which	WDT
are	VBP
not	RB
of	IN
direct	JJ
concern	NN
to	TO
us	PRP
,	,
but	CC
which	WDT
do	VBP
appeal	VB
to	TO
the	DT
human	JJ
sympathies	NNS
and	CC
the	DT
very	RB
becoming	VBG
interest	NN
of	IN
a	DT
people	NNS
blest	VB
with	IN
our	PRP$
national	JJ
good	JJ
fortune	NN
.	.
It	PRP
is	VBZ
not	RB
my	PRP$
purpose	NN
to	TO
bring	VB
to	TO
you	PRP
a	DT
program	NN
of	IN
world	NN
restoration	NN
.	.
In	IN
the	DT
main	JJ
such	JJ
a	DT
program	NN
must	MD
be	VB
