token	pos
Mr.	NNP
Speaker	NNP
,	,
Vice	NNP
President	NNP
Cheney	NNP
,	,
Members	NNP
of	IN
Congress	NNP
,	,
distinguished	JJ
guests	NNS
,	,
and	CC
fellow	JJ
citizens	NNS
:	:
America	NNP
this	DT
evening	NN
is	VBZ
a	DT
nation	NN
called	VBN
to	TO
great	JJ
responsibilities	NNS
,	,
and	CC
we	PRP
are	VBP
rising	VBG
to	TO
meet	VB
them	PRP
.	.
As	IN
we	PRP
gather	VBP
tonight	NN
,	,
hundreds	NNS
of	IN
thousands	NNS
of	IN
American	JJ
service	NN
men	NNS
and	CC
women	NNS
are	VBP
deployed	VBN
across	IN
the	DT
world	NN
in	IN
the	DT
war	NN
on	IN
terror	NN
.	.
By	IN
bringing	VBG
hope	NN
to	TO
the	DT
oppressed	VBN
and	CC
delivering	VBG
justice	NN
to	TO
the	DT
violent	JJ
,	,
they	PRP
are	VBP
making	VBG
America	NNP
more	RBR
secure	JJ
.	.
Each	DT
day	NN
,	,
law	NN
enforcement	NN
personnel	NNS
and	CC
intelligence	NN
officers	NNS
are	VBP
tracking	VBG
terrorist	JJ
threats	NNS
;	:
analysts	NNS
are	VBP
examining	VBG
airline	NN
passenger	NN
lists	NNS
;	:
the	DT
men	NNS
and	CC
women	NNS
of	IN
our	PRP$
new	JJ
Homeland	NNP
Security	NNP
Department	NNP
are	VBP
patrolling	VBG
our	PRP$
coasts	NNS
and	CC
borders	NNS
.	.
And	CC
their	PRP$
vigilance	NN
is	VBZ
protecting	VBG
America	NNP
.	.
Americans	NNPS
are	VBP
proving	VBG
once	RB
again	RB
to	TO
be	VB
the	DT
hardest	JJS
working	VBG
people	NNS
in	IN
the	DT
world	NN
.	.
The	DT
American	JJ
economy	NN
is	VBZ
growing	VBG
stronger	JJR
.	.
The	DT
tax	NN
relief	NN
you	PRP
passed	VBN
is	VBZ
working	VBG
.	.
Tonight	RB
Members	NNS
of	IN
Congress	NNP
can	MD
take	VB
pride	NN
in	IN
the	DT
great	JJ
works	NNS
of	IN
compassion	NN
and	CC
reform	NN
that	IN
skeptics	NNS
had	VBD
thought	VBN
impossible	JJ
.	.
You	PRP
're	VBP
raising	VBG
the	DT
standards	NNS
for	IN
our	PRP$
public	JJ
schools	NNS
,	,
and	CC
you	PRP
are	VBP
giving	VBG
our	PRP$
senior	JJ
citizens	NNS
prescription	NN
drug	NN
coverage	NN
under	IN
Medicare	NNP
.	.
We	PRP
have	VBP
faced	VBN
serious	JJ
challenges	NNS
together	RB
,	,
and	CC
now	RB
we	PRP
face	VBP
a	DT
choice	NN
:	:
We	PRP
can	MD
go	VB
forward	RB
with	IN
confidence	NN
and	CC
resolve	NN
,	,
or	CC
we	PRP
can	MD
turn	VB
back	RB
to	TO
the	DT
dangerous	JJ
illusion	NN
that	IN
terrorists	NNS
are	VBP
not	RB
plotting	VBG
and	CC
outlaw	NN
regimes	NNS
are	VBP
no	DT
threat	NN
to	TO
us	PRP
.	.
We	PRP
can	MD
press	VB
on	IN
with	IN
economic	JJ
growth	NN
and	CC
reforms	NNS
in	IN
education	NN
and	CC
Medicare	NNP
,	,
