token	pos
Fellow	NNP
Citizens	NNPS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
On	IN
your	PRP$
assembling	VBG
to	TO
perform	VB
the	DT
high	JJ
trusts	NNS
which	WDT
the	DT
people	NNS
of	IN
the	DT
United	NNP
States	NNPS
have	VBP
confided	VBN
to	TO
you	PRP
,	,
of	IN
legislating	VBG
for	IN
their	PRP$
common	JJ
welfare	NN
,	,
it	PRP
gives	VBZ
me	PRP
pleasure	VB
to	TO
congratulate	VB
you	PRP
upon	IN
the	DT
happy	JJ
condition	NN
of	IN
our	PRP$
beloved	JJ
country	NN
.	.
By	IN
the	DT
favor	NN
of	IN
Divine	NNP
Providence	NNP
health	NN
is	VBZ
again	RB
restored	VBN
to	TO
us	PRP
,	,
peace	NN
reigns	NNS
within	IN
our	PRP$
borders	NNS
,	,
abundance	NN
crowns	NNS
the	DT
labors	NNS
of	IN
our	PRP$
fields	NNS
,	,
commerce	NN
and	CC
domestic	JJ
industry	NN
flourish	NN
and	CC
increase	NN
,	,
and	CC
individual	JJ
happiness	NN
rewards	VBZ
the	DT
private	JJ
virtue	NN
and	CC
enterprise	NN
of	IN
our	PRP$
citizens	NNS
.	.
Our	PRP$
condition	NN
abroad	RB
is	VBZ
no	DT
less	RBR
honorable	JJ
than	IN
it	PRP
is	VBZ
prosperous	JJ
at	IN
home	NN
.	.
Seeking	VBG
nothing	NN
that	WDT
is	VBZ
not	RB
right	JJ
and	CC
determined	VBN
to	TO
submit	VB
to	TO
nothing	NN
that	WDT
is	VBZ
wrong	JJ
,	,
but	CC
desiring	VBG
honest	JJ
friendships	NNS
and	CC
liberal	JJ
intercourse	NN
with	IN
all	DT
nations	NNS
,	,
the	DT
United	NNP
States	NNPS
have	VBP
gained	VBN
throughout	IN
the	DT
world	NN
the	DT
confidence	NN
and	CC
respect	NN
which	WDT
are	VBP
due	JJ
to	TO
a	DT
policy	NN
so	RB
just	RB
and	CC
so	RB
congenial	JJ
to	TO
the	DT
character	NN
of	IN
the	DT
American	JJ
people	NNS
and	CC
to	TO
the	DT
spirit	NN
of	IN
their	PRP$
institutions	NNS
.	.
In	IN
bringing	VBG
to	TO
your	PRP$
notice	NN
the	DT
particular	JJ
state	NN
of	IN
our	PRP$
foreign	JJ
affairs	NNS
,	,
it	PRP
affords	VBZ
me	PRP
high	JJ
gratification	NN
to	TO
inform	VB
you	PRP
that	IN
they	PRP
are	VBP
in	IN
a	DT
condition	NN
which	WDT
promises	VBZ
the	DT
continuance	NN
of	IN
friendship	NN
with	IN
all	DT
nations	NNS
.	.
With	IN
Great	NNP
Britain	NNP
the	DT
interesting	JJ
question	NN
of	IN
our	PRP$
North	NNP
East	NNP
boundary	NN
remains	VBZ
still	RB
undecided	VBN
.	.
A	DT
negotiation	NN
,	,
however	RB
,	,
upon	IN
that	DT
subject	NN
has	VBZ
been	VBN
renewed	VBN
since	IN
the	DT
close	NN
of	IN
the	DT
last	JJ
Congress	NNP
,	,
and	CC
a	DT
proposition	NN
has	VBZ
been	VBN
submitted	VBN
to	TO
the	DT
British	JJ
Government	NN
with	IN
the	DT
view	NN
of	IN
establishing	VBG
,	,
in	IN
conformity	NN
with	IN
the	DT
resolution	NN
of	IN
the	DT
Senate	NNP
,	,
the	DT
line	NN
designated	VBN
by	IN
the	DT
treaty	NN
of	IN
1783	CD
.	.
Though	IN
no	DT
definitive	JJ
answer	NN
has	VBZ
been	VBN
received	VBN
,	,
it	PRP
may	MD
be	VB
daily	RB
looked	VBN
for	IN
,	,
and	CC
I	PRP
entertain	VB
a	DT
hope	NN
that	IN
the	DT
overture	NN
may	MD
ultimately	RB
lead	VB
to	TO
a	DT
satisfactory	JJ
adjustment	NN
of	IN
this	DT
important	JJ
matter	NN
.	.
I	PRP
have	VBP
the	DT
satisfaction	NN
to	TO
inform	VB
you	PRP
that	IN
a	DT
negotiation	NN
which	WDT
,	,
by	IN
desire	NN
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
,	,
was	VBD
opened	VBN
some	DT
years	NNS
ago	RB
with	IN
the	DT
British	NNP
Government	NNP
,	,
for	IN
the	DT
erection	NN
of	IN
light	NN
houses	NNS
on	IN
the	DT
Bahamas	NNPS
,	,
has	VBZ
been	VBN
successful	JJ
.	.
Those	DT
works	NNS
,	,
when	WRB
completed	VBN
,	,
together	RB
with	IN
those	DT
which	WDT
the	DT
United	NNP
States	NNPS
have	VBP
constructed	VBN
on	IN
the	DT
western	JJ
side	NN
of	IN
the	DT
Gulf	NNP
of	IN
Florida	NNP
,	,
will	MD
contribute	VB
essentially	RB
to	TO
the	DT
safety	NN
of	IN
navigation	NN
in	IN
that	DT
sea	NN
.	.
This	DT
joint	JJ
participation	NN
in	IN
establishments	NNS
interesting	JJ
to	TO
humanity	NN
and	CC
beneficial	JJ
to	TO
commerce	NN
is	VBZ
worthy	JJ
of	IN
two	CD
enlightened	JJ
nations	NNS
,	,
and	CC
indicates	VBZ
feelings	NNS
which	WDT
can	MD
not	RB
fail	VB
to	TO
have	VB
a	DT
happy	JJ
influence	NN
upon	IN
their	PRP$
political	JJ
relations	NNS
.	.
It	PRP
is	VBZ
gratifying	VBG
to	TO
the	DT
friends	NNS
of	IN
both	DT
to	TO
perceive	VB
that	IN
the	DT
intercourse	NN
between	IN
the	DT
two	CD
people	NNS
is	VBZ
becoming	VBG
daily	RB
more	RBR
extensive	JJ
,	,
and	CC
that	DT
sentiments	NNS
of	IN
mutual	JJ
good	JJ
will	NN
have	VBP
grown	VBN
up	RP
befitting	IN
their	PRP$
common	JJ
origin	NN
and	CC
justifying	VBG
the	DT
hope	NN
that	IN
by	IN
wise	JJ
counsels	NNS
on	IN
each	DT
side	NN
not	RB
only	RB
unsettled	JJ
questions	NNS
may	MD
be	VB
satisfactorily	RB
terminated	VBN
,	,
but	CC
new	JJ
causes	NNS
of	IN
