token	pos
Thank	VB
you	PRP
all	DT
.	.
Madam	NNP
Speaker	NNP
,	,
Vice	NNP
President	NNP
Cheney	NNP
,	,
Members	NNP
of	IN
Congress	NNP
,	,
distinguished	JJ
guests	NNS
,	,
and	CC
fellow	JJ
citizens	NNS
:	:
Seven	CD
years	NNS
have	VBP
passed	VBN
since	IN
I	PRP
first	RB
stood	VBD
before	IN
you	PRP
at	IN
this	DT
rostrum	NN
.	.
In	IN
that	DT
time	NN
,	,
our	PRP$
country	NN
has	VBZ
been	VBN
tested	VBN
in	IN
ways	NNS
none	NN
of	IN
us	PRP
could	MD
have	VB
imagined	VBN
.	.
We	PRP
faced	VBD
hard	JJ
decisions	NNS
about	IN
peace	NN
and	CC
war	NN
,	,
rising	VBG
competition	NN
in	IN
the	DT
world	NN
economy	NN
,	,
and	CC
the	DT
health	NN
and	CC
welfare	NN
of	IN
our	PRP$
citizens	NNS
.	.
These	DT
issues	NNS
call	VBP
for	IN
vigorous	JJ
debate	NN
,	,
and	CC
I	PRP
think	VBP
it	PRP
's	VBZ
fair	JJ
to	TO
say	VB
,	,
we	PRP
've	VBP
answered	VBN
the	DT
call	NN
.	.
[	JJ
All	DT
of	IN
us	PRP
were	VBD
sent	VBN
to	TO
Washington	NNP
to	TO
carry	VB
out	RP
the	DT
people	NNS
's	POS
business	NN
.	.
That	DT
is	VBZ
the	DT
purpose	NN
of	IN
this	DT
body	NN
.	.
It	PRP
is	VBZ
the	DT
meaning	NN
of	IN
our	PRP$
oath	NN
.	.
It	PRP
remains	VBZ
our	PRP$
charge	NN
to	TO
keep.	FW
The	DT
actions	NNS
of	IN
the	DT
110th	JJ
Congress	NNP
will	MD
affect	VB
the	DT
security	NN
and	CC
prosperity	NN
of	IN
our	PRP$
Nation	NN
long	RB
after	IN
this	DT
session	NN
has	VBZ
ended	VBN
.	.
In	IN
this	DT
election	NN
year	NN
,	,
let	VB
us	PRP
show	VB
our	PRP$
fellow	JJ
Americans	NNPS
that	IN
we	PRP
recognize	VBP
our	PRP$
responsibilities	NNS
and	CC
are	VBP
determined	VBN
to	TO
meet	VB
them	PRP
.	.
Let	VB
us	PRP
show	VB
them	PRP
that	IN
Republicans	NNPS
and	CC
Democrats	NNPS
can	MD
compete	VB
for	IN
votes	NNS
and	CC
cooperate	VBP
for	IN
results	NNS
at	IN
the	DT
same	JJ
time	NN
.	.
From	IN
expanding	VBG
opportunity	NN
to	TO
protecting	VBG
our	PRP$
country	NN
,	,
we	PRP
've	VBP
made	VBN
good	JJ
progress	NN
.	.
Yet	RB
we	PRP
have	VBP
unfinished	JJ
business	NN
before	IN
us	PRP
,	,
and	CC
the	DT
American	JJ
people	NNS
expect	VBP
us	PRP
to	TO
get	VB
it	PRP
done	VBN
.	.
In	IN
the	DT
work	NN
ahead	RB
,	,
we	PRP
must	MD
be	VB
guided	VBN
by	IN
the	DT
philosophy	NN
that	WDT
made	VBD
our	PRP$
Nation	NNP
great	JJ
.	.
As	IN
Americans	NNPS
,	,
we	PRP
believe	VBP
in	IN
the	DT
power	NN
of	IN
individuals	NNS
to	TO
determine	VB
their	PRP$
destiny	NN
and	CC
shape	VBP
the	DT
course	NN
of	IN
history	NN
.	.
We	PRP
believe	VBP
that	IN
the	DT
most	RBS
reliable	JJ
guide	NN
for	IN
our	PRP$
country	NN
is	VBZ
the	DT
collective	JJ
wisdom	NN
of	IN
ordinary	JJ
citizens	NNS
.	.
