token	pos
To	TO
the	DT
Congress	NNP
:	:
In	IN
considering	VBG
the	DT
State	NN
of	IN
the	DT
Union	NNP
,	,
the	DT
war	NN
and	CC
the	DT
peace	NN
that	WDT
is	VBZ
to	TO
follow	VB
are	VBP
naturally	RB
uppermost	RB
in	IN
the	DT
minds	NNS
of	IN
all	DT
of	IN
us	PRP
.	.
This	DT
war	NN
must	MD
be	VB
waged—it	NN
is	VBZ
being	VBG
waged—with	IN
the	DT
greatest	JJS
and	CC
most	JJS
persistent	JJ
intensity	NN
.	.
Everything	NN
we	PRP
are	VBP
and	CC
have	VBP
is	VBZ
at	IN
stake	NN
.	.
Everything	NN
we	PRP
are	VBP
and	CC
have	VBP
will	MD
be	VB
given	VBN
.	.
American	JJ
men	NNS
,	,
fighting	VBG
far	RB
from	IN
home	NN
,	,
have	VBP
already	RB
won	VBN
victories	NNS
which	WDT
the	DT
world	NN
will	MD
never	RB
forget	VB
.	.
We	PRP
have	VBP
no	DT
question	NN
of	IN
the	DT
ultimate	JJ
victory	NN
.	.
We	PRP
have	VBP
no	DT
question	NN
of	IN
the	DT
cost	NN
.	.
Our	PRP$
losses	NNS
will	MD
be	VB
heavy	JJ
.	.
We	PRP
and	CC
our	PRP$
allies	NNS
will	MD
go	VB
on	RP
fighting	VBG
together	RB
to	TO
ultimate	JJ
total	JJ
victory	NN
.	.
We	PRP
have	VBP
seen	VBN
a	DT
year	NN
marked	VBD
,	,
on	IN
the	DT
whole	JJ
,	,
by	IN
substantial	JJ
progress	NN
toward	IN
victory	NN
,	,
even	RB
though	IN
the	DT
year	NN
ended	VBD
with	IN
a	DT
setback	NN
for	IN
our	PRP$
arms	NNS
,	,
when	WRB
the	DT
Germans	NNPS
launched	VBD
a	DT
ferocious	JJ
counter-attack	NN
into	IN
Luxembourg	NNP
and	CC
Belgium	NNP
with	IN
the	DT
obvious	JJ
objective	NN
of	IN
cutting	VBG
our	PRP$
line	NN
in	IN
the	DT
center	NN
.	.
Our	PRP$
men	NNS
have	VBP
fought	VBN
with	IN
indescribable	JJ
and	CC
unforgettable	JJ
gallantry	NN
under	IN
most	JJS
difficult	JJ
conditions	NNS
,	,
and	CC
our	PRP$
German	JJ
enemies	NNS
have	VBP
sustained	VBN
considerable	JJ
losses	NNS
while	IN
failing	VBG
to	TO
obtain	VB
their	PRP$
objectives	NNS
.	.
The	DT
high	JJ
tide	NN
of	IN
this	DT
German	JJ
effort	NN
was	VBD
reached	VBN
two	CD
days	NNS
after	IN
Christmas	NNP
.	.
Since	IN
then	RB
we	PRP
have	VBP
reassumed	VBN
the	DT
