token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
submitting	VBG
my	PRP$
eighth	JJ
and	CC
last	JJ
annual	JJ
message	NN
to	TO
Congress	NNP
it	PRP
seems	VBZ
proper	JJ
that	IN
I	PRP
should	MD
refer	VB
to	TO
and	CC
in	IN
some	DT
degree	NN
recapitulate	VBP
the	DT
events	NNS
and	CC
official	JJ
acts	NNS
of	IN
the	DT
past	JJ
eight	CD
years	NNS
.	.
It	PRP
was	VBD
my	PRP$
fortune	NN
,	,
or	CC
misfortune	NN
,	,
to	TO
be	VB
called	VBN
to	TO
the	DT
office	NN
of	IN
Chief	NNP
Executive	NNP
without	IN
any	DT
previous	JJ
political	JJ
training	NN
.	.
From	IN
the	DT
age	NN
of	IN
17	CD
I	PRP
had	VBD
never	RB
even	RB
witnessed	VBD
the	DT
excitement	NN
attending	VBG
a	DT
Presidential	JJ
campaign	NN
but	CC
twice	RB
antecedent	JJ
to	TO
my	PRP$
own	JJ
candidacy	NN
,	,
and	CC
at	IN
but	CC
one	CD
of	IN
them	PRP
was	VBD
I	PRP
eligible	JJ
as	IN
a	DT
voter	NN
.	.
Under	IN
such	JJ
circumstances	NNS
it	PRP
is	VBZ
but	CC
reasonable	JJ
to	TO
suppose	VB
that	IN
errors	NNS
of	IN
judgment	NN
must	MD
have	VB
occurred	VBN
.	.
Even	RB
had	VBD
they	PRP
not	RB
,	,
differences	NNS
of	IN
opinion	NN
between	IN
the	DT
Executive	NNP
,	,
bound	VBN
by	IN
an	DT
oath	NN
to	TO
the	DT
strict	JJ
performance	NN
of	IN
his	PRP$
duties	NNS
,	,
and	CC
writers	NNS
and	CC
debaters	NNS
must	MD
have	VB
arisen	VBN
.	.
It	PRP
is	VBZ
not	RB
necessarily	RB
evidence	NN
of	IN
blunder	NN
on	IN
the	DT
part	NN
of	IN
the	DT
Executive	NNP
because	IN
there	EX
are	VBP
these	DT
differences	NNS
of	IN
views	NNS
.	.
Mistakes	NNS
have	VBP
been	VBN
made	VBN
,	,
as	IN
all	DT
can	MD
see	VB
and	CC
I	PRP
admit	VBP
,	,
but	CC
it	PRP
seems	VBZ
to	TO
me	PRP
oftener	NN
in	IN
the	DT
selections	NNS
made	VBN
of	IN
the	DT
assistants	NNS
appointed	VBN
to	TO
aid	VB
in	IN
carrying	VBG
out	RP
the	DT
various	JJ
duties	NNS
of	IN
administering	VBG
the	DT
Government--in	NNP
nearly	RB
every	DT
case	NN
selected	VBN
without	IN
a	DT
personal	JJ
acquaintance	NN
with	IN
the	DT
appointee	NN
