token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
Nation	NNP
continues	VBZ
to	TO
enjoy	VB
noteworthy	JJ
prosperity	NN
.	.
Such	JJ
prosperity	NN
is	VBZ
of	IN
course	NN
primarily	RB
due	JJ
to	TO
the	DT
high	JJ
individual	JJ
average	NN
of	IN
our	PRP$
citizenship	NN
,	,
taken	VBN
together	RB
with	IN
our	PRP$
great	JJ
natural	JJ
resources	NNS
;	:
but	CC
an	DT
important	JJ
factor	NN
therein	RB
is	VBZ
the	DT
working	NN
of	IN
our	PRP$
long-continued	JJ
governmental	JJ
policies	NNS
.	.
The	DT
people	NNS
have	VBP
emphatically	RB
expressed	VBN
their	PRP$
approval	NN
of	IN
the	DT
principles	NNS
underlying	VBG
these	DT
policies	NNS
,	,
and	CC
their	PRP$
desire	NN
that	IN
these	DT
principles	NNS
be	VB
kept	VBN
substantially	RB
unchanged	JJ
,	,
although	IN
of	IN
course	NN
applied	VBN
in	IN
a	DT
progressive	JJ
spirit	NN
to	TO
meet	VB
changing	VBG
conditions	NNS
.	.
The	DT
enlargement	NN
of	IN
scope	NN
of	IN
the	DT
functions	NNS
of	IN
the	DT
National	NNP
Government	NNP
required	VBD
by	IN
our	PRP$
development	NN
as	IN
a	DT
nation	NN
involves	VBZ
,	,
of	IN
course	NN
,	,
increase	VB
of	IN
expense	NN
;	:
and	CC
the	DT
period	NN
of	IN
prosperity	NN
through	IN
which	WDT
the	DT
country	NN
is	VBZ
passing	VBG
justifies	VBZ
expenditures	NNS
for	IN
permanent	JJ
improvements	NNS
far	RB
greater	JJR
than	IN
would	MD
be	VB
wise	JJ
in	IN
hard	JJ
times	NNS
.	.
Battle	NNP
ships	NNS
and	CC
forts	NNS
,	,
public	JJ
buildings	NNS
,	,
and	CC
improved	VBD
waterways	NNS
are	VBP
investments	NNS
which	WDT
should	MD
be	VB
made	VBN
when	WRB
we	PRP
have	VBP
the	DT
money	NN
;	:
but	CC
abundant	JJ
revenues	NNS
and	CC
a	DT
large	JJ
surplus	NN
always	RB
invite	VB
extravagance	NN
,	,
and	CC
constant	JJ
care	NN
should	MD
be	VB
taken	VBN
to	TO
guard	VB
against	IN
unnecessary	JJ
increase	NN
of	IN
the	DT
ordinary	JJ
expenses	NNS
of	IN
government	NN
.	.
The	DT
cost	NN
of	IN
doing	VBG
Government	NNP
business	NN
should	MD
be	VB
regulated	VBN
with	IN
the	DT
same	JJ
rigid	JJ
scrutiny	NN
as	IN
the	DT
cost	NN
of	IN
doing	VBG
a	DT
private	JJ
business	NN
