token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
Under	IN
the	DT
benignant	JJ
providence	NN
of	IN
Almighty	NNP
God	NNP
the	DT
representatives	NNS
of	IN
the	DT
States	NNP
and	CC
of	IN
the	DT
people	NNS
are	VBP
again	RB
brought	VBN
together	RB
to	TO
deliberate	VB
for	IN
the	DT
public	JJ
good	NN
.	.
The	DT
gratitude	NN
of	IN
the	DT
nation	NN
to	TO
the	DT
Sovereign	JJ
Arbiter	NN
of	IN
All	DT
Human	JJ
Events	NNS
should	MD
be	VB
commensurate	JJ
with	IN
the	DT
boundless	JJ
blessings	NNS
which	WDT
we	PRP
enjoy	VBP
.	.
Peace	NNP
,	,
plenty	NN
,	,
and	CC
contentment	NN
reign	NN
throughout	IN
our	PRP$
borders	NNS
,	,
and	CC
our	PRP$
beloved	JJ
country	NN
presents	VBZ
a	DT
sublime	JJ
moral	JJ
spectacle	NN
to	TO
the	DT
world	NN
.	.
The	DT
troubled	JJ
and	CC
unsettled	JJ
condition	NN
of	IN
some	DT
of	IN
the	DT
principal	JJ
European	JJ
powers	NNS
has	VBZ
had	VBN
a	DT
necessary	JJ
tendency	NN
to	TO
check	VB
and	CC
embarrass	VB
trade	NN
and	CC
to	TO
depress	VB
prices	NNS
throughout	IN
all	DT
commercial	JJ
nations	NNS
,	,
but	CC
notwithstanding	IN
these	DT
causes	NNS
,	,
the	DT
United	NNP
States	NNP
,	,
with	IN
their	PRP$
abundant	JJ
products	NNS
,	,
have	VBP
felt	VBN
their	PRP$
effects	NNS
less	RBR
severely	RB
than	IN
any	DT
other	JJ
country	NN
,	,
and	CC
all	DT
our	PRP$
great	JJ
interests	NNS
are	VBP
still	RB
prosperous	JJ
and	CC
successful	JJ
.	.
In	IN
reviewing	VBG
the	DT
great	JJ
events	NNS
of	IN
the	DT
past	JJ
year	NN
and	CC
contrasting	VBG
the	DT
agitated	VBN
and	CC
disturbed	VBN
state	NN
of	IN
other	JJ
countries	NNS
with	IN
our	PRP$
own	JJ
tranquil	NN
and	CC
happy	JJ
condition	NN
,	,
we	PRP
may	MD
congratulate	VB
ourselves	PRP
that	IN
we	PRP
are	VBP
the	DT
most	RBS
favored	JJ
people	NNS
on	IN
the	DT
face	NN
of	IN
the	DT
earth	NN
.	.
While	IN
the	DT
people	NNS
of	IN
other	JJ
countries	NNS
are	VBP
struggling	VBG
to	TO
establish	VB
free	JJ
institutions	NNS
,	,
under	IN
which	WDT
man	NN
may	MD
govern	VB
himself	PRP
,	,
we	PRP
are	VBP
in	IN
the	DT
actual	JJ
enjoyment	NN
of	IN
them--a	PRP$
rich	JJ
inheritance	NN
from	IN
our	PRP$
fathers	NNS
.	.
While	IN
enlightened	JJ
nations	NNS
of	IN
Europe	NNP
are	VBP
convulsed	VBN
and	CC
distracted	VBN
by	IN
civil	JJ
war	NN
or	CC
intestine	NN
strife	NN
,	,
we	PRP
settle	VBP
all	DT
our	PRP$
political	JJ
controversies	NNS
by	IN
the	DT
peaceful	JJ
exercise	NN
of	IN
the	DT
rights	NNS
of	IN
freemen	NNS
at	IN
the	DT
ballot	NN
box	NN
.	.
The	DT
great	JJ
republican	JJ
maxim	NN
,	,
so	RB
deeply	RB
engraven	VBN
on	IN
the	DT
hearts	NNS
of	IN
our	PRP$
people	NNS
,	,
that	IN
the	DT
will	NN
of	IN
the	DT
majority	NN
,	,
constitutionally	RB
expressed	VBN
,	,
shall	MD
prevail	VB
,	,
is	VBZ
our	PRP$
sure	JJ
safeguard	NN
against	IN
force	NN
and	CC
violence	NN
.	.
It	PRP
is	VBZ
a	DT
subject	NN
of	IN
just	RB
pride	NN
that	IN
our	PRP$
fame	NN
and	CC
character	NN
as	IN
a	DT
nation	NN
continue	VBP
rapidly	RB
to	TO
advance	NN
in	IN
the	DT
estimation	NN
of	IN
the	DT
civilized	JJ
world	NN
.	.
To	TO
our	PRP$
wise	JJ
and	CC
free	JJ
institutions	NNS
it	PRP
is	VBZ
to	TO
be	VB
attributed	VBN
that	DT
while	IN
other	JJ
nations	NNS
have	VBP
achieved	VBN
glory	NN
at	IN
the	DT
price	NN
of	IN
the	DT
suffering	NN
,	,
distress	NN
,	,
and	CC
impoverishment	NN
of	IN
their	PRP$
people	NNS
,	,
we	PRP
have	VBP
won	VBN
our	PRP$
honorable	JJ
position	NN
in	IN
the	DT
midst	NN
of	IN
an	DT
uninterrupted	JJ
prosperity	NN
and	CC
of	IN
an	DT
increasing	VBG
individual	JJ
comfort	NN
and	CC
happiness	NN
.	.
I	PRP
am	VBP
happy	JJ
to	TO
inform	VB
you	PRP
that	IN
our	PRP$
relations	NNS
with	IN
all	DT
nations	NNS
are	VBP
friendly	JJ
and	CC
pacific	JJ
.	.
Advantageous	NNP
treaties	NNS
of	IN
commerce	NN
have	VBP
been	VBN
concluded	VBN
within	IN
the	DT
last	JJ
four	CD
years	NNS
with	IN
New	NNP
Granada	NNP
,	,
Peru	NNP
,	,
the	DT
Two	CD
Sicilies	NNS
,	,
Belgium	NNP
,	,
Hanover	NNP
,	,
Oldenburg	NNP
,	,
and	CC
Mecklenburg-Schwerin	NNP
.	.
Pursuing	VBG
our	PRP$
example	NN
,	,
the	DT
restrictive	JJ
system	NN
of	IN
Great	NNP
Britain	NNP
,	,
our	PRP$
principal	JJ
foreign	JJ
customer	NN
,	,
has	VBZ
been	VBN
relaxed	VBN
,	,
a	DT
more	RBR
liberal	JJ
commercial	JJ
policy	NN
has	VBZ
been	VBN
adopted	VBN
by	IN
other	JJ
enlightened	JJ
nations	NNS
,	,
and	CC
our	PRP$
trade	NN
has	VBZ
been	VBN
greatly	RB
enlarged	VBN
and	CC
extended	VBN
.	.
Our	PRP$
country	NN
stands	VBZ
higher	RBR
in	IN
the	DT
respect	NN
of	IN
the	DT
world	NN
than	IN
at	IN
any	DT
former	JJ
period	NN
.	.
To	TO
continue	VB
to	TO
occupy	VB
this	DT
proud	JJ
position	NN
,	,
it	PRP
is	VBZ
only	RB
necessary	JJ
to	TO
preserve	VB
peace	NN
and	CC
faithfully	RB
adhere	RB
to	TO
the	DT
great	JJ
and	CC
fundamental	JJ
principle	NN
of	IN
our	PRP$
foreign	JJ
policy	NN
of	IN
noninterference	NN
in	IN
the	DT
domestic	JJ
concerns	NNS
of	IN
other	JJ
nations	NNS
.	.
We	PRP
recognize	VBP
in	IN
all	DT
nations	NNS
the	DT
right	NN
which	WDT
we	PRP
enjoy	VBP
ourselves	PRP
,	,
to	TO
change	VB
and	CC
reform	VB
their	PRP$
political	JJ
institutions	NNS
according	VBG
to	TO
their	PRP$
own	JJ
will	NN
and	CC
pleasure	NN
.	.
Hence	RB
we	PRP
do	VBP
not	RB
look	VB
behind	IN
existing	JJ
governments	NNS
capable	JJ
of	IN
maintaining	VBG
their	PRP$
own	JJ
authority	NN
.	.
We	PRP
recognize	VBP
all	DT
such	JJ
actual	JJ
governments	NNS
,	,
not	RB
only	RB
from	IN
the	DT
dictates	NNS
of	IN
true	JJ
policy	NN
,	,
but	CC
from	IN
a	DT
sacred	JJ
regard	NN
for	IN
the	DT
independence	NN
of	IN
nations	NNS
.	.
While	IN
this	DT
is	VBZ
our	PRP$
settled	JJ
policy	NN
,	,
it	PRP
does	VBZ
not	RB
follow	VB
that	IN
we	PRP
can	MD
ever	RB
be	VB
indifferent	JJ
spectators	NNS
of	IN
the	DT
progress	NN
of	IN
liberal	JJ
principles	NNS
.	.
The	DT
Government	NN
and	CC
people	NNS
of	IN
the	DT
United	NNP
States	NNP
hailed	VBD
with	IN
enthusiasm	NN
and	CC
delight	NN
the	DT
establishment	NN
of	IN
the	DT
French	NNP
Republic	NNP
,	,
as	IN
we	PRP
now	RB
hail	VBP
the	DT
efforts	NNS
in	IN
progress	NN
to	TO
unite	VB
the	DT
States	NNS
of	IN
Germany	NNP
in	IN
a	DT
confederation	NN
similar	JJ
in	IN
many	JJ
respects	NNS
to	TO
our	PRP$
own	JJ
Federal	NNP
Union	NNP
.	.
If	IN
the	DT
great	JJ
and	CC
enlightened	JJ
German	JJ
States	NNS
,	,
occupying	VBG
,	,
as	IN
they	PRP
do	VBP
,	,
a	DT
central	JJ
and	CC
commanding	JJ
position	NN
in	IN
Europe	NNP
,	,
shall	MD
succeed	VB
in	IN
establishing	VBG
such	JJ
a	DT
confederated	JJ
government	NN
,	,
securing	VBG
at	IN
the	DT
same	JJ
time	NN
to	TO
the	DT
citizens	NNS
of	IN
each	DT
State	NNP
local	JJ
governments	NNS
adapted	VBN
to	TO
the	DT
peculiar	JJ
condition	NN
of	IN
each	DT
,	,
with	IN
unrestricted	JJ
trade	NN
and	CC
intercourse	NN
with	IN
each	DT
other	JJ
,	,
it	PRP
will	MD
be	VB
an	DT
important	JJ
era	NN
in	IN
the	DT
history	NN
of	IN
human	JJ
events	NNS
.	.
Whilst	IN
it	PRP
will	MD
consolidate	VB
and	CC
strengthen	VB
the	DT
power	NN
of	IN
Germany	NNP
,	,
it	PRP
must	MD
essentially	RB
promote	VB
the	DT
cause	NN
of	IN
peace	NN
,	,
commerce	NN
,	,
civilization	NN
,	,
and	CC
constitutional	JJ
liberty	NN
throughout	IN
the	DT
world	NN
.	.
With	IN
all	PDT
the	DT
Governments	NNS
on	IN
this	DT
continent	NN
our	PRP$
relations	NNS
,	,
it	PRP
is	VBZ
believed	VBN
,	,
are	VBP
now	RB
on	IN
a	DT
more	JJR
friendly	JJ
and	CC
satisfactory	JJ
footing	NN
than	IN
they	PRP
have	VBP
ever	RB
been	VBN
at	IN
any	DT
former	JJ
period	NN
.	.
Since	IN
the	DT
exchange	NN
of	IN
ratifications	NNS
of	IN
the	DT
treaty	NN
of	IN
peace	NN
with	IN
Mexico	NNP
our	PRP$
intercourse	NN
with	IN
the	DT
Government	NN
of	IN
that	DT
Republic	NNP
has	VBZ
been	VBN
of	IN
the	DT
most	RBS
friendly	JJ
character	NN
.	.
The	DT
envoy	NN
extraordinary	JJ
and	CC
minister	NN
plenipotentiary	NN
of	IN
the	DT
United	NNP
States	NNP
to	TO
Mexico	NNP
has	VBZ
been	VBN
received	VBN
and	CC
accredited	VBN
,	,
and	CC
a	DT
diplomatic	JJ
representative	NN
from	IN
Mexico	NNP
of	IN
similar	JJ
rank	NN
has	VBZ
been	VBN
received	VBN
and	CC
accredited	VBN
by	IN
this	DT
Government	NN
.	.
The	DT
amicable	JJ
relations	NNS
between	IN
the	DT
two	CD
countries	NNS
,	,
which	WDT
had	VBD
been	VBN
suspended	VBN
,	,
have	VBP
been	VBN
happily	RB
restored	VBN
,	,
and	CC
are	VBP
destined	VBN
,	,
I	PRP
trust	VBP
,	,
to	TO
be	VB
long	RB
preserved	VBN
.	.
The	DT
two	CD
Republics	NNS
,	,
both	DT
situated	VBN
on	IN
this	DT
continent	NN
,	,
and	CC
with	IN
coterminous	JJ
territories	NNS
,	,
have	VBP
every	DT
