token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
resuming	VBG
your	PRP$
labors	NNS
in	IN
the	DT
service	NN
of	IN
the	DT
people	NNS
it	PRP
is	VBZ
a	DT
subject	NN
of	IN
congratulation	NN
that	IN
there	EX
has	VBZ
been	VBN
no	DT
period	NN
in	IN
our	PRP$
past	JJ
history	NN
when	WRB
all	PDT
the	DT
elements	NNS
of	IN
national	JJ
prosperity	NN
have	VBP
been	VBN
so	RB
fully	RB
developed	VBN
.	.
Since	IN
your	PRP$
last	JJ
session	NN
no	DT
afflicting	VBG
dispensation	NN
has	VBZ
visited	VBN
our	PRP$
country	NN
.	.
General	NNP
good	JJ
health	NN
has	VBZ
prevailed	VBN
,	,
abundance	NN
has	VBZ
crowned	VBN
the	DT
toil	NN
of	IN
the	DT
husbandman	NN
,	,
and	CC
labor	NN
in	IN
all	DT
its	PRP$
branches	NNS
is	VBZ
receiving	VBG
an	DT
ample	JJ
reward	NN
,	,
while	IN
education	NN
,	,
science	NN
,	,
and	CC
the	DT
arts	NNS
are	VBP
rapidly	RB
enlarging	VBG
the	DT
means	NNS
of	IN
social	JJ
happiness	NN
.	.
The	DT
progress	NN
of	IN
our	PRP$
country	NN
in	IN
her	PRP$
career	NN
of	IN
greatness	NN
,	,
not	RB
only	RB
in	IN
the	DT
vast	JJ
extension	NN
of	IN
our	PRP$
territorial	JJ
limits	NNS
and	CC
the	DT
rapid	JJ
increase	NN
of	IN
our	PRP$
population	NN
,	,
but	CC
in	IN
resources	NNS
and	CC
wealth	NN
and	CC
in	IN
the	DT
happy	JJ
condition	NN
of	IN
our	PRP$
people	NNS
,	,
is	VBZ
without	IN
an	DT
example	NN
in	IN
the	DT
history	NN
of	IN
nations	NNS
.	.
As	IN
the	DT
wisdom	NN
,	,
strength	NN
,	,
and	CC
beneficence	NN
of	IN
our	PRP$
free	JJ
institutions	NNS
are	VBP
unfolded	JJ
,	,
every	DT
day	NN
adds	VBZ
fresh	JJ
motives	NNS
to	TO
contentment	VB
and	CC
fresh	JJ
incentives	NNS
to	TO
patriotism	NN
.	.
Our	PRP$
devout	NN
and	CC
sincere	JJ
acknowledgments	NNS
are	VBP
due	JJ
to	TO
the	DT
gracious	JJ
Giver	NN
of	IN
All	DT
Good	JJ
for	IN
the	DT
numberless	JJ
blessings	NNS
which	WDT
our	PRP$
beloved	JJ
country	NN
enjoys	VBZ
.	.
It	PRP
is	VBZ
a	DT
source	NN
of	IN
high	JJ
satisfaction	NN
to	TO
know	VB
that	IN
the	DT
relations	NNS
of	IN
the	DT
United	NNP
States	NNP
with	IN
all	DT
other	JJ
nations	NNS
,	,
with	IN
a	DT
single	JJ
exception	NN
,	,
are	VBP
of	IN
the	DT
most	RBS
amicable	JJ
character	NN
.	.
Sincerely	RB
attached	VBN
to	TO
the	DT
policy	NN
of	IN
peace	NN
early	RB
adopted	VBN
and	CC
steadily	RB
pursued	VBN
by	IN
this	DT
Government	NN
,	,
I	PRP
have	VBP
anxiously	RB
desired	VBN
to	TO
cultivate	VB
and	CC
cherish	VB
friendship	NN
and	CC
commerce	NN
with	IN
every	DT
foreign	JJ
power	NN
.	.
The	DT
spirit	NN
and	CC
habits	NNS
of	IN
the	DT
American	JJ
people	NNS
are	VBP
favorable	JJ
to	TO
the	DT
maintenance	NN
of	IN
such	JJ
international	JJ
harmony	NN
.	.
In	IN
adhering	NN
to	TO
this	DT
wise	JJ
policy	NN
,	,
a	DT
preliminary	JJ
and	CC
paramount	JJ
duty	NN
obviously	RB
consists	VBZ
in	IN
the	DT
protection	NN
of	IN
our	PRP$
national	JJ
interests	NNS
from	IN
encroachment	NN
or	CC
sacrifice	NN
and	CC
our	PRP$
national	JJ
honor	NN
from	IN
reproach	NN
.	.
These	DT
must	MD
be	VB
maintained	VBN
at	IN
any	DT
hazard	NN
.	.
They	PRP
admit	VBP
of	IN
no	DT
compromise	NN
or	CC
neglect	NN
,	,
and	CC
must	MD
be	VB
scrupulously	RB
and	CC
constantly	RB
guarded	VBN
.	.
In	IN
their	PRP$
vigilant	NN
vindication	NN
collision	NN
and	CC
conflict	NN
with	IN
foreign	JJ
powers	NNS
may	MD
sometimes	RB
become	VB
unavoidable	JJ
.	.
Such	JJ
has	VBZ
been	VBN
our	PRP$
scrupulous	JJ
adherence	NN
to	TO
the	DT
dictates	NNS
of	IN
justice	NN
in	IN
all	DT
our	PRP$
foreign	JJ
intercourse	NN
that	IN
,	,
though	IN
steadily	RB
and	CC
rapidly	RB
advancing	VBG
in	IN
prosperity	NN
and	CC
power	NN
,	,
we	PRP
have	VBP
given	VBN
no	DT
just	RB
cause	VB
of	IN
complaint	NN
to	TO
any	DT
nation	NN
and	CC
have	VBP
enjoyed	VBN
the	DT
blessings	NNS
of	IN
peace	NN
for	IN
more	JJR
than	IN
thirty	CD
years	NNS
.	.
From	IN
a	DT
policy	NN
so	RB
sacred	JJ
to	TO
humanity	NN
and	CC
so	RB
salutary	JJ
in	IN
its	PRP$
effects	NNS
upon	IN
our	PRP$
political	JJ
system	NN
we	PRP
should	MD
never	RB
be	VB
induced	VBN
voluntarily	RB
to	TO
depart	VB
.	.
The	DT
existing	VBG
war	NN
with	IN
Mexico	NNP
was	VBD
neither	DT
desired	VBN
nor	CC
provoked	VBN
by	IN
the	DT
United	NNP
States	NNP
.	.
On	IN
the	DT
contrary	NN
,	,
all	DT
honorable	JJ
means	NNS
were	VBD
resorted	VBN
to	TO
to	TO
avert	VB
it	PRP
.	.
After	IN
years	NNS
of	IN
endurance	NN
of	IN
aggravated	VBN
and	CC
unredressed	JJ
wrongs	NNS
on	IN
our	PRP$
part	NN
,	,
Mexico	NNP
,	,
in	IN
violation	NN
of	IN
solemn	JJ
treaty	NN
stipulations	NNS
and	CC
of	IN
every	DT
principle	NN
of	IN
justice	NN
recognized	VBN
by	IN
civilized	JJ
nations	NNS
,	,
commenced	JJ
hostilities	NNS
,	,
and	CC
thus	RB
by	IN
her	PRP$
own	JJ
act	NN
forced	VBD
the	DT
war	NN
upon	IN
us	PRP
.	.
Long	RB
before	IN
the	DT
advance	NN
of	IN
our	PRP$
Army	NNP
to	TO
the	DT
left	JJ
bank	NN
of	IN
the	DT
Rio	NNP
Grande	NNP
we	PRP
had	VBD
ample	JJ
cause	NN
of	IN
war	NN
against	IN
Mexico	NNP
,	,
and	CC
had	VBD
the	DT
United	NNP
States	NNP
resorted	VBD
to	TO
this	DT
extremity	NN
we	PRP
might	MD
have	VB
appealed	VBN
to	TO
the	DT
whole	JJ
civilized	JJ
world	NN
for	IN
the	DT
justice	NN
of	IN
our	PRP$
cause	NN
.	.
I	PRP
deem	VBP
it	PRP
to	TO
be	VB
my	PRP$
duty	NN
to	TO
present	VB
to	TO
you	PRP
on	IN
the	DT
present	JJ
occasion	NN
a	DT
condensed	JJ
review	NN
of	IN
the	DT
injuries	NNS
we	PRP
had	VBD
sustained	VBN
,	,
of	IN
the	DT
causes	NNS
which	WDT
led	VBD
to	TO
the	DT
war	NN
,	,
and	CC
of	IN
its	PRP$
progress	NN
since	IN
its	PRP$
commencement	NN
.	.
This	DT
is	VBZ
rendered	VBN
the	DT
more	JJR
necessary	JJ
because	IN
of	IN
the	DT
misapprehensions	NNS
which	WDT
have	VBP
to	TO
some	DT
extent	NN
prevailed	VBD
as	IN
to	TO
its	PRP$
origin	NN
and	CC
true	JJ
character	NN
.	.
The	DT
war	NN
has	VBZ
been	VBN
represented	VBN
as	IN
unjust	JJ
and	CC
unnecessary	JJ
and	CC
as	IN
one	CD
of	IN
aggression	NN
on	IN
our	PRP$
part	NN
upon	IN
a	DT
weak	JJ
and	CC
injured	JJ
enemy	NN
.	.
Such	JJ
erroneous	JJ
views	NNS
,	,
though	IN
entertained	VBN
by	IN
but	CC
few	JJ
,	,
have	VBP
been	VBN
widely	RB
and	CC
extensively	RB
circulated	VBN
,	,
not	RB
only	RB
at	IN
home	NN
,	,
but	CC
have	VBP
been	VBN
spread	VBN
throughout	IN
Mexico	NNP
and	CC
the	DT
whole	JJ
world	NN
.	.
A	DT
more	RBR
effectual	JJ
means	NNS
could	MD
not	RB
have	VB
been	VBN
devised	VBN
to	TO
encourage	VB
the	DT
enemy	NN
and	CC
protract	VB
the	DT
war	NN
than	IN
to	TO
advocate	NN
and	CC
adhere	NN
to	TO
their	PRP$
cause	NN
,	,
and	CC
thus	RB
give	VB
them	PRP
"aid	VBD
and	CC
comfort	NN
.	.
"	''
It	PRP
is	VBZ
a	DT
source	NN
of	IN
national	JJ
pride	NN
and	CC
exultation	NN
that	IN
the	DT
great	JJ
body	NN
of	IN
our	PRP$
people	NNS
have	VBP
thrown	VBN
no	DT
such	JJ
obstacles	NNS
in	IN
the	DT
way	NN
of	IN
the	DT
Government	NNP
in	IN
prosecuting	VBG
the	DT
war	NN
successfully	RB
,	,
but	CC
have	VBP
shown	VBN
themselves	PRP
to	TO
be	VB
eminently	RB
patriotic	JJ
and	CC
ready	JJ
to	TO
vindicate	VB
their	PRP$
country	NN
's	POS
honor	NN
and	CC
interests	NNS
at	IN
any	DT
sacrifice	NN
.	.
The	DT
alacrity	NN
and	CC
promptness	NN
with	IN
which	WDT
our	PRP$
volunteer	NN
forces	NNS
rushed	VBD
to	TO
the	DT
field	NN
on	IN
their	PRP$
country	NN
's	POS
call	NN
prove	VBP
not	RB
only	RB
their	PRP$
patriotism	NN
,	,
but	CC
their	PRP$
deep	JJ
conviction	NN
that	IN
our	PRP$
cause	NN
is	VBZ
just	RB
.	.
The	DT
wrongs	NNS
which	WDT
we	PRP
have	VBP
suffered	VBN
from	IN
Mexico	NNP
almost	RB
ever	RB
since	IN
she	PRP
became	VBD
an	DT
independent	JJ
power	NN
and	CC
the	DT
patient	NN
endurance	NN
with	IN
which	WDT
we	PRP
have	VBP
borne	VBN
them	PRP
are	VBP
without	IN
a	DT
parallel	NN
in	IN
the	DT
history	NN
of	IN
modern	JJ
civilized	JJ
nations	NNS
.	.
There	EX
is	VBZ
reason	NN
to	TO
believe	VB
that	IN
if	IN
these	DT
wrongs	NNS
had	VBD
been	VBN
resented	VBN
and	CC
resisted	VBN
in	IN
the	DT
first	JJ
instance	NN
the	DT
present	JJ
war	NN
might	MD
have	VB
been	VBN
avoided	VBN
.	.
One	CD
outrage	NN
,	,
however	RB
,	,
permitted	VBD
to	TO
pass	VB
with	IN
impunity	NN
almost	RB
necessarily	RB
encouraged	VBD
the	DT
perpetration	NN
of	IN
another	DT
,	,
until	IN
at	IN
last	JJ
Mexico	NNP
seemed	VBD
to	TO
attribute	VB
to	TO
weakness	NN
and	CC
indecision	NN
on	IN
our	PRP$
part	NN
a	DT
forbearance	NN
which	WDT
was	VBD
the	DT
offspring	NN
of	IN
magnanimity	NN
and	CC
of	IN
a	DT
sincere	JJ
desire	NN
to	TO
preserve	VB
friendly	JJ
relations	NNS
with	IN
