token	pos
The	DT
most	RBS
distinguished	JJ
advocate	NN
of	IN
bimetallism	NN
,	,
discussing	VBG
our	PRP$
silver	NN
coinage	NN
,	,
has	VBZ
lately	RB
written	VBN
:	:
To	TO
the	DT
Congress	NNP
of	IN
the	DT
United	NNP
States	NNPS
:	:
Your	PRP$
assembling	NN
is	VBZ
clouded	VBN
by	IN
a	DT
sense	NN
of	IN
public	JJ
bereavement	NN
,	,
caused	VBN
by	IN
the	DT
recent	JJ
and	CC
sudden	JJ
death	NN
of	IN
Thomas	NNP
A.	NNP
Hendricks	NNP
,	,
Vice-President	NNP
of	IN
the	DT
United	NNP
States	NNP
.	.
His	PRP$
distinguished	JJ
public	JJ
services	NNS
,	,
his	PRP$
complete	JJ
integrity	NN
and	CC
devotion	NN
to	TO
every	DT
duty	NN
,	,
and	CC
his	PRP$
personal	JJ
virtues	NNS
will	MD
find	VB
honorable	JJ
record	NN
in	IN
his	PRP$
country	NN
's	POS
history	NN
.	.
Ample	NNP
and	CC
repeated	VBD
proofs	NNS
of	IN
the	DT
esteem	NN
and	CC
confidence	NN
in	IN
which	WDT
he	PRP
was	VBD
held	VBN
by	IN
his	PRP$
fellow-countrymen	NNS
were	VBD
manifested	VBN
by	IN
his	PRP$
election	NN
to	TO
offices	NNS
of	IN
the	DT
most	RBS
important	JJ
trust	NN
and	CC
highest	JJS
dignity	NN
;	:
and	CC
at	IN
length	NN
,	,
full	JJ
of	IN
years	NNS
and	CC
honors	NNS
,	,
he	PRP
has	VBZ
been	VBN
laid	VBN
at	IN
rest	NN
amid	IN
universal	JJ
sorrow	NN
and	CC
benediction	NN
.	.
The	DT
Constitution	NNP
,	,
which	WDT
requires	VBZ
those	DT
chosen	VBN
to	TO
legislate	VB
for	IN
the	DT
people	NNS
to	TO
annually	RB
meet	VB
in	IN
the	DT
discharge	NN
of	IN
their	PRP$
solemn	JJ
trust	NN
,	,
also	RB
requires	VBZ
the	DT
President	NNP
to	TO
give	VB
to	TO
Congress	NNP
information	NN
of	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
and	CC
recommend	VB
to	TO
their	PRP$
consideration	NN
such	JJ
measures	NNS
as	IN
he	PRP
shall	MD
deem	VB
necessary	JJ
and	CC
expedient	JJ
.	.
At	IN
the	DT
threshold	NN
of	IN
a	DT
compliance	NN
with	IN
these	DT
constitutional	JJ
directions	NNS
it	PRP
is	VBZ
well	RB
for	IN
us	PRP
to	TO
bear	VB
in	IN
mind	NN
that	IN
our	PRP$
usefulness	NN
to	TO
the	DT
people	NNS
's	POS
interests	NNS
will	MD
be	VB
promoted	VBN
by	IN
a	DT
constant	JJ
appreciation	NN
of	IN
the	DT
scope	NN
and	CC
character	NN
of	IN
our	PRP$
respective	JJ
duties	NNS
as	IN
they	PRP
relate	VBP
to	TO
Federal	NNP
legislation	NN
.	.
While	IN
the	DT
Executive	NNP
may	MD
recommend	VB
such	JJ
measures	NNS
as	IN
he	PRP
shall	MD
deem	VB
expedient	NN
,	,
the	DT
responsibility	NN
for	IN
legislative	JJ
action	NN
must	MD
and	CC
should	MD
rest	VB
upon	IN
those	DT
selected	VBN
by	IN
the	DT
people	NNS
to	TO
make	VB
their	PRP$
laws	NNS
.	.
Contemplation	NN
of	IN
the	DT
grave	NN
and	CC
responsible	JJ
functions	NNS
assigned	VBN
to	TO
the	DT
respective	JJ
branches	NNS
of	IN
the	DT
Government	NN
under	IN
the	DT
Constitution	NNP
will	MD
disclose	VB
the	DT
partitions	NNS
of	IN
power	NN
between	IN
our	PRP$
respective	JJ
departments	NNS
and	CC
their	PRP$
necessary	JJ
independence	NN
,	,
and	CC
also	RB
the	DT
need	NN
for	IN
the	DT
exercise	NN
of	IN
all	PDT
the	DT
power	NN
intrusted	VBN
to	TO
each	DT
in	IN
that	DT
spirit	NN
of	IN
comity	NN
and	CC
cooperation	NN
which	WDT
is	VBZ
essential	JJ
to	TO
the	DT
proper	JJ
fulfillment	NN
of	IN
the	DT
patriotic	JJ
obligations	NNS
which	WDT
rest	NN
upon	IN
us	PRP
as	IN
faithful	JJ
servants	NNS
of	IN
the	DT
people	NNS
.	.
The	DT
jealous	JJ
watchfulness	NN
of	IN
our	PRP$
constituencies	NNS
,	,
great	JJ
and	CC
small	JJ
,	,
supplements	NNS
their	PRP$
suffrages	NNS
,	,
and	CC
before	IN
the	DT
tribunal	NN
they	PRP
establish	VBP
every	DT
public	JJ
servant	NN
should	MD
be	VB
judged	VBN
.	.
It	PRP
is	VBZ
gratifying	VBG
to	TO
announce	VB
that	IN
the	DT
relations	NNS
of	IN
the	DT
United	NNP
States	NNP
with	IN
all	DT
foreign	JJ
powers	NNS
continue	VBP
to	TO
be	VB
friendly	JJ
.	.
Our	PRP$
position	NN
after	IN
nearly	RB
a	DT
century	NN
of	IN
successful	JJ
constitutional	JJ
government	NN
,	,
maintenance	NN
of	IN
good	JJ
faith	NN
in	IN
all	DT
our	PRP$
engagements	NNS
,	,
the	DT
avoidance	NN
of	IN
complications	NNS
with	IN
other	JJ
nations	NNS
,	,
and	CC
our	PRP$
consistent	JJ
and	CC
amicable	JJ
attitude	NN
toward	IN
the	DT
strong	JJ
and	CC
weak	JJ
alike	RB
furnish	VBP
proof	NN
of	IN
a	DT
political	JJ
disposition	NN
which	WDT
renders	VBZ
professions	NNS
of	IN
good	JJ
