token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
meeting	NN
you	PRP
at	IN
the	DT
present	JJ
interesting	JJ
conjuncture	NN
it	PRP
would	MD
have	VB
been	VBN
highly	RB
satisfactory	JJ
if	IN
I	PRP
could	MD
have	VB
communicated	VBN
a	DT
favorable	JJ
result	NN
to	TO
the	DT
mission	NN
charged	VBD
with	IN
negotiations	NNS
for	IN
restoring	VBG
peace	NN
.	.
It	PRP
was	VBD
a	DT
just	RB
expectation	NN
,	,
from	IN
the	DT
respect	NN
due	JJ
to	TO
the	DT
distinguished	JJ
Sovereign	NNP
who	WP
had	VBD
invited	VBN
them	PRP
by	IN
his	PRP$
offer	NN
of	IN
mediation	NN
,	,
from	IN
the	DT
readiness	NN
with	IN
which	WDT
the	DT
invitation	NN
was	VBD
accepted	VBN
on	IN
the	DT
part	NN
of	IN
the	DT
United	NNP
States	NNP
,	,
and	CC
from	IN
the	DT
pledge	NN
to	TO
be	VB
found	VBN
in	IN
an	DT
act	NN
of	IN
their	PRP$
Legislature	NN
for	IN
the	DT
liberality	NN
which	WDT
their	PRP$
plenipotentiaries	NNS
would	MD
carry	VB
into	IN
the	DT
negotiations	NNS
,	,
that	IN
no	DT
time	NN
would	MD
be	VB
lost	VBN
by	IN
the	DT
British	NNP
Government	NNP
in	IN
embracing	VBG
the	DT
experiment	NN
for	IN
hastening	VBG
a	DT
stop	NN
to	TO
the	DT
effusion	NN
of	IN
blood	NN
.	.
A	DT
prompt	JJ
and	CC
cordial	JJ
acceptance	NN
of	IN
the	DT
mediation	NN
on	IN
that	DT
side	NN
was	VBD
the	DT
less	JJR
to	TO
be	VB
doubted	VBD
,	,
as	IN
it	PRP
was	VBD
of	IN
a	DT
nature	NN
not	RB
to	TO
submit	VB
rights	NNS
or	CC
pretensions	NNS
on	IN
either	DT
side	NN
to	TO
the	DT
decision	NN
of	IN
an	DT
umpire	NN
,	,
but	CC
to	TO
afford	VB
merely	RB
an	DT
opportunity	NN
,	,
honorable	JJ
and	CC
desirable	JJ
to	TO
both	DT
,	,
for	IN
discussing	VBG
and	CC
,	,
if	IN
possible	JJ
,	,
adjusting	VBG
them	PRP
for	IN
the	DT
interest	NN
of	IN
both	DT
.	.
The	DT
British	JJ
cabinet	NN
,	,
either	CC
mistaking	VBG
our	PRP$
desire	NN
of	IN
peace	NN
for	IN
a	DT
dread	NN
of	IN
British	JJ
power	NN
or	CC
misled	VBN
by	IN
other	JJ
fallacious	JJ
calculations	NNS
,	,
has	VBZ
disappointed	VBN
this	DT
reasonable	JJ
anticipation	NN
.	.
No	DT
communications	NNS
from	IN
our	PRP$
envoys	NNS
having	VBG
reached	VBN
us	PRP
,	,
no	DT
information	NN
on	IN
the	DT
subject	NN
has	VBZ
been	VBN
received	VBN
from	IN
that	DT
source	NN
;	:
but	CC
it	PRP
is	VBZ
known	VBN
that	IN
the	DT
mediation	NN
was	VBD
declined	VBN
in	IN
the	DT
1st	JJ
instance	NN
,	,
and	CC
there	EX
is	VBZ
no	DT
evidence	NN
,	,
notwithstanding	IN
the	DT
lapse	NN
of	IN
time	NN
,	,
that	IN
a	DT
change	NN
of	IN
disposition	NN
in	IN
the	DT
British	JJ
councils	NNS
has	VBZ
taken	VBN
place	NN
or	CC
is	VBZ
to	TO
be	VB
expected	VBN
.	.
Under	IN
such	JJ
circumstances	NNS
a	DT
nation	NN
proud	JJ
of	IN
its	PRP$
rights	NNS
and	CC
conscious	JJ
of	IN
its	PRP$
strength	NN
has	VBZ
no	DT
choice	NN
but	CC
an	DT
exertion	NN
of	IN
the	DT
1	CD
in	IN
support	NN
of	IN
the	DT
other	JJ
.	.
To	TO
this	DT
determination	NN
the	DT
best	JJS
encouragement	NN
is	VBZ
derived	VBN
from	IN
the	DT
success	NN
with	IN
which	WDT
it	PRP
has	VBZ
pleased	VBN
the	DT
Almighty	NNP
to	TO
bless	VB
our	PRP$
arms	NNS
both	CC
on	IN
the	DT
land	NN
and	CC
on	IN
the	DT
water	NN
.	.
Whilst	IN
proofs	NNS
have	VBP
been	VBN
continued	VBN
of	IN
the	DT
enterprise	NN
and	CC
skill	NN
of	IN
our	PRP$
cruisers	NNS
,	,
public	JJ
and	CC
private	JJ
,	,
on	IN
the	DT
ocean	NN
,	,
and	CC
a	DT
trophy	NN
gained	VBN
in	IN
the	DT
capture	NN
of	IN
a	DT
British	NNP
by	IN
an	DT
American	JJ
vessel	NN
of	IN
war	NN
,	,
after	IN
an	DT
action	NN
giving	VBG
celebrity	NN
to	TO
the	DT
name	NN
of	IN
the	DT
victorious	JJ
commander	NN
,	,
the	DT
great	JJ
inland	NN
waters	NNS
on	IN
which	WDT
the	DT
enemy	NN
were	VBD
also	RB
to	TO
be	VB
encountered	VBN
have	VBP
presented	VBN
achievements	NNS
of	IN
our	PRP$
naval	JJ
arms	NNS
as	IN
brilliant	JJ
in	IN
their	PRP$
character	NN
as	IN
they	PRP
have	VBP
been	VBN
important	JJ
in	IN
their	PRP$
consequences	NNS
.	.
On	IN
Lake	NNP
Erie	NNP
,	,
the	DT
squadron	NN
under	IN
command	NN
of	IN
Captain	NNP
Perry	NNP
having	VBG
met	VBD
the	DT
British	JJ
squadron	NN
of	IN
superior	JJ
force	NN
,	,
a	DT
sanguinary	JJ
conflict	NN
ended	VBN
in	IN
the	DT
capture	NN
of	IN
the	DT
whole	NN
.	.
The	DT
conduct	NN
of	IN
that	DT
officer	NN
,	,
adroit	NN
as	IN
it	PRP
was	VBD
daring	JJ
,	,
and	CC
which	WDT
was	VBD
so	RB
well	RB
seconded	VBN
by	IN
his	PRP$
comrades	NNS
,	,
justly	RB
entitles	VBZ
them	PRP
to	TO
the	DT
admiration	NN
and	CC
gratitude	NN
of	IN
their	PRP$
country	NN
,	,
and	CC
will	MD
fill	VB
an	DT
early	JJ
page	NN
in	IN
its	PRP$
naval	JJ
annals	NNS
with	IN
a	DT
victory	NN
never	RB
surpassed	VBD
in	IN
luster	NN
,	,
however	RB
much	JJ
it	PRP
may	MD
have	VB
been	VBN
in	IN
magnitude	NN
.	.
On	IN
Lake	NNP
Ontario	NNP
the	DT
caution	NN
of	IN
the	DT
British	JJ
commander	NN
,	,
favored	VBN
by	IN
contingencies	NNS
,	,
frustrated	VBN
the	DT
efforts	NNS
of	IN
the	DT
American	NNP
commander	NN
to	TO
bring	VB
on	RP
a	DT
decisive	JJ
action	NN
.	.
Captain	NNP
Chauncey	NNP
was	VBD
able	JJ
,	,
however	RB
,	,
to	TO
establish	VB
an	DT
ascendancy	NN
on	IN
that	DT
important	JJ
theater	NN
,	,
and	CC
to	TO
prove	VB
by	IN
the	DT
manner	NN
in	IN
which	WDT
he	PRP
effected	VBD
everything	NN
possible	JJ
that	IN
opportunities	NNS
only	RB
were	VBD
wanted	VBN
for	IN
a	DT
more	JJR
shining	VBG
display	NN
of	IN
his	PRP$
own	JJ
talents	NNS
and	CC
the	DT
gallantry	NN
of	IN
those	DT
under	IN
his	PRP$
command	NN
.	.
The	DT
success	NN
on	IN
Lake	NNP
Erie	NNP
having	VBG
opened	VBN
a	DT
passage	NN
to	TO
the	DT
territory	NN
of	IN
the	DT
enemy	NN
,	,
the	DT
officer	NN
commanding	VBG
the	DT
Northwestern	JJ
army	NN
transferred	VBD
the	DT
war	NN
thither	NN
,	,
and	CC
rapidly	RB
pursuing	VBG
the	DT
hostile	JJ
troops	NNS
,	,
fleeing	VBG
with	IN
their	PRP$
savage	JJ
associates	NNS
,	,
forced	VBN
a	DT
general	JJ
action	NN
,	,
which	WDT
quickly	RB
terminated	VBD
in	IN
the	DT
capture	NN
of	IN
the	DT
British	JJ
and	CC
dispersion	NN
of	IN
the	DT
savage	JJ
force	NN
.	.
This	DT
result	NN
is	VBZ
signally	RB
honorable	JJ
to	TO
Major-General	NNP
Harrison	NNP
,	,
by	IN
whose	WP$
military	JJ
talents	NNS
it	PRP
was	VBD
prepared	VBN
;	:
to	TO
Colonel	NNP
Johnson	NNP
and	CC
his	PRP$
mounted	VBN
volunteers	NNS
,	,
whose	WP$
impetuous	JJ
onset	NN
gave	VBD
a	DT
decisive	JJ
blow	NN
to	TO
the	DT
ranks	NNS
of	IN
the	DT
enemy	NN
,	,
and	CC
to	TO
the	DT
spirit	NN
of	IN
the	DT
volunteer	NN
militia	NN
,	,
equally	RB
brave	JJ
and	CC
patriotic	JJ
,	,
who	WP
bore	VBD
an	DT
interesting	JJ
part	NN
in	IN
the	DT
scene	NN
;	:
more	JJR
especially	RB
to	TO
the	DT
chief	JJ
magistrate	NN
of	IN
Kentucky	NNP
,	,
at	IN
the	DT
head	NN
of	IN
them	PRP
,	,
whose	WP$
heroism	NN
signalized	VBD
in	IN
the	DT
war	NN
which	WDT
established	VBD
the	DT
independence	NN
of	IN
his	PRP$
country	NN
,	,
sought	VBN
at	IN
an	DT
advanced	JJ
age	NN
a	DT
share	NN
in	IN
hardships	NNS
and	CC
battles	NNS
for	IN
maintaining	VBG
its	PRP$
rights	NNS
and	CC
its	PRP$
safely	RB
.	.
The	DT
effect	NN
of	IN
these	DT
successes	NNS
has	VBZ
been	VBN
to	TO
rescue	NN
the	DT
inhabitants	NNS
of	IN
MI	NNP
from	IN
their	PRP$
oppressions	NNS
,	,
aggravated	VBN
by	IN
gross	JJ
infractions	NNS
of	IN
the	DT
capitulation	NN
which	WDT
subjected	VBN
them	PRP
to	TO
a	DT
foreign	JJ
power	NN
;	:
to	TO
alienate	VB
the	DT
savages	NNS
of	IN
numerous	JJ
tribes	NNS
from	IN
the	DT
enemy	NN
,	,
by	IN
whom	WP
they	PRP
were	VBD
disappointed	VBN
and	CC
abandoned	VBN
,	,
and	CC
to	TO
relieve	VB
an	DT
extensive	JJ
region	NN
of	IN
country	NN
from	IN
a	DT
merciless	JJ
warfare	NN
which	WDT
desolated	VBD
its	PRP$
frontiers	NNS
and	CC
imposed	VBN
on	IN
its	PRP$
citizens	NNS
the	DT
most	RBS
harassing	JJ
services	NNS
.	.
In	IN
consequences	NNS
of	IN
our	PRP$
naval	JJ
superiority	NN
on	IN
Lake	NNP
Ontario	NNP
and	CC
the	DT
opportunity	NN
afforded	VBN
by	IN
it	PRP
for	IN
concentrating	VBG
our	PRP$
forces	NNS
by	IN
water	NN
,	,
operations	NNS
which	WDT
had	VBD
been	VBN
provisionally	RB
planned	VBN
were	VBD
set	VBN
on	IN
foot	NN
against	IN
the	DT
possessions	NNS
of	IN
the	DT
enemy	NN
on	IN
the	DT
St	NNP
.	.
Lawrence	NNP
.	.
Such	JJ
,	,
however	RB
,	,
was	VBD
the	DT
delay	NN
produced	VBD
in	IN
the	DT
1st	JJ
instance	NN
by	IN
adverse	JJ
weather	NN
of	IN
unusual	JJ
violence	NN
and	CC
continuance	NN
and	CC
such	JJ
the	DT
circumstances	NNS
attending	VBG
the	DT
final	JJ
movements	NNS
of	IN
the	DT
army	NN
