token	pos
In	IN
meeting	VBG
the	DT
constitutional	JJ
requirement	NN
of	IN
informing	VBG
the	DT
Congress	NNP
upon	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
,	,
it	PRP
is	VBZ
exceedingly	RB
gratifying	VBG
to	TO
report	VB
that	IN
the	DT
general	JJ
condition	NN
is	VBZ
one	CD
of	IN
progress	NN
and	CC
prosperity	NN
.	.
Here	RB
and	CC
there	EX
are	VBP
comparatively	RB
small	JJ
and	CC
apparently	RB
temporary	JJ
difficulties	NNS
needing	VBG
adjustment	NN
and	CC
improved	VBD
administrative	JJ
methods	NNS
,	,
such	JJ
as	IN
are	VBP
always	RB
to	TO
be	VB
expected	VBN
,	,
but	CC
i	IN
ii	NNS
the	DT
fundamentals	NNS
of	IN
government	NN
and	CC
business	NN
the	DT
results	NNS
demonstrate	VBP
that	IN
we	PRP
are	VBP
going	VBG
in	IN
the	DT
right	JJ
direction	NN
.	.
The	DT
country	NN
does	VBZ
not	RB
appear	VB
to	TO
require	VB
radical	JJ
departures	NNS
from	IN
the	DT
policies	NNS
already	RB
adopted	VBN
so	RB
much	JJ
as	IN
it	PRP
needs	VBZ
a	DT
further	JJ
extension	NN
of	IN
these	DT
policies	NNS
and	CC
the	DT
improvement	NN
of	IN
details	NNS
.	.
The	DT
age	NN
of	IN
perfection	NN
is	VBZ
still	RB
in	IN
the	DT
somewhat	RB
distant	JJ
future	NN
,	,
but	CC
it	PRP
is	VBZ
more	RBR
in	IN
danger	NN
of	IN
being	VBG
retarded	VBN
by	IN
mistaken	VBN
Government	NNP
activity	NN
than	IN
it	PRP
is	VBZ
from	IN
lack	NN
of	IN
legislation	NN
.	.
We	PRP
are	VBP
by	IN
far	RB
the	DT
most	RBS
likely	JJ
to	TO
accomplish	VB
permanent	JJ
good	JJ
if	IN
we	PRP
proceed	VBP
with	IN
moderation	NN
.	.
In	IN
our	PRP$
country	NN
the	DT
people	NNS
are	VBP
sovereign	JJ
and	CC
independent	JJ
,	,
and	CC
must	MD
accept	VB
the	DT
resulting	VBG
responsibilities	NNS
.	.
It	PRP
is	VBZ
their	PRP$
duty	NN
to	TO
support	VB
themselves	PRP
and	CC
support	VB
the	DT
Government	NN
.	.
That	DT
is	VBZ
the	DT
business	NN
of	IN
the	DT
Nation	NNP
,	,
whatever	WDT
the	DT
charity	NN
of	IN
the	DT
Nation	NNP
may	MD
require	VB
.	.
The	DT
functions	NNS
which	WDT
the	DT
Congress	NNP
are	VBP
to	TO
discharge	NN
are	VBP
not	RB
those	DT
of	IN
local	JJ
government	NN
but	CC
of	IN
National	NNP
Government	NNP
.	.
The	DT
greatest	JJS
solicitude	NN
should	MD
be	VB
exercised	VBN
to	TO
prevent	VB
any	DT
encroachment	NN
upon	IN
the	DT
rights	NNS
of	IN
the	DT
States	NNS
or	CC
their	PRP$
various	JJ
political	JJ
subdivisions	NNS
.	.
Local	JJ
self-government	NN
is	VBZ
one	CD
of	IN
our	PRP$
most	RBS
precious	JJ
possessions	NNS
.	.
It	PRP
is	VBZ
the	DT
greatest	JJS
contributing	VBG
factor	NN
to	TO
the	DT
stability	NN
strength	NN
liberty	NN
,	,
and	CC
progress	NN
of	IN
the	DT
Nation	NNP
.	.
It	PRP
ought	MD
not	RB
to	TO
be	VB
in	IN
ringed	VBN
by	IN
assault	NN
or	CC
undermined	VBN
by	IN
purchase	NN
.	.
It	PRP
ought	MD
not	RB
to	TO
abdicate	VB
its	PRP$
power	NN
through	IN
weakness	NN
or	CC
resign	VB
its	PRP$
authority	NN
through	IN
favor	NN
.	.
It	PRP
does	VBZ
not	RB
at	IN
all	DT
follow	VBP
that	IN
because	IN
abuses	NNS
exist	VBP
it	PRP
is	VBZ
the	DT
concern	NN
of	IN
the	DT
Federal	NNP
Government	NNP
to	TO
attempt	VB
the	DT
r	NN
reform	NN
.	.
Society	NNP
is	VBZ
in	IN
much	RB
more	JJR
danger	NN
from	IN
encumbering	VBG
the	DT
National	NNP
Government	NNP
beyond	IN
its	PRP$
wisdom	NN
to	TO
comprehend	VB
,	,
or	CC
its	PRP$
ability	NN
to	TO
administer	VB
,	,
than	IN
from	IN
leaving	VBG
the	DT
local	JJ
communities	NNS
to	TO
bear	VB
their	PRP$
own	JJ
burdens	NNS
and	CC
remedy	VB
their	PRP$
own	JJ
evils	NNS
.	.
Our	PRP$
local	JJ
habit	NN
and	CC
custom	NN
is	VBZ
so	RB
strong	JJ
,	,
our	PRP$
variety	NN
of	IN
race	NN
and	CC
creed	NN
is	VBZ
so	RB
great	JJ
the	DT
Federal	NNP
authority	NN
is	VBZ
so	RB
tenuous	JJ
,	,
that	IN
the	DT
area	NN
within	IN
which	WDT
it	PRP
can	MD
function	VB
successfully	RB
is	VBZ
very	RB
limited	JJ
.	.
The	DT
wiser	JJR
policy	NN
is	VBZ
to	TO
leave	VB
the	DT
localities	NNS
,	,
so	RB
far	RB
as	IN
we	PRP
can	MD
,	,
possessed	VBN
of	IN
their	PRP$
own	JJ
sources	NNS
of	IN
revenue	NN
and	CC
charged	VBN
with	IN
their	PRP$
own	JJ
obligations	NNS
.	.
GOVERNMENT	NNP
ECONOMY	NNP
It	PRP
is	VBZ
a	DT
fundamental	JJ
principle	NN
of	IN
our	PRP$
country	NN
that	IN
the	DT
people	NNS
are	VBP
sovereign	JJ
.	.
While	IN
they	PRP
recognize	VBP
the	DT
undeniable	JJ
authority	NN
of	IN
the	DT
state	NN
,	,
they	PRP
have	VBP
established	VBN
as	IN
its	PRP$
instrument	NN
a	DT
Government	NN
of	IN
limited	JJ
powers	NNS
.	.
They	PRP
hold	VBP
inviolate	JJ
in	IN
their	PRP$
own	JJ
hands	NNS
the	DT
jurisdiction	NN
over	IN
their	PRP$
own	JJ
freedom	NN
and	CC
the	DT
ownership	NN
of	IN
their	PRP$
own	JJ
property	NN
.	.
Neither	DT
of	IN
these	DT
can	MD
be	VB
impaired	VBN
except	IN
by	IN
due	JJ
process	NN
of	IN
law	NN
.	.
The	DT
wealth	NN
of	IN
our	PRP$
country	NN
is	VBZ
not	RB
public	JJ
wealth	NN
,	,
but	CC
private	JJ
wealth	NN
.	.
It	PRP
does	VBZ
not	RB
belong	VB
to	TO
the	DT
Government	NNP
,	,
it	PRP
belongs	VBZ
to	TO
the	DT
people	NNS
.	.
The	DT
Government	NNP
has	VBZ
no	DT
justification	NN
in	IN
