token	pos
Today	NN
,	,
in	IN
pursuance	NN
of	IN
my	PRP$
Constitutional	JJ
duty	NN
,	,
I	PRP
sent	VBD
to	TO
the	DT
Congress	NNP
a	DT
message	NN
on	IN
the	DT
State	NNP
of	IN
the	DT
Union—and	NNP
this	DT
evening	NN
I	PRP
am	VBP
taking	VBG
the	DT
opportunity	NN
to	TO
repeat	VB
to	TO
you	PRP
some	DT
parts	NNS
of	IN
that	DT
message	NN
.	.
This	DT
war	NN
must	MD
be	VB
waged—it	NN
is	VBZ
being	VBG
waged—with	IN
the	DT
greatest	JJS
and	CC
most	JJS
persistent	JJ
intensity	NN
.	.
Everything	NN
we	PRP
are	VBP
and	CC
have	VBP
is	VBZ
at	IN
stake	NN
.	.
Everything	NN
we	PRP
are	VBP
,	,
and	CC
have	VBP
,	,
will	MD
be	VB
given	VBN
.	.
We	PRP
have	VBP
no	DT
question	NN
of	IN
the	DT
ultimate	JJ
victory	NN
.	.
We	PRP
have	VBP
no	DT
question	NN
of	IN
the	DT
cost	NN
.	.
Our	PRP$
losses	NNS
will	MD
be	VB
heavy	JJ
.	.
But—we	PRP
and	CC
our	PRP$
Allies	NNS
will	MD
go	VB
on	RP
fighting	VBG
together	RB
to	TO
ultimate	JJ
total	JJ
victory	NN
.	.
We	PRP
have	VBP
seen	VBN
a	DT
year	NN
marked	VBD
,	,
on	IN
the	DT
whole	JJ
,	,
by	IN
substantial	JJ
progress	NN
toward	IN
victory	NN
,	,
even	RB
though	IN
the	DT
year	NN
ended	VBD
with	IN
a	DT
setback	NN
for	IN
our	PRP$
arms	NNS
,	,
when	WRB
the	DT
Germans	NNPS
launched	VBD
a	DT
ferocious	JJ
counterattack	NN
into	IN
Luxembourg	NNP
and	CC
Belgium	NNP
with	IN
the	DT
obvious	JJ
objective	NN
of	IN
cutting	VBG
our	PRP$
line	NN
in	IN
the	DT
center	NN
.	.
Our	PRP$
men	NNS
have	VBP
fought	VBN
with	IN
indescribable	JJ
and	CC
unforgettable	JJ
gallantry	NN
under	IN
most	JJS
difficult	JJ
conditions	NNS
.	.
The	DT
high	JJ
tide	NN
of	IN
this	DT
German	JJ
attack	NN
was	VBD
reached	VBN
two	CD
days	NNS
after	IN
Christmas	NNP
.	.
Since	IN
then	RB
we	PRP
have	VBP
reassumed	VBN
the	DT
offensive	NN
,	,
rescued	VBD
the	DT
isolated	VBN
garrison	NN
at	IN
Bastogne	NNP
,	,
and	CC
forced	VBD
a	DT
German	JJ
withdrawal	NN
along	IN
the	DT
whole	JJ
line	NN
of	IN
the	DT
salient	NN
.	.
The	DT
speed	NN
with	IN
which	WDT
we	PRP
recovered	VBD
from	IN
this	DT
savage	JJ
attack	NN
was	VBD
possible	JJ
primarily	RB
because	IN
we	PRP
have	VBP
one	CD
Supreme	NNP
Commander	NNP
in	IN
complete	JJ
control	NN
of	IN
all	DT
the	DT
Allied	NNP
armies	NNS
in	IN
France	NNP
.	.
General	NNP
Eisenhower	NNP
has	VBZ
faced	VBN
this	DT
period	NN
of	IN
trial	NN
with	IN
admirable	JJ
calm	JJ
and	CC
resolution	NN
and	CC
with	IN
steadily	RB
increasing	VBG
success	NN
.	.
He	PRP
has	VBZ
my	PRP$
complete	JJ
confidence	NN
.	.
Further	RB
desperate	JJ
attempts	NNS
may	MD
well	RB
be	VB
made	VBN
to	TO
break	VB
our	PRP$
lines	NNS
,	,
to	TO
slow	VB
our	PRP$
progress	NN
.	.
We	PRP
must	MD
never	RB
make	VB
the	DT
mistake	NN
of	IN
assuming	VBG
that	IN
the	DT
Germans	NNPS
are	VBP
beaten	VBN
until	IN
the	DT
last	JJ
Nazi	NNP
has	VBZ
surrendered	VBN
.	.
And	CC
I	PRP
would	MD
express	VB
a	DT
most	RBS
serious	JJ
warning	NN
against	IN
the	DT
poisonous	JJ
effects	NNS
of	IN
enemy	NN
propaganda	NN
.	.
The	DT
wedge	NN
that	IN
the	DT
Germans	NNPS
attempted	VBD
to	TO
drive	VB
in	IN
Western	NNP
Europe	NNP
was	VBD
less	RBR
dangerous	JJ
in	IN
terms	NNS
of	IN
winning	VBG
the	DT
war	NN
than	IN
the	DT
wedges	NNS
which	WDT
they	PRP
are	VBP
continually	RB
attempting	VBG
to	TO
drive	VB
between	IN
ourselves	PRP
and	CC
our	PRP$
Allies	NNS
.	.
Every	DT
little	JJ
rumor	NN
which	WDT
is	VBZ
intended	VBN
to	TO
weaken	VB
our	PRP$
faith	NN
in	IN
our	PRP$
Allies	NNS
is	VBZ
like	IN
an	DT
actual	JJ
enemy	NN
agent	NN
in	IN
our	PRP$
midst-	NNS
seeking	VBG
to	TO
sabotage	VB
our	PRP$
war	NN
effort	NN
.	.
There	EX
are	VBP
,	,
here	RB
and	CC
there	RB
,	,
evil	JJ
and	CC
baseless	JJ
rumors	NNS
against	IN
the	DT
Russians	NNPS
-	:
rumors	NNS
against	IN
the	DT
British—rumors	NNS
against	IN
our	PRP$
own	JJ
American	JJ
commanders	NNS
in	IN
the	DT
field	NN
.	.
When	WRB
you	PRP
examine	VBP
these	DT
rumors	NNS
closely	RB
,	,
you	PRP
will	MD
observe	VB
that	IN
every	DT
one	CD
of	IN
them	PRP
bears	VBZ
the	DT
same	JJ
trademark	NN
—"	NN
Made	VBN
in	IN
Germany	NNP
.	.
