token	pos
Mr.	NNP
Speaker	NNP
,	,
Mr.	NNP
President	NNP
,	,
and	CC
distinguished	JJ
Members	NNS
of	IN
the	DT
House	NNP
and	CC
Senate	NNP
:	:
When	WRB
we	PRP
first	RB
met	VBD
here	RB
7	CD
years	NNS
ago-many	DT
of	IN
us	PRP
for	IN
the	DT
first	JJ
time—it	NN
was	VBD
with	IN
the	DT
hope	NN
of	IN
beginning	VBG
something	NN
new	JJ
for	IN
America	NNP
.	.
We	PRP
meet	VBP
here	RB
tonight	RB
in	IN
this	DT
historic	JJ
Chamber	NNP
to	TO
continue	VB
that	IN
work	NN
.	.
If	IN
anyone	NN
expects	VBZ
just	RB
a	DT
proud	JJ
recitation	NN
of	IN
the	DT
accomplishments	NNS
of	IN
my	PRP$
administration	NN
,	,
I	PRP
say	VBP
let	VB
's	PRP
leave	VB
that	IN
to	TO
history	NN
;	:
we	PRP
're	VBP
not	RB
finished	VBN
yet	RB
.	.
So	RB
,	,
my	PRP$
message	NN
to	TO
you	PRP
tonight	RB
is	VBZ
put	VBN
on	IN
your	PRP$
work	NN
shoes	NNS
;	:
we	PRP
're	VBP
still	RB
on	IN
the	DT
job	NN
.	.
History	NN
records	NNS
the	DT
power	NN
of	IN
the	DT
ideas	NNS
that	WDT
brought	VBD
us	PRP
here	RB
those	DT
7	CD
years	NNS
ago-ideas	RB
like	IN
the	DT
individual	NN
's	POS
right	JJ
to	TO
reach	VB
as	RB
far	RB
and	CC
as	RB
high	JJ
as	IN
his	PRP$
or	CC
her	PRP$
talents	NNS
will	MD
permit	VB
;	:
the	DT
free	JJ
market	NN
as	IN
an	DT
engine	NN
of	IN
economic	JJ
progress	NN
.	.
And	CC
as	IN
an	DT
ancient	JJ
Chinese	JJ
philosopher	NN
,	,
Lao-tzu	NNP
,	,
said	VBD
:	:
"	``
Govern	VB
a	DT
great	JJ
nation	NN
as	IN
you	PRP
would	MD
cook	VB
a	DT
small	JJ
fish	NN
;	:
do	VBP
not	RB
overdo	VB
it	PRP
.	.
"	''
[	NN
Laughter	NNP
]	NNP
Well	RB
,	,
these	DT
ideas	NNS
were	VBD
part	NN
of	IN
a	DT
larger	JJR
notion	NN
,	,
a	DT
vision	NN
,	,
if	IN
you	PRP
will	MD
,	,
of	IN
America	NNP
herself—an	PRP
America	NNP
not	RB
only	RB
rich	JJ
in	IN
opportunity	NN
for	IN
the	DT
individual	NN
but	CC
an	DT
America	NNP
,	,
too	RB
,	,
of	IN
strong	JJ
families	NNS
and	CC
vibrant	JJ
neighborhoods	NNS
;	:
an	DT
America	NNP
whose	WP$
divergent	JJ
but	CC
harmonizing	JJ
communities	NNS
were	VBD
a	DT
reflection	NN
of	IN
a	DT
deeper	JJR
community	NN
of	IN
values	NNS
:	:
the	DT
value	NN
of	IN
work	NN
,	,
of	IN
family	NN
,	,
of	IN
religion	NN
,	,
and	CC
of	IN
the	DT
love	NN
of	IN
freedom	NN
that	IN
God	NNP
places	NNS
in	IN
each	DT
of	IN
us	PRP
and	CC
whose	WP$
defense	NN
He	PRP
has	VBZ
entrusted	VBN
in	IN
a	DT
special	JJ
way	NN
to	TO
