token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
reports	NNS
of	IN
the	DT
several	JJ
Executive	NNP
Departments	NNP
,	,
which	WDT
will	MD
be	VB
laid	VBN
before	IN
Congress	NNP
in	IN
the	DT
usual	JJ
course	NN
,	,
will	MD
exhibit	VB
in	IN
detail	NN
the	DT
operations	NNS
of	IN
the	DT
Government	NN
for	IN
the	DT
last	JJ
fiscal	JJ
year	NN
.	.
Only	RB
the	DT
more	RBR
important	JJ
incidents	NNS
and	CC
results	NNS
,	,
and	CC
chiefly	RB
such	JJ
as	IN
may	MD
be	VB
the	DT
foundation	NN
of	IN
the	DT
recommendations	NNS
I	PRP
shall	MD
submit	VB
,	,
will	MD
be	VB
referred	VBN
to	TO
in	IN
this	DT
annual	JJ
message	NN
.	.
The	DT
vast	JJ
and	CC
increasing	VBG
business	NN
of	IN
the	DT
Government	NNP
has	VBZ
been	VBN
transacted	VBN
by	IN
the	DT
several	JJ
Departments	NNS
during	IN
the	DT
year	NN
with	IN
faithfulness	NN
,	,
energy	NN
,	,
and	CC
success	NN
.	.
The	DT
revenues	NNS
,	,
amounting	NN
to	TO
above	IN
$	$
450,000,000	CD
,	,
have	VBP
been	VBN
collected	VBN
and	CC
disbursed	VBN
without	IN
revealing	VBG
,	,
so	RB
far	RB
as	IN
I	PRP
can	MD
ascertain	VB
,	,
a	DT
single	JJ
case	NN
of	IN
defalcation	NN
or	CC
embezzlement	NN
.	.
An	DT
earnest	JJ
effort	NN
has	VBZ
been	VBN
made	VBN
to	TO
stimulate	VB
a	DT
sense	NN
of	IN
responsibility	NN
and	CC
public	JJ
duty	NN
in	IN
all	DT
officers	NNS
and	CC
employees	NNS
of	IN
every	DT
grade	NN
,	,
and	CC
the	DT
work	NN
done	VBN
by	IN
them	PRP
has	VBZ
almost	RB
wholly	RB
escaped	VBN
unfavorable	JJ
criticism	NN
.	.
I	PRP
speak	VBP
of	IN
these	DT
matters	NNS
with	IN
freedom	NN
because	IN
the	DT
credit	NN
of	IN
this	DT
good	JJ
work	NN
is	VBZ
not	RB
mine	JJ
,	,
but	CC
is	VBZ
shared	VBN
by	IN
the	DT
heads	NNS
of	IN
the	DT
several	JJ
Departments	NNS
with	IN
the	DT
great	JJ
body	NN
of	IN
faithful	JJ
officers	NNS
and	CC
employees	NNS
who	WP
serve	VBP
under	IN
them	PRP
.	.
The	DT
closest	JJS
scrutiny	NN
of	IN
Congress	NNP
is	VBZ
invited	VBN
to	TO
all	DT
the	DT
methods	NNS
of	IN
administration	NN
and	CC
