token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
of	IN
the	DT
United	NNP
States	NNPS
:	:
In	IN
coming	VBG
together	RB
,	,
fellow-citizens	NNS
,	,
to	TO
enter	VB
again	RB
upon	IN
the	DT
discharge	NN
of	IN
the	DT
duties	NNS
with	IN
which	WDT
the	DT
people	NNS
have	VBP
charged	VBN
us	PRP
severally	RB
,	,
we	PRP
find	VBP
great	JJ
occasion	NN
to	TO
rejoice	VB
in	IN
the	DT
general	JJ
prosperity	NN
of	IN
the	DT
country	NN
.	.
We	PRP
are	VBP
in	IN
the	DT
enjoyment	NN
of	IN
all	PDT
the	DT
blessings	NNS
of	IN
civil	JJ
and	CC
religious	JJ
liberty	NN
,	,
with	IN
unexampled	JJ
means	NNS
of	IN
education	NN
,	,
knowledge	NN
,	,
and	CC
improvement	NN
.	.
Through	IN
the	DT
year	NN
which	WDT
is	VBZ
now	RB
drawing	VBG
to	TO
a	DT
close	JJ
peace	NN
has	VBZ
been	VBN
in	IN
our	PRP$
borders	NNS
and	CC
plenty	NN
in	IN
our	PRP$
habitations	NNS
,	,
and	CC
although	IN
disease	NN
has	VBZ
visited	VBN
some	DT
few	JJ
portions	NNS
of	IN
the	DT
land	NN
with	IN
distress	NN
and	CC
mortality	NN
,	,
yet	RB
in	IN
general	JJ
the	DT
health	NN
of	IN
the	DT
people	NNS
has	VBZ
been	VBN
preserved	VBN
,	,
and	CC
we	PRP
are	VBP
all	DT
called	VBN
upon	IN
by	IN
the	DT
highest	JJS
obligations	NNS
of	IN
duty	NN
to	TO
renew	VB
our	PRP$
thanks	NNS
and	CC
our	PRP$
devotion	NN
to	TO
our	PRP$
Heavenly	NNP
Parent	NNP
,	,
who	WP
has	VBZ
continued	VBN
to	TO
vouchsafe	VB
to	TO
us	PRP
the	DT
eminent	JJ
blessings	NNS
which	WDT
surround	VBD
us	PRP
and	CC
who	WP
has	VBZ
so	RB
signally	RB
crowned	VBN
the	DT
year	NN
with	IN
His	PRP$
goodness	NN
.	.
If	IN
we	PRP
find	VBP
ourselves	PRP
increasing	VBG
beyond	IN
example	NN
in	IN
numbers	NNS
,	,
in	IN
strength	NN
,	,
in	IN
wealth	NN
,	,
in	IN
knowledge	NN
,	,
in	IN
everything	NN
which	WDT
promotes	VBZ
human	JJ
and	CC
social	JJ
happiness	NN
,	,
let	VB
us	PRP
ever	RB
remember	VB
our	PRP$
dependence	NN
for	IN
all	DT
these	DT
on	IN
the	DT
protection	NN
and	CC
merciful	JJ
dispensations	NNS
of	IN
Divine	NNP
Providence	NNP
