token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
It	PRP
is	VBZ
my	PRP$
duty	NN
under	IN
the	DT
Constitution	NNP
to	TO
transmit	VB
to	TO
the	DT
Congress	NNP
information	NN
on	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
and	CC
to	TO
recommend	VB
for	IN
its	PRP$
consideration	NN
necessary	JJ
and	CC
expedient	JJ
measures	NNS
.	.
The	DT
chief	JJ
influence	NN
affecting	VBG
the	DT
state	NN
of	IN
the	DT
Union	NNP
during	IN
the	DT
past	JJ
year	NN
has	VBZ
been	VBN
the	DT
continued	JJ
world-wide	JJ
economic	JJ
disturbance	NN
.	.
Our	PRP$
national	JJ
concern	NN
has	VBZ
been	VBN
to	TO
meet	VB
the	DT
emergencies	NNS
it	PRP
has	VBZ
created	VBN
for	IN
us	PRP
and	CC
to	TO
lay	VB
the	DT
foundations	NNS
for	IN
recovery	NN
.	.
If	IN
we	PRP
lift	VBP
our	PRP$
vision	NN
beyond	IN
these	DT
immediate	JJ
emergencies	NNS
we	PRP
find	VBP
fundamental	JJ
national	JJ
gains	NNS
even	RB
amid	IN
depression	NN
.	.
In	IN
meeting	VBG
the	DT
problems	NNS
of	IN
this	DT
difficult	JJ
period	NN
,	,
we	PRP
have	VBP
witnessed	VBN
a	DT
remarkable	JJ
development	NN
of	IN
the	DT
sense	NN
of	IN
cooperation	NN
in	IN
the	DT
community	NN
.	.
For	IN
the	DT
first	JJ
time	NN
in	IN
the	DT
history	NN
of	IN
our	PRP$
major	JJ
economic	JJ
depressions	NNS
there	RB
has	VBZ
been	VBN
a	DT
notable	JJ
absence	NN
of	IN
public	JJ
disorders	NNS
and	CC
industrial	JJ
conflict	NN
.	.
Above	IN
all	DT
there	EX
is	VBZ
an	DT
enlargement	NN
of	IN
social	JJ
and	CC
spiritual	JJ
responsibility	NN
among	IN
the	DT
people	NNS
.	.
The	DT
strains	NNS
and	CC
stresses	VBZ
upon	IN
business	NN
have	VBP
resulted	VBN
in	IN
closer	JJR
application	NN
,	,
in	IN
saner	NN
policies	NNS
,	,
and	CC
in	IN
better	JJR
methods	NNS
.	.
Public	JJ
improvements	NNS
have	VBP
been	VBN
carried	VBN
out	RP
on	IN
a	DT
larger	JJR
scale	NN
than	IN
even	RB
in	IN
normal	JJ
times	NNS
.	.
The	DT
country	NN
is	VBZ
richer	JJR
in	IN
physical	JJ
property	NN
,	,
in	IN
newly	RB
discovered	VBN
resources	NNS
,	,
and	CC
in	IN
productive	JJ
capacity	NN
than	IN
ever	RB
before	RB
.	.
