token	pos
[	JJ
Delivered	NNP
in	IN
person	NN
before	IN
a	DT
joint	JJ
session	NN
at	IN
9:04	CD
p.m.	RB
]	SYM
Mr.	NNP
Speaker	NNP
,	,
Mr.	NNP
President	NNP
,	,
Members	NNP
of	IN
the	DT
House	NNP
and	CC
the	DT
Senate	NNP
,	,
my	PRP$
fellow	JJ
Americans	NNPS
:	:
I	PRP
come	VBP
before	IN
you	PRP
tonight	RB
to	TO
report	VB
on	IN
the	DT
State	NNP
of	IN
the	DT
Union	NNP
for	IN
the	DT
third	JJ
time	NN
.	.
I	PRP
come	VBP
here	RB
to	TO
thank	VB
you	PRP
and	CC
to	TO
add	VB
my	PRP$
tribute	NN
,	,
once	RB
more	RBR
,	,
to	TO
the	DT
Nation	NNP
's	POS
gratitude	NN
for	IN
this	DT
,	,
the	DT
89th	JJ
Congress	NNP
.	.
This	DT
Congress	NNP
has	VBZ
already	RB
reserved	VBN
for	IN
itself	PRP
an	DT
honored	JJ
chapter	NN
in	IN
the	DT
history	NN
of	IN
America	NNP
.	.
Our	PRP$
Nation	NNP
tonight	NN
is	VBZ
engaged	VBN
in	IN
a	DT
brutal	JJ
and	CC
bitter	JJ
conflict	NN
in	IN
Vietnam	NNP
.	.
Later	RB
on	IN
I	PRP
want	VBP
to	TO
discuss	VB
that	DT
struggle	NN
in	IN
some	DT
detail	NN
with	IN
you	PRP
.	.
It	PRP
just	RB
must	MD
be	VB
the	DT
center	NN
of	IN
our	PRP$
concerns	NNS
.	.
But	CC
we	PRP
will	MD
not	RB
permit	VB
those	DT
who	WP
fire	NN
upon	IN
us	PRP
in	IN
Vietnam	NNP
to	TO
win	VB
a	DT
victory	NN
over	IN
the	DT
desires	NNS
and	CC
the	DT
intentions	NNS
of	IN
all	DT
the	DT
American	JJ
people	NNS
.	.
This	DT
Nation	NNP
is	VBZ
mighty	JJ
enough	RB
,	,
its	PRP$
society	NN
is	VBZ
healthy	JJ
enough	RB
,	,
its	PRP$
people	NNS
are	VBP
strong	JJ
enough	RB
,	,
to	TO
pursue	VB
our	PRP$
goals	NNS
in	IN
the	DT
rest	NN
of	IN
the	DT
world	NN
while	IN
still	RB
building	VBG
a	DT
Great	NNP
Society	NNP
here	RB
at	IN
home	NN
.	.
And	CC
that	DT
is	VBZ
what	WP
I	PRP
have	VBP
come	VBN
here	RB
to	TO
ask	VB
of	IN
you	PRP
tonight	RB
.	.
I	PRP
recommend	VBP
that	IN
you	PRP
provide	VBP
the	DT
resources	NNS
to	TO
carry	VB
forward	RB
,	,
with	IN
full	JJ
vigor	NN
,	,
the	DT
great	JJ
health	NN
and	CC
education	NN
programs	NNS
that	IN
you	PRP
enacted	VBD
into	IN
law	NN
last	JJ
year	NN
.	.
I	PRP
recommend	VBP
that	IN
we	PRP
prosecute	VBP
with	IN
vigor	NN
and	CC
determination	NN
our	PRP$
war	NN
on	IN
poverty	NN
.	.
I	PRP
recommend	VBP
that	IN
you	PRP
give	VBP
a	DT
new	JJ
and	CC
daring	JJ
direction	NN
to	TO
our	PRP$
foreign	JJ
aid	NN
program	NN
,	,
designed	VBN
to	TO
make	VB
a	DT
maximum	JJ
attack	NN
on	IN
hunger	NN
and	CC
disease	NN
and	CC
ignorance	NN
in	IN
those	DT
countries	NNS
that	WDT
are	VBP
determined	VBN
to	TO
help	VB
themselves	PRP
,	,
and	CC
to	TO
help	VB
those	DT
nations	NNS
that	WDT
are	VBP
trying	VBG
to	TO
control	VB
population	NN
growth	NN
.	.
I	PRP
recommend	VBP
that	IN
you	PRP
make	VBP
it	PRP
possible	JJ
to	TO
expand	VB
trade	NN
between	IN
the	DT
United	NNP
States	NNP
and	CC
Eastern	NNP
Europe	NNP
and	CC
the	DT
Soviet	NNP
Union	NNP
.	.
I	PRP
recommend	VBP
to	TO
you	PRP
a	DT
program	NN
to	TO
rebuild	VB
completely	RB
,	,
on	IN
a	DT
scale	NN
never	RB
before	IN
attempted	VBN
,	,
entire	JJ
central	JJ
and	CC
slum	NN
areas	NNS
of	IN
several	JJ
of	IN
our	PRP$
cities	NNS
in	IN
America	NNP
.	.
I	PRP
recommend	VBP
that	IN
you	PRP
attack	VBP
the	DT
wasteful	JJ
and	CC
degrading	VBG
poisoning	NN
of	IN
our	PRP$
rivers	NNS
,	,
and	CC
,	,
as	IN
the	DT
cornerstone	NN
of	IN
this	DT
effort	NN
,	,
clean	JJ
completely	RB
entire	JJ
large	JJ
river	NN
basins	NNS
.	.
I	PRP
recommend	VBP
that	IN
you	PRP
meet	VBP
the	DT
growing	VBG
menace	NN
of	IN
crime	NN
in	IN
the	DT
streets	NNS
by	IN
building	VBG
up	RP
law	NN
enforcement	NN
and	CC
by	IN
revitalizing	VBG
the	DT
entire	JJ
Federal	JJ
system	NN
from	IN
prevention	NN
to	TO
probation	NN
.	.
I	PRP
recommend	VBP
that	IN
you	PRP
take	VBP
additional	JJ
steps	NNS
to	TO
insure	VB
equal	JJ
justice	NN
to	TO
all	DT
of	IN
our	PRP$
people	NNS
by	IN
effectively	RB
enforcing	VBG
nondiscrimination	NN
in	IN
Federal	NNP
and	CC
State	NNP
jury	NN
selection	NN
,	,
by	IN
making	VBG
it	PRP
a	DT
serious	JJ
Federal	NNP
crime	NN
to	TO
obstruct	VB
public	JJ
and	CC
private	JJ
efforts	NNS
to	TO
secure	VB
civil	JJ
rights	NNS
,	,
and	CC
by	IN
outlawing	VBG
discrimination	NN
in	IN
the	DT
sale	NN
and	CC
rental	NN
of	IN
housing	NN
.	.
I	PRP
recommend	VBP
that	IN
you	PRP
help	VBP
me	PRP
modernize	VB
and	CC
streamline	VB
the	DT
Federal	NNP
Government	NNP
by	IN
creating	VBG
a	DT
new	JJ
Cabinet	NNP
level	NN
Department	NNP
of	IN
Transportation	NNP
and	CC
reorganizing	VBG
several	JJ
existing	VBG
agencies	NNS
.	.
In	IN
turn	NN
,	,
I	PRP
will	MD
restructure	VB
our	PRP$
civil	JJ
service	NN
in	IN
the	DT
top	JJ
grades	NNS
so	IN
that	IN
men	NNS
and	CC
women	NNS
can	MD
easily	RB
be	VB
assigned	VBN
to	TO
jobs	NNS
where	WRB
they	PRP
are	VBP
most	RBS
needed	VBN
,	,
and	CC
ability	NN
will	MD
be	VB
both	DT
required	VBN
as	RB
well	RB
as	IN
rewarded	VBN
.	.
I	PRP
will	MD
ask	VB
you	PRP
to	TO
make	VB
it	PRP
possible	JJ
for	IN
Members	NNS
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
to	TO
work	VB
more	RBR
effectively	RB
in	IN
the	DT
service	NN
of	IN
the	DT
Nation	NNP
through	IN
a	DT
constitutional	JJ
amendment	NN
extending	VBG
the	DT
term	NN
of	IN
a	DT
Congressman	NNP
to	TO
4	CD
years	NNS
,	,
concurrent	JJ
with	IN
that	DT
of	IN
the	DT
President	NNP
.	.
II	NNP
.	.
Because	IN
of	IN
Vietnam	NNP
we	PRP
cannot	MD
do	VB
all	DT
that	IN
we	PRP
should	MD
,	,
or	CC
all	DT
that	IN
we	PRP
would	MD
like	VB
to	TO
do	VB
.	.
We	PRP
will	MD
ruthlessly	RB
attack	VB
waste	NN
and	CC
inefficiency	NN
.	.
We	PRP
will	MD
make	VB
sure	JJ
that	IN
every	DT
dollar	NN
is	VBZ
spent	VBN
with	IN
the	DT
thrift	NN
and	CC
with	IN
the	DT
commonsense	NN
which	WDT
recognizes	VBZ
how	WRB
hard	RB
the	DT
taxpayer	NN
worked	VBD
in	IN
order	NN
to	TO
earn	VB
it	PRP
.	.
We	PRP
will	MD
continue	VB
to	TO
meet	VB
the	DT
needs	NNS
of	IN
our	PRP$
people	NNS
by	IN
continuing	VBG
to	TO
develop	VB
the	DT
Great	NNP
Society	NNP
.	.
Last	JJ
year	NN
alone	RB
the	DT
wealth	NN
that	IN
we	PRP
produced	VBD
increased	VBN
$	$
47	CD
billion	CD
,	,
and	CC
it	PRP
will	MD
soar	VB
again	RB
this	DT
year	NN
to	TO
a	DT
total	NN
over	IN
$	$
720	CD
billion	CD
.	.
Because	IN
our	PRP$
economic	JJ
policies	NNS
have	VBP
produced	VBN
rising	VBG
revenues	NNS
,	,
if	IN
you	PRP
approve	VBP
every	DT
program	NN
that	IN
I	PRP
recommend	VBP
tonight	RB
,	,
our	PRP$
total	JJ
budget	NN
deficit	NN
will	MD
be	VB
one	CD
of	IN
the	DT
lowest	JJS
in	IN
many	JJ
years	NNS
.	.
It	PRP
will	MD
be	VB
only	RB
$	$
1.8	CD
billion	CD
next	JJ
year	NN
.	.
Total	JJ
spending	VBG
in	IN
the	DT
administrative	JJ
budget	NN
will	MD
be	VB
$	$
112.8	CD
billion	CD
.	.
Revenues	NNS
next	JJ
year	NN
will	MD
be	VB
$	$
111	CD
billion	CD
.	.
On	IN
a	DT
cash	NN
basis--which	WDT
is	VBZ
the	DT
way	NN
that	IN
you	PRP
and	CC
I	PRP
keep	VBP
our	PRP$
family	NN
budget--the	,
Federal	NNP
budget	NN
next	IN
year	NN
will	MD
actually	RB
show	VB
a	DT
surplus	NN
.	.
That	DT
is	VBZ
to	TO
say	VB
,	,
if	IN
we	PRP
include	VBP
all	PDT
the	DT
money	NN
that	IN
your	PRP$
Government	NN
will	MD
take	VB
in	IN
and	CC
all	PDT
the	DT
money	NN
that	IN
your	PRP$
Government	NN
will	MD
spend	VB
,	,
your	PRP$
Government	NN
next	JJ
year	NN
will	MD
collect	VB
one-half	NN
billion	CD
dollars	NNS
more	JJR
than	IN
it	PRP
will	MD
spend	VB
in	IN
the	DT
year	NN
1967	CD
.	.
I	PRP
have	VBP
not	RB
come	VB
here	RB
tonight	RB
to	TO
ask	VB
for	IN
pleasant	JJ
luxuries	NNS
or	CC
for	IN
idle	JJ
pleasures	NNS
.	.
I	PRP
have	VBP
come	VBN
here	RB
to	TO
recommend	VB
that	IN
you	PRP
,	,
the	DT
representatives	NNS
of	IN
the	DT
richest	JJS
Nation	NN
on	IN
earth	NN
,	,
you	PRP
,	,
the	DT
elected	VBN
servants	NNS
of	IN
a	DT
people	NNS
who	WP
live	VBP
in	IN
abundance	NN
unmatched	VBN
on	IN
this	DT
globe	NN
,	,
you	PRP
bring	VBP
the	DT
most	RBS
urgent	JJ
decencies	NNS
of	IN
life	NN
to	TO
all	DT
of	IN
your	PRP$
