token	pos
Fellow	NNP
Citizens	NNPS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
taking	VBG
a	DT
general	JJ
survey	NN
of	IN
the	DT
concerns	NNS
of	IN
our	PRP$
beloved	JJ
country	NN
,	,
with	IN
reference	NN
to	TO
subjects	NNS
interesting	JJ
to	TO
the	DT
common	JJ
welfare	NN
,	,
the	DT
first	JJ
sentiment	NN
which	WDT
impresses	VBZ
itself	PRP
upon	IN
the	DT
mind	NN
is	VBZ
of	IN
gratitude	NN
to	TO
the	DT
Omnipotent	JJ
Disposer	NN
of	IN
All	DT
Good	JJ
for	IN
the	DT
continuance	NN
of	IN
the	DT
signal	NN
blessings	NNS
of	IN
His	PRP$
providence	NN
,	,
and	CC
especially	RB
for	IN
that	DT
health	NN
which	WDT
to	TO
an	DT
unusual	JJ
extent	NN
has	VBZ
prevailed	VBN
within	IN
our	PRP$
borders	NNS
,	,
and	CC
for	IN
that	DT
abundance	NN
which	WDT
in	IN
the	DT
vicissitudes	NNS
of	IN
the	DT
seasons	NNS
has	VBZ
been	VBN
scattered	VBN
with	IN
profusion	NN
over	IN
our	PRP$
land	NN
.	.
Nor	CC
ought	MD
we	PRP
less	JJR
to	TO
ascribe	VB
to	TO
Him	PRP
the	DT
glory	NN
that	IN
we	PRP
are	VBP
permitted	VBN
to	TO
enjoy	VB
the	DT
bounties	NNS
of	IN
His	PRP$
hand	NN
in	IN
peace	NN
and	CC
tranquillity	NN
--	:
in	IN
peace	NN
with	IN
all	PDT
the	DT
other	JJ
nations	NNS
of	IN
the	DT
earth	NN
,	,
in	IN
tranquillity	NN
among	IN
our	PRP$
selves	NNS
.	.
There	EX
has	VBZ
,	,
indeed	RB
,	,
rarely	RB
been	VBN
a	DT
period	NN
in	IN
the	DT
history	NN
of	IN
civilized	JJ
man	NN
in	IN
which	WDT
the	DT
general	JJ
condition	NN
of	IN
the	DT
Christian	NNP
nations	NNS
has	VBZ
been	VBN
marked	VBN
so	RB
extensively	RB
by	IN
peace	NN
and	CC
prosperity	NN
.	.
Europe	NNP
,	,
with	IN
a	DT
few	JJ
partial	JJ
and	CC
unhappy	JJ
exceptions	NNS
,	,
has	VBZ
enjoyed	VBN
10	CD
years	NNS
of	IN
peace	NN
,	,
during	IN
which	WDT
all	DT
her	PRP$
Governments	NNS
,	,
what	WP
ever	RB
the	DT
theory	NN
of	IN
their	PRP$
constitutions	NNS
may	MD
have	VB
been	VBN
,	,
are	VBP
successively	RB
taught	VBN
to	TO
feel	VB
that	IN
the	DT
end	NN
of	IN
their	PRP$
institution	NN
is	VBZ
the	DT
happiness	NN
of	IN
the	DT
people	NNS
,	,
and	CC
that	IN
the	DT
exercise	NN
of	IN
power	NN
among	IN
men	NNS
can	MD
be	VB
justified	VBN
only	RB
by	IN
the	DT
blessings	NNS
it	PRP
confers	VBZ
upon	IN
those	DT
over	IN
whom	WP
it	PRP
is	VBZ
extended	VBN
.	.
During	IN
the	DT
same	JJ
period	NN
our	PRP$
intercourse	NN
with	IN
all	PDT
those	DT
nations	NNS
has	VBZ
been	VBN
pacific	JJ
and	CC
friendly	JJ
;	:
it	PRP
so	RB
continues	VBZ
.	.
Since	IN
the	DT
close	NN
of	IN
your	PRP$
last	JJ
session	NN
no	DT
material	NN
variation	NN
has	VBZ
occurred	VBN
in	IN
our	PRP$
relations	NNS
with	IN
any	DT
one	CD
of	IN
them	PRP
.	.
In	IN
the	DT
commercial	JJ
and	CC
navigation	NN
system	NN
of	IN
Great	JJ
Britain	NNP
important	JJ
changes	NNS
of	IN
municipal	JJ
regulation	NN
have	VBP
recently	RB
been	VBN
sanctioned	VBN
by	IN
acts	NNS
of	IN
Parliament	NNP
,	,
the	DT
effect	NN
of	IN
which	WDT
upon	IN
the	DT
interests	NNS
of	IN
other	JJ
nations	NNS
,	,
and	CC
particularly	RB
upon	IN
ours	JJ
,	,
has	VBZ
not	RB
yet	RB
been	VBN
fully	RB
developed	VBN
.	.
In	IN
the	DT
recent	JJ
renewal	NN
of	IN
the	DT
diplomatic	JJ
missions	NNS
on	IN
both	DT
sides	NNS
between	IN
the	DT
two	CD
Governments	NNS
assurances	NNS
have	VBP
been	VBN
given	VBN
and	CC
received	VBN
of	IN
the	DT
continuance	NN
and	CC
increase	NN
of	IN
the	DT
mutual	JJ
confidence	NN
and	CC
cordiality	NN
by	IN
which	WDT
the	DT
adjustment	NN
of	IN
many	JJ
points	NNS
of	IN
difference	NN
had	VBD
already	RB
been	VBN
effected	VBN
,	,
and	CC
which	WDT
affords	NNS
the	DT
surest	JJS
pledge	NN
for	IN
the	DT
ultimate	JJ
satisfactory	JJ
adjustment	NN
of	IN
those	DT
which	WDT
still	RB
remain	VBP
open	JJ
or	CC
may	MD
hereafter	RB
arise	VB
.	.
The	DT
policy	NN
of	IN
the	DT
United	NNP
States	NNPS
in	IN
their	PRP$
commercial	JJ
intercourse	NN
with	IN
other	JJ
nations	NNS
has	VBZ
always	RB
been	VBN
of	IN
the	DT
most	RBS
liberal	JJ
character	NN
.	.
In	IN
the	DT
mutual	JJ
exchange	NN
of	IN
their	PRP$
respective	JJ
productions	NNS
they	PRP
have	VBP
abstained	VBD
altogether	RB
from	IN
prohibitions	NNS
;	:
they	PRP
have	VBP
interdicted	VBN
themselves	PRP
the	DT
power	NN
of	IN
laying	VBG
taxes	NNS
upon	IN
exports	NNS
,	,
and	CC
when	WRB
ever	RB
they	PRP
have	VBP
favored	VBN
their	PRP$
own	JJ
shipping	NN
by	IN
special	JJ
preferences	NNS
or	CC
exclusive	JJ
privileges	NNS
in	IN
their	PRP$
own	JJ
ports	NNS
it	PRP
has	VBZ
been	VBN
only	RB
with	IN
a	DT
view	NN
to	TO
countervail	VB
similar	JJ
favors	NNS
and	CC
exclusions	NNS
granted	VBN
by	IN
the	DT
nations	NNS
with	IN
whom	WP
we	PRP
