token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Congress	NNP
:	:
A	DT
year	NN
ago	IN
I	PRP
reported	VBD
to	TO
this	DT
Congress	NNP
that	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
was	VBD
good	JJ
.	.
I	PRP
am	VBP
happy	JJ
to	TO
be	VB
able	JJ
to	TO
report	VB
to	TO
you	PRP
today	NN
that	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
continues	VBZ
to	TO
be	VB
good	JJ
.	.
Our	PRP$
Republic	NNP
continues	VBZ
to	TO
increase	VB
in	IN
the	DT
enjoyment	NN
of	IN
freedom	NN
within	IN
its	PRP$
borders	NNS
,	,
and	CC
to	TO
offer	VB
strength	NN
and	CC
encouragement	NN
to	TO
all	DT
those	DT
who	WP
love	VBP
freedom	NN
throughout	IN
the	DT
world	NN
.	.
During	IN
the	DT
past	JJ
year	NN
we	PRP
have	VBP
made	VBN
notable	JJ
progress	NN
in	IN
strengthening	VBG
the	DT
foundations	NNS
of	IN
peace	NN
and	CC
freedom	NN
,	,
abroad	RB
and	CC
at	IN
home	NN
.	.
We	PRP
have	VBP
taken	VBN
important	JJ
steps	NNS
in	IN
securing	VBG
the	DT
North	JJ
Atlantic	JJ
community	NN
against	IN
aggression	NN
.	.
We	PRP
have	VBP
continued	VBN
our	PRP$
successful	JJ
support	NN
of	IN
European	JJ
recovery	NN
.	.
We	PRP
have	VBP
returned	VBN
to	TO
our	PRP$
established	VBN
policy	NN
of	IN
expanding	VBG
international	JJ
trade	NN
through	IN
reciprocal	JJ
agreement	NN
.	.
We	PRP
have	VBP
strengthened	VBN
our	PRP$
support	NN
of	IN
the	DT
United	NNP
Nations	NNPS
.	.
While	IN
great	JJ
problems	NNS
still	RB
confront	VBP
us	PRP
,	,
the	DT
greatest	JJS
danger	NN
has	VBZ
receded--the	DT
possibility	NN
which	WDT
faced	VBD
us	PRP
3	CD
years	NNS
ago	IN
that	DT
most	JJS
of	IN
Europe	NNP
and	CC
the	DT
Mediterranean	NNP
area	NN
might	MD
collapse	VB
under	IN
totalitarian	JJ
pressure	NN
.	.
Today	NN
,	,
the	DT
free	JJ
peoples	NNS
of	IN
the	DT
world	NN
have	VBP
new	JJ
vigor	NN
and	CC
new	JJ
hope	NN
for	IN
the	DT
cause	NN
of	IN
peace	NN
.	.
In	IN
our	PRP$
domestic	JJ
affairs	NNS
,	,
we	PRP
have	VBP
made	VBN
notable	JJ
advances	NNS
toward	IN
broader	JJR
opportunity	NN
and	CC
a	DT
better	JJR
life	NN
for	IN
all	DT
our	PRP$
citizens	NNS
.	.
We	PRP
have	VBP
met	VBN
and	CC
reversed	VBN
