token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
embarrassments	NNS
which	WDT
have	VBP
prevailed	VBN
in	IN
our	PRP$
foreign	JJ
relations	NNS
,	,
and	CC
so	RB
much	RB
employed	VBN
the	DT
deliberations	NNS
of	IN
Congress	NNP
,	,
make	VB
it	PRP
a	DT
primary	JJ
duty	NN
in	IN
meeting	VBG
you	PRP
to	TO
communicate	VB
whatever	WDT
may	MD
have	VB
occurred	VBN
in	IN
that	DT
branch	NN
of	IN
our	PRP$
national	JJ
affairs	NNS
.	.
The	DT
act	NN
of	IN
the	DT
last	JJ
session	NN
of	IN
Congress	NNP
concerning	VBG
the	DT
commercial	JJ
intercourse	NN
between	IN
the	DT
United	NNP
States	NNP
and	CC
Great	NNP
Britain	NNP
and	CC
France	NNP
and	CC
their	PRP$
dependencies	NNS
having	VBG
invited	VBN
in	IN
a	DT
new	JJ
form	NN
a	DT
termination	NN
of	IN
their	PRP$
edicts	NNS
against	IN
our	PRP$
neutral	JJ
commerce	NN
,	,
copies	NNS
of	IN
the	DT
act	NN
were	VBD
immediately	RB
forwarded	VBN
to	TO
our	PRP$
ministers	NNS
at	IN
London	NNP
and	CC
Paris	NNP
,	,
with	IN
a	DT
view	NN
that	IN
its	PRP$
object	NN
might	MD
be	VB
within	IN
the	DT
early	JJ
attention	NN
of	IN
the	DT
French	NNP
and	CC
British	JJ
Governments	NNS
.	.
By	IN
the	DT
communication	NN
received	VBD
through	IN
our	PRP$
minister	NN
at	IN
Paris	NNP
it	PRP
appeared	VBD
that	IN
knowledge	NN
of	IN
the	DT
act	NN
by	IN
the	DT
French	NNP
Government	NNP
was	VBD
followed	VBN
by	IN
a	DT
declaration	NN
that	IN
the	DT
Berlin	NNP
and	CC
Milan	NNP
decrees	NNS
were	VBD
revoked	VBN
,	,
and	CC
would	MD
cease	VB
to	TO
have	VB
effect	NN
on	IN
the	DT
first	JJ
day	NN
of	IN
November	NNP
ensuing	VBG
.	.
These	DT
being	VBG
the	DT
only	RB
known	VBN
edicts	NNS
of	IN
France	NNP
within	IN
the	DT
description	NN
of	IN
the	DT
act	NN
,	,
and	CC
the	DT
revocation	NN
of	IN
them	PRP
being	VBG
such	JJ
that	IN
they	PRP
ceased	VBD
at	IN
that	DT
date	NN
to	TO
violate	VB
our	PRP$
neutral	JJ
commerce	NN
,	,
the	DT
fact	NN
,	,
as	IN
prescribed	VBN
by	IN
law	NN
,	,
was	VBD
announced	VBN
by	IN
a	DT
proclamation	NN
bearing	NN
date	VBP
the	DT
2nd	CD
of	IN
November	NNP
.	.
It	PRP
would	MD
have	VB
well	RB
accorded	VBN
with	IN
the	DT
conciliatory	JJ
views	NNS
indicated	VBN
by	IN
this	DT
proceeding	NN
on	IN
the	DT
part	NN
of	IN
France	NNP
to	TO
have	VB
extended	VBN
them	PRP
to	TO
all	PDT
the	DT
grounds	NNS
of	IN
just	RB
complaint	NN
which	WDT
now	RB
remain	VBP
unadjusted	JJ
with	IN
the	DT
United	NNP
States	NNP
.	.
It	PRP
was	VBD
particularly	RB
anticipated	VBN
that	IN
,	,
as	IN
a	DT
further	JJ
evidence	NN
of	IN
just	RB
dispositions	NNS
toward	IN
them	PRP
,	,
restoration	NN
would	MD
have	VB
been	VBN
immediately	RB
made	VBN
of	IN
the	DT
property	NN
of	IN
our	PRP$
citizens	NNS
under	IN
a	DT
misapplication	NN
of	IN
the	DT
principle	NN
of	IN
reprisals	NNS
combined	VBN
with	IN
a	DT
misconstruction	NN
of	IN
a	DT
law	NN
of	IN
the	DT
United	NNP
States	NNP
.	.
This	DT
expectation	NN
has	VBZ
not	RB
been	VBN
fulfilled	VBN
.	.
From	IN
the	DT
British	NNP
Government	NNP
no	DT
communication	NN
on	IN
the	DT
subject	NN
of	IN
the	DT
act	NN
has	VBZ
been	VBN
received	VBN
.	.
To	TO
a	DT
communication	NN
from	IN
our	PRP$
minister	NN
at	IN
London	NNP
of	IN
a	DT
revocation	NN
by	IN
the	DT
French	NNP
Government	NNP
of	IN
its	PRP$
Berlin	NNP
and	CC
Milan	NNP
decrees	VBZ
it	PRP
was	VBD
answered	VBN
that	IN
the	DT
British	JJ
system	NN
would	MD
be	VB
relinquished	VBN
as	RB
soon	RB
as	IN
the	DT
repeal	NN
of	IN
the	DT
French	JJ
decrees	NNS
should	MD
have	VB
actually	RB
taken	VBN
effect	NN
and	CC
the	DT
commerce	NN
of	IN
neutral	JJ
nations	NNS
have	VBP
been	VBN
restored	VBN
to	TO
the	DT
condition	NN
in	IN
which	WDT
it	PRP
stood	VBD
previously	RB
to	TO
the	DT
promulgation	NN
of	IN
those	DT
decrees	NNS
.	.
This	DT
pledge	NN
,	,
although	IN
it	PRP
does	VBZ
not	RB
necessarily	RB
import	VB
,	,
does	VBZ
not	RB
exclude	VB
the	DT
intention	NN
of	IN
relinquishing	NN
,	,
along	IN
with	IN
the	DT
others	NNS
in	IN
council	NN
,	,
the	DT
practice	NN
of	IN
those	DT
novel	JJ
blockades	NNS
which	WDT
have	VBP
a	DT
like	JJ
effect	NN
of	IN
interrupting	VBG
our	PRP$
neutral	JJ
commerce	NN
,	,
and	CC
this	DT
further	JJ
justice	NN
to	TO
the	DT
United	NNP
States	NNP
is	VBZ
the	DT
rather	RB
to	TO
be	VB
looked	VBN
for	IN
,	,
in	IN
as	RB
much	JJ
as	IN
the	DT
blockades	NNS
in	IN
question	NN
,	,
being	VBG
not	RB
more	JJR
contrary	NN
to	TO
the	DT
established	JJ
law	NN
of	IN
nations	NNS
than	IN
inconsistent	JJ
with	IN
the	DT
rules	NNS
of	IN
blockade	NN
formally	RB
recognized	VBN
by	IN
Great	NNP
Britain	NNP
herself	PRP
,	,
could	MD
have	VB
no	DT
alleged	JJ
basis	NN
other	JJ
than	IN
the	DT
plea	NN
of	IN
retaliation	NN
alleged	VBN
as	IN
the	DT
basis	NN
of	IN
the	DT
orders	NNS
in	IN
council	NN
.	.
Under	IN
the	DT
modification	NN
of	IN
the	DT
original	JJ
orders	NNS
of	IN
1807	CD
November	NNP
,	,
into	IN
the	DT
orders	NNS
of	IN
1809	CD
April	NNP
,	,
there	RB
is	VBZ
,	,
indeed	RB
,	,
scarcely	RB
a	DT
nominal	JJ
distinction	NN
between	IN
the	DT
orders	NNS
and	CC
the	DT
blockades	NNS
.	.
One	CD
of	IN
those	DT
illegitimate	JJ
blockades	NNS
,	,
bearing	VBG
date	NN
in	IN
1806	CD
May	NNP
,	,
having	VBG
been	VBN
expressly	RB
avowed	VBN
to	TO
be	VB
still	RB
unrescinded	JJ
,	,
and	CC
to	TO
be	VB
in	IN
effect	NN
comprehended	VBN
in	IN
the	DT
orders	NNS
in	IN
council	NN
,	,
was	VBD
too	RB
distinctly	RB
brought	VBN
within	IN
the	DT
purview	NN
of	IN
the	DT
act	NN
of	IN
Congress	NNP
not	RB
to	TO
be	VB
comprehended	VBN
in	IN
the	DT
explanation	NN
of	IN
the	DT
requisites	NNS
to	TO
a	DT
compliance	NN
with	IN
it	PRP
.	.
The	DT
British	NNP
Government	NNP
was	VBD
accordingly	RB
apprised	VBN
by	IN
our	PRP$
minister	NN
near	IN
it	PRP
that	IN
such	JJ
was	VBD
the	DT
light	NN
in	IN
which	WDT
the	DT
subject	NN
was	VBD
to	TO
be	VB
regarded	VBN
.	.
On	IN
the	DT
other	JJ
important	JJ
subjects	NNS
depending	VBG
between	IN
the	DT
United	NNP
States	NNP
and	CC
the	DT
Government	NN
no	DT
progress	NN
has	VBZ
been	VBN
made	VBN
from	IN
which	WDT
an	DT
early	JJ
and	CC
satisfactory	JJ
result	NN
can	MD
be	VB
relied	VBN
on	IN
.	.
In	IN
this	DT
new	JJ
posture	NN
of	IN
our	PRP$
relations	NNS
with	IN
those	DT
powers	NNS
the	DT
consideration	NN
of	IN
Congress	NNP
will	MD
be	VB
properly	RB
turned	VBN
to	TO
a	DT
removal	NN
of	IN
doubts	NNS
which	WDT
may	MD
occur	VB
in	IN
the	DT
exposition	NN
and	CC
of	IN
difficulties	NNS
in	IN
the	DT
execution	NN
of	IN
the	DT
act	NN
above	IN
cited	VBN
.	.
The	DT
commerce	NN
of	IN
the	DT
United	NNP
States	NNPS
with	IN
the	DT
north	NN
of	IN
Europe	NNP
,	,
heretofore	RB
much	JJ
vexed	VBN
by	IN
licentious	JJ
cruisers	NNS
,	,
particularly	RB
under	IN
the	DT
Danish	JJ
flag	NN
,	,
has	VBZ
latterly	RB
been	VBN
visited	VBN
with	IN
fresh	JJ
and	CC
extensive	JJ
depredations	NNS
.	.
The	DT
measures	NNS
pursued	VBN
in	IN
behalf	NN
of	IN
our	PRP$
injured	JJ
citizens	NNS
not	RB
having	VBG
obtained	VBN
justice	NN
for	IN
them	PRP
,	,
a	DT
further	JJ
and	CC
more	RBR
formal	JJ
interposition	NN
with	IN
the	DT
Danish	NNP
Government	NNP
is	VBZ
contemplated	VBN
.	.
The	DT
principles	NNS
which	WDT
have	VBP
been	VBN
maintained	VBN
by	IN
that	DT
Government	NNP
in	IN
relation	NN
to	TO
neutral	JJ
commerce	NN
,	,
and	CC
the	DT
friendly	JJ
professions	NNS
of	IN
His	PRP$
Danish	NNP
Majesty	NNP
toward	IN
the	DT
United	NNP
States	NNP
,	,
are	VBP
valuable	JJ
pledges	NNS
in	IN
favor	NN
of	IN
a	DT
successful	JJ
issue	NN
.	.
Among	IN
the	DT
events	NNS
growing	VBG
out	IN
of	IN
the	DT
state	NN
of	IN
the	DT
Spanish	NNP
Monarchy	NNP
,	,
our	PRP$
attention	NN
was	VBD
imperiously	RB
attracted	VBN
to	TO
the	DT
change	NN
developing	VBG
itself	PRP
in	IN
that	DT
portion	NN
of	IN
West	NNP
Florida	NNP
which	WDT
,	,
though	IN
of	IN
right	JJ
appertaining	NN
to	TO
the	DT
United	NNP
States	NNP
,	,
had	VBD
remained	VBN
in	IN
the	DT
possession	NN
of	IN
Spain	NNP
awaiting	VBG
the	DT
result	NN
of	IN
negotiations	NNS
for	IN
its	PRP$
actual	JJ
delivery	NN
to	TO
them	PRP
.	.
The	DT
Spanish	JJ
authority	NN
was	VBD
subverted	VBN
and	CC
a	DT
situation	NN
produced	VBN
exposing	VBG
the	DT
country	NN
to	TO
ulterior	JJ
events	NNS
which	WDT
might	MD
essentially	RB
affect	VB
the	DT
rights	NNS
and	CC
welfare	NN
of	IN
the	DT
Union	NNP
.	.
In	IN
such	JJ
a	DT
conjuncture	NN
I	PRP
did	VBD
not	RB
delay	VB
the	DT
interposition	NN
required	VBN
for	IN
the	DT
occupancy	NN
of	IN
the	DT
territory	NN
west	NN
of	IN
the	DT
river	NN
Perdido	NNP
,	,
to	TO
which	WDT
the	DT
title	NN
of	IN
the	DT
United	NNP
States	NNP
extends	VBZ
,	,
and	CC
to	TO
which	WDT
the	DT
laws	NNS
provided	VBN
for	IN
the	DT
Territory	NNP
of	IN
