token	pos
This	DT
Nation	NN
in	IN
the	DT
past	JJ
two	CD
years	NNS
has	VBZ
become	VBN
an	DT
active	JJ
partner	NN
in	IN
the	DT
world	NN
's	POS
greatest	JJS
war	NN
against	IN
human	JJ
slavery	NN
.	.
We	PRP
have	VBP
joined	VBN
with	IN
like-minded	JJ
people	NNS
in	IN
order	NN
to	TO
defend	VB
ourselves	PRP
in	IN
a	DT
world	NN
that	WDT
has	VBZ
been	VBN
gravely	RB
threatened	VBN
with	IN
gangster	NN
rule	NN
.	.
But	CC
I	PRP
do	VBP
not	RB
think	VB
that	IN
any	DT
of	IN
us	PRP
Americans	NNPS
can	MD
be	VB
content	JJ
with	IN
mere	JJ
survival	NN
.	.
Sacrifices	NNS
that	IN
we	PRP
and	CC
our	PRP$
allies	NNS
are	VBP
making	VBG
impose	VB
upon	IN
us	PRP
all	DT
a	DT
sacred	JJ
obligation	NN
to	TO
see	VB
to	TO
it	PRP
that	IN
out	IN
of	IN
this	DT
war	NN
we	PRP
and	CC
our	PRP$
children	NNS
will	MD
gain	VB
something	NN
better	RBR
than	IN
mere	JJ
survival	NN
.	.
We	PRP
are	VBP
united	VBN
in	IN
determination	NN
that	IN
this	DT
war	NN
shall	MD
not	RB
be	VB
followed	VBN
by	IN
another	DT
interim	NN
which	WDT
leads	VBZ
to	TO
new	JJ
disaster-	NNS
that	IN
we	PRP
shall	MD
not	RB
repeat	VB
the	DT
tragic	JJ
errors	NNS
of	IN
ostrich	JJ
isolationism—that	IN
we	PRP
shall	MD
not	RB
repeat	VB
the	DT
excesses	NNS
of	IN
the	DT
wild	JJ
twenties	NNS
when	WRB
this	DT
Nation	NNP
went	VBD
for	IN
a	DT
joy	NN
ride	NN
on	IN
a	DT
roller	NN
coaster	NN
which	WDT
ended	VBD
in	IN
a	DT
tragic	JJ
crash	NN
.	.
When	WRB
Mr.	NNP
Hull	NNP
went	VBD
to	TO
Moscow	NNP
in	IN
October	NNP
,	,
and	CC
when	WRB
I	PRP
went	VBD
to	TO
Cairo	NNP
and	CC
Teheran	NNP
in	IN
November	NNP
,	,
we	PRP
knew	VBD
that	IN
we	PRP
were	VBD
in	IN
agreement	NN
with	IN
our	PRP$
allies	NNS
in	IN
our	PRP$
common	JJ
determination	NN
to	TO
fight	VB
and	CC
win	VB
this	DT
war	NN
.	.
But	CC
there	EX
were	VBD
many	JJ
vital	JJ
questions	NNS
concerning	VBG
the	DT
future	JJ
peace	NN
,	,
and	CC
they	PRP
were	VBD
discussed	VBN
in	IN
an	DT
atmosphere	NN
of	IN
complete	JJ
candor	NN
and	CC
harmony	NN
.	.
In	IN
the	DT
last	JJ
war	NN
such	JJ
discussions	NNS
,	,
such	JJ
meetings	NNS
,	,
did	VBD
not	RB
even	RB
begin	VB
until	IN
the	DT
shooting	NN
had	VBD
stopped	VBN
and	CC
the	DT
delegates	NNS
began	VBD
to	TO
assemble	VB
at	IN
the	DT
peace	NN
table	NN
.	.
There	EX
had	VBD
been	VBN
no	DT
previous	JJ
opportunities	NNS
for	IN
man-to-man	JJ
discussions	NNS
which	WDT
lead	VBP
to	TO
meetings	NNS
of	IN
minds	NNS
.	.
The	DT
result	NN
was	VBD
a	DT
peace	NN
which	WDT
was	VBD
not	RB
a	DT
peace	NN
.	.
That	DT
was	VBD
a	DT
mistake	NN
which	WDT
we	PRP
are	VBP
not	RB
repeating	VBG
in	IN
this	DT
war	NN
.	.
And	CC
right	RB
here	RB
I	PRP
want	VBP
to	TO
address	VB
a	DT
word	NN
or	CC
two	CD
to	TO
some	DT
suspicious	JJ
souls	NNS
who	WP
are	VBP
fearful	JJ
that	IN
Mr.	NNP
Hull	NNP
or	CC
I	PRP
have	VBP
made	VBN
"	``
commitments	NNS
"	''
for	IN
the	DT
future	NN
which	WDT
might	MD
pledge	NN
this	DT
Nation	NN
to	TO
secret	JJ
treaties	NNS
,	,
or	CC
to	TO
enacting	VBG
the	DT
role	NN
of	IN
Santa	NNP
Claus	NNP
.	.
To	TO
such	JJ
suspicious	JJ
souls—using	NN
a	DT
polite	JJ
terminology—	NN
I	PRP
wish	VBP
to	TO
say	VB
that	IN
Mr.	NNP
Churchill	NNP
,	,
and	CC
Marshal	NNP
Stalin	NNP
,	,
and	CC
Generalissimo	NNP
