token	pos
GENTLEMEN	NNS
OF	IN
THE	DT
CONGRESS	NNS
:	:
In	IN
fulfilling	VBG
at	IN
this	DT
time	NN
the	DT
duty	NN
laid	VBN
upon	IN
me	PRP
by	IN
the	DT
Constitution	NNP
of	IN
communicating	VBG
to	TO
you	PRP
from	IN
time	NN
to	TO
time	NN
information	NN
of	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
and	CC
recommending	VBG
to	TO
your	PRP$
consideration	NN
such	JJ
legislative	JJ
measures	NNS
as	RB
may	MD
be	VB
judged	VBN
necessary	JJ
and	CC
expedient	JJ
,	,
I	PRP
shall	MD
continue	VB
the	DT
practice	NN
,	,
which	WDT
I	PRP
hope	VBP
has	VBZ
been	VBN
acceptable	JJ
to	TO
you	PRP
,	,
of	IN
leaving	VBG
to	TO
the	DT
reports	NNS
of	IN
the	DT
several	JJ
heads	NNS
of	IN
the	DT
executive	NN
departments	NNS
the	DT
elaboration	NN
of	IN
the	DT
detailed	JJ
needs	NNS
of	IN
the	DT
public	JJ
service	NN
and	CC
confine	JJ
myself	PRP
to	TO
those	DT
matters	NNS
of	IN
more	RBR
general	JJ
public	JJ
policy	NN
with	IN
which	WDT
it	PRP
seems	VBZ
necessary	JJ
and	CC
feasible	JJ
to	TO
deal	VB
at	IN
the	DT
present	JJ
session	NN
of	IN
the	DT
Congress	NNP
.	.
I	PRP
realize	VBP
the	DT
limitations	NNS
of	IN
time	NN
under	IN
which	WDT
you	PRP
will	MD
necessarily	RB
act	VB
at	IN
this	DT
session	NN
and	CC
shall	MD
make	VB
my	PRP$
suggestions	NNS
as	IN
few	JJ
as	IN
possible	JJ
;	:
but	CC
there	EX
were	VBD
some	DT
things	NNS
left	VBD
undone	VBN
at	IN
the	DT
last	JJ
session	NN
which	WDT
there	RB
will	MD
now	RB
be	VB
time	NN
to	TO
complete	VB
and	CC
which	WDT
it	PRP
seems	VBZ
necessary	JJ
in	IN
the	DT
interest	NN
of	IN
the	DT
public	JJ
to	TO
do	VB
at	IN
once	RB
.	.
In	IN
the	DT
first	JJ
place	NN
,	,
it	PRP
seems	VBZ
to	TO
me	PRP
imperatively	RB
necessary	JJ
that	IN
the	DT
earliest	JJS
possible	JJ
consideration	NN
and	CC
action	NN
should	MD
be	VB
accorded	VBN
the	DT
remaining	VBG
measures	NNS
of	IN
the	DT
program	NN
of	IN
settlement	NN
and	CC
regulation	NN
which	WDT
I	PRP
had	VBD
occasion	NN
to	TO
recommend	VB
to	TO
you	PRP
at	IN
the	DT
close	NN
of	IN
your	PRP$
last	JJ
session	NN
in	IN
view	NN
of	IN
the	DT
public	JJ
dangers	NNS
disclosed	VBN
by	IN
the	DT
unaccommodated	JJ
difficulties	NNS
which	WDT
then	RB
existed	VBD
,	,
and	CC
which	WDT
still	RB
unhappily	RB
continue	VBP
to	TO
exist	VB
,	,
between	IN
the	DT
railroads	NNS
of	IN
the	DT
country	NN
and	CC
their	PRP$
locomotive	JJ
engineers	NNS
,	,
conductors	NNS
and	CC
trainmen	NNS
.	.
I	PRP
then	RB
recommended	VBD
:	:
First	RB
,	,
immediate	JJ
provision	NN
for	IN
the	DT
enlargement	NN
and	CC
administrative	JJ
reorganization	NN
of	IN
the	DT
Interstate	NNP
Commerce	NNP
Commission	NNP
along	IN
the	DT
lines	NNS
embodied	VBN
in	IN
the	DT
bill	NN
recently	RB
passed	VBN
by	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
and	CC
now	RB
awaiting	VBG
action	NN
by	IN
the	DT
Senate	NNP
;	:
in	IN
order	NN
that	IN
the	DT
Commission	NNP
may	MD
be	VB
enabled	VBN
to	TO
deal	VB
with	IN
the	DT
many	JJ
great	JJ
and	CC
various	JJ
duties	NNS
now	RB
devolving	VBG
upon	IN
it	PRP
with	IN
a	DT
promptness	NN
and	CC
thoroughness	NN
which	WDT
are	VBP
,	,
with	IN
its	PRP$
present	JJ
constitution	NN
and	CC
means	NNS
of	IN
action	NN
,	,
practically	RB
impossible	JJ
.	.
Second	JJ
,	,
the	DT
establishment	NN
of	IN
an	DT
eight-hour	JJ
day	NN
as	IN
the	DT
legal	JJ
basis	NN
alike	RB
of	IN
work	NN
and	CC
wages	NNS
in	IN
the	DT
employment	NN
of	IN
all	DT
railway	NN
employes	NNS
who	WP
are	VBP
actually	RB
engaged	VBN
in	IN
the	DT
work	NN
of	IN
operating	VBG
trains	NNS
in	IN
interstate	NN
transportation	NN
.	.
Third	NNP
,	,
the	DT
authorization	NN
of	IN
the	DT
appointment	NN
by	IN
the	DT
President	NNP
of	IN
a	DT
small	JJ
body	NN
of	IN
men	NNS
to	TO
observe	VB
actual	JJ
results	NNS
in	IN
experience	NN
of	IN
the	DT
adoption	NN
of	IN
the	DT
eight-hour	CD
day	NN
in	IN
railway	NN
transportation	NN
alike	RB
for	IN
the	DT
men	NNS
and	CC
for	IN
the	DT
railroads	NNS
.	.
Fourth	JJ
,	,
explicit	JJ
approval	NN
by	IN
the	DT
Congress	NNP
of	IN
the	DT
consideration	NN
by	IN
the	DT
Interstate	NNP
Commerce	NNP
Commission	NNP
of	IN
an	DT
increase	NN
of	IN
freight	NN
rates	NNS
to	TO
meet	VB
such	JJ
additional	JJ
expenditures	NNS
by	IN
the	DT
railroads	NNS
as	IN
may	MD
have	VB
been	VBN
rendered	VBN
necessary	JJ
by	IN
the	DT
adoption	NN
of	IN
the	DT
eight-hour	CD
day	NN
and	CC
which	WDT
have	VBP
not	RB
been	VBN
offset	VBN
by	IN
administrative	JJ
readjustments	NNS
and	CC
economies	NNS
,	,
should	MD
the	DT
facts	NNS
disclosed	VBD
justify	VB
the	DT
increase	NN
.	.
Fifth	NNP
,	,
an	DT
amendment	NN
of	IN
the	DT
existing	VBG
Federal	NNP
statute	NN
which	WDT
provides	VBZ
for	IN
the	DT
mediation	NN
,	,
conciliation	NN
and	CC
arbitration	NN
of	IN
such	JJ
controversies	NNS
as	IN
the	DT
present	NN
by	IN
adding	VBG
to	TO
it	PRP
a	DT
provision	NN
that	IN
,	,
in	IN
case	NN
the	DT
methods	NNS
of	IN
accommodation	NN
now	RB
provided	VBN
for	IN
should	MD
fail	VB
,	,
a	DT
full	JJ
public	JJ
investigation	NN
of	IN
the	DT
merits	NNS
of	IN
every	DT
such	JJ
dispute	NN
shall	MD
be	VB
instituted	VBN
and	CC
completed	VBN
before	IN
a	DT
strike	NN
or	CC
lockout	NN
may	MD
lawfully	RB
be	VB
attempted	VBN
.	.
And	CC
,	,
sixth	JJ
,	,
the	DT
lodgment	NN
in	IN
the	DT
hands	NNS
of	IN
the	DT
Executive	NNP
of	IN
the	DT
power	NN
,	,
in	IN
case	NN
of	IN
military	JJ
necessity	NN
,	,
to	TO
take	VB
control	NN
of	IN
such	JJ
portions	NNS
and	CC
such	JJ
rolling	VBG
stock	NN
of	IN
the	DT
railways	NNS
of	IN
the	DT
country	NN
as	RB
may	MD
be	VB
required	VBN
for	IN
military	JJ
use	NN
and	CC
to	TO
operate	VB
them	PRP
for	IN
military	JJ
purposes	NNS
,	,
with	IN
authority	NN
to	TO
draft	VB
into	IN
the	DT
military	JJ
service	NN
of	IN
the	DT
United	NNP
States	NNPS
such	JJ
train	NN
crews	NNS
and	CC
administrative	JJ
officials	NNS
as	IN
the	DT
circumstances	NNS
require	VBP
for	IN
their	PRP$
safe	JJ
and	CC
efficient	JJ
use	NN
.	.
The	DT
second	JJ
and	CC
third	JJ
of	IN
these	DT
recommendations	NNS
the	DT
Congress	NNP
immediately	RB
acted	VBD
on	IN
:	:
it	PRP
established	VBD
the	DT
eight-hour	CD
day	NN
as	IN
the	DT
legal	JJ
basis	NN
of	IN
work	NN
and	CC
wages	NNS
in	IN
train	NN
service	NN
and	CC
it	PRP
authorized	VBD
the	DT
appointment	NN
of	IN
a	DT
commission	NN
to	TO
observe	VB
and	CC
report	VB
upon	IN
the	DT
practical	JJ
results	NNS
,	,
deeming	VBG
these	DT
the	DT
measures	NNS
most	RBS
immediately	RB
needed	VBN
;	:
but	CC
it	PRP
postponed	VBD
action	NN
upon	IN
the	DT
other	JJ
suggestions	NNS
until	IN
an	DT
opportunity	NN
should	MD
be	VB
offered	VBN
for	IN
a	DT
more	JJR
deliberate	JJ
consideration	NN
of	IN
them	PRP
.	.
The	DT
fourth	JJ
recommendation	NN
I	PRP
do	VBP
not	RB
deem	VB
it	PRP
necessary	JJ
to	TO
renew	VB
.	.
The	DT
power	NN
of	IN
the	DT
Interstate	NNP
Commerce	NNP
Commission	NNP
to	TO
grant	VB
an	DT
increase	NN
of	IN
rates	NNS
on	IN
the	DT
ground	NN
referred	VBD
to	TO
is	VBZ
indisputably	RB
clear	JJ
and	CC
a	DT
recommendation	NN
by	IN
the	DT
Congress	NNP
with	IN
regard	NN
to	TO
such	PDT
a	DT
matter	NN
might	MD
seem	VB
to	TO
draw	VB
in	IN
question	NN
the	DT
scope	NN
of	IN
the	DT
commission	NN
's	POS
authority	NN
or	CC
its	PRP$
inclination	NN
to	TO
do	VB
justice	NN
when	WRB
there	EX
is	VBZ
no	DT
reason	NN
to	TO
doubt	VB
either	RB
.	.
The	DT
other	JJ
suggestions-the	JJ
increase	NN
in	IN
the	DT
Interstate	NNP
Commerce	NNP
Commission	NNP
's	POS
membership	NN
and	CC
in	IN
its	PRP$
facilities	NNS
for	IN
performing	VBG
its	PRP$
manifold	NN
duties	NNS
;	:
the	DT
provision	NN
for	IN
full	JJ
public	JJ
investigation	NN
and	CC
assessment	NN
of	IN
industrial	JJ
disputes	NNS
,	,
and	CC
the	DT
grant	NN
to	TO
the	DT
Executive	NNP
of	IN
the	DT
power	NN
to	TO
control	VB
and	CC
operate	VB
the	DT
railways	NNS
when	WRB
necessary	JJ
in	IN
time	NN
of	IN
war	NN
or	CC
other	JJ
like	IN
public	JJ
necessity-I	NNS
now	RB
very	RB
earnestly	RB
renew	VB
.	.
The	DT
necessity	NN
for	IN
such	JJ
legislation	NN
is	VBZ
manifest	JJ
and	CC
pressing	VBG
.	.
Those	DT
who	WP
have	VBP
entrusted	VBN
us	PRP
with	IN
the	DT
responsibility	NN
and	CC
duty	NN
of	IN
serving	VBG
and	CC
safeguarding	VBG
them	PRP
in	IN
such	JJ
matters	NNS
would	MD
find	VB
it	PRP
hard	RB
,	,
I	PRP
believe	VBP
,	,
to	TO
excuse	VB
a	DT
failure	NN
to	TO
act	VB
upon	IN
these	DT
grave	JJ
matters	NNS
or	CC
any	DT
unnecessary	JJ
postponement	NN
of	IN
action	NN
upon	IN
them	PRP
.	.
Not	RB
only	RB
does	VBZ
the	DT
Interstate	NNP
Commerce	NNP
Commission	NNP
now	RB
find	VBP
it	PRP
practically	RB
impossible	JJ
,	,
with	IN
its	PRP$
present	JJ
membership	NN
and	CC
organization	NN
,	,
to	TO
perform	VB
its	PRP$
great	JJ
functions	NNS
promptly	RB
and	CC
thoroughly	RB
,	,
but	CC
it	PRP
is	VBZ
not	RB
unlikely	JJ
that	IN
it	PRP
may	MD
presently	RB
be	VB
found	VBN
advisable	JJ
to	TO
add	VB
to	TO
its	PRP$
duties	NNS
still	RB
others	NNS
equally	RB
heavy	JJ
and	CC
exacting	JJ
.	.
It	PRP
must	MD
first	RB
be	VB
perfected	VBN
as	IN
an	DT
administrative	JJ
instrument	NN
.	.
The	DT
country	NN
cannot	,
and	CC
should	MD
not	RB
consent	VB
to	TO
remain	VB
any	DT
longer	RBR
exposed	VBN
to	TO
profound	JJ
industrial	JJ
disturbances	NNS
for	IN
lack	NN
of	IN
additional	JJ
means	NNS
of	IN
arbitration	NN
and	CC
conciliation	NN
which	WDT
the	DT
Congress	NNP
can	MD
easily	RB
and	CC
promptly	RB
supply	VB
.	.
And	CC
all	DT
will	MD
agree	VB
that	IN
there	EX
must	MD
be	VB
no	DT
doubt	NN
as	IN
to	TO
the	DT
power	NN
of	IN
the	DT
Executive	NNP
to	TO
make	VB
immediate	JJ
and	CC
uninterrupted	JJ
use	NN
of	IN
the	DT
railroads	NNS
for	IN
the	DT
concentration	NN
of	IN
