token	pos
Thank	VB
you	PRP
very	RB
much	RB
.	.
Mr.	NNP
Speaker	NNP
,	,
Vice	NNP
President	NNP
Cheney	NNP
,	,
Members	NNP
of	IN
Congress	NNP
,	,
distinguished	JJ
guests	NNS
,	,
fellow	JJ
citizens	NNS
:	:
As	IN
we	PRP
gather	VBP
tonight	RB
,	,
our	PRP$
Nation	NN
is	VBZ
at	IN
war	NN
;	:
our	PRP$
economy	NN
is	VBZ
in	IN
recession	NN
;	:
and	CC
the	DT
civilized	JJ
world	NN
faces	VBZ
unprecedented	JJ
dangers	NNS
.	.
Yet	RB
,	,
the	DT
state	NN
of	IN
our	PRP$
Union	NNP
has	VBZ
never	RB
been	VBN
stronger	JJR
.	.
We	PRP
last	JJ
met	VBD
in	IN
an	DT
hour	NN
of	IN
shock	NN
and	CC
suffering	NN
.	.
In	IN
4	CD
short	JJ
months	NNS
,	,
our	PRP$
Nation	NN
has	VBZ
comforted	VBN
the	DT
victims	NNS
,	,
begun	VBN
to	TO
rebuild	VB
New	NNP
York	NNP
and	CC
the	DT
Pentagon	NNP
,	,
rallied	VBD
a	DT
great	JJ
coalition	NN
,	,
captured	VBN
,	,
arrested	VBN
,	,
and	CC
rid	VB
the	DT
world	NN
of	IN
thousands	NNS
of	IN
terrorists	NNS
,	,
destroyed	VBN
Afghanistan	NNP
's	POS
terrorist	JJ
training	NN
camps	NNS
,	,
saved	VBD
a	DT
people	NNS
from	IN
starvation	NN
,	,
and	CC
freed	VBD
a	DT
country	NN
from	IN
brutal	JJ
oppression	NN
.	.
The	DT
American	JJ
flag	NN
flies	VBZ
again	RB
over	IN
our	PRP$
Embassy	NNP
in	IN
Kabul	NNP
.	.
Terrorists	NNS
who	WP
once	RB
occupied	VBD
Afghanistan	NNP
now	RB
occupy	VBP
cells	NNS
at	IN
Guantanamo	NNP
Bay	NNP
.	.
And	CC
terrorist	JJ
leaders	NNS
who	WP
urged	VBD
followers	NNS
to	TO
sacrifice	VB
their	PRP$
lives	NNS
are	VBP
running	VBG
for	IN
their	PRP$
own	JJ
.	.
America	NNP
and	CC
Afghanistan	NNP
are	VBP
now	RB
allies	NNS
against	IN
terror	NN
.	.
We	PRP
'll	MD
be	VB
partners	NNS
in	IN
rebuilding	VBG
that	DT
country	NN
.	.
And	CC
this	DT
evening	NN
we	PRP
welcomed	VBD
the	DT
distinguished	JJ
interim	JJ
leader	NN
of	IN
a	DT
liberated	JJ
Afghanistan	NNP
,	,
Chairman	NNP
Hamid	NNP
Karzai	NNP
.	.
The	DT
last	JJ
time	NN
we	PRP
met	VBD
in	IN
this	DT
Chamber	NNP
,	,
the	DT
mothers	NNS
and	CC
daughters	NNS
of	IN
Afghanistan	NNP
were	VBD
captives	NNS
in	IN
their	PRP$
own	JJ
homes	NNS
,	,
forbidden	VBN
from	IN
working	VBG
or	CC
going	VBG
to	TO
school	NN
.	.
Today	NN
,	,
women	NNS
are	VBP
free	JJ
and	CC
are	VBP
part	NN
of	IN
Afghanistan	NNP
's	POS
new	JJ
Government	NN
.	.
And	CC
we	PRP
welcome	VBP
the	DT
new	JJ
Minister	NNP
of	IN
Women	NNP
's	POS
Affairs	NNP
,	,
Dr.	NNP
Sima	NNP
Samar	NNP
.	.
Our	PRP$
progress	NN
is	VBZ
a	DT
tribute	NN
to	TO
the	DT
spirit	NN
of	IN
the	DT
Afghan	JJ
people	NNS
,	,
to	TO
the	DT
resolve	NN
of	IN
