token	pos
Our	PRP$
deep	JJ
and	CC
heartfelt	JJ
gratitude	NN
is	VBZ
due	JJ
to	TO
that	DT
Almighty	NNP
Power	NNP
which	WDT
has	VBZ
bestowed	VBN
upon	IN
us	PRP
such	JJ
varied	JJ
and	CC
numerous	JJ
blessings	NNS
throughout	IN
the	DT
past	JJ
year	NN
.	.
The	DT
general	JJ
health	NN
of	IN
the	DT
country	NN
has	VBZ
been	VBN
excellent	JJ
,	,
our	PRP$
harvests	NNS
have	VBP
been	VBN
unusually	RB
plentiful	JJ
,	,
and	CC
prosperity	NN
smiles	NNS
throughout	IN
the	DT
land	NN
.	.
Indeed	RB
,	,
notwithstanding	IN
our	PRP$
demerits	NNS
,	,
we	PRP
have	VBP
much	JJ
reason	NN
to	TO
believe	VB
from	IN
the	DT
past	JJ
events	NNS
in	IN
our	PRP$
history	NN
that	IN
we	PRP
have	VBP
enjoyed	VBN
the	DT
special	JJ
protection	NN
of	IN
Divine	NNP
Providence	NNP
ever	RB
since	IN
our	PRP$
origin	NN
as	IN
a	DT
nation	NN
.	.
We	PRP
have	VBP
been	VBN
exposed	VBN
to	TO
many	JJ
threatening	JJ
and	CC
alarming	JJ
difficulties	NNS
in	IN
our	PRP$
progress	NN
,	,
but	CC
on	IN
each	DT
successive	JJ
occasion	NN
the	DT
impending	JJ
cloud	NN
has	VBZ
been	VBN
dissipated	VBN
at	IN
the	DT
moment	NN
it	PRP
appeared	VBD
ready	JJ
to	TO
burst	VB
upon	IN
our	PRP$
head	NN
,	,
and	CC
the	DT
danger	NN
to	TO
our	PRP$
institutions	NNS
has	VBZ
passed	VBN
away	RB
.	.
May	MD
we	PRP
ever	RB
be	VB
under	IN
the	DT
divine	JJ
guidance	NN
and	CC
protection	NN
.	.
Whilst	IN
it	PRP
is	VBZ
the	DT
duty	NN
of	IN
the	DT
President	NNP
"from	IN
time	NN
to	TO
time	NN
to	TO
give	VB
to	TO
Congress	NNP
information	NN
of	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
,	,
"	``
I	PRP
shall	MD
not	RB
refer	VB
in	IN
detail	NN
to	TO
the	DT
recent	JJ
sad	JJ
and	CC
bloody	JJ
occurrences	NNS
at	IN
Harpers	NNP
Ferry	NNP
.	.
Still	RB
,	,
it	PRP
is	VBZ
proper	JJ
to	TO
observe	VB
that	IN
these	DT
events	NNS
,	,
however	RB
bad	JJ
and	CC
cruel	JJ
in	IN
themselves	PRP
,	,
derive	VBP
their	PRP$
chief	JJ
importance	NN
from	IN
the	DT
apprehension	NN
that	IN
they	PRP
are	VBP
but	CC
symptoms	NNS
of	IN
an	DT
incurable	JJ
disease	NN
in	IN
the	DT
public	JJ
mind	NN
,	,
which	WDT
may	MD
break	VB
out	RP
in	IN
still	RB
more	RBR
dangerous	JJ
outrages	NNS
and	CC
terminate	VB
at	IN
last	JJ
in	IN
an	DT
open	JJ
war	NN
by	IN
the	DT
North	NNP
to	TO
abolish	VB
slavery	NN
in	IN
the	DT
South	NNP
.	.
Whilst	NNP
for	IN
myself	PRP
I	PRP
entertain	VB
no	DT
such	JJ
apprehension	NN
,	,
they	PRP
ought	MD
to	TO
afford	VB
a	DT
solemn	JJ
warning	NN
to	TO
us	PRP
all	DT
to	TO
beware	VB
of	IN
the	DT
approach	NN
of	IN
danger	NN
.	.
Our	PRP$
Union	NNP
is	VBZ
a	DT
stake	NN
of	IN
such	JJ
inestimable	JJ
value	NN
as	IN
to	TO
demand	VB
our	PRP$
constant	JJ
and	CC
watchful	JJ
vigilance	NN
for	IN
its	PRP$
preservation	NN
.	.
In	IN
this	DT
view	NN
,	,
let	VB
me	PRP
implore	VB
my	PRP$
countrymen	NNS
,	,
North	NNP
and	CC
South	NNP
,	,
to	TO
cultivate	VB
the	DT
ancient	JJ
feelings	NNS
of	IN
mutual	JJ
forbearance	NN
and	CC
good	JJ
will	NN
toward	IN
each	DT
other	JJ
and	CC
strive	JJ
to	TO
allay	VB
the	DT
demon	NN
spirit	NN
of	IN
sectional	JJ
hatred	NN
and	CC
strife	NN
now	RB
alive	JJ
in	IN
the	DT
land	NN
.	.
This	DT
advice	NN
proceeds	VBZ
from	IN
the	DT
heart	NN
of	IN
an	DT
old	JJ
public	JJ
functionary	NN
whose	WP$
service	NN
commenced	VBD
in	IN
the	DT
last	JJ
generation	NN
,	,
among	IN
the	DT
wise	JJ
and	CC
conservative	JJ
statesmen	NNS
of	IN
that	DT
day	NN
,	,
now	RB
nearly	RB
all	DT
passed	VBN
away	RB
,	,
and	CC
whose	WP$
first	JJ
and	CC
dearest	NN
earthly	RB
wish	VB
is	VBZ
to	TO
leave	VB
his	PRP$
country	NN
tranquil	NN
,	,
prosperous	JJ
,	,
united	VBN
,	,
and	CC
powerful	JJ
.	.
We	PRP
ought	MD
to	TO
reflect	VB
that	IN
in	IN
this	DT
age	NN
,	,
and	CC
especially	RB
in	IN
this	DT
country	NN
,	,
there	EX
is	VBZ
an	DT
incessant	NN
flux	NN
and	CC
reflux	NN
of	IN
public	JJ
opinion	NN
.	.
Questions	NNS
which	WDT
in	IN
their	PRP$
day	NN
assumed	VBD
a	DT
most	RBS
threatening	JJ
aspect	NN
have	VBP
now	RB
nearly	RB
gone	VBN
from	IN
the	DT
memory	NN
of	IN
men	NNS
.	.
They	PRP
are	VBP
"volcanoes	NNS
burnt	VBG
out	RP
,	,
and	CC
on	IN
the	DT
lava	NN
and	CC
ashes	NNS
and	CC
squalid	JJ
scoria	NN
of	IN
old	JJ
eruptions	NNS
grow	VBP
the	DT
peaceful	JJ
olive	JJ
,	,
the	DT
cheering	NN
vine	NN
,	,
and	CC
the	DT
sustaining	JJ
corn	NN
.	.
"	''
Such	JJ
,	,
in	IN
my	PRP$
opinion	NN
,	,
will	MD
prove	VB
to	TO
be	VB
the	DT
fate	NN
of	IN
the	DT
present	JJ
sectional	JJ
excitement	NN
should	MD
those	DT
who	WP
wisely	RB
seek	VBP
to	TO
apply	VB
the	DT
remedy	NN
continue	VBP
always	RB
to	TO
confine	VB
their	PRP$
efforts	NNS
within	IN
the	DT
pale	JJ
of	IN
the	DT
Constitution	NNP
.	.
If	IN
this	DT
course	NN
be	VB
pursued	VBN
,	,
the	DT
existing	VBG
agitation	NN
on	IN
the	DT
subject	NN
of	IN
domestic	JJ
slavery	NN
,	,
like	IN
everything	NN
human	NN
,	,
will	MD
have	VB
its	PRP$
day	NN
and	CC
give	VB
place	NN
to	TO
other	JJ
and	CC
less	RBR
threatening	JJ
controversies	NNS
.	.
Public	JJ
opinion	NN
in	IN
this	DT
country	NN
is	VBZ
all-powerful	JJ
,	,
and	CC
when	WRB
it	PRP
reaches	VBZ
a	DT
dangerous	JJ
excess	NN
upon	IN
any	DT
question	NN
the	DT
good	JJ
sense	NN
of	IN
the	DT
people	NNS
will	MD
furnish	VB
the	DT
corrective	JJ
and	CC
bring	VB
it	PRP
back	RB
within	IN
safe	JJ
limits	NNS
.	.
Still	RB
,	,
to	TO
hasten	VB
this	DT
auspicious	JJ
result	NN
at	IN
the	DT
present	JJ
crisis	NN
we	PRP
ought	MD
to	TO
remember	VB
that	IN
every	DT
rational	JJ
creature	NN
must	MD
be	VB
presumed	VBN
to	TO
intend	VB
the	DT
natural	JJ
consequences	NNS
of	IN
his	PRP$
own	JJ
teachings	NNS
.	.
Those	DT
who	WP
announce	VBP
abstract	JJ
doctrines	NNS
subversive	JJ
of	IN
the	DT
Constitution	NNP
and	CC
the	DT
Union	NNP
must	MD
not	RB
be	VB
