token	pos
A	DT
system	NN
corresponding	JJ
with	IN
the	DT
mild	JJ
principles	NNS
of	IN
religion	NN
and	CC
philanthropy	NN
toward	IN
an	DT
unenlightened	JJ
race	NN
of	IN
men	NNS
,	,
whose	WP$
happiness	NN
materially	RB
depends	VBZ
on	IN
the	DT
conduct	NN
of	IN
the	DT
United	NNP
States	NNP
,	,
would	MD
be	VB
as	IN
honorable	JJ
to	TO
the	DT
national	JJ
character	NN
as	IN
conformable	JJ
to	TO
the	DT
dictates	NNS
of	IN
sound	JJ
policy	NN
.	.
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
"	``
In	IN
vain	JJ
may	MD
we	PRP
expect	VB
peace	NN
with	IN
the	DT
Indians	NNPS
on	IN
our	PRP$
frontiers	NNS
so	RB
long	RB
as	IN
a	DT
lawless	JJ
set	NN
of	IN
unprincipled	JJ
wretches	NNS
can	MD
violate	VB
the	DT
rights	NNS
of	IN
hospitality	NN
,	,
or	CC
infringe	VB
the	DT
most	RBS
solemn	JJ
treaties	NNS
,	,
without	IN
receiving	VBG
the	DT
punishment	NN
they	PRP
so	RB
justly	RB
merit	NN
.	.
"	''
I	PRP
meet	VBP
you	PRP
upon	IN
the	DT
present	JJ
occasion	NN
with	IN
the	DT
feelings	NNS
which	WDT
are	VBP
naturally	RB
inspired	VBN
by	IN
a	DT
strong	JJ
impression	NN
of	IN
the	DT
prosperous	JJ
situations	NNS
of	IN
our	PRP$
common	JJ
country	NN
,	,
and	CC
by	IN
a	DT
persuasion	NN
equally	RB
strong	JJ
that	IN
the	DT
labors	NNS
of	IN
the	DT
session	NN
which	WDT
has	VBZ
just	RB
commenced	VBN
will	MD
,	,
under	IN
the	DT
guidance	NN
of	IN
a	DT
spirit	NN
no	RB
less	RBR
prudent	JJ
than	IN
patriotic	JJ
,	,
issue	NN
in	IN
measures	NNS
conducive	NN
to	TO
the	DT
stability	NN
and	CC
increase	NN
of	IN
national	JJ
prosperity	NN
.	.
Numerous	JJ
as	RB
are	VBP
the	DT
providential	JJ
blessings	NNS
which	WDT
demand	VBP
our	PRP$
grateful	JJ
acknowledgments	NNS
,	,
the	DT
abundance	NN
with	IN
which	WDT
another	DT
year	NN
has	VBZ
again	RB
rewarded	VBN
the	DT
industry	NN
of	IN
the	DT
husbandman	NN
is	VBZ
too	RB
important	JJ
to	TO
escape	VB
recollection	NN
.	.
Your	PRP$
own	JJ
observations	NNS
in	IN
your	PRP$
respective	JJ
situations	NNS
will	MD
have	VB
satisfied	VBN
you	PRP
of	IN
the	DT
progressive	JJ
state	NN
of	IN
agriculture	NN
,	,
manufactures	VBZ
,	,
commerce	NN
,	,
and	CC
navigation	NN
.	.
In	IN
tracing	VBG
their	PRP$
causes	NNS
you	PRP
will	MD
have	VB
remarked	VBN
with	IN
particular	JJ
pleasure	NN
the	DT
happy	JJ
effects	NNS
of	IN
that	DT
revival	NN
of	IN
confidence	NN
,	,
