token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
85th	JJ
Congress	NNP
:	:
It	PRP
is	VBZ
again	RB
my	PRP$
high	JJ
privilege	NN
to	TO
extend	VB
personal	JJ
greetings	NNS
to	TO
the	DT
members	NNS
of	IN
the	DT
85th	JJ
Congress	NNP
.	.
All	DT
of	IN
us	PRP
realize	VBP
that	DT
,	,
as	IN
this	DT
new	JJ
session	NN
begins	VBZ
,	,
many	JJ
Americans	NNPS
are	VBP
troubled	VBN
about	IN
recent	JJ
world	NN
developments	NNS
which	WDT
they	PRP
believe	VBP
may	MD
threaten	VB
our	PRP$
nation	NN
's	POS
safety	NN
.	.
Honest	UH
men	NNS
differ	VBP
in	IN
their	PRP$
appraisal	NN
of	IN
America	NNP
's	POS
material	NN
and	CC
intellectual	JJ
strength	NN
,	,
and	CC
the	DT
dangers	NNS
that	WDT
confront	VBP
us	PRP
.	.
But	CC
all	DT
know	VBP
these	DT
dangers	NNS
are	VBP
real	JJ
.	.
The	DT
purpose	NN
of	IN
this	DT
message	NN
is	VBZ
to	TO
outline	VB
the	DT
measures	NNS
that	WDT
can	MD
give	VB
the	DT
American	JJ
people	NNS
a	DT
confidence--just	JJ
as	IN
real--in	JJ
their	PRP$
own	JJ
security	NN
.	.
I	PRP
am	VBP
not	RB
here	RB
to	TO
justify	VB
the	DT
past	NN
,	,
gloss	NN
over	IN
the	DT
problems	NNS
of	IN
the	DT
present	JJ
,	,
or	CC
propose	VBP
easy	JJ
solutions	NNS
for	IN
the	DT
future	NN
.	.
I	PRP
am	VBP
here	RB
to	TO
state	VB
what	WP
I	PRP
believe	VBP
to	TO
be	VB
right	JJ
and	CC
what	WP
I	PRP
believe	VBP
to	TO
be	VB
wrong	JJ
;	:
and	CC
to	TO
propose	VB
action	NN
for	IN
correcting	VBG
what	WP
I	PRP
think	VBP
wrong	JJ
!	.
I.	NN
There	EX
are	VBP
two	CD
tasks	NNS
confronting	VBG
us	PRP
that	IN
so	RB
far	RB
outweigh	VBP
all	DT
other	JJ
that	IN
I	PRP
shall	MD
devote	VB
this	DT
year	NN
's	POS
message	NN
entirely	RB
to	TO
them	PRP
.	.
The	DT
first	JJ
is	VBZ
to	TO
ensure	VB
our	PRP$
safety	NN
through	IN
strength	NN
.	.
As	IN
to	TO
our	PRP$
strength	NN
,	,
I	PRP
have	VBP
repeatedly	RB
voiced	VBN
this	DT
conviction	NN
:	:
We	PRP
now	RB
have	VBP
a	DT
broadly	RB
based	VBN
and	CC
efficient	JJ
defensive	JJ
strength	NN
,	,
including	VBG
a	DT
great	JJ
deterrent	NN
power	NN
,	,
which	WDT
is	VBZ
,	,
for	IN
the	DT
