token	pos
Congress	NNP
accordingly	RB
passed	VBD
the	DT
act	NN
approved	VBD
March	NNP
3	CD
,	,
1871	CD
,	,
"	''
to	TO
regulate	VB
the	DT
civil	JJ
service	NN
of	IN
the	DT
United	NNP
States	NNPS
and	CC
promote	VB
the	DT
efficiency	NN
thereof	RB
,	,
"	``
giving	VBG
the	DT
necessary	JJ
authority	NN
to	TO
the	DT
Executive	NNP
to	TO
inaugurate	VB
a	DT
civil-service	JJ
reform	NN
.	.
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
members	NNS
of	IN
the	DT
Forty-sixth	NNP
Congress	NNP
have	VBP
assembled	VBN
in	IN
their	PRP$
first	JJ
regular	JJ
session	NN
under	IN
circumstances	NNS
calling	VBG
for	IN
mutual	JJ
congratulation	NN
and	CC
grateful	JJ
acknowledgment	NN
to	TO
the	DT
Giver	NN
of	IN
All	DT
Good	JJ
for	IN
the	DT
large	JJ
and	CC
unusual	JJ
measure	NN
of	IN
national	JJ
prosperity	NN
which	WDT
we	PRP
now	RB
enjoy	VBP
.	.
The	DT
most	RBS
interesting	JJ
events	NNS
which	WDT
have	VBP
occurred	VBN
in	IN
our	PRP$
public	JJ
affairs	NNS
since	IN
my	PRP$
last	JJ
annual	JJ
message	NN
to	TO
Congress	NNP
are	VBP
connected	VBN
with	IN
the	DT
financial	JJ
operations	NNS
of	IN
the	DT
Government	NN
,	,
directly	RB
affecting	VBG
the	DT
business	NN
interests	NNS
of	IN
the	DT
country	NN
.	.
I	PRP
congratulate	VBP
Congress	NNP
on	IN
the	DT
successful	JJ
execution	NN
of	IN
the	DT
resumption	NN
act	NN
.	.
At	IN
the	DT
time	NN
fixed	VBN
,	,
and	CC
in	IN
the	DT
manner	NN
contemplated	VBN
by	IN
law	NN
,	,
United	NNP
States	NNPS
notes	NNS
began	VBD
to	TO
be	VB
redeemed	VBN
in	IN
coin	NN
.	.
Since	IN
the	DT
1st	JJS
of	IN
January	NNP
last	JJ
they	PRP
have	VBP
been	VBN
promptly	RB
redeemed	VBN
on	IN
presentation	NN
,	,
and	CC
in	IN
all	DT
business	NN
transactions	NNS
,	,
public	JJ
and	CC
private	JJ
,	,
in	IN
all	DT
parts	NNS
of	IN
the	DT
country	NN
,	,
they	PRP
are	VBP
received	VBN
and	CC
paid	VBN
out	RP
as	IN
the	DT
equivalent	JJ
of	IN
coin	NN
.	.
The	DT
demand	NN
upon	IN
the	DT
Treasury	NNP
for	IN
gold	NN
and	CC
silver	NN
in	IN
exchange	NN
for	IN
United	NNP
States	NNP
notes	NNS
has	VBZ
been	VBN
comparatively	RB
small	JJ
,	,
and	CC
the	DT
voluntary	JJ
deposit	NN
of	IN
coin	NN
and	CC
bullion	NN
in	IN
exchange	NN
for	IN
notes	NNS
has	VBZ
been	VBN
very	RB
large	JJ
.	.
The	DT
excess	NN
of	IN
the	DT
precious	JJ
metals	NNS
deposited	VBN
or	CC
exchanged	VBN
for	IN
United	NNP
States	NNPS
notes	VBZ
over	IN
the	DT
amount	NN
of	IN
United	NNP
States	NNPS
notes	VBZ
redeemed	VBN
is	VBZ
about	IN
$	$
40,000,000	CD
.	.
The	DT
resumption	NN
of	IN
specie	NN
payments	NNS
has	VBZ
been	VBN
followed	VBN
by	IN
a	DT
very	RB
great	JJ
revival	NN
of	IN
business	NN
.	.
With	IN
a	DT
currency	NN
equivalent	NN
in	IN
value	NN
to	TO
the	DT
money	NN
of	IN
the	DT
commercial	JJ
world	NN
,	,
we	PRP
are	VBP
enabled	VBN
to	TO
enter	VB
upon	IN
an	DT
equal	JJ
competition	NN
with	IN
other	JJ
nations	NNS
in	IN
trade	NN
and	CC
production	NN
.	.
The	DT
increasing	VBG
foreign	JJ
demand	NN
for	IN
our	PRP$
manufactures	VBZ
and	CC
agricultural	JJ
products	NNS
has	VBZ
caused	VBN
a	DT
large	JJ
balance	NN
of	IN
trade	NN
in	IN
our	PRP$
favor	NN
,	,
which	WDT
has	VBZ
been	VBN
paid	VBN
in	IN
gold	NN
,	,
from	IN
the	DT
1st	JJ
of	IN
July	NNP
last	JJ
to	TO
November	NNP
15	CD
,	,
to	TO
the	DT
amount	NN
of	IN
about	IN
$	$
59,000,000	CD
.	.
Since	IN
the	DT
resumption	NN
of	IN
specie	NN
payments	NNS
there	RB
has	VBZ
also	RB
been	VBN
a	DT
marked	JJ
and	CC
gratifying	JJ
improvement	NN
of	IN
the	DT
public	JJ
credit	NN
.	.
The	DT
bonds	NNS
of	IN
the	DT
Government	NNP
bearing	NN
only	RB
4	CD
per	IN
cent	NN
interest	NN
have	VBP
been	VBN
sold	VBN
at	IN
or	CC
above	IN
par	JJ
,	,
sufficient	JJ
in	IN
amount	NN
to	TO
pay	VB
off	RP
all	DT
of	IN
the	DT
national	JJ
debt	NN
which	WDT
was	VBD
redeemable	JJ
under	IN
present	JJ
laws	NNS
.	.
The	DT
amount	NN
of	IN
interest	NN
saved	VBN
annually	RB
by	IN
the	DT
process	NN
of	IN
refunding	VBG
the	DT
debt	NN
since	IN
March	NNP
