token	pos
To	TO
the	DT
Congress	NNP
of	IN
the	DT
United	NNP
States	NNPS
:	:
I	PRP
have	VBP
the	DT
honor	NN
to	TO
report	VB
to	TO
the	DT
Congress	NNP
on	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
.	.
This	DT
is	VBZ
the	DT
eighth	JJ
such	JJ
report	NN
that	IN
,	,
as	IN
President	NNP
,	,
I	PRP
have	VBP
been	VBN
privileged	JJ
to	TO
present	VB
to	TO
you	PRP
and	CC
to	TO
the	DT
country	NN
.	.
On	IN
previous	JJ
occasions	NNS
,	,
it	PRP
has	VBZ
been	VBN
my	PRP$
custom	NN
to	TO
set	VB
forth	RB
proposals	NNS
for	IN
legislative	JJ
action	NN
in	IN
the	DT
coming	JJ
year	NN
.	.
But	CC
that	DT
is	VBZ
not	RB
my	PRP$
purpose	NN
today	NN
.	.
The	DT
presentation	NN
of	IN
a	DT
legislative	JJ
program	NN
falls	VBZ
properly	RB
to	TO
my	PRP$
successor	NN
,	,
not	RB
to	TO
me	PRP
,	,
and	CC
I	PRP
would	MD
not	RB
infringe	VB
upon	IN
his	PRP$
responsibility	NN
to	TO
chart	VB
the	DT
forward	JJ
course	NN
.	.
Instead	RB
,	,
I	PRP
wish	VBP
to	TO
speak	VB
of	IN
the	DT
course	NN
we	PRP
have	VBP
been	VBN
following	VBG
the	DT
past	JJ
eight	CD
years	NNS
and	CC
the	DT
position	NN
at	IN
which	WDT
we	PRP
have	VBP
arrived	VBN
.	.
In	IN
just	RB
two	CD
weeks	NNS
,	,
General	NNP
Eisenhower	NNP
will	MD
be	VB
inaugurated	VBN
as	IN
President	NNP
of	IN
the	DT
United	NNP
States	NNP
and	CC
I	PRP
will	MD
resume--most	VB
gladly--my	JJ
'place	,
as	IN
a	DT
private	JJ
citizen	NN
of	IN
this	DT
Republic	NNP
.	.
The	DT
Presidency	NNP
last	JJ
changed	VBD
hands	NNS
eight	CD
years	NNS
ago	IN
this	DT
coming	VBG
April	NNP
.	.
That	DT
was	VBD
a	DT
tragic	JJ
time	NN
:	:
a	DT
time	NN
of	IN
grieving	VBG
for	IN
President	NNP
Roosevelt--the	NNP
great	JJ
and	CC
gallant	JJ
human	JJ
being	NN
who	WP
had	VBD
been	VBN
taken	VBN
from	IN
us	PRP
;	:
a	DT
time	NN
of	IN
unrelieved	JJ
anxiety	NN
to	TO
his	PRP$
successor	NN
,	,
thrust	VBN
so	RB
suddenly	RB
into	IN
the	DT
complexities	NNS
and	CC
burdens	NNS
of	IN
the	DT
Presidential	JJ
office	NN
.	.
Not	RB
so	RB
this	DT
time	NN
