token	pos
I	PRP
recommend	VBP
that	IN
in	IN
compliance	NN
with	IN
the	DT
promise	NN
thus	RB
made	VBD
,	,
appropriate	JJ
legislation	NN
be	VB
adopted	VBN
.	.
The	DT
ends	NNS
of	IN
justice	NN
will	MD
best	JJS
be	VB
met	VBN
and	CC
the	DT
chief	JJ
cause	NN
of	IN
complaint	NN
against	IN
ill-considered	JJ
injunctions	NNS
without	IN
notice	NN
will	MD
be	VB
removed	VBN
by	IN
the	DT
enactment	NN
of	IN
a	DT
statute	NN
forbidding	VBG
hereafter	IN
the	DT
issuing	VBG
of	IN
any	DT
injunction	NN
or	CC
restraining	VBG
order	NN
,	,
whether	IN
temporary	JJ
or	CC
permanent	JJ
,	,
by	IN
any	DT
Federal	NNP
court	NN
,	,
without	IN
previous	JJ
notice	NN
and	CC
a	DT
reasonable	JJ
opportunity	NN
to	TO
he	PRP
heard	VBD
on	IN
behalf	NN
of	IN
the	DT
parties	NNS
to	TO
be	VB
enjoined	VBN
;	:
unless	IN
it	PRP
shall	MD
appear	VB
to	TO
the	DT
satisfaction	NN
of	IN
the	DT
court	NN
that	IN
the	DT
delay	NN
necessary	JJ
to	TO
give	VB
such	JJ
notice	NN
and	CC
hearing	NN
would	MD
result	VB
in	IN
irreparable	JJ
injury	NN
to	TO
the	DT
complainant	NN
and	CC
unless	IN
also	RB
the	DT
court	NN
shall	MD
from	IN
the	DT
evidence	NN
make	VBP
a	DT
written	VBN
finding	NN
,	,
which	WDT
shall	MD
be	VB
spread	VBN
upon	IN
the	DT
court	NN
minutes	NNS
,	,
that	DT
immediate	JJ
and	CC
irreparable	JJ
injury	NN
is	VBZ
likely	JJ
to	TO
ensue	VB
to	TO
the	DT
complainant	NN
,	,
and	CC
shall	MD
define	VB
the	DT
injury	NN
,	,
state	NN
why	WRB
it	PRP
is	VBZ
irreparable	JJ
,	,
and	CC
shall	MD
also	RB
endorse	VB
on	IN
the	DT
order	NN
issued	VBD
the	DT
date	NN
and	CC
the	DT
hour	NN
of	IN
the	DT
issuance	NN
of	IN
the	DT
order	NN
.	.
Moreover	RB
,	,
every	DT
such	JJ
injunction	NN
or	CC
restraining	VBG
order	NN
issued	VBN
without	IN
previous	JJ
notice	NN
and	CC
opportunity	NN
by	IN
the	DT
defendant	NN
to	TO
be	VB
heard	VBN
should	MD
by	IN
force	NN
of	IN
the	DT
statute	NN
expire	VBP
and	CC
be	VB
of	IN
no	DT
effect	NN
after	IN
seven	CD
days	NNS
from	IN
the	DT
issuance	NN
thereof	,
or	CC
within	IN
any	DT
time	NN
less	JJR
than	IN
that	DT
period	NN
which	WDT
the	DT
court	NN
may	MD
fix	VB
,	,
unless	IN
within	IN
such	JJ
seven	CD
days	NNS
or	CC
such	JJ
less	JJR
period	NN
,	,
the	DT
injunction	NN
or	CC
order	NN
is	VBZ
extended	VBN
or	CC
renewed	VBN
after	IN
previous	JJ
notice	NN
and	CC
opportunity	NN
to	TO
be	VB
heard	VBN
.	.
The	DT
relations	NNS
of	IN
the	DT
United	NNP
States	NNP
with	IN
all	DT
foreign	JJ
governments	NNS
have	VBP
continued	VBN
upon	IN
the	DT
normal	JJ
basis	NN
of	IN
amity	NN
and	CC
good	JJ
understanding	NN
,	,
and	CC
are	VBP
very	RB
generally	RB
satisfactory	JJ
.	.
EUROPE	NNS
.	.
Pursuant	NNP
to	TO
the	DT
provisions	NNS
of	IN
the	DT
