token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
annual	JJ
meeting	NN
of	IN
Congress	NNP
is	VBZ
always	RB
an	DT
interesting	JJ
event	NN
.	.
The	DT
representatives	NNS
of	IN
the	DT
States	NNP
and	CC
of	IN
the	DT
people	NNS
come	VBP
fresh	JJ
from	IN
their	PRP$
constituents	NNS
to	TO
take	VB
counsel	NN
together	RB
for	IN
the	DT
common	JJ
good	JJ
.	.
After	IN
an	DT
existence	NN
of	IN
near	JJ
three-fourths	NNS
of	IN
a	DT
century	NN
as	IN
a	DT
free	JJ
and	CC
independent	JJ
Republic	NNP
,	,
the	DT
problem	NN
no	RB
longer	RB
remains	VBZ
to	TO
be	VB
solved	VBN
whether	IN
man	NN
is	VBZ
capable	JJ
of	IN
self-government	NN
.	.
The	DT
success	NN
of	IN
our	PRP$
admirable	JJ
system	NN
is	VBZ
a	DT
conclusive	JJ
refutation	NN
of	IN
the	DT
theories	NNS
of	IN
those	DT
in	IN
other	JJ
countries	NNS
who	WP
maintain	VBP
that	IN
a	DT
"favored	JJ
few	JJ
"	''
are	VBP
born	VBN
to	TO
rule	VB
and	CC
that	IN
the	DT
mass	NN
of	IN
mankind	NN
must	MD
be	VB
governed	VBN
by	IN
force	NN
.	.
Subject	JJ
to	TO
no	DT
arbitrary	JJ
or	CC
hereditary	JJ
authority	NN
,	,
the	DT
people	NNS
are	VBP
the	DT
only	JJ
sovereigns	NNS
recognized	VBN
by	IN
our	PRP$
Constitution	NNP
.	.
Numerous	JJ
emigrants	NNS
,	,
of	IN
every	DT
lineage	NN
and	CC
language	NN
,	,
attracted	VBN
by	IN
the	DT
civil	JJ
and	CC
religious	JJ
freedom	NN
we	PRP
enjoy	VBP
and	CC
by	IN
our	PRP$
happy	JJ
condition	NN
,	,
annually	RB
crowd	NN
to	TO
our	PRP$
shores	NNS
,	,
and	CC
transfer	VB
their	PRP$
heart	NN
,	,
not	RB
less	JJR
than	IN
their	PRP$
allegiance	NN
,	,
to	TO
the	DT
country	NN
whose	WP$
dominion	NN
belongs	VBZ
alone	RB
to	TO
the	DT
people	NNS
.	.
No	DT
country	NN
has	VBZ
been	VBN
so	RB
much	RB
favored	VBN
,	,
or	CC
should	MD
acknowledge	VB
with	IN
deeper	JJR
reverence	NN
the	DT
manifestations	NNS
of	IN
the	DT
divine	JJ
protection	NN
.	.
An	DT
all	DT
wise	JJ
Creator	NN
directed	VBN
and	CC
guarded	VBN
us	PRP
in	IN
our	PRP$
infant	NN
struggle	NN
for	IN
freedom	NN
and	CC
has	VBZ
constantly	RB
watched	VBN
over	IN
our	PRP$
surprising	JJ
progress	NN
until	IN
we	PRP
have	VBP
become	VBN
one	CD
of	IN
the	DT
great	JJ
nations	NNS
of	IN
the	DT
earth	NN
.	.
It	PRP
is	VBZ
in	IN
a	DT
country	NN
thus	RB
favored	VBN
,	,
and	CC
under	IN
a	DT
Government	NN
in	IN
which	WDT
the	DT
executive	NN
and	CC
legislative	JJ
branches	NNS
hold	VBP
their	PRP$
authority	NN
for	IN
limited	VBN
periods	NNS
alike	RB
from	IN
the	DT
people	NNS
,	,
and	CC
where	WRB
all	DT
are	VBP
responsible	JJ
to	TO
their	PRP$
respective	JJ
constituencies	NNS
,	,
that	IN
it	PRP
is	VBZ
again	RB
my	PRP$
duty	NN
to	TO
communicate	VB
with	IN
Congress	NNP
upon	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
and	CC
the	DT
present	JJ
condition	NN
of	IN
public	JJ
affairs	NNS
.	.
During	IN
the	DT
past	JJ
year	NN
the	DT
most	RBS
gratifying	JJ
proofs	NNS
are	VBP
presented	VBN
that	IN
our	PRP$
country	NN
has	VBZ
been	VBN
blessed	VBN
with	IN
a	DT
widespread	JJ
and	CC
universal	JJ
prosperity	NN
.	.
There	EX
has	VBZ
been	VBN
no	DT
period	NN
since	IN
the	DT
Government	NNP
was	VBD
founded	VBN
when	WRB
all	PDT
the	DT
industrial	JJ
pursuits	NNS
of	IN
our	PRP$
people	NNS
have	VBP
been	VBN
more	RBR
successful	JJ
or	CC
when	WRB
labor	NN
in	IN
all	DT
branches	NNS
of	IN
business	NN
has	VBZ
received	VBN
a	DT
fairer	NN
or	CC
better	JJR
reward	NN
.	.
From	IN
our	PRP$
abundance	NN
we	PRP
have	VBP
been	VBN
enabled	VBN
to	TO
perform	VB
the	DT
pleasing	VBG
duty	NN
of	IN
furnishing	NN
food	NN
for	IN
the	DT
starving	VBG
millions	NNS
of	IN
less	JJR
favored	JJ
countries	NNS
.	.
In	IN
the	DT
enjoyment	NN
of	IN
the	DT
bounties	NNS
of	IN
Providence	NNP
at	IN
home	NN
such	JJ
as	IN
have	VBP
rarely	RB
fallen	VBN
to	TO
the	DT
lot	NN
of	IN
any	DT
people	NNS
,	,
it	PRP
is	VBZ
cause	NN
of	IN
congratulation	NN
that	IN
our	PRP$
intercourse	NN
with	IN
all	PDT
the	DT
powers	NNS
of	IN
the	DT
earth	NN
except	IN
Mexico	NNP
continues	VBZ
to	TO
be	VB
of	IN
an	DT
amicable	JJ
character	NN
.	.
It	PRP
has	VBZ
ever	RB
been	VBN
our	PRP$
cherished	JJ
policy	NN
to	TO
cultivate	VB
peace	NN
and	CC
good	JJ
will	NN
with	IN
all	DT
nations	NNS
,	,
and	CC
this	DT
policy	NN
has	VBZ
been	VBN
steadily	RB
pursued	VBN
by	IN
me	PRP
.	.
No	DT
change	NN
has	VBZ
taken	VBN
place	NN
in	IN
our	PRP$
relations	NNS
with	IN
Mexico	NNP
since	IN
the	DT
adjournment	NN
of	IN
the	DT
last	JJ
Congress	NNP
.	.
The	DT
war	NN
in	IN
which	WDT
the	DT
United	NNP
States	NNPS
were	VBD
forced	VBN
to	TO
engage	VB
with	IN
the	DT
Government	NN
of	IN
that	DT
country	NN
still	RB
continues	VBZ
.	.
I	PRP
deem	VBP
it	PRP
unnecessary	JJ
,	,
after	IN
the	DT
full	JJ
exposition	NN
of	IN
them	PRP
contained	VBD
in	IN
my	PRP$
message	NN
of	IN
the	DT
11th	JJ
of	IN
May	NNP
,	,
1846	CD
,	,
and	CC
in	IN
my	PRP$
annual	JJ
message	NN
at	IN
the	DT
commencement	NN
of	IN
the	DT
session	NN
of	IN
Congress	NNP
in	IN
December	NNP
last	JJ
,	,
to	TO
reiterate	VB
the	DT
serious	JJ
causes	NNS
of	IN
complaint	NN
which	WDT
we	PRP
had	VBD
against	IN
Mexico	NNP
before	IN
she	PRP
commenced	VBD
hostilities	NNS
.	.
It	PRP
is	VBZ
sufficient	JJ
on	IN
the	DT
present	JJ
occasion	NN
to	TO
say	VB
that	IN
the	DT
wanton	NN
violation	NN
of	IN
the	DT
rights	NNS
of	IN
person	NN
and	CC
property	NN
of	IN
our	PRP$
citizens	NNS
committed	VBN
by	IN
Mexico	NNP
,	,
her	PRP$
repeated	JJ
acts	NNS
of	IN
bad	JJ
faith	NN
through	IN
a	DT
long	JJ
series	NN
of	IN
years	NNS
,	,
and	CC
her	PRP$
disregard	NN
of	IN
solemn	JJ
treaties	NNS
stipulating	VBG
for	IN
indemnity	NN
to	TO
our	PRP$
injured	JJ
citizens	NNS
not	RB
only	RB
constituted	VBN
ample	JJ
cause	NN
of	IN
war	NN
on	IN
our	PRP$
part	NN
,	,
but	CC
were	VBD
of	IN
such	JJ
an	DT
aggravated	VBN
character	NN
as	RB
would	MD
have	VB
justified	VBN
us	PRP
before	IN
the	DT
whole	JJ
world	NN
in	IN
resorting	VBG
to	TO
this	DT
extreme	JJ
remedy	NN
.	.
With	IN
an	DT
anxious	JJ
desire	NN
to	TO
avoid	VB
a	DT
rupture	NN
between	IN
the	DT
two	CD
countries	NNS
,	,
we	PRP
forbore	VBD
for	IN
years	NNS
to	TO
assert	VB
our	PRP$
clear	JJ
rights	NNS
by	IN
force	NN
,	,
and	CC
continued	VBD
to	TO
seek	VB
redress	NN
for	IN
the	DT
wrongs	NNS
we	PRP
had	VBD
suffered	VBN
by	IN
amicable	JJ
negotiation	NN
in	IN
the	DT
hope	NN
that	IN
Mexico	NNP
might	MD
yield	VB
to	TO
pacific	JJ
counsels	NNS
and	CC
the	DT
demands	NNS
of	IN
justice	NN
.	.
In	IN
this	DT
hope	NN
we	PRP
were	VBD
disappointed	VBN
.	.
Our	PRP$
minister	NN
of	IN
peace	NN
sent	VBD
to	TO
Mexico	NNP
was	VBD
insultingly	RB
rejected	VBN
.	.
The	DT
Mexican	NNP
Government	NNP
refused	VBD
even	RB
to	TO
hear	VB
the	DT
terms	NNS
of	IN
adjustment	NN
which	WDT
he	PRP
was	VBD
authorized	VBN
to	TO
propose	VB
,	,
and	CC
finally	RB
,	,
under	IN
wholly	RB
unjustifiable	JJ
pretexts	NNS
,	,
involved	VBN
the	DT
two	CD
countries	NNS
in	IN
war	NN
by	IN
invading	VBG
the	DT
territory	NN
of	IN
the	DT
State	NNP
of	IN
Texas	NNP
,	,
striking	VBG
the	DT
first	JJ
blow	NN
,	,
and	CC
shedding	VBG
the	DT
blood	NN
of	IN
our	PRP$
citizens	NNS
on	IN
our	PRP$
own	JJ
soil	NN
.	.
Though	IN
the	DT
United	NNP
States	NNPS
were	VBD
the	DT
aggrieved	JJ
nation	NN
,	,
Mexico	NNP
commenced	VBD
the	DT
war	NN
,	,
and	CC
we	PRP
were	VBD
compelled	VBN
in	IN
self-defense	NN
to	TO
repel	VB
the	DT
invader	NN
and	CC
to	TO
vindicate	VB
the	DT
national	JJ
honor	NN
and	CC
interests	NNS
by	IN
prosecuting	VBG
it	PRP
with	IN
vigor	NN
until	IN
we	PRP
could	MD
obtain	VB
a	DT
just	RB
and	CC
honorable	JJ
peace	NN
.	.
On	IN
learning	VBG
that	IN
hostilities	NNS
had	VBD
been	VBN
commenced	VBN
by	IN
Mexico	NNP
I	PRP
promptly	RB
communicated	VBD
that	IN
fact	NN
,	,
accompanied	VBN
with	IN
a	DT
succinct	JJ
statement	NN
of	IN
our	PRP$
other	JJ
causes	NNS
of	IN
complaint	NN
against	IN
Mexico	NNP
,	,
to	TO
Congress	NNP
,	,
and	CC
that	DT
body	NN
,	,
by	IN
the	DT
act	NN
of	IN
the	DT
13th	NN
of	IN
May	NNP
,	,
1846	CD
,	,
declared	VBD
that	DT
"	``
by	IN
the	DT
act	NN
of	IN
the	DT
Republic	NNP
of	IN
Mexico	NNP
a	DT
state	NN
of	IN
war	NN
exists	VBZ
between	IN
that	IN
Government	NNP
and	CC
the	DT
United	NNP
States	NNPS
.	.
"	''
This	DT
act	NN
declaring	VBG
"	``
the	DT
war	NN
to	TO
exist	VB
by	IN
the	DT
act	NN
of	IN
the	DT
Republic	NNP
of	IN
Mexico	NNP
,	,
"	''
and	CC
making	VBG
provision	NN
for	IN
its	PRP$
prosecution	NN
