token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
Constitution	NNP
wisely	RB
provides	VBZ
that	IN
the	DT
Chief	NNP
Executive	NNP
shall	MD
report	VB
to	TO
the	DT
Congress	NNP
on	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
,	,
for	IN
through	IN
you	PRP
,	,
the	DT
chosen	VBN
legislative	JJ
representatives	NNS
,	,
our	PRP$
citizens	NNS
everywhere	RB
may	MD
fairly	RB
judge	VB
the	DT
progress	NN
of	IN
our	PRP$
governing	NN
.	.
I	PRP
am	VBP
confident	JJ
that	IN
today	NN
,	,
in	IN
the	DT
light	NN
of	IN
the	DT
events	NNS
of	IN
the	DT
past	JJ
two	CD
years	NNS
,	,
you	PRP
do	VBP
not	RB
consider	VB
it	PRP
merely	RB
a	DT
trite	JJ
phrase	NN
when	WRB
I	PRP
tell	VBP
you	PRP
that	IN
I	PRP
am	VBP
truly	RB
glad	JJ
to	TO
greet	VB
you	PRP
and	CC
that	IN
I	PRP
look	VBP
forward	RB
to	TO
common	JJ
counsel	NN
,	,
to	TO
useful	JJ
cooperation	NN
,	,
and	CC
to	TO
genuine	JJ
friendships	NNS
between	IN
us	PRP
.	.
We	PRP
have	VBP
undertaken	VBN
a	DT
new	JJ
order	NN
of	IN
things	NNS
;	:
yet	RB
we	PRP
progress	NN
to	TO
it	PRP
under	IN
the	DT
framework	NN
and	CC
in	IN
the	DT
spirit	NN
and	CC
intent	NN
of	IN
the	DT
American	NNP
Constitution	NNP
.	.
We	PRP
have	VBP
proceeded	VBN
throughout	IN
the	DT
Nation	NNP
a	DT
measurable	JJ
distance	NN
on	IN
the	DT
road	NN
toward	IN
this	DT
new	JJ
order	NN
.	.
Materially	RB
,	,
I	PRP
can	MD
report	VB
to	TO
you	PRP
substantial	JJ
benefits	NNS
to	TO
our	PRP$
agricultural	JJ
population	NN
,	,
increased	VBN
industrial	JJ
activity	NN
,	,
and	CC
profits	NNS
to	TO
our	PRP$
merchants	NNS
.	.
Of	IN
equal	JJ
moment	NN
,	,
there	EX
is	VBZ
evident	JJ
a	DT
restoration	NN
of	IN
that	DT
spirit	NN
of	IN
confidence	NN
and	CC
faith	NN
which	WDT
marks	VBZ
the	DT
American	JJ
character	NN
.	.
Let	VB
him	PRP
,	,
who	WP
,	,
for	IN
speculative	JJ
profit	NN
or	CC
partisan	JJ
purpose	NN
,	,
without	IN
just	RB
warrant	NN
would	MD
seek	VB
to	TO
disturb	VB
or	CC
dispel	VB
this	DT
assurance	NN
,	,
take	VB
heed	NN
before	IN
he	PRP
