token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
progress	NN
of	IN
our	PRP$
affairs	NNS
since	IN
the	DT
last	JJ
session	NN
has	VBZ
been	VBN
such	JJ
as	IN
may	MD
justly	RB
be	VB
claimed	VBN
and	CC
expected	VBN
under	IN
a	DT
Government	NN
deriving	VBG
all	DT
its	PRP$
powers	NNS
from	IN
an	DT
enlightened	JJ
people	NNS
,	,
and	CC
under	IN
laws	NNS
formed	VBN
by	IN
their	PRP$
representatives	NNS
,	,
on	IN
great	JJ
consideration	NN
,	,
for	IN
the	DT
sole	JJ
purpose	NN
of	IN
promoting	VBG
the	DT
welfare	NN
and	CC
happiness	NN
of	IN
their	PRP$
constituents	NNS
.	.
In	IN
the	DT
execution	NN
of	IN
those	DT
laws	NNS
and	CC
of	IN
the	DT
powers	NNS
vested	VBN
by	IN
the	DT
Constitution	NNP
in	IN
the	DT
Executive	NNP
,	,
unremitted	JJ
attention	NN
has	VBZ
been	VBN
paid	VBN
to	TO
the	DT
great	JJ
objects	NNS
to	TO
which	WDT
they	PRP
extend	VBP
.	.
In	IN
the	DT
concerns	NNS
which	WDT
are	VBP
exclusively	RB
internal	JJ
there	EX
is	VBZ
good	JJ
cause	NN
to	TO
be	VB
satisfied	VBN
with	IN
the	DT
result	NN
.	.
The	DT
laws	NNS
have	VBP
had	VBN
their	PRP$
due	JJ
operation	NN
and	CC
effect	NN
.	.
In	IN
those	DT
relating	VBG
to	TO
foreign	JJ
powers	NNS
,	,
I	PRP
am	VBP
happy	JJ
to	TO
state	VB
that	IN
peace	NN
and	CC
amity	NN
are	VBP
preserved	VBN
with	IN
all	DT
by	IN
a	DT
strict	JJ
observance	NN
on	IN
both	DT
sides	NNS
of	IN
the	DT
rights	NNS
of	IN
each	DT
.	.
In	IN
matters	NNS
touching	VBG
our	PRP$
commercial	JJ
intercourse	NN
,	,
where	WRB
a	DT
difference	NN
of	IN
opinion	NN
has	VBZ
existed	VBN
as	IN
to	TO
the	DT
conditions	NNS
on	IN
which	WDT
it	PRP
should	MD
be	VB
placed	VBN
,	,
each	DT
party	NN
has	VBZ
pursued	VBN
its	PRP$
own	JJ
policy	NN
without	IN
giving	VBG
just	RB
cause	NN
of	IN
offense	NN
to	TO
the	DT
other	JJ
.	.
In	IN
this	DT
annual	JJ
communication	NN
,	,
especially	RB
when	WRB
it	PRP
is	VBZ
addressed	VBN
to	TO
a	DT
new	JJ
Congress	NNP
,	,
the	DT
whole	JJ
scope	NN
of	IN
our	PRP$
political	JJ
concerns	NNS
naturally	RB
comes	VBZ
into	IN
view	NN
,	,
that	IN
errors	NNS
,	,
if	IN
such	JJ
have	VBP
been	VBN
committed	VBN
,	,
may	MD
be	VB
corrected	VBN
;	:
that	IN
defects	NNS
which	WDT
have	VBP
become	VBN
manifest	JJ
may	MD
be	VB
remedied	VBN
;	:
and	CC
,	,
on	IN
the	DT
other	JJ
hand	NN
,	,
that	WDT
measures	NNS
which	WDT
were	VBD
adopted	VBN
on	IN
due	JJ
deliberation	NN
,	,
and	CC
which	WDT
experience	NN
has	VBZ
shewn	VBN
are	VBP
just	RB
in	IN
themselves	PRP
and	CC
essential	JJ
to	TO
the	DT
public	JJ
welfare	NN
,	,
should	MD
be	VB
persevered	VBN
in	IN
and	CC
supported	VBD
.	.
In	IN
performing	VBG
this	DT
necessary	JJ
and	CC
very	RB
important	JJ
duty	NN
I	PRP
shall	MD
endeavor	VB
to	TO
place	VB
before	IN
you	PRP
on	IN
its	PRP$
merits	NNS
every	DT
subject	NN
that	WP
is	VBZ
thought	VBN
to	TO
be	VB
entitled	VBN
to	TO
your	PRP$
particular	JJ
attention	NN
in	IN
as	IN
distinct	JJ
and	CC
clear	JJ
a	DT
light	NN
as	IN
I	PRP
may	MD
be	VB
able	JJ
.	.
By	IN
an	DT
act	NN
of	IN
[1815-03-03]	JJ
,	,
so	RB
much	RB
of	IN
the	DT
several	JJ
acts	NNS
as	IN
imposed	VBN
higher	JJR
duties	NNS
on	IN
the	DT
tonnage	NN
of	IN
foreign	JJ
vessels	NNS
and	CC
on	IN
the	DT
manufactures	VBZ
and	CC
productions	NNS
of	IN
foreign	JJ
nations	NNS
when	WRB
imported	VBN
into	IN
the	DT
United	NNP
States	NNPS
in	IN
foreign	JJ
vessels	NNS
than	IN
when	WRB
imported	VBN
in	IN
vessels	NNS
of	IN
the	DT
United	NNP
States	NNPS
were	VBD
repealed	VBN
so	RB
far	RB
as	IN
respected	VBN
the	DT
manufactures	VBZ
and	CC
productions	NNS
of	IN
the	DT
nation	NN
to	TO
which	WDT
such	JJ
vessels	NNS
belonged	VBD
,	,
on	IN
the	DT
condition	NN
that	IN
the	DT
repeal	NN
should	MD
take	VB
effect	NN
only	RB
in	IN
favor	NN
of	IN
any	DT
foreign	JJ
nation	NN
when	WRB
the	DT
Executive	NNP
should	MD
be	VB
satisfied	VBN
that	IN
such	JJ
discriminating	NN
duties	NNS
to	TO
the	DT
disadvantage	NN
of	IN
the	DT
United	NNP
States	NNP
had	VBD
likewise	RB
been	VBN
repealed	VBN
by	IN
such	JJ
nation	NN
.	.
By	IN
this	DT
act	NN
a	DT
proposition	NN
was	VBD
made	VBN
to	TO
all	DT
nations	NNS
to	TO
place	VB
our	PRP$
commerce	NN
with	IN
each	DT
on	IN
a	DT
basis	NN
which	WDT
it	PRP
was	VBD
presumed	VBN
would	MD
be	VB
acceptable	JJ
to	TO
all	DT
.	.
Every	DT
nation	NN
was	VBD
allowed	VBN
to	TO
bring	VB
its	PRP$
manufactures	VBZ
and	CC
productions	NNS
into	IN
our	PRP$
ports	NNS
and	CC
to	TO
take	VB
the	DT
manufactures	VBZ
and	CC
productions	NNS
of	IN
the	DT
United	NNP
States	NNPS
back	RB
to	TO
their	PRP$
ports	NNS
in	IN
their	PRP$
own	JJ
vessels	NNS
on	IN
the	DT
same	JJ
conditions	NNS
that	IN
they	PRP
might	MD
be	VB
transported	VBN
in	IN
vessels	NNS
of	IN
the	DT
United	NNP
States	NNP
,	,
and	CC
in	IN
return	NN
it	PRP
was	VBD
required	VBN
that	IN
a	DT
like	JJ
accommodation	NN
should	MD
be	VB
granted	VBN
to	TO
the	DT
vessels	NNS
of	IN
the	DT
United	NNP
States	NNP
in	IN
the	DT
ports	NNS
of	IN
other	JJ
powers	NNS
.	.
The	DT
articles	NNS
to	TO
be	VB
admitted	VBN
or	CC
prohibited	VBN
on	IN
either	DT
side	NN
formed	VBD
no	DT
part	NN
of	IN
the	DT
proposed	VBN
arrangement	NN
.	.
Each	DT
party	NN
would	MD
retain	VB
the	DT
right	JJ
to	TO
admit	VB
or	CC
prohibit	VB
such	JJ
articles	NNS
from	IN
the	DT
other	JJ
as	IN
it	PRP
thought	VBD
proper	JJ
,	,
and	CC
on	IN
its	PRP$
own	JJ
conditions	NNS
.	.
When	WRB
the	DT
nature	NN
of	IN
the	DT
commerce	NN
between	IN
the	DT
United	NNP
States	NNPS
and	CC
every	DT
other	JJ
country	NN
was	VBD
taken	VBN
into	IN
view	NN
,	,
it	PRP
was	VBD
thought	VBN
that	IN
this	DT
proposition	NN
would	MD
be	VB
considered	VBN
fair	JJ
,	,
and	CC
even	RB
liberal	JJ
,	,
by	IN
every	DT
power	NN
.	.
The	DT
exports	NNS
of	IN
the	DT
United	NNP
States	NNPS
consist	VBP
generally	RB
of	IN
articles	NNS
of	IN
the	DT
1st	JJ
necessity	NN
and	CC
of	IN
rude	JJ
materials	NNS
in	IN
demand	NN
for	IN
foreign	JJ
manufactories	NNS
,	,
of	IN
great	JJ
bulk	NN
,	,
requiring	VBG
for	IN
their	PRP$
transportation	NN
many	JJ
vessels	NNS
,	,
the	DT
return	NN
for	IN
which	WDT
in	IN
the	DT
manufactures	VBZ
and	CC
productions	NNS
of	IN
any	DT
foreign	JJ
country	NN
,	,
even	RB
when	WRB
disposed	VBN
of	IN
there	RB
to	TO
advantage	NN
,	,
may	MD
be	VB
brought	VBN
in	IN
a	DT
single	JJ
vessel	NN
.	.
This	DT
observation	NN
is	VBZ
the	DT
more	RBR
especially	RB
applicable	JJ
to	TO
those	DT
countries	NNS
from	IN
which	WDT
manufactures	VBZ
alone	RB
are	VBP
imported	VBN
,	,
but	CC
it	PRP
applies	VBZ
in	IN
great	JJ
extent	NN
to	TO
the	DT
European	JJ
dominions	NNS
of	IN
every	DT
European	JJ
power	NN
and	CC
in	IN
a	DT
certain	JJ
extent	NN
to	TO
all	DT
the	DT
colonies	NNS
of	IN
those	DT
powers	NNS
.	.
By	IN
placing	VBG
,	,
then	RB
,	,
the	DT
navigation	NN
precisely	RB
on	IN
the	DT
same	JJ
ground	NN
in	IN
the	DT
transportation	NN
of	IN
exports	NNS
and	CC
imports	NNS
between	IN
the	DT
United	NNP
States	NNP
and	CC
other	JJ
countries	NNS
it	PRP
was	VBD
presumed	VBN
that	IN
all	DT
was	VBD
offered	VBN
which	WDT
could	MD
be	VB
desired	VBN
.	.
It	PRP
seemed	VBD
to	TO
be	VB
the	DT
only	JJ
proposition	NN
which	WDT
could	MD
be	VB
devised	VBN
which	WDT
would	MD
retain	VB
even	RB
the	DT
semblance	NN
of	IN
equality	NN
in	IN
our	PRP$
favor	NN
.	.
Many	JJ
considerations	NNS
of	IN
great	JJ
weight	NN
gave	VBD
us	PRP
a	DT
right	NN
to	TO
expect	VB
that	IN
this	DT
commerce	NN
should	MD
be	VB
extended	VBN
to	TO
the	DT
colonies	NNS
as	RB
well	RB
as	IN
to	TO
the	DT
European	JJ
dominions	NNS
of	IN
other	JJ
powers	NNS
.	.
With	IN
the	DT
latter	NN
,	,
especially	RB
with	IN
countries	NNS
exclusively	RB
manufacturing	VBG
,	,
the	DT
advantage	NN
was	VBD
manifestly	RB
on	IN
their	PRP$
side	NN
.	.
An	DT
indemnity	NN
for	IN
that	DT
loss	NN
was	VBD
expected	VBN
from	IN
a	DT
trade	NN
with	IN
the	DT
colonies	NNS
,	,
and	CC
with	IN
the	DT
greater	JJR
reason	NN
as	IN
it	PRP
was	VBD
known	VBN
that	IN
the	DT
supplies	NNS
which	WDT
the	DT
colonies	NNS
derived	VBN
from	IN
us	PRP
were	VBD
of	IN
the	DT
highest	JJS
importance	NN
to	TO
them	PRP
,	,
their	PRP$
labor	NN
being	VBG
bestowed	VBN
with	IN
so	RB
much	JJ
greater	JJR
profit	NN
in	IN
the	DT
culture	NN
of	IN
other	JJ
articles	NNS
;	:
and	CC
because	RB
,	,
likewise	RB
,	,
the	DT
articles	NNS
of	IN
which	WDT
those	DT
supplies	NNS
consisted	VBD
,	,
forming	VBG
so	RB
large	JJ
a	DT
proportion	NN
of	IN
the	DT
exports	NNS
of	IN
the	DT
United	NNP
States	NNP
,	,
were	VBD
never	RB
admitted	VBN
into	IN
any	DT
of	IN
the	DT
ports	NNS
of	IN
Europe	NNP
except	IN
in	IN
cases	NNS
of	IN
