token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
and	CC
Members	NNS
of	IN
the	DT
80th	JJ
Congress	NNP
:	:
We	PRP
are	VBP
here	RB
today	NN
to	TO
consider	VB
the	DT
state	NN
of	IN
the	DT
Union	NNP
.	.
On	IN
this	DT
occasion	NN
,	,
above	IN
all	DT
others	NNS
,	,
the	DT
Congress	NNP
and	CC
the	DT
President	NNP
should	MD
concentrate	VB
their	PRP$
attention	NN
,	,
not	RB
upon	IN
party	NN
but	CC
upon	IN
the	DT
country	NN
;	:
not	RB
upon	IN
things	NNS
which	WDT
divide	VBP
us	PRP
but	CC
upon	IN
those	DT
which	WDT
bind	VBP
us	PRP
together--the	DT
enduring	VBG
principles	NNS
of	IN
our	PRP$
American	JJ
system	NN
,	,
and	CC
our	PRP$
common	JJ
aspirations	NNS
for	IN
the	DT
future	JJ
welfare	NN
and	CC
security	NN
of	IN
the	DT
people	NNS
of	IN
the	DT
United	NNP
States	NNP
.	.
The	DT
United	NNP
States	NNP
has	VBZ
become	VBN
great	JJ
because	IN
we	PRP
,	,
as	IN
a	DT
people	NNS
,	,
have	VBP
been	VBN
able	JJ
to	TO
work	VB
together	RB
for	IN
great	JJ
objectives	NNS
even	RB
while	IN
differing	VBG
about	IN
details	NNS
.	.
The	DT
elements	NNS
of	IN
our	PRP$
strength	NN
are	VBP
many	JJ
.	.
They	PRP
include	VBP
our	PRP$
democratic	JJ
government	NN
,	,
our	PRP$
economic	JJ
system	NN
,	,
our	PRP$
great	JJ
natural	JJ
resources	NNS
.	.
But	CC
these	DT
are	VBP
only	RB
partial	JJ
explanations	NNS
.	.
The	DT
basic	JJ
source	NN
of	IN
our	PRP$
strength	NN
is	VBZ
spiritual	JJ
.	.
For	IN
we	PRP
are	VBP
a	DT
people	NNS
with	IN
a	DT
faith	NN
.	.
We	PRP
believe	VBP
in	IN
the	DT
dignity	NN
of	IN
man	NN
.	.
We	PRP
believe	VBP
that	IN
he	PRP
was	VBD
created	VBN
in	IN
the	DT
image	NN
of	IN
the	DT
Father	NNP
of	IN
us	PRP
all	DT
.	.
We	PRP
do	VBP
not	RB
believe	VB
that	IN
men	NNS
exist	VBP
merely	RB
to	TO
strengthen	VB
the	DT
state	NN
or	CC
to	TO
be	VB
cogs	NNS
in	IN
the	DT
economic	JJ
machine	NN
.	.
We	PRP
do	VBP
believe	VB
that	IN
governments	NNS
are	VBP
created	VBN
to	TO
serve	VB
the	DT
people	NNS
and	CC
that	IN
economic	JJ
systems	NNS
exist	VBP
to	TO
minister	NN
to	TO
their	PRP$
wants	NNS
.	.
We	PRP
have	VBP
a	DT
profound	JJ
devotion	NN
to	TO
the	DT
welfare	NN
and	CC
