token	pos
GENTLEMEN	NNS
OF	IN
THE	DT
CONGRESS	NNS
:	:
The	DT
session	NN
upon	IN
which	WDT
you	PRP
are	VBP
now	RB
entering	VBG
will	MD
be	VB
the	DT
closing	NN
session	NN
of	IN
the	DT
Sixty-third	JJ
Congress	NNP
,	,
a	DT
Congress	NNP
,	,
I	PRP
venture	NN
to	TO
say	VB
,	,
which	WDT
will	MD
long	RB
be	VB
remembered	VBN
for	IN
the	DT
great	JJ
body	NN
of	IN
thoughtful	JJ
and	CC
constructive	JJ
work	NN
which	WDT
it	PRP
has	VBZ
done	VBN
,	,
in	IN
loyal	JJ
response	NN
to	TO
the	DT
thought	NN
and	CC
needs	NNS
of	IN
the	DT
country	NN
.	.
I	PRP
should	MD
like	VB
in	IN
this	DT
address	NN
to	TO
review	VB
the	DT
notable	JJ
record	NN
and	CC
try	VB
to	TO
make	VB
adequate	JJ
assessment	NN
of	IN
it	PRP
;	:
but	CC
no	DT
doubt	NN
we	PRP
stand	VBP
too	RB
near	IN
the	DT
work	NN
that	WDT
has	VBZ
been	VBN
done	VBN
and	CC
are	VBP
ourselves	PRP
too	RB
much	JJ
part	NN
of	IN
it	PRP
to	TO
play	VB
the	DT
part	NN
of	IN
historians	NNS
toward	IN
it	PRP
.	.
Our	PRP$
program	NN
of	IN
legislation	NN
with	IN
regard	NN
to	TO
the	DT
regulation	NN
of	IN
business	NN
is	VBZ
now	RB
virtually	RB
complete	JJ
.	.
It	PRP
has	VBZ
been	VBN
put	VBN
forth	RB
,	,
as	IN
we	PRP
intended	VBD
,	,
as	IN
a	DT
whole	JJ
,	,
and	CC
leaves	VBZ
no	DT
conjecture	NN
as	IN
to	TO
what	WP
is	VBZ
to	TO
follow	VB
.	.
The	DT
road	NN
at	IN
last	JJ
lies	NNS
clear	JJ
and	CC
firm	JJ
before	IN
business	NN
.	.
It	PRP
is	VBZ
a	DT
road	NN
which	WDT
it	PRP
can	MD
travel	VB
without	IN
fear	NN
or	CC
embarrassment	NN
.	.
It	PRP
is	VBZ
the	DT
road	NN
to	TO
ungrudged	JJ
,	,
unclouded	JJ
success	NN
.	.
In	IN
it	PRP
every	DT
honest	JJ
man	NN
,	,
every	DT
man	NN
who	WP
believes	VBZ
that	IN
the	DT
public	JJ
interest	NN
is	VBZ
part	NN
of	IN
his	PRP$
own	JJ
interest	NN
,	,
may	MD
walk	VB
with	IN
perfect	JJ
confidence	NN
.	.
Moreover	RB
,	,
our	PRP$
thoughts	NNS
are	VBP
now	RB
more	JJR
of	IN
the	DT
future	JJ
than	IN
of	IN
the	DT
past	NN
.	.
While	IN
we	PRP
have	VBP
worked	VBN
at	IN
our	PRP$
tasks	NNS
of	IN
peace	NN
the	DT
circumstances	NNS
of	IN
the	DT
whole	JJ
age	NN
have	VBP
been	VBN
altered	VBN
by	IN
war	NN
.	.
What	WP
we	PRP
have	VBP
done	VBN
for	IN
our	PRP$
own	JJ
land	NN
and	CC
our	PRP$
own	JJ
people	NNS
we	PRP
did	VBD
with	IN
the	DT
best	JJS
that	WDT
was	VBD
in	IN
us	PRP
,	,
whether	IN
of	IN
character	NN
or	CC
of	IN
intelligence	NN
,	,
with	IN
sober	JJ
enthusiasm	NN
and	CC
a	DT
confidence	NN
in	IN
the	DT
principles	NNS
upon	IN
which	WDT
we	PRP
were	VBD
acting	VBG
which	WDT
sustained	VBD
us	PRP
at	IN
every	DT
step	NN
of	IN
the	DT
difficult	JJ
undertaking	NN
;	:
but	CC
it	PRP
is	VBZ
done	VBN
.	.
It	PRP
has	VBZ
passed	VBN
from	IN
our	PRP$
hands	NNS
.	.
It	PRP
is	VBZ
now	RB
an	DT
established	VBN
part	NN
of	IN
the	DT
legislation	NN
of	IN
the	DT
country	NN
.	.
Its	PRP$
usefulness	NN
,	,
its	PRP$
effects	NNS
will	MD
disclose	VB
themselves	PRP
in	IN
experience	NN
.	.
What	WP
chiefly	RB
strikes	VBZ
us	PRP
now	RB
,	,
as	IN
we	PRP
look	VBP
about	IN
us	PRP
during	IN
these	DT
closing	NN
days	NNS
of	IN
a	DT
year	NN
which	WDT
will	MD
be	VB
forever	RB
memorable	JJ
in	IN
the	DT
history	NN
of	IN
the	DT
world	NN
,	,
is	VBZ
that	IN
we	PRP
face	VBP
new	JJ
tasks	NNS
,	,
have	VBP
been	VBN
facing	VBG
them	PRP
these	DT
six	CD
months	NNS
,	,
must	MD
face	VB
them	PRP
in	IN
the	DT
months	NNS
to	TO
come,-face	VB
them	PRP
without	IN
partisan	JJ
feeling	NN
,	,
like	IN
men	NNS
who	WP
have	VBP
forgotten	VBN
everything	NN
but	CC
a	DT
common	JJ
duty	NN
and	CC
the	DT
fact	NN
that	IN
we	PRP
are	VBP
representatives	NNS
of	IN
a	DT
great	JJ
people	NNS
whose	WP$
thought	NN
is	VBZ
not	RB
of	IN
us	PRP
but	CC
of	IN
what	WP
America	NNP
owes	VBZ
to	TO
herself	PRP
and	CC
to	TO
all	DT
mankind	NN
in	IN
such	JJ
circumstances	NNS
as	IN
these	DT
upon	IN
which	WDT
we	PRP
look	VBP
amazed	VBN
and	CC
anxious	JJ
.	.
War	NNP
has	VBZ
interrupted	VBN
the	DT
means	NNS
of	IN
trade	NN
not	RB
only	RB
but	CC
also	RB
the	DT
processes	NNS
of	IN
production	NN
.	.
In	IN
Europe	NNP
it	PRP
is	VBZ
destroying	VBG
men	NNS
and	CC
resources	NNS
wholesale	JJ
and	CC
upon	IN
a	DT
scale	NN
unprecedented	JJ
and	CC
appalling	JJ
,	,
There	EX
is	VBZ
reason	NN
to	TO
fear	VB
that	IN
the	DT
time	NN
is	VBZ
near	JJ
,	,
if	IN
it	PRP
be	VB
not	RB
already	RB
at	IN
hand	NN
,	,
when	WRB
several	JJ
of	IN
the	DT
countries	NNS
of	IN
Europe	NNP
will	MD
find	VB
it	PRP
difficult	JJ
to	TO
do	VB
for	IN
their	PRP$
people	NNS
what	WP
they	PRP
have	VBP
hitherto	VBN
been	VBN
always	RB
easily	RB
able	JJ
to	TO
do,--many	JJ
essential	JJ
and	CC
fundamental	JJ
things	NNS
.	.
At	IN
any	DT
rate	NN
,	,
they	PRP
will	MD
need	VB
our	PRP$
help	NN
and	CC
our	PRP$
manifold	NN
services	NNS
as	IN
they	PRP
have	VBP
never	RB
needed	VBN
them	PRP
before	RB
;	:
and	CC
we	PRP
should	MD
be	VB
ready	JJ
,	,
more	RBR
fit	JJ
and	CC
ready	JJ
than	IN
we	PRP
have	VBP
ever	RB
been	VBN
.	.
It	PRP
is	VBZ
of	IN
equal	JJ
consequence	NN
that	IN
the	DT
nations	NNS
whom	WP
Europe	NNP
has	VBZ
usually	RB
supplied	VBN
with	IN
innumerable	JJ
articles	NNS
of	IN
manufacture	NN
and	CC
commerce	NN
of	IN
which	WDT
they	PRP
are	VBP
in	IN
constant	JJ
need	NN
and	CC
without	IN
which	WDT
their	PRP$
economic	JJ
development	NN
halts	NNS
and	CC
stands	NNS
still	RB
can	MD
now	RB
get	VB
only	RB
a	DT
small	JJ
part	NN
of	IN
what	WP
they	PRP
formerly	RB
imported	VBD
and	CC
eagerly	RB
look	VB
to	TO
us	PRP
to	TO
supply	VB
their	PRP$
all	PDT
but	CC
empty	JJ
markets	NNS
.	.
This	DT
is	VBZ
particularly	RB
true	JJ
of	IN
our	PRP$
own	JJ
neighbors	NNS
,	,
the	DT
States	NNP
,	,
great	JJ
and	CC
small	JJ
,	,
of	IN
Central	NNP
and	CC
South	NNP
America	NNP
.	.
Their	PRP$
lines	NNS
of	IN
trade	NN
have	VBP
hitherto	VBN
run	VBN
chiefly	RB
athwart	IN
the	DT
seas	NNS
,	,
not	RB
to	TO
our	PRP$
ports	NNS
but	CC
to	TO
the	DT
ports	NNS
of	IN
Great	NNP
Britain	NNP
and	CC
of	IN
the	DT
older	JJR
continent	NN
of	IN
Europe	NNP
.	.
I	PRP
do	VBP
not	RB
stop	VB
to	TO
inquire	VB
why	WRB
,	,
or	CC
to	TO
make	VB
any	DT
comment	NN
on	IN
probable	JJ
causes	NNS
.	.
What	WP
interests	VBZ
us	PRP
just	RB
now	RB
is	VBZ
not	RB
the	DT
explanation	NN
but	CC
the	DT
fact	NN
,	,
and	CC
our	PRP$
duty	NN
and	CC
opportunity	NN
in	IN
the	DT
presence	NN
of	IN
it	PRP
.	.
Here	RB
are	VBP
markets	NNS
which	WDT
we	PRP
must	MD
supply	VB
,	,
and	CC
we	PRP
must	MD
find	VB
the	DT
means	NNS
of	IN
action	NN
.	.
The	DT
United	NNP
States	NNP
,	,
this	DT
great	JJ
people	NNS
for	IN
whom	WP
we	PRP
speak	VBP
and	CC
act	VBP
,	,
should	MD
be	VB
ready	JJ
,	,
as	IN
never	RB
before	RB
,	,
to	TO
serve	VB
itself	PRP
and	CC
to	TO
serve	VB
mankind	NN
;	:
ready	JJ
with	IN
its	PRP$
resources	NNS
,	,
its	PRP$
energies	NNS
,	,
its	PRP$
forces	NNS
of	IN
production	NN
,	,
and	CC
its	PRP$
means	NNS
of	IN
distribution	NN
.	.
It	PRP
is	VBZ
a	DT
very	RB
practical	JJ
matter	NN
,	,
a	DT
matter	NN
of	IN
ways	NNS
and	CC
means	NNS
.	.
We	PRP
have	VBP
the	DT
resources	NNS
,	,
but	CC
are	VBP
we	PRP
fully	RB
ready	JJ
to	TO
use	VB
them	PRP
?	.
And	CC
,	,
if	IN
we	PRP
can	MD
make	VB
ready	JJ
what	WP
we	PRP
have	VBP
,	,
have	VBP
we	PRP
the	DT
means	NNS
at	IN
hand	NN
to	TO
distribute	VB
it	PRP
?	.
We	PRP
are	VBP
not	RB
fully	RB
ready	JJ
;	:
neither	CC
have	VBP
we	PRP
the	DT
means	NNS
of	IN
distribution	NN
.	.
We	PRP
are	VBP
willing	JJ
,	,
but	CC
we	PRP
are	VBP
not	RB
fully	RB
able	JJ
.	.
We	PRP
have	VBP
the	DT
wish	NN
to	TO
serve	VB
and	CC
to	TO
serve	VB
greatly	RB
,	,
generously	RB
;	:
but	CC
we	PRP
are	VBP
not	RB
prepared	VBN
as	IN
we	PRP
should	MD
be	VB
.	.
We	PRP
are	VBP
not	RB
ready	JJ
to	TO
mobilize	VB
our	PRP$
resources	NNS
at	IN
once	RB
.	.
We	PRP
are	VBP
not	RB
prepared	VBN
to	TO
use	VB
them	PRP
immediately	RB
and	CC
at	IN
their	PRP$
best	JJS
,	,
without	IN
delay	NN
and	CC
without	IN
waste	NN
.	.
To	TO
speak	VB
plainly	RB
,	,
we	PRP
have	VBP
grossly	RB
erred	VBN
in	IN
the	DT
way	NN
in	IN
which	WDT
we	PRP
have	VBP
stunted	VBN
and	CC
hindered	VBN
the	DT
development	NN
of	IN
our	PRP$
merchant	NN
marine	NN
.	.
And	CC
now	RB
,	,
when	WRB
we	PRP
need	VBP
ships	NNS
,	,
we	PRP
have	VBP
not	RB
got	VBN
them	PRP
.	.
We	PRP
have	VBP
year	NN
after	IN
year	NN
debated	VBD
,	,
without	IN
end	NN
or	CC
conclusion	NN
,	,
the	DT
best	JJS
policy	NN
to	TO
pursue	VB
with	IN
regard	NN
to	TO
the	DT
use	NN
of	IN
the	DT
ores	NNS
and	CC
forests	NNS
and	CC
water	NN
powers	NNS
of	IN
our	PRP$
national	JJ
domain	NN
in	IN
the	DT
rich	JJ
States	NNS
of	IN
the	DT
West	NNP
,	,
when	WRB
we	PRP
should	MD
have	VB
acted	VBN
;	:
and	CC
they	PRP
are	VBP
still	RB
locked	VBN
up	RP
.	.
The	DT
key	NN
is	VBZ
still	RB
turned	VBN
upon	IN
them	PRP
,	,
the	DT
door	NN
shut	VBN
fast	RB
at	IN
which	WDT
thousands	NNS
of	IN
vigorous	JJ
men	NNS
,	,
full	JJ
of	IN
initiative	NN
,	,
knock	NN
clamorously	NN
for	IN
admittance	NN
.	.
The	DT
water	NN
power	NN
of	IN
our	PRP$
navigable	JJ
streams	NNS
outside	IN
the	DT
national	JJ
domain	NN
also	RB
,	,
even	RB
in	IN
the	DT
eastern	JJ
States	NNP
,	,
