token	pos
Thank	VB
you	PRP
very	RB
much	RB
.	.
And	CC
tonight	RB
I	PRP
have	VBP
the	DT
high	JJ
privilege	NN
and	CC
distinct	JJ
honor	NN
of	IN
my	PRP$
own	JJ
as	IN
the	DT
first	JJ
President	NNP
to	TO
begin	VB
the	DT
State	NNP
of	IN
the	DT
Union	NNP
message	NN
with	IN
these	DT
words	NNS
:	:
Madam	NNP
Speaker	NNP
.	.
In	IN
his	PRP$
day	NN
,	,
the	DT
late	JJ
Congressman	NNP
Thomas	NNP
D'Alesandro	NNP
,	,
Jr.	NNP
,	,
from	IN
Baltimore	NNP
,	,
Maryland	NNP
,	,
saw	VBD
Presidents	NNP
Roosevelt	NNP
and	CC
Truman	NNP
at	IN
this	DT
rostrum	NN
.	.
But	CC
nothing	NN
could	MD
compare	VB
with	IN
the	DT
sight	NN
of	IN
his	PRP$
only	JJ
daughter	NN
,	,
Nancy	NNP
,	,
presiding	VBG
tonight	RB
as	IN
Speaker	NNP
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
.	.
Congratulations	NNS
,	,
Madam	NNP
Speaker	NNP
.	.
Two	CD
Members	NNS
of	IN
the	DT
House	NNP
and	CC
Senate	NNP
are	VBP
not	RB
with	IN
us	PRP
tonight	RB
,	,
and	CC
we	PRP
pray	VBP
for	IN
the	DT
recovery	NN
and	CC
speedy	JJ
return	NN
of	IN
Senator	NNP
Tim	NNP
Johnson	NNP
and	CC
Congressman	NNP
Charlie	NNP
Norwood	NNP
.	.
Madam	NNP
Speaker	NNP
,	,
Vice	NNP
President	NNP
Cheney	NNP
,	,
Members	NNP
of	IN
Congress	NNP
,	,
distinguished	JJ
guests	NNS
,	,
and	CC
fellow	JJ
citizens	NNS
:	:
The	DT
rite	NN
of	IN
custom	NN
brings	VBZ
us	PRP
together	RB
at	IN
a	DT
defining	NN
hour	NN
when	WRB
decisions	NNS
are	VBP
hard	JJ
and	CC
courage	NN
is	VBZ
needed	VBN
.	.
We	PRP
enter	VBP
the	DT
year	NN
2007	CD
with	IN
large	JJ
endeavors	NNS
underway	RB
and	CC
others	NNS
that	WDT
are	VBP
ours	JJ
to	TO
begin	VB
.	.
In	IN
all	DT
of	IN
this	DT
,	,
much	RB
is	VBZ
asked	VBN
of	IN
us	PRP
.	.
We	PRP
must	MD
have	VB
the	DT
will	NN
to	TO
face	VB
difficult	JJ
challenges	NNS
and	CC
determined	VBN
enemies	NNS
and	CC
the	DT
wisdom	NN
to	TO
face	VB
them	PRP
together	RB
.	.
Some	DT
in	IN
this	DT
Chamber	NNP
are	VBP
new	JJ
to	TO
the	DT
House	NNP
and	CC
the	DT
Senate	NNP
,	,
and	CC
I	PRP
congratulate	VBP
the	DT
Democrat	NNP
majority	NN
.	.
Congress	NNP
has	VBZ
changed	VBN
,	,
but	CC
not	RB
our	PRP$
responsibilities	NNS
.	.
Each	DT
of	IN
us	PRP
is	VBZ
guided	VBN
by	IN
our	PRP$
own	JJ
convictions	NNS
,	,
and	CC
to	TO
these	DT
we	PRP
must	MD
stay	VB
faithful	NN
.	.
Yet	CC
we	PRP
're	VBP
all	DT
held	VBN
to	TO
the	DT
same	JJ
standards	NNS
and	CC
called	VBN
to	TO
serve	VB
the	DT
same	JJ
good	JJ
purposes	NNS
:	:
to	TO
extend	VB
this	DT
Nation	NNP
's	POS
prosperity	NN
,	,
to	TO
spend	VB
the	DT
people	NNS
's	POS
money	NN
wisely	RB
