token	pos
To	TO
the	DT
Congress	NNP
of	IN
the	DT
United	NNP
States	NNPS
:	:
Since	IN
the	DT
close	NN
of	IN
your	PRP$
last	JJ
session	NN
the	DT
American	JJ
people	NNS
,	,
in	IN
the	DT
exercise	NN
of	IN
their	PRP$
highest	JJS
right	NN
of	IN
suffrage	NN
,	,
have	VBP
chosen	VBN
their	PRP$
Chief	NNP
Magistrate	NNP
for	IN
the	DT
four	CD
years	NNS
ensuing	VBG
.	.
When	WRB
it	PRP
is	VBZ
remembered	VBN
that	IN
at	IN
no	DT
period	NN
in	IN
the	DT
country	NN
's	POS
history	NN
has	VBZ
the	DT
long	JJ
political	JJ
contest	NN
which	WDT
customarily	RB
precedes	VBZ
the	DT
day	NN
of	IN
the	DT
national	JJ
election	NN
been	VBN
waged	VBN
with	IN
greater	JJR
fervor	NN
and	CC
intensity	NN
,	,
it	PRP
is	VBZ
a	DT
subject	NN
of	IN
general	JJ
congratulation	NN
that	IN
after	IN
the	DT
controversy	NN
at	IN
the	DT
polls	NNS
was	VBD
over	RB
,	,
and	CC
while	IN
the	DT
slight	JJ
preponderance	NN
by	IN
which	WDT
the	DT
issue	NN
had	VBD
been	VBN
determined	VBN
was	VBD
as	RB
yet	RB
unascertained	JJ
,	,
the	DT
public	JJ
peace	NN
suffered	VBD
no	DT
disturbance	NN
,	,
but	CC
the	DT
people	NNS
everywhere	RB
patiently	RB
and	CC
quietly	RB
awaited	VBD
the	DT
result	NN
.	.
Nothing	NN
could	MD
more	RBR
strikingly	RB
illustrate	VB
the	DT
temper	NN
of	IN
the	DT
American	JJ
citizen	NN
,	,
his	PRP$
love	NN
of	IN
order	NN
,	,
and	CC
his	PRP$
loyalty	NN
to	TO
law	NN
.	.
Nothing	NN
could	MD
more	RBR
signally	RB
demonstrate	VB
the	DT
strength	NN
and	CC
wisdom	NN
of	IN
our	PRP$
political	JJ
institutions	NNS
.	.
Eight	CD
years	NNS
have	VBP
passed	VBN
since	IN
a	DT
controversy	NN
concerning	VBG
the	DT
result	NN
of	IN
a	DT
national	JJ
election	NN
sharply	RB
called	VBD
the	DT
attention	NN
of	IN
the	DT
Congress	NNP
to	TO
the	DT
necessity	NN
of	IN
providing	VBG
more	RBR
precise	JJ
and	CC
definite	JJ
regulations	NNS
for	IN
counting	VBG
the	DT
electoral	JJ
vote	NN
.	.
It	PRP
is	VBZ
of	IN
the	DT
gravest	NN
importance	NN
that	IN
this	DT
question	NN
be	VB
solved	VBN
before	IN
conflicting	VBG
claims	NNS
to	TO
the	DT
Presidency	NNP
shall	MD
again	RB
distract	VB
the	DT
