token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
transmitting	VBG
to	TO
you	PRP
this	DT
my	PRP$
fourth	JJ
annual	JJ
message	NN
it	PRP
is	VBZ
with	IN
thankfulness	NN
to	TO
the	DT
Giver	NN
of	IN
All	DT
Good	JJ
that	IN
as	IN
a	DT
nation	NN
we	PRP
have	VBP
been	VBN
blessed	VBN
for	IN
the	DT
past	JJ
year	NN
with	IN
peace	NN
at	IN
home	NN
,	,
peace	NN
abroad	RB
,	,
and	CC
a	DT
general	JJ
prosperity	NN
vouchsafed	VBD
to	TO
but	CC
few	JJ
peoples	NNS
.	.
With	IN
the	DT
exception	NN
of	IN
the	DT
recent	JJ
devastating	JJ
fire	NN
which	WDT
swept	VBD
from	IN
the	DT
earth	NN
with	IN
a	DT
breath	NN
,	,
as	IN
it	PRP
were	VBD
,	,
millions	NNS
of	IN
accumulated	VBN
wealth	NN
in	IN
the	DT
city	NN
of	IN
Boston	NNP
,	,
there	EX
has	VBZ
been	VBN
no	DT
overshadowing	JJ
calamity	NN
within	IN
the	DT
year	NN
to	TO
record	NN
.	.
It	PRP
is	VBZ
gratifying	VBG
to	TO
note	VB
how	WRB
,	,
like	IN
their	PRP$
fellow-citizens	NNS
of	IN
the	DT
city	NN
of	IN
Chicago	NNP
under	IN
similar	JJ
circumstances	NNS
a	DT
year	NN
earlier	RBR
,	,
the	DT
citizens	NNS
of	IN
Boston	NNP
are	VBP
rallying	VBG
under	IN
their	PRP$
misfortunes	NNS
,	,
and	CC
the	DT
prospect	NN
that	IN
their	PRP$
energy	NN
and	CC
perseverance	NN
will	MD
overcome	VB
all	DT
obstacles	NNS
and	CC
show	VBP
the	DT
same	JJ
prosperity	NN
soon	RB
that	IN
they	PRP
would	MD
had	VBD
no	DT
disaster	NN
befallen	IN
them	PRP
.	.
Otherwise	RB
we	PRP
have	VBP
been	VBN
free	JJ
from	IN
pestilence	NN
,	,
war	NN
,	,
and	CC
calamities	NNS
,	,
which	WDT
often	RB
overtake	VBP
nations	NNS
;	:
and	CC
,	,
as	RB
far	RB
as	IN
human	JJ
judgment	NN
can	MD
penetrate	VB
the	DT
future	NN
,	,
no	DT
cause	NN
seems	VBZ
to	TO
exist	VB
to	TO
threaten	VB
our	PRP$
present	JJ
peace	NN
.	.
When	WRB
Congress	NNP
adjourned	VBN
in	IN
June	NNP
last	JJ
,	,
a	DT
question	NN
had	VBD
been	VBN
raised	VBN
by	IN
Great	NNP
Britain	NNP
,	,
and	CC
was	VBD
then	RB
pending	VBG
,	,
