token	pos
On	IN
this	DT
Hill	NNP
which	WDT
was	VBD
my	PRP$
home	NN
,	,
I	PRP
am	VBP
stirred	VBN
by	IN
old	JJ
friendships	NNS
.	.
Though	IN
total	JJ
agreement	NN
between	IN
the	DT
Executive	NNP
and	CC
the	DT
Congress	NNP
is	VBZ
impossible	JJ
,	,
total	JJ
respect	NN
is	VBZ
important	JJ
.	.
I	PRP
am	VBP
proud	JJ
to	TO
be	VB
among	IN
my	PRP$
colleagues	NNS
of	IN
the	DT
Congress	NNP
whose	WP$
legacy	NN
to	TO
their	PRP$
trust	NN
is	VBZ
their	PRP$
loyalty	NN
to	TO
their	PRP$
Nation	NNP
.	.
I	PRP
am	VBP
not	RB
unaware	JJ
of	IN
the	DT
inner	JJ
emotions	NNS
of	IN
the	DT
new	JJ
Members	NNS
of	IN
this	DT
body	NN
tonight	RB
.	.
Twenty-eight	CD
years	NNS
ago	RB
,	,
I	PRP
felt	VBD
as	IN
you	PRP
do	VBP
now	RB
.	.
You	PRP
will	MD
soon	RB
learn	VB
that	IN
you	PRP
are	VBP
among	IN
men	NNS
whose	WP$
first	JJ
love	NN
is	VBZ
their	PRP$
country	NN
,	,
men	NNS
who	WP
try	VBP
each	DT
day	NN
to	TO
do	VB
as	RB
best	RB
they	PRP
can	MD
what	WP
they	PRP
believe	VBP
is	VBZ
right	JJ
.	.
We	PRP
are	VBP
entering	VBG
the	DT
third	JJ
century	NN
of	IN
the	DT
pursuit	NN
of	IN
American	JJ
union	NN
.	.
Two	CD
hundred	CD
years	NNS
ago	RB
,	,
in	IN
1765	CD
,	,
nine	CD
assembled	VBD
colonies	NNS
first	RB
joined	VBD
together	RB
to	TO
demand	VB
freedom	NN
from	IN
arbitrary	JJ
power	NN
.	.
For	IN
the	DT
first	JJ
century	NN
we	PRP
struggled	VBD
to	TO
hold	VB
together	RB
the	DT
first	JJ
continental	JJ
union	NN
of	IN
democracy	NN
in	IN
the	DT
history	NN
of	IN
man	NN
.	.
One	CD
hundred	CD
years	NNS
ago	RB
,	,
in	IN
1865	CD
,	,
following	VBG
a	DT
terrible	JJ
test	NN
of	IN
blood	NN
and	CC
fire	NN
,	,
the	DT
compact	NN
of	IN
union	NN
was	VBD
finally	RB
sealed	VBN
.	.
For	IN
a	DT
second	JJ
century	NN
we	PRP
labored	VBD
to	TO
establish	VB
a	DT
unity	NN
of	IN
purpose	NN
and	CC
interest	NN
among	IN
the	DT
many	JJ
groups	NNS
which	WDT
make	VBP
up	RP
the	DT
American	JJ
community	NN
.	.
That	DT
struggle	NN
has	VBZ
often	RB
brought	VBN
pain	NN
and	CC
violence	NN
.	.
It	PRP
is	VBZ
not	RB
yet	RB
over	IN
.	.
But	CC
we	PRP
have	VBP
achieved	VBN
a	DT
unity	NN
of	IN
interest	NN
among	IN
our	PRP$
people	NNS
that	WDT
is	VBZ
unmatched	VBN
in	IN
the	DT
history	NN
of	IN
freedom	NN
.	.
And	CC
so	RB
tonight	RB
,	,
now	RB
,	,
in	IN
1965	CD
,	,
we	PRP
begin	VBP
a	DT
new	JJ
quest	NN
for	IN
union	NN
.	.
We	PRP
seek	VBP
the	DT
unity	NN
of	IN
man	NN
with	IN
the	DT
world	NN
that	IN
he	PRP
has	VBZ
built--with	,
the	DT
knowledge	NN
that	WDT
can	MD
save	VB
or	CC
destroy	VB
him--with	,
the	DT
cities	NNS
which	WDT
can	MD
stimulate	VB
or	CC
stifle	VB
him--with	,
the	DT
wealth	NN
and	CC
the	DT
machines	NNS
which	WDT
can	MD
enrich	VB
or	CC
menace	NN
his	PRP$
spirit	NN
.	.
We	PRP
seek	VBP
to	TO
establish	VB
a	DT
harmony	NN
between	IN
man	NN
and	CC
society	NN
which	WDT
will	MD
allow	VB
each	DT
of	IN
us	PRP
to	TO
enlarge	VB
the	DT
meaning	NN
of	IN
his	PRP$
life	NN
and	CC
all	DT
of	IN
us	PRP
to	TO
elevate	VB
the	DT
quality	NN
of	IN
our	PRP$
civilization	NN
.	.
This	DT
is	VBZ
the	DT
search	NN
that	IN
we	PRP
begin	VBP
tonight	RB
.	.
STATE	NN
OF	IN
THE	DT
WORLD	NN
But	CC
the	DT
unity	NN
we	PRP
seek	VBP
cannot	TO
realize	VB
its	PRP$
full	JJ
promise	NN
in	IN
isolation	NN
.	.
For	IN
today	NN
the	DT
state	NN
of	IN
the	DT
Union	NNP
depends	VBZ
,	,
in	IN
large	JJ
measure	NN
,	,
upon	IN
the	DT
state	NN
of	IN
the	DT
world	NN
.	.
Our	PRP$
concern	NN
and	CC
interest	NN
,	,
compassion	NN
and	CC
vigilance	NN
,	,
extend	VB
to	TO
every	DT
corner	NN
of	IN
a	DT
dwindling	VBG
planet	NN
.	.
Yet	RB
,	,
it	PRP
is	VBZ
not	RB
merely	RB
our	PRP$
concern	NN
but	CC
the	DT
concern	NN
of	IN
all	DT
free	JJ
men	NNS
.	.
We	PRP
will	MD
not	RB
,	,
and	CC
we	PRP
should	MD
not	RB
,	,
assume	VB
that	IN
it	PRP
is	VBZ
the	DT
task	NN
of	IN
Americans	NNPS
alone	RB
to	TO
settle	VB
all	PDT
the	DT
conflicts	NNS
of	IN
a	DT
torn	JJ
and	CC
troubled	JJ
world	NN
.	.
Let	VB
the	DT
foes	NNS
of	IN
freedom	NN
take	VBP
no	DT
comfort	NN
from	IN
this	DT
.	.
For	IN
in	IN
concert	NN
with	IN
other	JJ
nations	NNS
