token	pos
And	CC
reports	NNS
are	VBP
now	RB
prepared	VBN
and	CC
will	MD
be	VB
submitted	VBN
to	TO
Congress	NNP
--	:
Fellow	NNP
Citizens	NNPS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
A	DT
revolution	NN
of	IN
the	DT
seasons	NNS
has	VBZ
nearly	RB
been	VBN
completed	VBN
since	IN
the	DT
representatives	NNS
of	IN
the	DT
people	NNS
and	CC
States	NNS
of	IN
this	DT
Union	NNP
were	VBD
last	JJ
assembled	VBN
at	IN
this	DT
place	NN
to	TO
deliberate	VB
and	CC
to	TO
act	VB
upon	IN
the	DT
common	JJ
important	JJ
interests	NNS
of	IN
their	PRP$
constituents	NNS
.	.
In	IN
that	DT
interval	NN
the	DT
never	RB
slumbering	VBG
eye	NN
of	IN
a	DT
wise	JJ
and	CC
beneficent	JJ
Providence	NNP
has	VBZ
continued	VBN
its	PRP$
guardian	NN
care	NN
over	IN
the	DT
welfare	NN
of	IN
our	PRP$
beloved	JJ
country	NN
;	:
the	DT
blessing	NN
of	IN
health	NN
has	VBZ
continued	VBN
generally	RB
to	TO
prevail	VB
throughout	IN
the	DT
land	NN
;	:
the	DT
blessing	NN
of	IN
peace	NN
with	IN
our	PRP$
brethren	NNS
of	IN
the	DT
human	JJ
race	NN
has	VBZ
been	VBN
enjoyed	VBN
without	IN
interruption	NN
;	:
internal	JJ
quiet	NN
has	VBZ
left	VBN
our	PRP$
fellow	JJ
citizens	NNS
in	IN
the	DT
full	JJ
enjoyment	NN
of	IN
all	DT
their	PRP$
rights	NNS
and	CC
in	IN
the	DT
free	JJ
exercise	NN
of	IN
all	DT
their	PRP$
faculties	NNS
,	,
to	TO
pursue	VB
the	DT
impulse	NN
of	IN
their	PRP$
nature	NN
and	CC
the	DT
obligation	NN
of	IN
their	PRP$
duty	NN
in	IN
the	DT
improvement	NN
of	IN
their	PRP$
own	JJ
condition	NN
;	:
the	DT
productions	NNS
of	IN
the	DT
soil	NN
,	,
the	DT
exchanges	NNS
of	IN
commerce	NN
,	,
the	DT
vivifying	JJ
labors	NNS
of	IN
human	JJ
industry	NN
,	,
have	VBP
combined	VBN
to	TO
mingle	VB
in	IN
our	PRP$
cup	NN
a	DT
portion	NN
of	IN
enjoyment	NN
as	IN
large	JJ
and	CC
liberal	JJ
as	IN
the	DT
indulgence	NN
of	IN
Heaven	NN
has	VBZ
perhaps	RB
ever	RB
granted	VBN
to	TO
the	DT
imperfect	JJ
state	NN
of	IN
man	NN
