token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
Constitution	NNP
requires	VBZ
that	IN
the	DT
President	NN
"	``
shall	MD
,	,
from	IN
time	NN
to	TO
time	NN
,	,
give	VB
to	TO
the	DT
Congress	NNP
information	NN
of	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
,	,
and	CC
recommend	VB
to	TO
their	PRP$
consideration	NN
such	JJ
measures	NNS
as	IN
he	PRP
shall	MD
judge	VB
necessary	JJ
and	CC
expedient	JJ
.	.
"	''
In	IN
complying	VBG
with	IN
that	DT
requirement	NN
I	PRP
wish	VBP
to	TO
emphasize	VB
that	IN
during	IN
the	DT
past	JJ
year	NN
the	DT
Nation	NNP
has	VBZ
continued	VBN
to	TO
grow	VB
in	IN
strength	NN
;	:
our	PRP$
people	NNS
have	VBP
advanced	VBN
in	IN
comfort	NN
;	:
we	PRP
have	VBP
gained	VBN
in	IN
knowledge	NN
;	:
the	DT
education	NN
of	IN
youth	NN
has	VBZ
been	VBN
more	JJR
widely	RB
spread	VBN
;	:
moral	JJ
and	CC
spiritual	JJ
forces	NNS
have	VBP
been	VBN
maintained	VBN
;	:
peace	NN
has	VBZ
become	VBN
more	RBR
assured	JJ
.	.
The	DT
problems	NNS
with	IN
which	WDT
we	PRP
are	VBP
confronted	VBN
are	VBP
the	DT
problems	NNS
of	IN
growth	NN
and	CC
of	IN
progress	NN
.	.
In	IN
their	PRP$
solution	NN
we	PRP
have	VBP
to	TO
determine	VB
the	DT
facts	NNS
,	,
to	TO
develop	VB
the	DT
relative	JJ
importance	NN
to	TO
be	VB
assigned	VBN
to	TO
such	JJ
facts	NNS
,	,
to	TO
formulate	VB
a	DT
common	JJ
judgment	NN
upon	IN
them	PRP
,	,
and	CC
to	TO
realize	VB
solutions	NNS
in	IN
spirit	NN
of	IN
conciliation	NN
.	.
FOREIGN	JJ
RELATIONS	NNS
We	PRP
are	VBP
not	RB
only	RB
at	IN
peace	NN
with	IN
all	PDT
the	DT
world	NN
,	,
but	CC
the	DT
foundations	NNS
for	IN
future	JJ
peace	NN
are	VBP
being	VBG
substantially	RB
strengthened	VBN
.	.
To	TO
promote	VB
peace	NN
is	VBZ
our	PRP$
long-established	JJ
policy	NN
.	.
Through	IN
the	DT
Kellogg-Briand	NNP
pact	NN
a	DT
great	JJ
moral	JJ
standard	NN
has	VBZ
been	VBN
raised	VBN
in	IN
the	DT
world	NN
.	.
By	IN
it	PRP
fifty-four	CD
nations	NNS
have	VBP
covenanted	VBN
to	TO
renounce	VB
war	NN
and	CC
