token	pos
Mr.	NNP
Speaker	NNP
,	,
Mr.	NNP
Vice	NNP
President	NNP
,	,
Members	NNP
of	IN
Congress	NNP
:	:
It	PRP
's	VBZ
a	DT
great	JJ
privilege	NN
to	TO
be	VB
here	RB
to	TO
outline	VB
a	DT
new	JJ
budget	NN
and	CC
a	DT
new	JJ
approach	NN
for	IN
governing	VBG
our	PRP$
great	JJ
country	NN
.	.
I	PRP
thank	VBP
you	PRP
for	IN
your	PRP$
invitation	NN
to	TO
speak	VB
here	RB
tonight	RB
.	.
I	PRP
know	VBP
Congress	NNP
had	VBD
to	TO
formally	RB
invite	VB
me	PRP
,	,
and	CC
it	PRP
could	MD
have	VB
been	VBN
a	DT
close	JJ
vote	NN
.	.
[	NN
I	PRP
want	VBP
to	TO
thank	VB
so	RB
many	JJ
of	IN
you	PRP
who	WP
have	VBP
accepted	VBN
my	PRP$
invitation	NN
to	TO
come	VB
to	TO
the	DT
White	NNP
House	NNP
to	TO
discuss	VB
important	JJ
issues	NNS
.	.
We	PRP
're	VBP
off	RB
to	TO
a	DT
good	JJ
start	NN
.	.
I	PRP
will	MD
continue	VB
to	TO
meet	VB
with	IN
you	PRP
and	CC
ask	VB
for	IN
your	PRP$
input	NN
.	.
You	PRP
have	VBP
been	VBN
kind	NN
and	CC
candid	NN
,	,
and	CC
I	PRP
thank	VBP
you	PRP
for	IN
making	VBG
a	DT
new	JJ
President	NNP
feel	VBP
welcome	JJ
.	.
The	DT
last	JJ
time	NN
I	PRP
visited	VBD
the	DT
Capitol	NNP
,	,
I	PRP
came	VBD
to	TO
take	VB
an	DT
oath	NN
on	IN
the	DT
steps	NNS
of	IN
this	DT
building	NN
.	.
I	PRP
pledged	VBD
to	TO
honor	VB
our	PRP$
Constitution	NNP
and	CC
laws	NNS
,	,
and	CC
I	PRP
asked	VBD
you	PRP
to	TO
join	VB
me	PRP
in	IN
setting	VBG
a	DT
tone	NN
of	IN
civility	NN
and	CC
respect	NN
in	IN
Washington	NNP
.	.
I	PRP
hope	VBP
America	NNP
is	VBZ
noticing	VBG
the	DT
difference	NN
,	,
because	IN
we	PRP
're	VBP
making	VBG
progress	NN
.	.
Together	RB
,	,
we	PRP
are	VBP
changing	VBG
the	DT
tone	NN
in	IN
the	DT
Nation	NNP
's	POS
Capital	NNP
.	.
And	CC
this	DT
spirit	NN
of	IN
respect	NN
and	CC
cooperation	NN
is	VBZ
vital	JJ
because	IN
,	,
in	IN
the	DT
end	NN
,	,
we	PRP
will	MD
be	VB
judged	VBN
not	RB
only	RB
by	IN
what	WP
we	PRP
say	VBP
or	CC
how	WRB
we	PRP
say	VBP
it	PRP
,	,
we	PRP
will	MD
be	VB
judged	VBN
by	IN
what	WP
we	PRP
're	VBP
able	JJ
to	TO
accomplish	VB
.	.
America	NNP
today	NN
is	VBZ
a	DT
nation	NN
with	IN
great	JJ
challenges	NNS
but	CC
greater	JJR
resources	NNS
.	.
An	DT
artist	NN
using	VBG
statistics	NNS
as	IN
a	DT
brush	NN
could	MD
paint	VB
two	CD
very	RB
different	JJ
pictures	NNS
of	IN
our	PRP$
country	NN
.	.
One	CD
