token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
calling	VBG
you	PRP
together	RB
sooner	RBR
than	IN
a	DT
separation	NN
from	IN
your	PRP$
homes	NNS
would	MD
otherwise	RB
have	VB
been	VBN
required	VBN
I	PRP
yielded	VBD
to	TO
considerations	NNS
drawn	VBN
from	IN
the	DT
posture	NN
of	IN
our	PRP$
foreign	JJ
affairs	NNS
,	,
and	CC
in	IN
fixing	VBG
the	DT
present	NN
for	IN
the	DT
time	NN
of	IN
your	PRP$
meeting	NN
regard	NN
was	VBD
had	VBN
to	TO
the	DT
probability	NN
of	IN
further	JJ
developments	NNS
of	IN
the	DT
policy	NN
of	IN
the	DT
belligerent	NN
powers	NNS
toward	IN
this	DT
country	NN
which	WDT
might	MD
the	DT
more	RBR
unite	IN
the	DT
national	JJ
councils	NNS
in	IN
the	DT
measures	NNS
to	TO
be	VB
pursued	VBN
.	.
At	IN
the	DT
close	NN
of	IN
the	DT
last	JJ
session	NN
of	IN
Congress	NNP
it	PRP
was	VBD
hoped	VBN
that	IN
the	DT
successive	JJ
confirmations	NNS
of	IN
the	DT
extinction	NN
of	IN
the	DT
French	JJ
decrees	NNS
,	,
so	RB
far	RB
as	IN
they	PRP
violated	VBD
our	PRP$
neutral	JJ
commerce	NN
,	,
would	MD
have	VB
induced	VBN
the	DT
Government	NNP
of	IN
Great	NNP
Britain	NNP
to	TO
repeal	VB
its	PRP$
orders	NNS
in	IN
council	NN
,	,
and	CC
thereby	RB
authorize	VB
a	DT
removal	NN
of	IN
the	DT
existing	VBG
obstructions	NNS
to	TO
her	PRP$
commerce	NN
with	IN
the	DT
United	NNP
States	NNP
.	.
Instead	RB
of	IN
this	DT
reasonable	JJ
step	NN
toward	IN
satisfaction	NN
and	CC
friendship	NN
between	IN
the	DT
two	CD
nations	NNS
,	,
the	DT
orders	NNS
were	VBD
,	,
at	IN
a	DT
moment	NN
when	WRB
least	JJS
to	TO
have	VB
been	VBN
expected	VBN
,	,
put	VB
into	IN
more	JJR
rigorous	JJ
execution	NN
;	:
and	CC
it	PRP
was	VBD
communicated	VBN
through	IN
the	DT
British	JJ
envoy	NN
just	RB
arrived	VBD
that	IN
whilst	IN
the	DT
revocation	NN
of	IN
the	DT
edicts	NNS
of	IN
France	NNP
,	,
as	IN
officially	RB
made	VBN
known	VBN
to	TO
the	DT
British	NNP
Government	NNP
,	,
was	VBD
denied	VBN
to	TO
have	VB
taken	VBN
place	NN
,	,
it	PRP
was	VBD
an	DT
indispensable	JJ
condition	NN
of	IN
the	DT
repeal	NN
of	IN
the	DT
British	JJ
orders	NNS
that	IN
commerce	NN
should	MD
restored	VBN
to	TO
a	DT
footing	NN
that	WDT
would	MD
admit	VB
the	DT
productions	NNS
and	CC
manufactures	VBZ
of	IN
Great	NNP
Britain	NNP
,	,
when	WRB
owned	VBN
by	IN
neutrals	NNS
,	,
into	IN
markets	NNS
shut	VBN
against	IN
them	PRP
by	IN
her	PRP$
enemy	NN
,	,
the	DT
United	NNP
States	NNPS
being	VBG
given	VBN
to	TO
understand	VB
that	IN
in	IN
the	DT
mean	JJ
time	NN
a	DT
continuance	NN
of	IN
their	PRP$
nonimportation	NN
act	NN
would	MD
lead	VB
to	TO
measures	NNS
of	IN
retaliation	NN
.	.
At	IN
a	DT
later	RB
date	NN
it	PRP
has	VBZ
indeed	RB
appeared	VBN
that	IN
a	DT
communication	NN
to	TO
the	DT
British	JJ
Government	NN
of	IN
fresh	JJ
evidence	NN
of	IN
the	DT
repeal	NN
of	IN
the	DT
French	JJ
decrees	NNS
against	IN
our	PRP$
neutral	JJ
trade	NN
was	VBD
followed	VBN
by	IN
an	DT
intimation	NN
that	IN
it	PRP
had	VBD
been	VBN
transmitted	VBN
to	TO
the	DT
British	JJ
plenipotentiary	NN
here	RB
in	IN
order	NN
that	IN
it	PRP
might	MD
receive	VB
full	JJ
consideration	NN
in	IN
the	DT
depending	VBG
discussions	NNS
.	.
This	DT
communication	NN
appears	VBZ
not	RB
to	TO
have	VB
been	VBN
received	VBN
;	:
but	CC
the	DT
transmission	NN
of	IN
it	PRP
hither	RB
,	,
instead	RB
of	IN
founding	VBG
on	IN
it	PRP
an	DT
actual	JJ
repeal	NN
of	IN
the	DT
orders	NNS
or	CC
assurances	NNS
that	IN
the	DT
repeal	NN
would	MD
ensue	VB
,	,
will	MD
not	RB
permit	VB
us	PRP
to	TO
rely	VB
on	IN
any	DT
effective	JJ
change	NN
in	IN
the	DT
British	JJ
cabinet	NN
.	.
To	TO
be	VB
ready	JJ
to	TO
meet	VB
with	IN
cordiality	NN
satisfactory	JJ
proofs	NNS
of	IN
such	JJ
a	DT
change	NN
,	,
and	CC
to	TO
proceed	VB
in	IN
the	DT
mean	JJ
time	NN
in	IN
adapting	VBG
our	PRP$
measures	NNS
to	TO
the	DT
views	NNS
which	WDT
have	VBP
been	VBN
disclosed	VBN
through	IN
that	DT
minister	NN
will	MD
best	JJS
consult	VB
our	PRP$
whole	JJ
duty	NN
.	.
In	IN
the	DT
unfriendly	JJ
spirit	NN
of	IN
those	DT
disclosures	NNS
indemnity	NN
and	CC
redress	NN
for	IN
other	JJ
wrongs	NNS
have	VBP
continued	VBN
to	TO
be	VB
withheld	VBN
,	,
and	CC
our	PRP$
coasts	NNS
and	CC
the	DT
mouths	NNS
of	IN
our	PRP$
harbors	NNS
have	VBP
again	RB
witnessed	VBN
scenes	NNS
not	RB
less	RBR
derogatory	JJ
to	TO
the	DT
dearest	NN
of	IN
our	PRP$
national	JJ
rights	NNS
than	IN
vexation	NN
to	TO
the	DT
regular	JJ
course	NN
of	IN
our	PRP$
trade	NN
.	.
Among	IN
the	DT
occurrences	NNS
produced	VBN
by	IN
the	DT
conduct	NN
of	IN
British	JJ
ships	NNS
of	IN
war	NN
hovering	VBG
on	RP
our	PRP$
coasts	NNS
was	VBD
an	DT
encounter	NN
between	IN
1	CD
of	IN
them	PRP
and	CC
the	DT
American	NNP
frigate	NN
commanded	VBN
by	IN
Captain	NNP
Rodgers	NNP
,	,
rendered	VBD
unavoidable	JJ
on	IN
the	DT
part	NN
of	IN
the	DT
latter	NN
by	IN
a	DT
fire	NN
commenced	VBN
without	IN
cause	NN
by	IN
the	DT
former	JJ
,	,
whose	WP$
commander	NN
is	VBZ
therefore	RB
alone	RB
chargeable	JJ
with	IN
the	DT
blood	NN
unfortunately	RB
shed	VBD
in	IN
maintaining	VBG
the	DT
honor	NN
of	IN
the	DT
American	JJ
flag	NN
.	.
The	DT
proceedings	NNS
of	IN
a	DT
court	NN
of	IN
inquiry	NN
requested	VBN
by	IN
Captain	NNP
Rodgers	NNP
are	VBP
communicated	VBN
,	,
together	RB
with	IN
the	DT
correspondence	NN
relating	VBG
to	TO
the	DT
occurrence	NN
,	,
between	IN
the	DT
Secretary	NNP
of	IN
State	NNP
and	CC
His	PRP$
Britannic	NNP
Majesty	NNP
's	POS
envoy	NN
.	.
To	TO
these	DT
are	VBP
added	VBN
the	DT
several	JJ
correspondences	NNS
which	WDT
have	VBP
passed	VBN
on	IN
the	DT
subject	NN
of	IN
the	DT
British	JJ
orders	NNS
in	IN
council	NN
,	,
and	CC
to	TO
both	DT
the	DT
correspondence	NN
relating	VBG
to	TO
the	DT
Floridas	NNP
,	,
in	IN
which	WDT
Congress	NNP
will	MD
be	VB
made	VBN
acquainted	VBN
with	IN
the	DT
interposition	NN
which	WDT
the	DT
Government	NNP
of	IN
Great	NNP
Britain	NNP
has	VBZ
thought	VBN
proper	JJ
to	TO
make	VB
against	IN
the	DT
proceeding	NN
of	IN
the	DT
United	NNP
States	NNP
.	.
The	DT
justice	NN
and	CC
fairness	NN
which	WDT
have	VBP
been	VBN
evinced	VBN
on	IN
the	DT
part	NN
of	IN
the	DT
United	NNP
States	NNP
toward	IN
France	NNP
,	,
both	DT
before	IN
and	CC
since	IN
the	DT
revocation	NN
of	IN
her	PRP$
decrees	NNS
,	,
authorized	VBD
an	DT
expectation	NN
that	IN
her	PRP$
Government	NN
would	MD
have	VB
followed	VBN
up	RP
that	IN
measure	NN
by	IN
all	DT
such	JJ
others	NNS
as	IN
were	VBD
due	JJ
to	TO
our	PRP$
reasonable	JJ
claims	NNS
,	,
as	RB
well	RB
s	VBZ
dictated	VBN
by	IN
its	PRP$
amicable	JJ
professions	NNS
.	.
No	DT
proof	NN
,	,
however	RB
,	,
is	VBZ
yet	RB
given	VBN
of	IN
an	DT
intention	NN
to	TO
repair	VB
the	DT
other	JJ
wrongs	NNS
done	VBN
to	TO
the	DT
United	NNP
States	NNP
,	,
and	CC
particularly	RB
to	TO
restore	VB
the	DT
great	JJ
amount	NN
of	IN
American	JJ
property	NN
seized	VBN
and	CC
condemned	VBN
under	IN
edicts	NNS
which	WDT
,	,
though	IN
not	RB
affecting	VBG
our	PRP$
neutral	JJ
relations	NNS
,	,
and	CC
therefore	RB
not	RB
entering	VBG
into	IN
questions	NNS
between	IN
the	DT
United	NNP
States	NNP
and	CC
other	JJ
belligerents	NNS
,	,
were	VBD
nevertheless	RB
founded	VBN
in	IN
such	JJ
unjust	JJ
principles	NNS
that	IN
the	DT
reparation	NN
ought	MD
to	TO
have	VB
been	VBN
prompt	JJ
and	CC
ample	JJ
.	.
In	IN
addition	NN
to	TO
this	DT
and	CC
other	JJ
demands	NNS
of	IN
strict	JJ
right	NN
on	IN
that	DT
nation	NN
,	,
the	DT
United	NNP
States	NNPS
have	VBP
much	JJ
reason	NN
to	TO
be	VB
dissatisfied	VBN
with	IN
the	DT
rigorous	JJ
and	CC
unexpected	JJ
restrictions	NNS
to	TO
which	WDT
their	PRP$
trade	NN
with	IN
the	DT
French	JJ
dominions	NNS
has	VBZ
been	VBN
subjected	VBN
,	,
and	CC
which	WDT
,	,
if	IN
not	RB
discontinued	VBN
,	,
will	MD
require	VB
at	IN
least	JJS
corresponding	JJ
restrictions	NNS
on	IN
importations	NNS
from	IN
France	NNP
into	IN
the	DT
United	NNP
States	NNP
.	.
On	IN
all	PDT
those	DT
subjects	NNS
our	PRP$
minister	NN
plenipotentiary	NN
lately	RB
sent	VBD
to	TO
Paris	NNP
has	VBZ
carried	VBN
with	IN
him	PRP
the	DT
necessary	JJ
instructions	NNS
,	,
the	DT
result	NN
of	IN
which	WDT
will	MD
be	VB
communicated	VBN
to	TO
you	PRP
,	,
by	IN
ascertaining	VBG
the	DT
ulterior	JJ
policy	NN
of	IN
the	DT
French	NNP
Government	NNP
toward	IN
the	DT
United	NNP
States	NNP
,	,
will	MD
enable	VB
you	PRP
to	TO
adapt	VB
to	TO
it	PRP
that	IN
of	IN
the	DT
United	NNP
States	NNP
toward	IN
France	NNP
.	.
Our	PRP$
other	JJ
foreign	JJ
relations	NNS
remain	VBP
without	IN
unfavorable	JJ
changes	NNS
.	.
With	IN
Russia	NNP
they	PRP
are	VBP
on	IN
the	DT
best	JJS
footing	NN
