token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
There	EX
are	VBP
few	JJ
transactions	NNS
in	IN
the	DT
administration	NN
of	IN
the	DT
Government	NN
that	WDT
are	VBP
even	RB
temporarily	RB
held	VBN
in	IN
the	DT
confidence	NN
of	IN
those	DT
charged	VBN
with	IN
the	DT
conduct	NN
of	IN
the	DT
public	JJ
business	NN
.	.
Every	DT
step	NN
taken	VBN
is	VBZ
under	IN
the	DT
observation	NN
of	IN
an	DT
intelligent	JJ
and	CC
watchful	JJ
people	NNS
.	.
The	DT
state	NN
of	IN
the	DT
Union	NNP
is	VBZ
known	VBN
from	IN
day	NN
to	TO
day	NN
,	,
and	CC
suggestions	NNS
as	IN
to	TO
needed	VBN
legislation	NN
find	VBP
an	DT
earlier	JJR
voice	NN
than	IN
that	WDT
which	WDT
speaks	VBZ
in	IN
these	DT
annual	JJ
communications	NNS
of	IN
the	DT
President	NNP
to	TO
Congress	NNP
.	.
Good	NNP
will	MD
and	CC
cordiality	NN
have	VBP
characterized	VBN
our	PRP$
relations	NNS
and	CC
correspondence	NN
with	IN
other	JJ
governments	NNS
,	,
and	CC
the	DT
year	NN
just	RB
closed	VBD
leaves	NNS
few	JJ
international	JJ
questions	NNS
of	IN
importance	NN
remaining	VBG
unadjusted	JJ
.	.
No	DT
obstacle	NN
is	VBZ
believed	VBN
to	TO
exist	VB
that	DT
can	MD
long	RB
postpone	VB
the	DT
consideration	NN
and	CC
adjustment	NN
of	IN
the	DT
still	RB
pending	VBG
questions	NNS
upon	IN
satisfactory	JJ
and	CC
honorable	JJ
terms	NNS
.	.
The	DT
dealings	NNS
of	IN
this	DT
Government	NN
with	IN
other	JJ
states	NNS
have	VBP
been	VBN
and	CC
should	MD
always	RB
be	VB
marked	VBN
by	IN
frankness	NN
and	CC
sincerity	NN
,	,
our	PRP$
purposes	NNS
avowed	VBD
,	,
and	CC
our	PRP$
methods	NNS
free	JJ
from	IN
intrigue	NN
.	.
This	DT
course	NN
has	VBZ
borne	VBN
rich	JJ
fruit	NN
in	IN
the	DT
past	NN
,	,
and	CC
it	PRP
is	VBZ
our	PRP$
duty	NN
as	IN
a	DT
nation	NN
to	TO
preserve	VB
the	DT
heritage	NN
of	IN
good	NN
repute	NN
which	WDT
a	DT
century	NN
of	IN
right	NN
dealing	VBG
with	IN
foreign	JJ
governments	NNS
has	VBZ
secured	VBN
to	TO
us	PRP
.	.
It	PRP
is	VBZ
a	DT
matter	NN
of	IN
high	JJ
significance	NN
and	CC
no	DT
less	JJR
of	IN
congratulation	NN
