token	pos
The	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
of	IN
the	DT
United	NNP
States	NNPS
:	:
It	PRP
would	MD
have	VB
given	VBN
me	PRP
,	,
fellow	JJ
citizens	NNS
,	,
great	JJ
satisfaction	NN
to	TO
announce	VB
in	IN
the	DT
moment	NN
of	IN
your	PRP$
meeting	NN
that	IN
the	DT
difficulties	NNS
in	IN
our	PRP$
foreign	JJ
relations	NNS
existing	VBG
at	IN
the	DT
time	NN
of	IN
your	PRP$
last	JJ
separation	NN
had	VBD
been	VBN
amicably	RB
and	CC
justly	RB
terminated	VBN
.	.
I	PRP
lost	VBD
no	DT
time	NN
in	IN
taking	VBG
those	DT
measures	NNS
which	WDT
were	VBD
most	RBS
likely	JJ
to	TO
bring	VB
them	PRP
to	TO
such	JJ
a	DT
termination	NN
-	:
by	IN
special	JJ
missions	NNS
charged	VBN
with	IN
such	JJ
powers	NNS
and	CC
instructions	NNS
as	IN
in	IN
the	DT
event	NN
of	IN
failure	NN
could	MD
leave	VB
no	DT
imputation	NN
on	IN
either	CC
our	PRP$
moderation	NN
or	CC
forbearance	NN
.	.
The	DT
delays	NNS
which	WDT
have	VBP
since	IN
taken	VBN
place	NN
in	IN
our	PRP$
negotiations	NNS
with	IN
the	DT
British	JJ
Government	NN
appear	VBP
to	TO
have	VB
proceeded	VBN
from	IN
causes	NNS
which	WDT
do	VBP
not	RB
forbid	VB
the	DT
expectation	NN
that	IN
during	IN
the	DT
course	NN
of	IN
the	DT
session	NN
I	PRP
may	MD
be	VB
enabled	VBN
to	TO
lay	VB
before	IN
you	PRP
their	PRP$
final	JJ
issue	NN
.	.
What	WP
will	MD
be	VB
that	IN
of	IN
the	DT
negotiations	NNS
for	IN
settling	VBG
our	PRP$
differences	NNS
with	IN
Spain	NNP
nothing	NN
which	WDT
had	VBD
taken	VBN
place	NN
at	IN
the	DT
date	NN
of	IN
the	DT
last	JJ
dispatches	NNS
enables	VBZ
us	PRP
to	TO
pronounce	VB
.	.
On	IN
the	DT
western	JJ
side	NN
of	IN
the	DT
Mississippi	NNP
she	PRP
advanced	VBD
in	IN
considerable	JJ
force	NN
,	,
and	CC
took	VBD
post	NN
at	IN
the	DT
settlement	NN
of	IN
Bayou	NNP
Pierre	NNP
,	,
on	IN
the	DT
Red	NNP
River	NNP
.	.
This	DT
village	NN
was	VBD
originally	RB
settled	VBN
