token	pos
Madam	NNP
Speaker	NNP
,	,
Vice	NNP
President	NNP
Biden	NNP
,	,
Members	NNP
of	IN
Congress	NNP
,	,
distinguished	JJ
guests	NNS
,	,
and	CC
fellow	JJ
Americans	NNPS
:	:
Our	PRP$
Constitution	NNP
declares	VBZ
that	IN
from	IN
time	NN
to	TO
time	NN
,	,
the	DT
President	NNP
shall	MD
give	VB
to	TO
Congress	NNP
information	NN
about	IN
the	DT
state	NN
of	IN
our	PRP$
Union	NNP
.	.
For	IN
220	CD
years	NNS
,	,
our	PRP$
leaders	NNS
have	VBP
fulfilled	VBN
this	DT
duty	NN
.	.
They	PRP
've	VBP
done	VBN
so	RB
during	IN
periods	NNS
of	IN
prosperity	NN
and	CC
tranquility	NN
,	,
and	CC
they	PRP
've	VBP
done	VBN
so	RB
in	IN
the	DT
midst	NN
of	IN
war	NN
and	CC
depression	NN
,	,
at	IN
moments	NNS
of	IN
great	JJ
strife	NN
and	CC
great	JJ
struggle	NN
.	.
It	PRP
's	VBZ
tempting	VBG
to	TO
look	VB
back	RB
on	IN
these	DT
moments	NNS
and	CC
assume	VB
that	IN
our	PRP$
progress	NN
was	VBD
inevitable	JJ
,	,
that	IN
America	NNP
was	VBD
always	RB
destined	VBN
to	TO
succeed	VB
.	.
But	CC
when	WRB
the	DT
Union	NNP
was	VBD
turned	VBN
back	RB
at	IN
Bull	NNP
Run	NNP
and	CC
the	DT
Allies	NNP
first	JJ
landed	VBD
at	IN
Omaha	NNP
Beach	NNP
,	,
victory	NN
was	VBD
very	RB
much	RB
in	IN
doubt	NN
.	.
When	WRB
the	DT
market	NN
crashed	VBD
on	IN
Black	NNP
Tuesday	NNP
and	CC
marchers	NNS
were	VBD
beaten	VBN
on	IN
Bloody	JJ
Sunday	NNP
,	,
the	DT
future	NN
was	VBD
anything	NN
but	CC
certain	JJ
.	.
These	DT
were	VBD
the	DT
times	NNS
that	IN
tested	VBD
the	DT
courage	NN
of	IN
our	PRP$
convictions	NNS
and	CC
the	DT
strength	NN
of	IN
our	PRP$
Union	NNP
.	.
And	CC
despite	IN
all	PDT
our	PRP$
divisions	NNS
and	CC
disagreements	NNS
,	,
our	PRP$
hesitations	NNS
and	CC
our	PRP$
fears	NNS
,	,
America	NNP
prevailed	VBD
because	IN
we	PRP
chose	VBD
to	TO
move	VB
forward	RB
as	IN
one	CD
Nation	NN
,	,
as	IN
one	CD
people	NNS
.	.
Again	RB
,	,
we	PRP
are	VBP
tested	VBN
.	.
And	CC
again	RB
,	,
