token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
Congress	NNP
:	:
I	PRP
have	VBP
the	DT
honor	NN
to	TO
report	VB
to	TO
the	DT
Congress	NNP
on	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
.	.
At	IN
the	DT
outset	NN
,	,
I	PRP
should	MD
like	VB
to	TO
speak	VB
of	IN
the	DT
necessity	NN
for	IN
putting	VBG
first	JJ
things	NNS
first	RB
as	IN
we	PRP
work	VBP
together	RB
this	DT
year	NN
for	IN
the	DT
good	JJ
of	IN
our	PRP$
country	NN
.	.
The	DT
United	NNP
States	NNP
and	CC
the	DT
whole	JJ
free	JJ
world	NN
are	VBP
passing	VBG
through	IN
a	DT
period	NN
of	IN
grave	JJ
danger	NN
.	.
Every	DT
action	NN
you	PRP
take	VBP
here	RB
in	IN
Congress	NNP
,	,
and	CC
every	DT
action	NN
that	IN
I	PRP
take	VBP
as	IN
President	NNP
,	,
must	MD
be	VB
measured	VBN
against	IN
the	DT
test	NN
of	IN
whether	IN
it	PRP
helps	VBZ
to	TO
meet	VB
that	IN
danger	NN
.	.
This	DT
will	MD
be	VB
a	DT
presidential	JJ
election	NN
year-the	DT
year	NN
in	IN
which	WDT
politics	NNS
plays	VBZ
a	DT
large	JJ
part	NN
in	IN
our	PRP$
lives--a	NNS
larger	JJR
part	NN
than	IN
usual	JJ
.	.
That	DT
is	VBZ
perfectly	RB
proper	JJ
.	.
But	CC
we	PRP
have	VBP
a	DT
greater	JJR
responsibility	NN
to	TO
conduct	VB
our	PRP$
political	JJ
fights	NNS
in	IN
a	DT
manner	NN
that	WDT
does	VBZ
not	RB
harm	VB
the	DT
national	JJ
interest	NN
.	.
We	PRP
can	MD
find	VB
plenty	NN
of	IN
things	NNS
to	TO
differ	VB
about	IN
without	IN
destroying	VBG
our	PRP$
free	JJ
institutions	NNS
and	CC
without	IN
abandoning	VBG
our	PRP$
bipartisan	JJ
foreign	JJ
policy	NN
for	IN
peace	NN
.	.
When	WRB
everything	NN
is	VBZ
said	VBN
and	CC
done	VBN
,	,
all	DT
of	IN
us--Republicans	NNS
and	CC
Democrats	NNS
alike--all	RB
of	IN
us	PRP
are	VBP
Americans	NNPS
;	:
and	CC
we	PRP
are	VBP
all	DT
going	VBG
to	TO
sink	VB
or	CC
swim	VB
together	RB
.	.
We	PRP
are	VBP
moving	VBG
through	IN
a	DT
perilous	JJ
time	NN
.	.
Faced	VBN
with	IN
a	DT
terrible	JJ
threat	NN
of	IN
aggression	NN
,	,
our	PRP$
Nation	NN
has	VBZ
embarked	VBN
upon	IN
a	DT
great	JJ
effort	NN
to	TO
help	VB
establish	VB
the	DT
kind	NN
