token	pos
growing	VBG
commerce	NN
and	CC
in	IN
all	PDT
the	DT
forms	NNS
of	IN
amicable	JJ
national	JJ
intercourse	NN
.	.
The	DT
unexampled	JJ
growth	NN
of	IN
the	DT
country	NN
,	,
the	DT
present	JJ
amount	NN
of	IN
its	PRP$
population	NN
,	,
and	CC
its	PRP$
ample	JJ
means	NNS
of	IN
self-protection	NN
assure	VBP
for	IN
it	PRP
the	DT
respect	NN
of	IN
all	DT
nations	NNS
,	,
while	IN
it	PRP
is	VBZ
trusted	VBN
that	IN
its	PRP$
character	NN
for	IN
justice	NN
and	CC
a	DT
regard	NN
to	TO
the	DT
rights	NNS
of	IN
other	JJ
States	NNS
will	MD
cause	VB
that	DT
respect	NN
to	TO
be	VB
readily	RB
and	CC
cheerfully	RB
paid	VBN
.	.
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
Being	VBG
suddenly	RB
called	VBN
in	IN
the	DT
midst	NN
of	IN
the	DT
last	JJ
session	NN
of	IN
Congress	NNP
by	IN
a	DT
painful	JJ
dispensation	NN
of	IN
Divine	NNP
Providence	NNP
to	TO
the	DT
responsible	JJ
station	NN
which	WDT
I	PRP
now	RB
hold	VBP
,	,
I	PRP
contented	VBD
myself	PRP
with	IN
such	JJ
communications	NNS
to	TO
the	DT
Legislature	NN
as	IN
the	DT
exigency	NN
of	IN
the	DT
moment	NN
seemed	VBD
to	TO
require	VB
.	.
The	DT
country	NN
was	VBD
shrouded	VBN
in	IN
mourning	VBG
for	IN
the	DT
loss	NN
of	IN
its	PRP$
venerable	JJ
Chief	NNP
Magistrate	NNP
and	CC
all	DT
hearts	NNS
were	VBD
penetrated	VBN
with	IN
grief	NN
.	.
Neither	CC
the	DT
time	NN
nor	CC
the	DT
occasion	NN
appeared	VBD
to	TO
require	VB
or	CC
to	TO
justify	VB
on	IN
my	PRP$
part	NN
any	DT
general	JJ
expression	NN
of	IN
political	JJ
opinions	NNS
or	CC
any	DT
announcement	NN
of	IN
the	DT
principles	NNS
which	WDT
would	MD
govern	VB
me	PRP
in	IN
the	DT
discharge	NN
of	IN
the	DT
duties	NNS
to	TO
the	DT
performance	NN
of	IN
which	WDT
I	PRP
had	VBD
been	VBN
so	RB
unexpectedly	RB
called	VBN
.	.
I	PRP
trust	VBP
,	,
therefore	RB
,	,
that	IN
it	PRP
may	MD
not	RB
be	VB
deemed	VBN
inappropriate	JJ
if	IN
I	PRP
avail	VBP
myself	PRP
of	IN
this	DT
opportunity	NN
of	IN
the	DT
reassembling	NN
of	IN
Congress	NNP
to	TO
make	VB
known	VBN
my	PRP$
sentiments	NNS
in	IN
a	DT
general	JJ
manner	NN
in	IN
regard	NN
to	TO
the	DT
policy	NN
which	WDT
ought	MD
to	TO
be	VB
pursued	VBN
by	IN
the	DT
Government	NNP
both	CC
in	IN
its	PRP$
intercourse	NN
with	IN
foreign	JJ
nations	NNS
and	CC
its	PRP$
management	NN
and	CC
administration	NN
of	IN
internal	JJ
affairs	NNS
.	.
Nations	NNS
,	,
like	IN
individuals	NNS
in	IN
a	DT
state	NN
of	IN
nature	NN
,	,
are	VBP
equal	JJ
and	CC
independent	JJ
,	,
possessing	VBG
certain	JJ
rights	NNS
and	CC
owing	VBG
certain	JJ
duties	NNS
to	TO
each	DT
other	JJ
,	,
arising	VBG
from	IN
their	PRP$
necessary	JJ
and	CC
unavoidable	JJ
relations	NNS
;	:
which	WDT
rights	NNS
and	CC
duties	NNS
there	EX
is	VBZ
no	DT
common	JJ
human	JJ
authority	NN
to	TO
protect	VB
and	CC
enforce	VB
.	.
Still	RB
,	,
they	PRP
are	VBP
rights	NNS
and	CC
duties	NNS
,	,
binding	NN
in	IN
morals	NNS
,	,
in	IN
conscience	NN
,	,
and	CC
in	IN
honor	NN
,	,
although	IN
there	EX
is	VBZ
no	DT
tribunal	NN
to	TO
which	WDT
an	DT
injured	JJ
party	NN
can	MD
appeal	VB
but	CC
the	DT
disinterested	JJ
judgment	NN
of	IN
mankind	NN
,	,
and	CC
ultimately	RB
the	DT
arbitrament	NN
of	IN
the	DT
sword	NN
.	.
Among	IN
the	DT
acknowledged	VBN
rights	NNS
of	IN
nations	NNS
is	VBZ
that	IN
which	WDT
each	DT
possesses	NNS
of	IN
establishing	VBG
that	DT
form	NN
of	IN
government	NN
which	WDT
it	PRP
may	MD
deem	VB
most	RBS
conducive	JJ
to	TO
the	DT
happiness	NN
and	CC
prosperity	NN
of	IN
its	PRP$
own	JJ
citizens	NNS
,	,
of	IN
changing	VBG
that	DT
form	NN
as	IN
circumstances	NNS
may	MD
require	VB
,	,
and	CC
of	IN
managing	VBG
its	PRP$
internal	JJ
affairs	NNS
according	VBG
to	TO
its	PRP$
own	JJ
will	NN
.	.
The	DT
people	NNS
of	IN
the	DT
United	NNP
States	NNPS
claim	VBP
this	DT
right	NN
for	IN
themselves	PRP
,	,
and	CC
they	PRP
readily	RB
concede	VBP
it	PRP
to	TO
others	NNS
.	.
Hence	RB
it	PRP
becomes	VBZ
an	DT
imperative	JJ
duty	NN
not	RB
to	TO
interfere	VB
in	IN
the	DT
government	NN
or	CC
internal	JJ
policy	NN
of	IN
other	JJ
nations	NNS
;	:
and	CC
although	IN
we	PRP
may	MD
sympathize	VB
with	IN
the	DT
unfortunate	JJ
or	CC
the	DT
oppressed	JJ
everywhere	RB
in	IN
their	PRP$
struggles	NNS
for	IN
freedom	NN
,	,
our	PRP$
principles	NNS
forbid	VB
us	PRP
from	IN
taking	VBG
any	DT
part	NN
in	IN
such	JJ
foreign	JJ
contests	NNS
.	.
We	PRP
make	VBP
no	DT
wars	NNS
to	TO
promote	VB
or	CC
to	TO
prevent	VB
successions	NNS
to	TO
thrones	NNS
,	,
to	TO
maintain	VB
any	DT
theory	NN
of	IN
a	DT
balance	NN
of	IN
power	NN
,	,
or	CC
to	TO
suppress	VB
the	DT
actual	JJ
government	NN
which	WDT
any	DT
country	NN
chooses	VBZ
to	TO
establish	VB
for	IN
itself	PRP
.	.
We	PRP
instigate	VBP
no	DT
revolutions	NNS
,	,
nor	CC
suffer	VB
any	DT
hostile	JJ
military	JJ
expeditions	NNS
to	TO
be	VB
fitted	VBN
out	RP
in	IN
the	DT
United	NNP
States	NNP
to	TO
invade	VB
the	DT
territory	NN
or	CC
provinces	NNS
of	IN
a	DT
friendly	JJ
nation	NN
.	.
The	DT
great	JJ
law	NN
of	IN
morality	NN
ought	MD
to	TO
have	VB
a	DT
national	JJ
as	RB
well	RB
as	IN
a	DT
personal	JJ
and	CC
individual	JJ
application	NN
.	.
We	PRP
should	MD
act	VB
toward	IN
other	JJ
nations	NNS
as	IN
we	PRP
wish	VBP
them	PRP
to	TO
act	VB
toward	IN
us	PRP
,	,
and	CC
justice	NN
and	CC
conscience	NN
should	MD
form	VB
the	DT
rule	NN
of	IN
conduct	NN
between	IN
governments	NNS
,	,
instead	RB
of	IN
mere	JJ
power	NN
,	,
self	NN
interest	NN
,	,
or	CC
the	DT
desire	NN
of	IN
aggrandizement	NN
.	.
To	TO
maintain	VB
a	DT
strict	JJ
neutrality	NN
in	IN
foreign	JJ
wars	NNS
,	,
to	TO
cultivate	VB
friendly	JJ
relations	NNS
,	,
to	TO
reciprocate	VB
every	DT
noble	JJ
and	CC
generous	JJ
act	NN
,	,
and	CC
to	TO
perform	VB
punctually	RB
and	CC
scrupulously	RB
every	DT
treaty	NN
obligation--these	NN
are	VBP
the	DT
duties	NNS
which	WDT
we	PRP
owe	VBP
to	TO
other	JJ
states	NNS
,	,
and	CC
by	IN
the	DT
performance	NN
of	IN
which	WDT
we	PRP
best	RB
entitle	VBP
ourselves	PRP
to	TO
like	VB
treatment	NN
from	IN
them	PRP
;	:
or	CC
,	,
if	IN
that	DT
,	,
in	IN
any	DT
case	NN
,	,
be	VB
refused	VBN
,	,
we	PRP
can	MD
enforce	VB
our	PRP$
own	JJ
rights	NNS
with	IN
justice	NN
and	CC
a	DT
clear	JJ
conscience	NN
.	.
In	IN
our	PRP$
domestic	JJ
policy	NN
the	DT
Constitution	NNP
will	MD
be	VB
my	PRP$
guide	NN
,	,
and	CC
in	IN
questions	NNS
of	IN
doubt	NN
I	PRP
shall	MD
look	VB
for	IN
its	PRP$
interpretation	NN
to	TO
the	DT
judicial	JJ
decisions	NNS
of	IN
that	DT
tribunal	NN
which	WDT
was	VBD
established	VBN
to	TO
expound	VB
it	PRP
and	CC
to	TO
the	DT
usage	NN
of	IN
the	DT
Government	NNP
,	,
sanctioned	VBN
by	IN
the	DT
acquiescence	NN
of	IN
the	DT
country	NN
.	.
I	PRP
regard	VBP
all	DT
its	PRP$
provisions	NNS
as	IN
equally	RB
binding	JJ
.	.
In	IN
all	DT
its	PRP$
parts	NNS
it	PRP
is	VBZ
the	DT
will	NN
of	IN
the	DT
people	NNS
expressed	VBN
in	IN
the	DT
most	RBS
solemn	JJ
form	NN
,	,
and	CC
the	DT
constituted	VBN
authorities	NNS
are	VBP
but	CC
agents	NNS
to	TO
carry	VB
that	DT
will	MD
into	IN
effect	NN
.	.
Every	DT
power	NN
which	WDT
it	PRP
has	VBZ
granted	VBN
is	VBZ
to	TO
be	VB
exercised	VBN
for	IN
the	DT
public	JJ
good	NN
;	:
but	CC
no	DT
pretense	NN
of	IN
utility	NN
,	,
no	DT
honest	JJ
conviction	NN
,	,
even	RB
,	,
of	IN
what	WP
might	MD
be	VB
expedient	JJ
,	,
can	MD
justify	VB
the	DT
assumption	NN
of	IN
any	DT
power	NN
not	RB
granted	VBN
.	.
The	DT
powers	NNS
conferred	VBD
upon	IN
the	DT
Government	NN
and	CC
their	PRP$
distribution	NN
to	TO
the	DT
several	JJ
departments	NNS
are	VBP
as	RB
clearly	RB
expressed	VBN
in	IN
that	DT
sacred	JJ
instrument	NN
as	IN
the	DT
imperfection	NN
of	IN
human	JJ
language	NN
will	MD
allow	VB
,	,
and	CC
I	PRP
deem	VBP
it	PRP
my	PRP$
first	JJ
duty	NN
not	RB
to	TO
question	VB
its	PRP$
wisdom	NN
,	,
add	VB
to	TO
its	PRP$
provisions	NNS
,	,
evade	VB
its	PRP$
requirements	NNS
,	,
or	CC
nullify	VBP
its	PRP$
commands	NNS
.	.
Upon	IN
you	PRP
,	,
fellow-citizens	NNS
,	,
as	IN
the	DT
representatives	NNS
of	IN
the	DT
States	NNP
and	CC
the	DT
people	NNS
,	,
is	VBZ
wisely	RB
devolved	VBN
the	DT
legislative	JJ
power	NN
.	.
I	PRP
shall	MD
comply	VB
with	IN
my	PRP$
duty	NN
in	IN
laying	VBG
before	IN
you	PRP
from	IN
time	NN
to	TO
time	NN
any	DT
information	NN
calculated	VBN
to	TO
enable	VB
you	PRP
to	TO
discharge	VB
your	PRP$
high	JJ
and	CC
responsible	JJ
trust	NN
for	IN
the	DT
benefit	NN
of	IN
our	PRP$
common	JJ
constituents	NNS
.	.
My	PRP$
opinions	NNS
will	MD
be	VB
frankly	RB
expressed	VBN
upon	IN
the	DT
leading	JJ
subjects	NNS
of	IN
legislation	NN
;	:
and	CC
if--which	,
I	PRP
do	VBP
not	RB
anticipate--any	JJ
act	NN
should	MD
pass	VB
the	DT
two	CD
Houses	NNS
of	IN
Congress	NNP
which	WDT
should	MD
appear	VB
to	TO
me	PRP
unconstitutional	JJ
,	,
or	CC
an	DT
encroachment	NN
on	IN
the	DT
just	JJ
powers	NNS
of	IN
other	JJ
departments	NNS
,	,
or	CC
with	IN
provisions	NNS
hastily	RB
adopted	VBN
and	CC
likely	JJ
to	TO
produce	VB
consequences	NNS
injurious	JJ
and	CC
unforeseen	JJ
,	,
I	PRP
should	MD
not	RB
shrink	VB
from	IN
the	DT
duty	NN
of	IN
returning	VBG
it	PRP
to	TO
you	PRP
,	,
with	IN
my	PRP$
reasons	NNS
,	,
for	IN
your	PRP$
further	JJ
consideration	NN
.	.
Beyond	IN
the	DT
due	JJ
performance	NN
of	IN
these	DT
constitutional	JJ
obligations	NNS
,	,
both	DT
my	PRP$
respect	NN
for	IN
the	DT
Legislature	NNP
and	CC
my	PRP$
sense	NN
of	IN
propriety	NN
will	MD
restrain	VB
me	PRP
from	IN
any	DT
attempt	NN
to	TO
control	VB
or	CC
influence	VB
your	PRP$
proceedings	NNS
.	.
With	IN
you	PRP
is	VBZ
the	DT
power	NN
,	,
the	DT
honor	NN
,	,
and	CC
the	DT
responsibility	NN
of	IN
the	DT
legislation	NN
of	IN
the	DT
country	NN
.	.
The	DT
Government	NN
of	IN
the	DT
United	NNP
States	NNP
is	VBZ
a	DT
limited	JJ
Government	NN
.	.
It	PRP
is	VBZ
confined	VBN
to	TO
the	DT
exercise	NN
of	IN
powers	NNS
expressly	RB
granted	VBN
and	CC
such	JJ
others	NNS
as	IN
may	MD
be	VB
necessary	JJ
for	IN
carrying	VBG
those	DT
powers	NNS
into	IN
effect	NN
;	:
and	CC
it	PRP
is	VBZ
at	IN
all	DT
times	NNS
an	DT
especial	JJ
duty	NN
to	TO
guard	VB
against	IN
any	DT
infringement	NN
on	IN
the	DT
just	JJ
rights	NNS
of	IN
the	DT
States	NNP
.	.
Over	IN
the	DT
objects	NNS
and	CC
subjects	NNS
intrusted	VBN
to	TO
