token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
the	DT
midst	NN
of	IN
unprecedented	JJ
political	JJ
troubles	NNS
we	PRP
have	VBP
cause	NN
of	IN
great	JJ
gratitude	NN
to	TO
God	NNP
for	IN
unusual	JJ
good	JJ
health	NN
and	CC
most	RBS
abundant	JJ
harvests	NNS
.	.
You	PRP
will	MD
not	RB
be	VB
surprised	VBN
to	TO
learn	VB
that	IN
in	IN
the	DT
peculiar	JJ
exigencies	NNS
of	IN
the	DT
times	NNS
our	PRP$
intercourse	NN
with	IN
foreign	JJ
nations	NNS
has	VBZ
been	VBN
attended	VBN
with	IN
profound	JJ
solicitude	NN
,	,
chiefly	RB
turning	VBG
upon	IN
our	PRP$
own	JJ
domestic	JJ
affairs	NNS
.	.
A	DT
disloyal	JJ
portion	NN
of	IN
the	DT
American	JJ
people	NNS
have	VBP
during	IN
the	DT
whole	JJ
year	NN
been	VBN
engaged	VBN
in	IN
an	DT
attempt	NN
to	TO
divide	VB
and	CC
destroy	VB
the	DT
Union	NNP
.	.
A	DT
nation	NN
which	WDT
endures	VBZ
factious	JJ
domestic	JJ
division	NN
is	VBZ
exposed	VBN
to	TO
disrespect	VB
abroad	RB
,	,
and	CC
one	CD
party	NN
,	,
if	IN
not	RB
both	DT
,	,
is	VBZ
sure	JJ
sooner	RB
or	CC
later	RB
to	TO
invoke	VB
foreign	JJ
intervention	NN
.	.
Nations	NNS
thus	RB
tempted	VBN
to	TO
interfere	VB
are	VBP
not	RB
always	RB
able	JJ
to	TO
resist	VB
the	DT
counsels	NNS
of	IN
seeming	VBG
expediency	NN
and	CC
ungenerous	JJ
ambition	NN
,	,
although	IN
measures	NNS
adopted	VBN
under	IN
such	JJ
influences	NNS
seldom	RB
fail	VBP
to	TO
be	VB
unfortunate	JJ
and	CC
injurious	JJ
to	TO
those	DT
adopting	VBG
them	PRP
.	.
The	DT
disloyal	JJ
citizens	NNS
of	IN
the	DT
United	NNP
States	NNPS
who	WP
have	VBP
offered	VBN
the	DT
ruin	NN
of	IN
our	PRP$
country	NN
in	IN
return	NN
for	IN
the	DT
aid	NN
and	CC
comfort	NN
which	WDT
they	PRP
have	VBP
invoked	VBN
abroad	RB
have	VBP
received	VBN
less	JJR
patronage	NN
and	CC
encouragement	NN
than	IN
they	PRP
probably	RB
expected	VBD
.	.
If	IN
it	PRP
were	VBD
just	RB
to	TO
suppose	VB
,	,
as	IN
the	DT
insurgents	NNS
have	VBP
seemed	VBN
to	TO
assume	VB
,	,
that	IN
foreign	JJ
nations	NNS
in	IN
this	DT
case	NN
,	,
discarding	VBG
all	DT
moral	JJ
,	,
social	JJ
,	,
and	CC
treaty	NN
obligations	NNS
,	,
would	MD
act	VB
solely	RB
and	CC
selfishly	RB
for	IN
the	DT
most	JJS
speedy	JJ
restoration	NN
of	IN
commerce	NN
,	,
including	VBG
especially	RB
the	DT
acquisition	NN
of	IN
cotton	NN
,	,
those	DT
nations	NNS
appear	VBP
as	IN
yet	RB
not	RB
to	TO
have	VB
seen	VBN
their	PRP$
way	NN
to	TO
their	PRP$
object	NN
more	RBR
directly	RB
or	CC
clearly	RB
through	IN
the	DT
destruction	NN
than	IN
through	IN
the	DT
preservation	NN
of	IN
the	DT
Union	NNP
.	.
If	IN
we	PRP
could	MD
dare	VB
to	TO
believe	VB
that	IN
foreign	JJ
nations	NNS
are	VBP
actuated	VBN
by	IN
no	DT
higher	JJR
principle	NN
than	IN
this	DT
,	,
I	PRP
am	VBP
quite	RB
sure	JJ
a	DT
sound	JJ
argument	NN
could	MD
be	VB
made	VBN
to	TO
show	VB
them	PRP
that	IN
they	PRP
can	MD
reach	VB
their	PRP$
aim	NN
more	RBR
readily	RB
and	CC
easily	RB
by	IN
aiding	VBG
to	TO
crush	VB
this	DT
rebellion	NN
than	IN
by	IN
giving	VBG
encouragement	NN
to	TO
it	PRP
.	.
The	DT
principal	JJ
lever	NN
relied	VBN
on	IN
by	IN
the	DT
insurgents	NNS
for	IN
exciting	JJ
foreign	JJ
nations	NNS
to	TO
hostility	NN
against	IN
us	PRP
,	,
as	IN
already	RB
intimated	VBN
,	,
is	VBZ
the	DT
embarrassment	NN
of	IN
commerce	NN
.	.
Those	DT
nations	NNS
,	,
however	RB
,	,
not	RB
improbably	RB
saw	VBD
from	IN
the	DT
first	JJ
that	IN
it	PRP
was	VBD
the	DT
Union	NNP
which	WDT
made	VBD
as	RB
well	RB
our	PRP$
foreign	JJ
as	IN
our	PRP$
domestic	JJ
commerce	NN
.	.
They	PRP
can	MD
scarcely	RB
have	VB
failed	VBN
to	TO
perceive	VB
that	IN
the	DT
effort	NN
for	IN
disunion	NN
produces	VBZ
the	DT
existing	VBG
difficulty	NN
,	,
and	CC
that	IN
one	CD
strong	JJ
nation	NN
promises	VBZ
more	RBR
durable	JJ
peace	NN
and	CC
a	DT
more	RBR
extensive	JJ
,	,
valuable	JJ
,	,
and	CC
reliable	JJ
commerce	NN
than	IN
can	MD
the	DT
same	JJ
nation	NN
broken	VBN
into	IN
hostile	NN
fragments	NNS
.	.
It	PRP
is	VBZ
not	RB
my	PRP$
purpose	NN
to	TO
review	VB
our	PRP$
discussions	NNS
with	IN
foreign	JJ
states	NNS
,	,
because	RB
,	,
whatever	WDT
might	MD
be	VB
their	PRP$
wishes	NNS
or	CC
dispositions	NNS
,	,
the	DT
integrity	NN
of	IN
our	PRP$
country	NN
and	CC
the	DT
stability	NN
of	IN
our	PRP$
Government	NN
mainly	RB
depend	VBP
not	RB
upon	IN
them	PRP
,	,
but	CC
on	IN
the	DT
loyalty	NN
,	,
virtue	NN
,	,
patriotism	NN
,	,
and	CC
intelligence	NN
of	IN
the	DT
American	JJ
people	NNS
.	.
The	DT
correspondence	NN
itself	PRP
,	,
with	IN
the	DT
usual	JJ
reservations	NNS
,	,
is	VBZ
herewith	IN
submitted	VBN
.	.
I	PRP
venture	VB
to	TO
hope	VB
it	PRP
will	MD
appear	VB
that	IN
we	PRP
have	VBP
practiced	VBN
prudence	NN
and	CC
liberality	NN
toward	IN
foreign	JJ
powers	NNS
,	,
averting	VBG
causes	NNS
of	IN
irritation	NN
and	CC
with	IN
firmness	NN
maintaining	VBG
our	PRP$
own	JJ
rights	NNS
and	CC
honor	NN
.	.
Since	IN
,	,
however	RB
,	,
it	PRP
is	VBZ
apparent	JJ
that	IN
here	RB
,	,
as	IN
in	IN
every	DT
other	JJ
state	NN
,	,
foreign	JJ
dangers	NNS
necessarily	RB
attend	VBP
domestic	JJ
difficulties	NNS
,	,
I	PRP
recommend	VBP
that	IN
adequate	JJ
and	CC
ample	JJ
measures	NNS
be	VB
adopted	VBN
for	IN
maintaining	VBG
the	DT
public	JJ
defenses	NNS
on	IN
every	DT
side	NN
.	.
While	IN
under	IN
this	DT
general	JJ
recommendation	NN
provision	NN
for	IN
defending	VBG
our	PRP$
seacoast	NN
line	NN
readily	RB
occurs	VBZ
to	TO
the	DT
mind	NN
,	,
I	PRP
also	RB
in	IN
the	DT
same	JJ
connection	NN
ask	VBP
the	DT
attention	NN
of	IN
Congress	NNP
to	TO
our	PRP$
great	JJ
lakes	NNS
and	CC
rivers	NNS
.	.
It	PRP
is	VBZ
believed	VBN
that	IN
some	DT
fortifications	NNS
and	CC
depots	NNS
of	IN
arms	NNS
and	CC
munitions	NNS
,	,
with	IN
harbor	NN
and	CC
navigation	NN
improvements	NNS
,	,
all	DT
at	IN
well-selected	JJ
points	NNS
upon	IN
these	DT
,	,
would	MD
be	VB
of	IN
great	JJ
importance	NN
to	TO
the	DT
national	JJ
defense	NN
and	CC
preservation	NN
.	.
I	PRP
ask	VBP
attention	NN
to	TO
the	DT
views	NNS
of	IN
the	DT
Secretary	NNP
of	IN
War	NNP
,	,
expressed	VBN
in	IN
his	PRP$
report	NN
,	,
upon	IN
the	DT
same	JJ
general	JJ
subject	NN
.	.
I	PRP
deem	VBP
it	PRP
of	IN
importance	NN
that	IN
the	DT
loyal	JJ
regions	NNS
of	IN
east	JJ
Tennessee	NNP
and	CC
western	JJ
North	NNP
Carolina	NNP
should	MD
be	VB
connected	VBN
with	IN
Kentucky	NNP
and	CC
other	JJ
faithful	JJ
parts	NNS
of	IN
the	DT
Union	NNP
by	IN
railroad	NN
.	.
I	PRP
therefore	RB
recommend	VBP
,	,
as	IN
a	DT
military	JJ
measure	NN
,	,
that	IN
Congress	NNP
provide	VBP
for	IN
the	DT
construction	NN
of	IN
such	JJ
road	NN
as	IN
speedily	RB
as	IN
possible	JJ
.	.
Kentucky	NNP
no	DT
doubt	NN
will	MD
cooperate	VB
,	,
and	CC
through	IN
her	PRP
legislature	NN
make	VB
the	DT
most	JJS
judicious	JJ
selection	NN
of	IN
a	DT
line	NN
.	.
The	DT
northern	JJ
terminus	NN
must	MD
connect	VB
with	IN
some	DT
existing	VBG
railroad	NN
,	,
and	CC
whether	IN
the	DT
route	NN
shall	MD
be	VB
from	IN
Lexington	NNP
or	CC
Nicholasville	NNP
to	TO
the	DT
Cumberland	NNP
Gap	NNP
,	,
or	CC
from	IN
Lebanon	NNP
to	TO
the	DT
Tennessee	NNP
line	NN
,	,
in	IN
the	DT
direction	NN
of	IN
Knoxville	NNP
,	,
or	CC
on	IN
some	DT
still	RB
different	JJ
line	NN
,	,
can	MD
easily	RB
be	VB
determined	VBN
.	.
Kentucky	NNP
and	CC
the	DT
General	NNP
Government	NNP
cooperating	VBG
,	,
the	DT
work	NN
can	MD
be	VB
completed	VBN
in	IN
a	DT
very	RB
short	JJ
time	NN
,	,
and	CC
when	WRB
done	VBN
it	PRP
will	MD
be	VB
not	RB
only	RB
of	IN
vast	JJ
present	JJ
usefulness	NN
,	,
but	CC
also	RB
a	DT
valuable	JJ
permanent	JJ
improvement	NN
,	,
worth	JJ
its	PRP$
cost	NN
in	IN
all	PDT
the	DT
future	NN
.	.
Some	DT
treaties	NNS
,	,
designed	VBN
chiefly	RB
for	IN
the	DT
interests	NNS
of	IN
commerce	NN
,	,
and	CC
having	VBG
no	DT
grave	JJ
political	JJ
importance	NN
,	,
have	VBP
been	VBN
negotiated	VBN
,	,
and	CC
will	MD
be	VB
submitted	VBN
to	TO
the	DT
Senate	NNP
for	IN
their	PRP$
consideration	NN
.	.
Although	IN
we	PRP
have	VBP
failed	VBN
to	TO
induce	VB
some	DT
of	IN
the	DT
commercial	JJ
powers	NNS
to	TO
adopt	VB
a	DT
desirable	JJ
melioration	NN
of	IN
the	DT
rigor	NN
of	IN
maritime	JJ
war	NN
,	,
we	PRP
have	VBP
removed	VBN
all	DT
obstructions	NNS
from	IN
the	DT
way	NN
of	IN
this	DT
humane	JJ
reform	NN
except	IN
such	JJ
as	IN
are	VBP
merely	RB
of	IN
temporary	JJ
and	CC
accidental	JJ
occurrence	NN
.	.
I	PRP
invite	VB
your	PRP$
attention	NN
to	TO
the	DT
correspondence	NN
between	IN
