token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
In	IN
submitting	VBG
my	PRP$
annual	JJ
message	NN
to	TO
Congress	NNP
I	PRP
have	VBP
great	JJ
satisfaction	NN
in	IN
being	VBG
able	JJ
to	TO
say	VB
that	IN
the	DT
general	JJ
conditions	NNS
affecting	VBG
the	DT
commercial	JJ
and	CC
industrial	JJ
interests	NNS
of	IN
the	DT
United	NNP
States	NNP
are	VBP
in	IN
the	DT
highest	JJS
degree	NN
favorable	JJ
.	.
A	DT
comparison	NN
of	IN
the	DT
existing	VBG
conditions	NNS
with	IN
those	DT
of	IN
the	DT
most	RBS
favored	JJ
period	NN
in	IN
the	DT
history	NN
of	IN
the	DT
country	NN
will	MD
,	,
I	PRP
believe	VBP
,	,
show	VBP
that	IN
so	RB
high	JJ
a	DT
degree	NN
of	IN
prosperity	NN
and	CC
so	RB
general	JJ
a	DT
diffusion	NN
of	IN
the	DT
comforts	NNS
of	IN
life	NN
were	VBD
never	RB
before	IN
enjoyed	VBN
by	IN
our	PRP$
people	NNS
.	.
The	DT
total	JJ
wealth	NN
of	IN
the	DT
country	NN
in	IN
1860	CD
was	VBD
$	$
16,159,616,068	CD
.	.
In	IN
1890	CD
it	PRP
amounted	VBD
to	TO
$	$
62,610,000,000	CD
,	,
an	DT
increase	NN
of	IN
287	CD
per	IN
cent	NN
.	.
The	DT
total	JJ
mileage	NN
of	IN
railways	RB
in	IN
the	DT
United	NNP
States	NNPS
in	IN
1860	CD
was	VBD
30,626	CD
.	.
In	IN
1890	CD
it	PRP
was	VBD
167,741	CD
,	,
an	DT
increase	NN
of	IN
448	CD
per	IN
cent	NN
;	:
and	CC
it	PRP
is	VBZ
estimated	VBN
that	IN
there	EX
will	MD
be	VB
about	RB
4,000	CD
miles	NNS
of	IN
track	NN
added	VBN
by	IN
the	DT
close	NN
of	IN
the	DT
year	NN
1892	CD
.	.
The	DT
official	JJ
returns	NNS
of	IN
the	DT
Eleventh	NNP
Census	NNP
and	CC
those	DT
of	IN
the	DT
Tenth	NNP
Census	NNP
for	IN
seventy-five	CD
leading	VBG
cities	NNS
furnish	IN
the	DT
basis	NN
for	IN
the	DT
following	JJ
comparisons	NNS
:	:
In	IN
1880	CD
the	DT
capital	NN
invested	VBN
in	IN
manufacturing	NN
was	VBD
$	$
1,232,839,670	CD
.	.
In	IN
1890	CD
the	DT
capital	NN
invested	VBN
in	IN
manufacturing	NN
was	VBD
$	$
2,900,735,884	CD
.	.
In	IN
1880	CD
the	DT
number	NN
of	IN
employees	NNS
was	VBD
