token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
brief	JJ
space	NN
which	WDT
has	VBZ
elapsed	VBN
since	IN
the	DT
close	NN
of	IN
your	PRP$
last	JJ
session	NN
has	VBZ
been	VBN
marked	VBN
by	IN
no	DT
extraordinary	JJ
political	JJ
event	NN
.	.
The	DT
quadrennial	JJ
election	NN
of	IN
Chief	NNP
Magistrate	NNP
has	VBZ
passed	VBN
off	RP
with	IN
less	JJR
than	IN
the	DT
usual	JJ
excitement	NN
.	.
However	RB
individuals	NNS
and	CC
parties	NNS
may	MD
have	VB
been	VBN
disappointed	VBN
in	IN
the	DT
result	NN
,	,
it	PRP
is	VBZ
,	,
nevertheless	RB
,	,
a	DT
subject	NN
of	IN
national	JJ
congratulation	NN
that	IN
the	DT
choice	NN
has	VBZ
been	VBN
effected	VBN
by	IN
the	DT
independent	JJ
suffrages	NNS
of	IN
a	DT
free	JJ
people	NNS
,	,
undisturbed	JJ
by	IN
those	DT
influences	NNS
which	WDT
in	IN
other	JJ
countries	NNS
have	VBP
too	RB
often	RB
affected	VBN
the	DT
purity	NN
of	IN
popular	JJ
elections	NNS
.	.
Our	PRP$
grateful	JJ
thanks	NNS
are	VBP
due	JJ
to	TO
an	DT
all-merciful	JJ
Providence	NNP
,	,
not	RB
only	RB
for	IN
staying	VBG
the	DT
pestilence	NN
which	WDT
in	RP
different	JJ
forms	NNS
has	VBZ
desolated	VBN
some	DT
of	IN
our	PRP$
cities	NNS
,	,
but	CC
for	IN
crowning	VBG
the	DT
labors	NNS
of	IN
the	DT
husbandman	NN
with	IN
an	DT
abundant	JJ
harvest	NN
and	CC
the	DT
nation	NN
generally	RB
with	IN
the	DT
blessings	NNS
of	IN
peace	NN
and	CC
prosperity	NN
.	.
Within	IN
a	DT
few	JJ
weeks	NNS
the	DT
public	JJ
mind	NN
has	VBZ
been	VBN
deeply	RB
affected	VBN
by	IN
the	DT
death	NN
of	IN
Daniel	NNP
Webster	NNP
,	,
filling	VBG
at	IN
his	PRP$
decease	NN
the	DT
office	NN
of	IN
Secretary	NNP
of	IN
State	NNP
.	.
His	PRP$
associates	NNS
in	IN
the	DT
executive	JJ
government	NN
have	VBP
sincerely	RB
sympathized	VBN
with	IN
his	PRP$
family	NN
and	CC
the	DT
public	JJ
generally	RB
on	IN
this	DT
mournful	JJ
occasion	NN
.	.
His	PRP$
commanding	JJ
talents	NNS
,	,
his	PRP$
great	JJ
political	JJ
and	CC
professional	JJ
eminence	NN
,	,
his	PRP$
well-tried	JJ
patriotism	NN
,	,
and	CC
his	PRP$
long	JJ
and	CC
faithful	JJ
services	NNS
in	IN
the	DT
most	RBS
important	JJ
public	JJ
trusts	NNS
have	VBP
caused	VBN
his	PRP$
death	NN
to	TO
be	VB
lamented	VBN
throughout	IN
the	DT
country	NN
and	CC
have	VBP
earned	VBN
for	IN
him	PRP
a	DT
lasting	VBG
place	NN
in	IN
our	PRP$
history	NN
.	.
In	IN
the	DT
course	NN
of	IN
the	DT
last	JJ
summer	NN
considerable	JJ
anxiety	NN
was	VBD
caused	VBN
for	IN
a	DT
short	JJ
time	NN
by	IN
an	DT
official	JJ
intimation	NN
from	IN
the	DT
Government	NNP
of	IN
Great	NNP
Britain	NNP
that	IN
orders	NNS
had	VBD
been	VBN
given	VBN
for	IN
the	DT
protection	NN
of	IN
the	DT
fisheries	NNS
upon	IN
the	DT
coasts	NNS
of	IN
the	DT
British	JJ
provinces	NNS
in	IN
North	NNP
America	NNP
against	IN
the	DT
alleged	JJ
encroachments	NNS
of	IN
the	DT
fishing	NN
vessels	NNS
of	IN
the	DT
United	NNP
States	NNP
and	CC
France	NNP
.	.
The	DT
shortness	NN
of	IN
this	DT
notice	NN
and	CC
the	DT
season	NN
of	IN
the	DT
year	NN
seemed	VBD
to	TO
make	VB
it	PRP
a	DT
matter	NN
of	IN
urgent	JJ
importance	NN
.	.
It	PRP
was	VBD
at	IN
first	JJ
apprehended	VBN
that	IN
an	DT
increased	JJ
naval	JJ
force	NN
had	VBD
been	VBN
ordered	VBN
to	TO
the	DT
fishing	NN
grounds	NNS
to	TO
carry	VB
into	IN
effect	NN
the	DT
British	JJ
interpretation	NN
of	IN
those	DT
provisions	NNS
in	IN
the	DT
convention	NN
of	IN
1818	CD
in	IN
reference	NN
to	TO
the	DT
true	JJ
intent	NN
of	IN
which	WDT
the	DT
two	CD
Governments	NNS
differ	VBP
.	.
It	PRP
was	VBD
soon	RB
discovered	VBN
that	IN
such	JJ
was	VBD
not	RB
the	DT
design	NN
of	IN
Great	NNP
Britain	NNP
,	,
and	CC
satisfactory	JJ
explanations	NNS
of	IN
the	DT
real	JJ
objects	NNS
of	IN
the	DT
measure	NN
have	VBP
been	VBN
given	VBN
both	DT
here	RB
and	CC
in	IN
London	NNP
.	.
The	DT
unadjusted	JJ
difference	NN
,	,
however	RB
,	,
between	IN
the	DT
two	CD
Governments	NNS
as	IN
to	TO
the	DT
interpretation	NN
of	IN
the	DT
first	JJ
article	NN
of	IN
the	DT
convention	NN
of	IN
1818	CD
is	VBZ
still	RB
a	DT
matter	NN
of	IN
importance	NN
.	.
American	NNP
fishing	NN
vessels	NNS
,	,
within	IN
nine	CD
or	CC
ten	CD
years	NNS
,	,
have	VBP
been	VBN
excluded	VBN
from	IN
waters	NNS
to	TO
which	WDT
they	PRP
had	VBD
free	JJ
access	NN
for	IN
twenty-five	CD
years	NNS
after	IN
the	DT
negotiation	NN
of	IN
the	DT
treaty	NN
.	.
In	IN
1845	CD
this	DT
exclusion	NN
was	VBD
relaxed	VBN
so	RB
far	RB
as	IN
concerns	NNS
the	DT
Bay	NNP
of	IN
Fundy	NNP
,	,
but	CC
the	DT
just	RB
and	CC
liberal	JJ
intention	NN
of	IN
the	DT
home	NN
Government	NN
,	,
in	IN
compliance	NN
with	IN
what	WP
we	PRP
think	VBP
the	DT
true	JJ
construction	NN
of	IN
the	DT
convention	NN
,	,
to	TO
open	VB
all	PDT
the	DT
other	JJ
outer	JJ
bays	NNS
to	TO
our	PRP$
fishermen	NNS
was	VBD
abandoned	VBN
in	IN
consequence	NN
of	IN
the	DT
opposition	NN
of	IN
the	DT
colonies	NNS
.	.
Notwithstanding	NN
this	DT
,	,
the	DT
United	NNP
States	NNPS
have	VBP
,	,
since	IN
the	DT
Bay	NNP
of	IN
Fundy	NNP
was	VBD
reopened	VBN
to	TO
our	PRP$
fishermen	NNS
in	IN
1845	CD
,	,
pursued	VBD
the	DT
most	RBS
liberal	JJ
course	NN
toward	IN
the	DT
colonial	JJ
fishing	NN
interests	NNS
.	.
By	IN
the	DT
revenue	NN
law	NN
of	IN
1846	CD
the	DT
duties	NNS
on	IN
colonial	JJ
fish	NN
entering	VBG
our	PRP$
ports	NNS
were	VBD
very	RB
greatly	RB
reduced	VBN
,	,
and	CC
by	IN
the	DT
warehousing	NN
act	NN
it	PRP
is	VBZ
allowed	VBN
to	TO
be	VB
entered	VBN
in	IN
bond	NN
without	IN
payment	NN
of	IN
duty	NN
.	.
In	IN
this	DT
way	NN
colonial	JJ
fish	NN
has	VBZ
acquired	VBN
the	DT
monopoly	NN
of	IN
the	DT
export	NN
trade	NN
in	IN
our	PRP$
market	NN
and	CC
is	VBZ
entering	VBG
to	TO
some	DT
extent	NN
into	IN
the	DT
home	NN
consumption	NN
.	.
These	DT
facts	NNS
were	VBD
among	IN
those	DT
which	WDT
increased	VBD
the	DT
sensibility	NN
of	IN
our	PRP$
fishing	NN
interest	NN
at	IN
the	DT
movement	NN
in	IN
question	NN
.	.
These	DT
circumstances	NNS
and	CC
the	DT
incidents	NNS
above	IN
alluded	JJ
to	TO
have	VB
led	VBN
me	PRP
to	TO
think	VB
the	DT
moment	NN
favorable	JJ
for	IN
a	DT
reconsideration	NN
of	IN
the	DT
entire	JJ
subject	NN
of	IN
the	DT
fisheries	NNS
on	IN
the	DT
coasts	NNS
of	IN
the	DT
British	JJ
Provinces	NNS
,	,
with	IN
a	DT
view	NN
to	TO
place	VB
them	PRP
upon	IN
a	DT
more	RBR
liberal	JJ
footing	NN
of	IN
reciprocal	JJ
privilege	NN
.	.
A	DT
willingness	NN
to	TO
meet	VB
us	PRP
in	IN
some	DT
arrangement	NN
of	IN
this	DT
kind	NN
is	VBZ
understood	VBN
to	TO
exist	VB
on	IN
the	DT
part	NN
of	IN
Great	NNP
Britain	NNP
,	,
with	IN
a	DT
desire	NN
on	IN
her	PRP$
part	NN
to	TO
include	VB
in	IN
one	CD
comprehensive	JJ
settlement	NN
as	RB
well	RB
this	DT
subject	NN
as	IN
the	DT
commercial	JJ
intercourse	NN
between	IN
the	DT
United	NNP
States	NNP
and	CC
the	DT
British	JJ
Provinces	NNS
.	.
I	PRP
have	VBP
thought	VBN
that	IN
,	,
whatever	WDT
arrangements	NNS
may	MD
be	VB
made	VBN
on	IN
these	DT
two	CD
subjects	NNS
,	,
it	PRP
is	VBZ
expedient	JJ
that	IN
they	PRP
should	MD
be	VB
embraced	VBN
in	IN
separate	JJ
conventions	NNS
.	.
The	DT
illness	NN
and	CC
death	NN
of	IN
the	DT
late	JJ
Secretary	NNP
of	IN
State	NNP
prevented	VBD
the	DT
commencement	NN
of	IN
the	DT
contemplated	JJ
negotiation	NN
.	.
Pains	NNS
have	VBP
been	VBN
taken	VBN
to	TO
collect	VB
the	DT
information	NN
required	VBN
for	IN
the	DT
details	NNS
of	IN
such	JJ
an	DT
arrangement	NN
.	.
The	DT
subject	NN
is	VBZ
attended	VBN
with	IN
considerable	JJ
difficulty	NN
.	.
If	IN
it	PRP
is	VBZ
found	VBN
practicable	JJ
to	TO
come	VB
to	TO
an	DT
agreement	NN
mutually	RB
acceptable	JJ
to	TO
the	DT
two	CD
parties	NNS
,	,
conventions	NNS
may	MD
be	VB
concluded	VBN
in	IN
the	DT
course	NN
of	IN
the	DT
present	JJ
winter	NN
.	.
The	DT
control	NN
of	IN
Congress	NNP
over	IN
all	PDT
the	DT
provisions	NNS
of	IN
such	JJ
an	DT
arrangement	NN
affecting	VBG
the	DT
revenue	NN
will	NN
of	IN
course	NN
be	VB
reserved	VBN
.	.
The	DT
affairs	NNS
of	IN
Cuba	NNP
formed	VBD
a	DT
prominent	JJ
topic	NN
in	IN
my	PRP$
last	JJ
annual	JJ
message	NN
.	.
They	PRP
remain	VBP
in	IN
an	DT
uneasy	JJ
condition	NN
,	,
and	CC
a	DT
feeling	NN
of	IN
alarm	NN
and	CC
irritation	NN
on	IN
the	DT
part	NN
of	IN
the	DT
Cuban	JJ
authorities	NNS
appears	VBZ
to	TO
exist	VB
.	.
This	DT
feeling	NN
has	VBZ
interfered	VBN
with	IN
the	DT
regular	JJ
commercial	JJ
intercourse	NN
between	IN
the	DT
United	NNP
States	NNP
and	CC
the	DT
island	NN
and	CC
led	VBD
to	TO
some	DT
acts	NNS
of	IN
which	WDT
