token	pos
Mr.	NNP
President	NNP
,	,
Mr.	NNP
Speaker	NNP
,	,
Members	NNP
of	IN
the	DT
96th	JJ
Congress	NNP
,	,
and	CC
my	PRP$
fellow	JJ
citizens	NNS
:Tonight	RB
I	PRP
want	VBP
to	TO
examine	VB
in	IN
a	DT
broad	JJ
sense	NN
the	DT
state	NN
of	IN
our	PRP$
American	JJ
Union-how	NNS
we	PRP
are	VBP
building	VBG
a	DT
new	JJ
foundation	NN
for	IN
a	DT
peaceful	JJ
and	CC
a	DT
prosperous	JJ
world	NN
.	.
Our	PRP$
children	NNS
who	WP
will	MD
be	VB
born	VBN
this	DT
year	NN
will	MD
come	VB
of	IN
age	NN
in	IN
the	DT
21st	JJ
century	NN
.	.
What	WDT
kind	NN
of	IN
society	NN
,	,
what	WDT
kind	NN
of	IN
world	NN
are	VBP
we	PRP
building	VBG
for	IN
them	PRP
?	.
Will	MD
we	PRP
ourselves	PRP
be	VB
at	IN
peace	NN
?	.
Will	MD
our	PRP$
children	NNS
enjoy	VBP
a	DT
better	JJR
quality	NN
of	IN
life	NN
?	.
Will	MD
a	DT
strong	JJ
and	CC
united	VBN
America	NNP
still	RB
be	VB
a	DT
force	NN
for	IN
freedom	NN
and	CC
prosperity	NN
around	IN
the	DT
world	NN
?	.
Tonight	RB
,	,
there	EX
is	VBZ
every	DT
sign	NN
that	IN
the	DT
state	NN
of	IN
our	PRP$
Union	NNP
is	VBZ
sound	JJ
.	.
Our	PRP$
economy	NN
offers	VBZ
greater	JJR
prosperity	NN
for	IN
more	JJR
of	IN
our	PRP$
people	NNS
than	IN
ever	RB
before	RB
.	.
Real	RB
per	IN
capita	NN
income	NN
and	CC
real	JJ
business	NN
profits	NNS
have	VBP
risen	VBN
substantially	RB
in	IN
the	DT
last	JJ
2	CD
years	NNS
.	.
Farm	NN
exports	NNS
are	VBP
setting	VBG
an	DT
all-time	JJ
record	NN
each	DT
year	NN
,	,
and	CC
farm	NN
income	NN
last	JJ
year	NN
,	,
net	JJ
farm	NN
income	NN
,	,
was	VBD
up	RB
more	JJR
than	IN
25	CD
percent	NN
.	.
Our	PRP$
liberties	NNS
are	VBP
secure	JJ
.	.
Our	PRP$
military	JJ
defenses	NNS
are	VBP
strong	JJ
and	CC
growing	VBG
stronger	JJR
.	.
And	CC
more	RBR
importantly	RB
,	,
tonight	RB
,	,
America-our	JJ
beloved	JJ
country	NN
—is	VBD
at	IN
peace	NN
.	.
Our	PRP$
earliest	JJS
national	JJ
commitments	NNS
,	,
modified	VBN
and	CC
reshaped	VBN
by	IN
succeeding	VBG
generations	NNS
,	,
have	VBP
served	VBN
us	PRP
well	RB
.	.
But	CC
the	DT
problems	NNS
that	IN
we	PRP
face	VBP
today	NN
