token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
With	IN
devout	NN
gratitude	NN
to	TO
the	DT
bountiful	JJ
Giver	NN
of	IN
All	DT
Good	JJ
,	,
I	PRP
congratulate	VBP
you	PRP
that	IN
at	IN
the	DT
beginning	NN
of	IN
your	PRP$
first	JJ
regular	JJ
session	NN
you	PRP
find	VBP
our	PRP$
country	NN
blessed	VBD
with	IN
health	NN
and	CC
peace	NN
and	CC
abundant	JJ
harvests	NNS
,	,
and	CC
with	IN
encouraging	JJ
prospects	NNS
of	IN
an	DT
early	JJ
return	NN
of	IN
general	JJ
prosperity	NN
.	.
To	TO
complete	VB
and	CC
make	VB
permanent	JJ
the	DT
pacification	NN
of	IN
the	DT
country	NN
continues	VBZ
to	TO
be	VB
,	,
and	CC
until	IN
it	PRP
is	VBZ
fully	RB
accomplished	VBN
must	MD
remain	VB
,	,
the	DT
most	RBS
important	JJ
of	IN
all	DT
our	PRP$
national	JJ
interests	NNS
.	.
The	DT
earnest	JJ
purpose	NN
of	IN
good	JJ
citizens	NNS
generally	RB
to	TO
unite	VB
their	PRP$
efforts	NNS
in	IN
this	DT
endeavor	NN
is	VBZ
evident	JJ
.	.
It	PRP
found	VBD
decided	VBN
expression	NN
in	IN
the	DT
resolutions	NNS
announced	VBD
in	IN
1876	CD
by	IN
the	DT
national	JJ
conventions	NNS
of	IN
the	DT
leading	JJ
political	JJ
parties	NNS
of	IN
the	DT
country	NN
.	.
There	EX
was	VBD
a	DT
widespread	JJ
apprehension	NN
that	IN
the	DT
momentous	JJ
results	NNS
in	IN
our	PRP$
progress	NN
as	IN
a	DT
nation	NN
marked	VBN
by	IN
the	DT
recent	JJ
amendments	NNS
to	TO
the	DT
Constitution	NNP
were	VBD
in	IN
imminent	JJ
jeopardy	NN
;	:
that	IN
the	DT
good	JJ
understanding	NN
which	WDT
prompted	VBD
their	PRP$
adoption	NN
,	,
in	IN
the	DT
interest	NN
of	IN
a	DT
loyal	JJ
devotion	NN
to	TO
the	DT
general	JJ
welfare	NN
,	,
might	MD
prove	VB
a	DT
barren	JJ
truce	NN
,	,
and	CC
that	IN
the	DT
two	CD
sections	NNS
of	IN
the	DT
country	NN
,	,
once	RB
engaged	VBN
in	IN
civil	JJ
strife	NN
,	,
might	MD
be	VB
again	RB
almost	RB
as	IN
widely	RB
severed	VBN
and	CC
disunited	VBN
as	IN
they	PRP
were	VBD
when	WRB
arrayed	VBN
in	IN
arms	NNS
against	IN
each	DT
other	JJ
.	.
The	DT
course	NN
to	TO
be	VB
pursued	VBN
,	,
which	WDT
,	,
in	IN
my	PRP$
judgment	NN
,	,
seemed	VBD
wisest	JJS
in	IN
the	DT
presence	NN
of	IN
this	DT
emergency	NN
,	,
was	VBD
plainly	RB
indicated	VBN
in	IN
my	PRP$
inaugural	JJ
address	NN
.	.
It	PRP
pointed	VBD
to	TO
the	DT
time	NN
,	,
which	WDT
all	DT
our	PRP$
people	NNS
desire	VBP
to	TO
see	VB
,	,
when	WRB
a	DT
genuine	JJ
love	NN
of	IN
our	PRP$
whole	JJ
country	NN
and	CC
of	IN
all	PDT
that	DT
concerns	VBZ
its	PRP$
true	JJ
welfare	NN
shall	MD
supplant	VB
the	DT
destructive	JJ
forces	NNS
of	IN
the	DT
mutual	JJ
animosity	NN
of	IN
races	NNS
and	CC
of	IN
sectional	JJ
hostility	NN
.	.
Opinions	NNS
have	VBP
differed	VBD
widely	RB
as	IN
to	TO
the	DT
measures	NNS
best	RB
calculated	VBN
to	TO
secure	VB
this	DT
great	JJ
end	NN
.	.
This	DT
was	VBD
to	TO
be	VB
expected	VBN
.	.
The	DT
measures	NNS
adopted	VBN
by	IN
the	DT
Administration	NNP
have	VBP
been	VBN
subjected	VBN
to	TO
severe	JJ
and	CC
varied	JJ
criticism	NN
.	.
Any	DT
course	NN
whatever	WDT
which	WDT
might	MD
have	VB
been	VBN
entered	VBN
upon	IN
would	MD
certainly	RB
have	VB
encountered	VBN
distrust	JJ
and	CC
opposition	NN
.	.
These	DT
measures	NNS
were	VBD
,	,
in	IN
my	PRP$
judgment	NN
,	,
such	JJ
as	IN
were	VBD
most	RBS
in	IN
harmony	NN
with	IN
the	DT
Constitution	NNP
and	CC
with	IN
the	DT
genius	NN
of	IN
our	PRP$
people	NNS
,	,
and	CC
best	JJS
adapted	VBN
,	,
under	IN
all	PDT
the	DT
circumstances	NNS
,	,
to	TO
attain	VB
the	DT
end	NN
in	IN
view	NN
.	.
Beneficent	JJ
results	NNS
,	,
already	RB
apparent	JJ
,	,
prove	VB
that	IN
these	DT
endeavors	NNS
are	VBP
not	RB
to	TO
be	VB
regarded	VBN
as	IN
a	DT
mere	JJ
experiment	NN
,	,
and	CC
should	MD
sustain	VB
and	CC
encourage	VB
us	PRP
in	IN
our	PRP$
efforts	NNS
.	.
Already	RB
,	,
in	IN
the	DT
brief	JJ
period	NN
which	WDT
has	VBZ
elapsed	VBN
,	,
the	DT
immediate	JJ
effectiveness	NN
,	,
no	RB
less	JJR
than	IN
the	DT
justice	NN
,	,
of	IN
the	DT
course	NN
pursued	VBN
is	VBZ
demonstrated	VBN
,	,
and	CC
I	PRP
have	VBP
an	DT
abiding	JJ
faith	NN
that	IN
time	NN
will	MD
furnish	VB
its	PRP$
ample	JJ
vindication	NN
in	IN
the	DT
minds	NNS
of	IN
the	DT
great	JJ
majority	NN
of	IN
my	PRP$
fellow-citizens	NNS
.	.
The	DT
discontinuance	NN
of	IN
the	DT
use	NN
of	IN
the	DT
Army	NNP
for	IN
the	DT
purpose	NN
of	IN
upholding	VBG
local	JJ
governments	NNS
in	IN
two	CD
States	NNS
of	IN
the	DT
Union	NNP
was	VBD
no	DT
less	JJR
a	DT
constitutional	JJ
duty	NN
and	CC
requirement	NN
,	,
under	IN
the	DT
circumstances	NNS
existing	VBG
at	IN
the	DT
time	NN
,	,
than	IN
it	PRP
was	VBD
a	DT
much-needed	JJ
measure	NN
for	IN
the	DT
restoration	NN
of	IN
local	JJ
self-government	NN
and	CC
the	DT
promotion	NN
of	IN
national	JJ
harmony	NN
.	.
The	DT
withdrawal	NN
of	IN
the	DT
troops	NNS
from	IN
such	JJ
employment	NN
was	VBD
effected	VBN
deliberately	RB
,	,
and	CC
with	IN
solicitous	JJ
care	NN
for	IN
the	DT
peace	NN
and	CC
good	JJ
order	NN
of	IN
society	NN
and	CC
the	DT
protection	NN
of	IN
the	DT
property	NN
and	CC
persons	NNS
and	CC
every	DT
right	NN
of	IN
all	DT
classes	NNS
of	IN
citizens	NNS
.	.
The	DT
results	NNS
that	WDT
have	VBP
followed	VBN
are	VBP
indeed	RB
significant	JJ
and	CC
encouraging	JJ
.	.
All	DT
apprehension	NN
of	IN
danger	NN
from	IN
remitting	VBG
those	DT
States	NNS
to	TO
local	JJ
self-government	NN
is	VBZ
dispelled	VBN
,	,
and	CC
a	DT
most	RBS
salutary	JJ
change	NN
in	IN
the	DT
minds	NNS
of	IN
the	DT
people	NNS
has	VBZ
begun	VBN
and	CC
is	VBZ
in	IN
progress	NN
in	IN
every	DT
part	NN
of	IN
that	DT
section	NN
of	IN
the	DT
country	NN
once	IN
the	DT
theater	NN
of	IN
unhappy	JJ
civil	JJ
strife	NN
,	,
substituting	VBG
for	IN
suspicion	NN
,	,
distrust	NN
,	,
and	CC
aversion	NN
,	,
concord	NN
,	,
friendship	NN
,	,
and	CC
patriotic	JJ
attachment	NN
to	TO
the	DT
Union	NNP
.	.
No	DT
unprejudiced	JJ
mind	NN
will	MD
deny	VB
that	IN
the	DT
terrible	JJ
and	CC
often	RB
fatal	JJ
collisions	NNS
which	WDT
for	IN
several	JJ
years	NNS
have	VBP
been	VBN
of	IN
frequent	JJ
occurrence	NN
and	CC
have	VBP
agitated	VBN
and	CC
alarmed	VBN
the	DT
public	JJ
mind	NN
have	VBP
almost	RB
entirely	RB
ceased	VBN
,	,
and	CC
that	IN
a	DT
spirit	NN
of	IN
mutual	JJ
forbearance	NN
and	CC
hearty	NN
national	JJ
interest	NN
has	VBZ
succeeded	VBN
.	.
There	EX
has	VBZ
been	VBN
a	DT
general	JJ
reestablishment	NN
of	IN
order	NN
and	CC
of	IN
the	DT
orderly	JJ
administration	NN
of	IN
justice	NN
.	.
Instances	NNS
of	IN
remaining	VBG
lawlessness	NN
have	VBP
become	VBN
of	IN
rare	JJ
occurrence	NN
;	:
political	JJ
turmoil	NN
and	CC
turbulence	NN
have	VBP
disappeared	VBN
;	:
useful	JJ
industries	NNS
have	VBP
been	VBN
resumed	VBN
;	:
public	JJ
credit	NN
in	IN
the	DT
Southern	NNP
States	NNP
has	VBZ
been	VBN
greatly	RB
strengthened	VBN
,	,
and	CC
the	DT
encouraging	JJ
benefits	NNS
of	IN
a	DT
revival	NN
of	IN
commerce	NN
between	IN
the	DT
sections	NNS
of	IN
the	DT
country	NN
lately	RB
embroiled	VBN
in	IN
civil	JJ
war	NN
are	VBP
fully	RB
enjoyed	VBN
.	.
Such	JJ
are	VBP
some	DT
of	IN
the	DT
results	NNS
already	RB
attained	VBN
,	,
upon	IN
which	WDT
the	DT
country	NN
is	VBZ
to	TO
be	VB
congratulated	VBN
.	.
They	PRP
are	VBP
of	IN
such	JJ
importance	NN
that	IN
we	PRP
may	MD
with	IN
confidence	NN
patiently	RB
await	VBP
the	DT
desired	VBN
consummation	NN
that	WDT
will	MD
surely	RB
come	VB
with	IN
the	DT
natural	JJ
progress	NN
of	IN
events	NNS
.	.
It	PRP
may	MD
not	RB
be	VB
improper	JJ
here	RB
to	TO
say	VB
that	IN
it	PRP
should	MD
be	VB
our	PRP$
fixed	VBN
and	CC
unalterable	JJ
determination	NN
to	TO
protect	VB
by	IN
all	DT
available	JJ
and	CC
proper	JJ
means	NNS
under	IN
the	DT
Constitution	NNP
and	CC
the	DT
laws	NNS
the	DT
lately	RB
emancipated	VBN
race	NN
in	IN
the	DT
enjoyment	NN
of	IN
their	PRP$
rights	NNS
and	CC
privileges	NNS
;	:
and	CC
I	PRP
urge	VBP
upon	IN
those	DT
to	TO
whom	WP
heretofore	IN
the	DT
colored	JJ
people	NNS
have	VBP
sustained	VBN
the	DT
relation	NN
of	IN
bondmen	NNS
the	DT
wisdom	NN
and	CC
justice	NN
of	IN
humane	JJ
and	CC
liberal	JJ
local	JJ
legislation	NN
with	IN
respect	NN
to	TO
their	PRP$
education	NN
and	CC
general	JJ
welfare	NN
.	.
A	DT
firm	NN
adherence	NN
to	TO
the	DT
laws	NNS
,	,
both	DT
national	JJ
and	CC
State	NNP
,	,
as	IN
to	TO
the	DT
civil	JJ
and	CC
political	JJ
rights	NNS
of	IN
the	DT
colored	JJ
people	NNS
,	,
now	RB
advanced	VBN
to	TO
full	JJ
and	CC
equal	JJ
citizenship	NN
;	:
the	DT
immediate	JJ
repression	NN
and	CC
sure	JJ
punishment	NN
by	IN
the	DT
national	JJ
and	CC
