token	pos
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
of	IN
the	DT
United	NNP
States	NNPS
:	:
An	DT
appalling	JJ
calamity	NN
has	VBZ
befallen	VBN
the	DT
American	JJ
people	NNS
since	IN
their	PRP$
chosen	VBN
representatives	NNS
last	JJ
met	VBD
in	IN
the	DT
halls	NNS
where	WRB
you	PRP
are	VBP
now	RB
assembled	VBN
.	.
We	PRP
might	MD
else	RB
recall	VB
with	IN
unalloyed	JJ
content	NN
the	DT
rare	JJ
prosperity	NN
with	IN
which	WDT
throughout	IN
the	DT
year	NN
the	DT
nation	NN
has	VBZ
been	VBN
blessed	VBN
.	.
Its	PRP$
harvests	NNS
have	VBP
been	VBN
plenteous	JJ
;	:
its	PRP$
varied	JJ
industries	NNS
have	VBP
thriven	VBN
;	:
the	DT
health	NN
of	IN
its	PRP$
people	NNS
has	VBZ
been	VBN
preserved	VBN
;	:
it	PRP
has	VBZ
maintained	VBN
with	IN
foreign	JJ
governments	NNS
the	DT
undisturbed	JJ
relations	NNS
of	IN
amity	NN
and	CC
peace	NN
.	.
For	IN
these	DT
manifestations	NNS
of	IN
His	PRP$
favor	NN
we	PRP
owe	VBP
to	TO
Him	PRP
who	WP
holds	VBZ
our	PRP$
destiny	NN
in	IN
His	PRP$
hands	NNS
the	DT
tribute	NN
of	IN
our	PRP$
grateful	JJ
devotion	NN
.	.
To	TO
that	DT
mysterious	JJ
exercise	NN
of	IN
His	PRP$
will	NN
which	WDT
has	VBZ
taken	VBN
from	IN
us	PRP
the	DT
loved	VBN
and	CC
illustrious	JJ
citizen	NN
who	WP
was	VBD
but	CC
lately	RB
the	DT
head	NN
of	IN
the	DT
nation	NN
we	PRP
bow	VBP
in	IN
sorrow	NN
and	CC
submission	NN
.	.
The	DT
memory	NN
of	IN
his	PRP$
exalted	JJ
character	NN
,	,
of	IN
his	PRP$
noble	JJ
achievements	NNS
,	,
and	CC
of	IN
his	PRP$
patriotic	JJ
life	NN
will	MD
be	VB
treasured	VBN
forever	RB
as	IN
a	DT
sacred	JJ
possession	NN
of	IN
the	DT
whole	JJ
people	NNS
.	.
The	DT
announcement	NN
of	IN
his	PRP$
death	NN
drew	VBD
from	IN
foreign	JJ
governments	NNS
and	CC
peoples	NNS
tributes	NNS
of	IN
sympathy	NN
and	CC
sorrow	NN
which	WDT
history	NN
will	MD
record	VB
as	IN
signal	NN
tokens	NNS
of	IN
the	DT
kinship	NN
of	IN
nations	NNS
and	CC
the	DT
federation	NN
of	IN
mankind	NN
.	.
The	DT
feeling	NN
of	IN
good	JJ
