token	pos
The	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
of	IN
the	DT
United	NNP
States	NNP
:	:
To	TO
a	DT
people	NNS
,	,
fellow	JJ
citizens	NNS
,	,
who	WP
sincerely	RB
desire	VBP
the	DT
happiness	NN
and	CC
prosperity	NN
of	IN
other	JJ
nations	NNS
;	:
to	TO
those	DT
who	WP
justly	RB
calculate	VBP
that	IN
their	PRP$
own	JJ
well-being	NN
is	VBZ
advanced	VBN
by	IN
that	DT
of	IN
the	DT
nations	NNS
with	IN
which	WDT
they	PRP
have	VBP
intercourse	NN
,	,
it	PRP
will	MD
be	VB
a	DT
satisfaction	NN
to	TO
observe	VB
that	IN
the	DT
war	NN
which	WDT
was	VBD
lighted	VBN
up	RP
in	IN
Europe	NNP
a	DT
little	JJ
before	IN
our	PRP$
last	JJ
meeting	NN
has	VBZ
not	RB
yet	RB
extended	VBN
its	PRP$
flames	NNS
to	TO
other	JJ
nations	NNS
,	,
nor	CC
been	VBN
marked	VBN
by	IN
the	DT
calamities	NNS
which	WDT
sometimes	RB
stain	VBP
the	DT
foot-steps	NNS
of	IN
war	NN
.	.
The	DT
irregularities	NNS
,	,
too	RB
,	,
on	IN
the	DT
ocean	NN
,	,
which	WDT
generally	RB
harass	VBD
the	DT
commerce	NN
of	IN
neutral	JJ
nations	NNS
,	,
have	VBP
,	,
in	IN
distant	JJ
parts	NNS
,	,
disturbed	VBD
ours	PRP$
less	JJR
than	IN
on	IN
former	JJ
occasions	NNS
;	:
but	CC
in	IN
the	DT
American	NNP
seas	NNS
they	PRP
have	VBP
been	VBN
greater	JJR
from	IN
peculiar	JJ
causes	NNS
,	,
and	CC
even	RB
within	IN
our	PRP$
harbors	NNS
and	CC
jurisdiction	NN
infringements	NNS
on	IN
the	DT
authority	NN
of	IN
the	DT
laws	NNS
have	VBP
been	VBN
committed	VBN
which	WDT
have	VBP
called	VBN
for	IN
serious	JJ
attention	NN
.	.
The	DT
friendly	JJ
conduct	NN
of	IN
the	DT
Governments	NNS
from	IN
whose	WP$
officers	NNS
and	CC
subjects	NNS
these	DT
acts	NNS
have	VBP
proceeded	VBN
,	,
in	IN
other	JJ
respects	NNS
and	CC
in	IN
places	NNS
more	RBR
under	IN
their	PRP$
observation	NN
and	CC
control	NN
,	,
gives	VBZ
us	PRP
confidence	NN
that	IN
our	PRP$
representations	NNS
on	IN
this	DT
