token	pos
In	IN
pursuance	NN
of	IN
a	DT
constitutional	JJ
provision	NN
requiring	VBG
the	DT
President	NNP
from	IN
time	NN
to	TO
time	NN
to	TO
give	VB
to	TO
the	DT
Congress	NNP
information	NN
of	IN
the	DT
state	NN
of	IN
the	DT
Union	NNP
,	,
I	PRP
have	VBP
the	DT
satisfaction	NN
to	TO
announce	VB
that	IN
the	DT
close	NN
of	IN
the	DT
year	NN
finds	VBZ
the	DT
United	NNP
States	NNP
in	IN
the	DT
enjoyment	NN
of	IN
domestic	JJ
tranquillity	NN
and	CC
at	IN
peace	NN
with	IN
all	PDT
the	DT
nations	NNS
.	.
To	TO
the	DT
Congress	NNP
of	IN
the	DT
United	NNP
States	NNPS
:	:
As	IN
you	PRP
assemble	VBP
for	IN
the	DT
discharge	NN
of	IN
the	DT
duties	NNS
you	PRP
have	VBP
assumed	VBN
as	IN
the	DT
representatives	NNS
of	IN
a	DT
free	JJ
and	CC
generous	JJ
people	NNS
,	,
your	PRP$
meeting	NN
is	VBZ
marked	VBN
by	IN
an	DT
interesting	JJ
and	CC
impressive	JJ
incident	NN
.	.
With	IN
the	DT
expiration	NN
of	IN
the	DT
present	JJ
session	NN
of	IN
the	DT
Congress	NNP
the	DT
first	JJ
century	NN
of	IN
our	PRP$
constitutional	JJ
existence	NN
as	IN
a	DT
nation	NN
will	MD
be	VB
completed	VBN
.	.
Our	PRP$
survival	NN
for	IN
one	CD
hundred	CD
years	NNS
is	VBZ
not	RB
sufficient	JJ
to	TO
assure	VB
us	PRP
that	IN
we	PRP
no	DT
longer	RB
have	VBP
dangers	NNS
to	TO
fear	VB
in	IN
the	DT
maintenance	NN
,	,
with	IN
all	DT
its	PRP$
promised	VBN
blessings	NNS
,	,
of	IN
a	DT
government	NN
rounded	VBD
upon	IN
the	DT
freedom	NN
of	IN
the	DT
people	NNS
.	.
The	DT
time	NN
rather	RB
admonishes	VBZ
us	PRP
to	TO
soberly	RB
inquire	VB
whether	IN
in	IN
the	DT
past	NN
we	PRP
have	VBP
always	RB
closely	RB
kept	VBN
in	IN
the	DT
course	NN
of	IN
safety	NN
,	,
and	CC
whether	IN
we	PRP
have	VBP
before	IN
us	PRP
a	DT
way	NN
plain	JJ
and	CC
clear	JJ
which	WDT
leads	VBZ
to	TO
happiness	NN
and	CC
perpetuity	NN
.	.
When	WRB
the	DT
experiment	NN
of	IN
our	PRP$
Government	NN
was	VBD
undertaken	VBN
,	,
the	DT
chart	NN
adopted	VBD
for	IN
our	PRP$
guidance	NN
was	VBD
the	DT
Constitution	NNP
.	.
Departure	NNP
from	IN
the	DT
lines	NNS
there	RB
laid	VBD
down	RB
is	VBZ
failure	NN
.	.
It	PRP
is	VBZ
only	RB
by	IN
a	DT
strict	JJ
adherence	NN
to	TO
the	DT
direction	NN
they	PRP
indicate	VBP
and	CC
by	IN
restraint	NN
within	IN
the	DT
limitations	NNS
they	PRP
fix	VBP
that	IN
we	PRP
can	MD
furnish	VB
proof	NN
to	TO
the	DT
world	NN
of	IN
the	DT
fitness	NN
of	IN
the	DT
American	JJ
people	NNS
for	IN
self-government	NN
.	.
The	DT
equal	JJ
and	CC
exact	JJ
justice	NN
of	IN
which	WDT
we	PRP
boast	VBP
as	IN
the	DT
underlying	VBG
principle	NN
of	IN
our	PRP$
institutions	NNS
should	MD
not	RB
be	VB
confined	VBN
to	TO
the	DT
relations	NNS
of	IN
our	PRP$
citizens	NNS
to	TO
each	DT
other	JJ
.	.
The	DT
Government	NNP
itself	PRP
is	VBZ
under	IN
bond	NN
to	TO
the	DT
American	JJ
people	NNS
that	IN
in	IN
the	DT
exercise	NN
of	IN
its	PRP$
functions	NNS
and	CC
powers	NNS
it	PRP
will	MD
deal	VB
with	IN
the	DT
body	NN
of	IN
our	PRP$
citizens	NNS
in	IN
a	DT
manner	NN
scrupulously	RB
honest	JJ
and	CC
fair	JJ
and	CC
absolutely	RB
just	RB
.	.
It	PRP
has	VBZ
agreed	VBN
that	IN
American	JJ
citizenship	NN
shall	MD
be	VB
the	DT
only	RB
credential	JJ
necessary	JJ
to	TO
justify	VB
the	DT
claim	NN
of	IN
equality	NN
before	IN
the	DT
law	NN
,	,
and	CC
that	IN
no	DT
condition	NN
in	IN
life	NN
shall	MD
give	VB
rise	NN
to	TO
discrimination	NN
in	IN
the	DT
treatment	NN
of	IN
the	DT
people	NNS
by	IN
their	PRP$
Government	NN
.	.
The	DT
citizen	NN
of	IN
our	PRP$
Republic	NNP
in	IN
its	PRP$
early	JJ
days	NNS
rigidly	RB
insisted	VBD
upon	IN
full	JJ
compliance	NN
with	IN
the	DT
letter	NN
of	IN
this	DT
bond	NN
,	,
and	CC
saw	VBD
stretching	VBG
out	RP
before	IN
him	PRP
a	DT
clear	JJ
field	NN
for	IN
individual	JJ
endeavor	NN
.	.
His	PRP$
tribute	NN
to	TO
the	DT
support	NN
of	IN
his	PRP$
Government	NN
was	VBD
measured	VBN
by	IN
the	DT
cost	NN
of	IN
its	PRP$
economical	JJ
maintenance	NN
,	,
and	CC
he	PRP
was	VBD
secure	JJ
in	IN
the	DT
enjoyment	NN
of	IN
the	DT
remaining	VBG
recompense	NN
of	IN
his	PRP$
steady	JJ
and	CC
contented	VBN
toil	NN
.	.
In	IN
those	DT
days	NNS
the	DT
frugality	NN
of	IN
the	DT
people	NNS
was	VBD
stamped	VBN
upon	IN
their	PRP$
Government	NN
,	,
and	CC
was	VBD
enforced	VBN
by	IN
the	DT
free	JJ
,	,
thoughtful	JJ
,	,
and	CC
intelligent	JJ
suffrage	NN
of	IN
the	DT
citizen	NN
.	.
Combinations	NNS
,	,
monopolies	NNS
,	,
and	CC
aggregations	NNS
of	IN
capital	NN
were	VBD
either	RB
avoided	VBN
or	CC
sternly	RB
regulated	VBN
and	CC
restrained	VBN
.	.
The	DT
pomp	NN
and	CC
glitter	NN
of	IN
governments	NNS
less	RBR
free	JJ
offered	VBD
no	DT
temptation	NN
and	CC
presented	VBD
no	DT
delusion	NN
to	TO
the	DT
plain	JJ
people	NNS
who	WP
,	,
side	NN
by	IN
side	NN
,	,
in	IN
friendly	JJ
competition	NN
,	,
wrought	VBD
for	IN
the	DT
ennoblement	NN
and	CC
dignity	NN
of	IN
man	NN
,	,
for	IN
the	DT
solution	NN
of	IN
the	DT
problem	NN
of	IN
free	JJ
government	NN
,	,
and	CC
for	IN
the	DT
achievement	NN
of	IN
the	DT
grand	JJ
destiny	NN
awaiting	VBG
the	DT
land	NN
which	WDT
God	NNP
had	VBD
given	VBN
them	PRP
.	.
A	DT
century	NN
has	VBZ
passed	VBN
.	.
Our	PRP$
cities	NNS
are	VBP
the	DT
abiding	JJ
places	NNS
of	IN
wealth	NN
and	CC
luxury	NN
;	:
our	PRP$
manufactories	NNS
yield	VB
fortunes	NNS
never	RB
dreamed	VBD
of	IN
by	IN
the	DT
fathers	NNS
of	IN
the	DT
Republic	NNP
;	:
our	PRP$
business	NN
men	NNS
are	VBP
madly	JJ
striving	NN
in	IN
the	DT
race	NN
for	IN
riches	NNS
,	,
and	CC
immense	JJ
aggregations	NNS
of	IN
