token	pos
Fellow-Citizens	NNS
of	IN
the	DT
Senate	NNP
and	CC
of	IN
the	DT
House	NNP
of	IN
Representatives	NNPS
:	:
The	DT
interest	NN
with	IN
which	WDT
the	DT
people	NNS
of	IN
the	DT
Republic	NNP
anticipate	VBP
the	DT
assembling	NN
of	IN
Congress	NNP
and	CC
the	DT
fulfillment	NN
on	IN
that	DT
occasion	NN
of	IN
the	DT
duty	NN
imposed	VBN
upon	IN
a	DT
new	JJ
President	NNP
is	VBZ
one	CD
of	IN
the	DT
best	JJS
evidences	NNS
of	IN
their	PRP$
capacity	NN
to	TO
realize	VB
the	DT
hopes	NNS
of	IN
the	DT
founders	NNS
of	IN
a	DT
political	JJ
system	NN
at	IN
once	RB
complex	JJ
and	CC
symmetrical	JJ
.	.
While	IN
the	DT
different	JJ
branches	NNS
of	IN
the	DT
Government	NNP
are	VBP
to	TO
a	DT
certain	JJ
extent	NN
independent	JJ
of	IN
each	DT
other	JJ
,	,
the	DT
duties	NNS
of	IN
all	DT
alike	RB
have	VBP
direct	JJ
reference	NN
to	TO
the	DT
source	NN
of	IN
power	NN
.	.
Fortunately	RB
,	,
under	IN
this	DT
system	NN
no	DT
man	NN
is	VBZ
so	RB
high	JJ
and	CC
none	NN
so	RB
humble	JJ
in	IN
the	DT
scale	NN
of	IN
public	JJ
station	NN
as	IN
to	TO
escape	VB
from	IN
the	DT
scrutiny	NN
or	CC
to	TO
be	VB
exempt	JJ
from	IN
the	DT
responsibility	NN
which	WDT
all	DT
official	NN
functions	NNS
imply	VBP
.	.
Upon	IN
the	DT
justice	NN
and	CC
intelligence	NN
of	IN
the	DT
masses	NNS
,	,
in	IN
a	DT
government	NN
thus	RB
organized	VBN
,	,
is	VBZ
the	DT
sole	JJ
reliance	NN
of	IN
the	DT
confederacy	NN
and	CC
the	DT
only	JJ
security	NN
for	IN
honest	JJ
and	CC
earnest	JJ
devotion	NN
to	TO
its	PRP$
interests	NNS
against	IN
the	DT
usurpations	NNS
and	CC
encroachment	NN
of	IN
power	NN
on	IN
the	DT
one	CD
hand	NN
and	CC
the	DT
assaults	NNS
of	IN
personal	JJ
ambition	NN
on	IN
the	DT
other	JJ
.	.
The	DT
interest	NN
of	IN
which	WDT
I	PRP
have	VBP
spoken	VBN
is	VBZ
inseparable	JJ
from	IN
an	DT
inquiring	NN
,	,
self-governing	JJ
community	NN
,	,
but	CC
stimulated	VBD
,	,
doubtless	RB
,	,
at	IN
the	DT
present	JJ
time	NN
by	IN
the	DT
unsettled	JJ
condition	NN
of	IN
our	PRP$
relations	NNS
with	IN
several	JJ
foreign	JJ
powers	NNS
,	,
by	IN
the	DT
new	JJ
obligations	NNS
resulting	VBG
from	IN
a	DT
sudden	JJ
extension	NN
of	IN
the	DT
field	NN
of	IN
enterprise	NN
,	,
by	IN
the	DT
spirit	NN
with	IN
which	WDT
that	DT
field	NN
has	VBZ
been	VBN
entered	VBN
and	CC
the	DT
amazing	JJ
energy	NN
with	IN
which	WDT
its	PRP$
resources	NNS
for	IN
meeting	VBG
the	DT
demands	NNS
of	IN
humanity	NN
have	VBP
been	VBN
developed	VBN
.	.
Although	IN
disease	NN
,	,
assuming	VBG
at	IN
one	CD
time	NN
the	DT
characteristics	NNS
of	IN
a	DT
widespread	JJ
and	CC
devastating	JJ
pestilence	NN
,	,
has	VBZ
left	VBN
its	PRP$
sad	JJ
traces	NNS
upon	IN
some	DT
portions	NNS
of	IN
our	PRP$
country	NN
,	,
we	PRP
have	VBP
still	RB
the	DT
most	RBS
abundant	JJ
cause	NN
for	IN
reverent	NN
thankfulness	IN
to	TO
God	NNP
for	IN
an	DT
accumulation	NN
of	IN
signal	NN
mercies	NNS
showered	VBD
upon	IN
us	PRP
as	IN
a	DT
nation	NN
.	.
It	PRP
is	VBZ
well	RB
that	IN
a	DT
consciousness	NN
of	IN
rapid	JJ
advancement	NN
and	CC
increasing	VBG
strength	NN
be	VB
habitually	RB
associated	VBN
with	IN
an	DT
abiding	JJ
sense	NN
of	IN
dependence	NN
upon	IN
Him	PRP
who	WP
holds	VBZ
in	IN
His	PRP$
hands	NNS
the	DT
destiny	NN
of	IN
men	NNS
and	CC
of	IN
nations	NNS
.	.
Recognizing	VBG
the	DT
wisdom	NN
of	IN
the	DT
broad	JJ
principle	NN
of	IN
absolute	JJ
religious	JJ
toleration	NN
proclaimed	VBD
in	IN
our	PRP$
fundamental	JJ
law	NN
,	,
and	CC
rejoicing	VBG
in	IN
the	DT
benign	JJ
influence	NN
which	WDT
it	PRP
has	VBZ
exerted	VBN
upon	IN
our	PRP$
social	JJ
and	CC
political	JJ
condition	NN
,	,
I	PRP
should	MD
shrink	VB
from	IN
a	DT
clear	JJ
duty	NN
did	VBD
I	PRP
fail	VB
to	TO
express	VB
my	PRP$
deepest	JJS
conviction	NN
that	IN
we	PRP
can	MD
place	VB
no	DT
secure	JJ
reliance	NN
upon	IN
any	DT
apparent	JJ
progress	NN
if	IN
it	PRP
be	VB
not	RB
sustained	VBN
by	IN
national	JJ
integrity	NN
,	,
resting	VBG
upon	IN
the	DT
great	JJ
truths	NNS
affirmed	VBN
and	CC
illustrated	VBN
by	IN
divine	JJ
revelation	NN
.	.
In	IN
the	DT
midst	NN
of	IN
our	PRP$
sorrow	NN
for	IN
the	DT
afflicted	VBN
and	CC
suffering	VBG
,	,
it	PRP
has	VBZ
been	VBN
consoling	VBG
to	TO
see	VB
how	WRB
promptly	RB
disaster	NN
made	VBD
true	JJ
neighbors	NNS
of	IN
districts	NNS
and	CC
cities	NNS
separated	VBD
widely	RB
from	IN
each	DT
other	JJ
,	,
and	CC
cheering	VBG
to	TO
watch	VB
the	DT
strength	NN
of	IN
that	DT
common	JJ
bond	NN
of	IN
brotherhood	NN
which	WDT
unites	VBZ
all	DT
hearts	NNS
,	,
in	IN
all	DT
parts	NNS
of	IN
this	DT
Union	NNP
,	,
when	WRB
danger	NN
threatens	VBZ
from	IN
abroad	RB
or	CC
calamity	NN
impends	NNS
over	IN
us	PRP
at	IN
home	NN
.	.
Our	PRP$
diplomatic	JJ
relations	NNS
with	IN
foreign	JJ
powers	NNS
have	VBP
undergone	VBN
no	DT
essential	JJ
changesince	NN
the	DT
adjournment	NN
of	IN
the	DT
last	JJ
Congress	NNP
.	.
With	IN
some	DT
of	IN
them	PRP
questions	NNS
of	IN
a	DT
disturbing	JJ
character	NN
are	VBP
still	RB
pending	VBG
,	,
but	CC
there	EX
are	VBP
good	JJ
reasons	NNS
to	TO
believe	VB
that	IN
these	DT
may	MD
all	PDT
be	VB
amicably	RB
adjusted	VBN
.	.
For	IN
some	DT
years	NNS
past	IN
Great	NNP
Britain	NNP
has	VBZ
so	RB
construed	VBN
the	DT
first	JJ
article	NN
of	IN
the	DT
convention	NN
of	IN
the	DT
20th	JJ
of	IN
April	NNP
,	,
1818	CD
,	,
in	IN
regard	NN
to	TO
the	DT
fisheries	NNS
on	IN
the	DT
northeastern	JJ
coast	NN
,	,
as	IN
to	TO
exclude	VB
our	PRP$
citizens	NNS
from	IN
some	DT
of	IN
the	DT
fishing	NN
grounds	NNS
to	TO
which	WDT
they	PRP
freely	RB
resorted	VBD
for	IN
nearly	RB
a	DT
quarter	NN
of	IN
a	DT
century	NN
subsequent	JJ
to	TO
the	DT
date	NN
of	IN
that	DT
treaty	NN
.	.
The	DT
United	NNP
States	NNPS
have	VBP
never	RB
acquiesced	VBN
in	IN
this	DT
construction	NN
,	,
but	CC
have	VBP
always	RB
claimed	VBN
for	IN
their	PRP$
fishermen	NNS
all	RB
the	DT
rights	NNS
which	WDT
they	PRP
had	VBD
so	RB
long	RB
enjoyed	VBN
without	IN
molestation	NN
.	.
With	IN
a	DT
view	NN
to	TO
remove	VB
all	DT
difficulties	NNS
on	IN
the	DT
subject	NN
,	,
to	TO
extend	VB
the	DT
rights	NNS
of	IN
our	PRP$
fishermen	NNS
beyond	IN
the	DT
limits	NNS
fixed	VBN
by	IN
the	DT
convention	NN
of	IN
1818	CD
,	,
and	CC
to	TO
regulate	VB
trade	NN
between	IN
the	DT
United	NNP
States	NNP
and	CC
the	DT
British	JJ
North	NNP
American	NNP
Provinces	NNP
,	,
a	DT
negotiation	NN
has	VBZ
been	VBN
opened	VBN
with	IN
a	DT
fair	JJ
prospect	NN
of	IN
a	DT
favorable	JJ
result	NN
.	.
To	TO
protect	VB
our	PRP$
fishermen	NNS
in	IN
the	DT
enjoyment	NN
of	IN
their	PRP$
rights	NNS
and	CC
prevent	VBP
collision	NN
between	IN
them	PRP
and	CC
British	JJ
fishermen	NNS
,	,
I	PRP
deemed	VBD
it	PRP
expedient	JJ
to	TO
station	NN
a	DT
naval	JJ
force	NN
in	IN
that	DT
quarter	NN
during	IN
the	DT
fishing	NN
season	NN
.	.
Embarrassing	VBG
questions	NNS
have	VBP
also	RB
arisen	VBN
between	IN
the	DT
two	CD
Governments	NNS
in	IN
regard	NN
to	TO
Central	NNP
America	NNP
.	.
Great	NNP
Britain	NNP
has	VBZ
proposed	VBN
to	TO
settle	VB
them	PRP
by	IN
an	DT
amicable	JJ
arrangement	NN
,	,
and	CC
our	PRP$
minister	NN
at	IN
London	NNP
is	VBZ
instructed	VBN
to	TO
enter	VB
into	IN
negotiations	NNS
on	IN
that	DT
subject	NN
.	.
A	DT
commission	NN
for	IN
adjusting	VBG
the	DT
claims	NNS
of	IN
our	PRP$
citizens	NNS
against	IN
Great	JJ
Britain	NNP
and	CC
those	DT
of	IN
British	JJ
subjects	NNS
against	IN
the	DT
United	NNP
States	NNP
,	,
organized	VBN
under	IN
the	DT
convention	NN
of	IN
the	DT
8th	CD
of	IN
February	NNP
last	JJ
,	,
is	VBZ
now	RB
sitting	VBG
in	IN
London	NNP
for	IN
the	DT
transaction	NN
of	IN
business	NN
.	.
It	PRP
is	VBZ
in	IN
many	JJ
respects	NNS
desirable	JJ
that	IN
the	DT
boundary	NN
line	NN
between	IN
the	DT
United	NNP
States	NNP
and	CC
the	DT
British	JJ
Provinces	NNS
in	IN
the	DT
northwest	NN
,	,
as	IN
designated	VBN
in	IN
the	DT
convention	NN
of	IN
the	DT
15th	JJ
of	IN
June	NNP
,	,
1846	CD
,	,
and	CC
especially	RB
that	IN
part	NN
which	WDT
separates	VBZ
the	DT
Territory	NNP
of	IN
Washington	NNP
from	IN
the	DT
British	JJ
possessions	NNS
on	IN
the	DT
north	NN
,	,
should	MD
be	VB
traced	VBN
and	CC
marked	VBN
.	.
I	PRP
therefore	RB
present	VBP
the	DT
subject	NN
to	TO
your	PRP$
notice	NN
.	.
With	IN
France	NNP
our	PRP$
relations	NNS
continue	VBP
on	IN
the	DT
most	RBS
friendly	JJ
footing	NN
.	.
The	DT
extensive	JJ
commerce	NN
between	IN
the	DT
United	NNP
States	NNP
and	CC
that	DT
country	NN
might	MD
,	,
it	PRP
is	VBZ
conceived	VBN
,	,
be	VB
released	VBN
from	IN
some	DT
unnecessary	JJ
restrictions	NNS
to	TO
