token	pos
Turning	VBG
to	TO
the	DT
practical	JJ
aspects	NNS
of	IN
a	DT
recognition	NN
of	IN
belligerency	NN
and	CC
reviewing	VBG
its	PRP$
inconveniences	NNS
and	CC
positive	JJ
dangers	NNS
,	,
still	RB
further	JJ
pertinent	JJ
considerations	NNS
appear	VBP
.	.
In	IN
the	DT
code	NN
of	IN
nations	NNS
there	EX
is	VBZ
no	DT
such	JJ
thing	NN
as	IN
a	DT
naked	JJ
recognition	NN
of	IN
belligerency	NN
,	,
unaccompanied	VBN
by	IN
the	DT
assumption	NN
of	IN
international	JJ
neutrality	NN
.	.
Such	JJ
recognition	NN
,	,
without	IN
more	JJR
,	,
will	MD
not	RB
confer	VB
upon	IN
either	DT
party	NN
to	TO
a	DT
domestic	JJ
conflict	NN
a	DT
status	NN
not	RB
theretofore	RB
actually	RB
possessed	VBN
or	CC
affect	VB
the	DT
relation	NN
of	IN
either	DT
party	NN
to	TO
other	JJ
states	NNS
.	.
The	DT
act	NN
of	IN
recognition	NN
usually	RB
takes	VBZ
the	DT
form	NN
of	IN
a	DT
solemn	JJ
proclamation	NN
of	IN
neutrality	NN
,	,
which	WDT
recites	VBZ
the	DT
de	FW
facto	FW
condition	NN
of	IN
belligerency	NN
as	IN
its	PRP$
motive	NN
.	.
It	PRP
announces	VBZ
a	DT
domestic	JJ
law	NN
of	IN
neutrality	NN
in	IN
the	DT
declaring	VBG
state	NN
.	.
It	PRP
assumes	VBZ
the	DT
international	JJ
obligations	NNS
of	IN
a	DT
neutral	JJ
in	IN
the	DT
presence	NN
of	IN
a	DT
public	JJ
state	NN
of	IN
war	NN
.	.
It	PRP
warns	VBZ
all	DT
citizens	NNS
and	CC
others	NNS
within	IN
the	DT
jurisdiction	NN
of	IN
the	DT
proclaimant	NN
that	IN
they	PRP
violate	VBP
those	DT
rigorous	JJ
obligations	NNS
at	IN
their	PRP$
own	JJ
peril	NN
and	CC
can	MD
not	RB
expect	VB
to	TO
be	VB
shielded	VBN
from	IN
the	DT
consequences	NNS
.	.
The	DT
right	NN
of	IN
visit	NN
and	CC
search	NN
on	IN
the	DT
seas	NNS
and	CC
seizure	NN
of	IN
vessels	NNS
and	CC
cargoes	NNS
and	CC
contraband	NN
of	IN
war	NN
and	CC
good	JJ
prize	NN
under	IN
admiralty	NN
law	NN
must	MD
under	IN
international	JJ
law	NN
be	VB
admitted	VBN
as	IN
a	DT
legitimate	JJ
consequence	NN
of	IN
a	DT
proclamation	NN
of	IN
belligerency	NN
.	.
While	IN
according	VBG
the	DT
equal	JJ
belligerent	NN
rights	NNS
defined	VBN
by	IN
public	JJ
law	NN
to	TO
each	DT
party	NN
in	IN
our	PRP$
ports	NNS
disfavors	NNS
would	MD
be	VB
imposed	VBN
on	IN
both	DT
,	,
which	WDT
,	,
while	IN
nominally	RB
equal	JJ
,	,
would	MD
weigh	VB
heavily	RB
in	IN
behalf	NN
of	IN
Spain	NNP
herself	PRP
.	.
Possessing	VBG
a	DT
navy	NN
and	CC
controlling	VBG
the	DT
ports	NNS
of	IN
Cuba	NNP
,	,
her	PRP$
maritime	NN
rights	NNS
could	MD
be	VB
asserted	VBN
not	RB
only	RB
for	IN
the	DT
military	JJ
investment	NN
of	IN
the	DT
island	NN
,	,
but	CC
up	RB
to	TO
the	DT
margin	NN
of	IN
our	PRP$
own	JJ
territorial	JJ
waters	NNS
,	,
and	CC
a	DT
condition	NN
of	IN
things	NNS
would	MD
exist	VB
for	IN
which	WDT
the	DT
Cubans	NNPS
within	IN
their	PRP$
own	JJ
domain	NN
could	MD
not	RB
hope	VB
to	TO
create	VB
a	DT
parallel	JJ
,	,
while	IN
its	PRP$
creation	NN
through	IN
aid	NN
or	CC
sympathy	NN
from	IN
within	IN
our	PRP$
domain	NN
would	MD
be	VB
even	RB
more	RBR
impossible	JJ
than	IN
now	RB
,	,
with	IN
the	DT
additional	JJ
obligations	NNS
of	IN
international	JJ
neutrality	NN
we	PRP
would	MD
perforce	VB
assume	VB
.	.
To	TO
the	DT
Senate	NNP
and	CC
House	NNP
of	IN
Representatives	NNPS
:	:
It	PRP
gives	VBZ
me	PRP
pleasure	VB
to	TO
extend	VB
greeting	VBG
to	TO
the	DT
Fifty-fifth	JJ
Congress	NNP
,	,
assembled	VBN
in	IN
regular	JJ
session	NN
at	IN
the	DT
seat	NN
of	IN
Government	NNP
,	,
with	IN
many	JJ
of	IN
whose	WP$
Senators	NNPS
and	CC
Representatives	NNPS
I	PRP
have	VBP
been	VBN
associated	VBN
in	IN
the	DT
legislative	JJ
service	NN
.	.
Their	PRP$
meeting	NN
occurs	VBZ
under	IN
felicitous	JJ
conditions	NNS
,	,
justifying	VBG
sincere	JJ
congratulation	NN
and	CC
calling	VBG
for	IN
our	PRP$
grateful	JJ
acknowledgment	NN
to	TO
a	DT
beneficent	JJ
Providence	NNP
which	WDT
has	VBZ
so	RB
signally	RB
blessed	VBN
and	CC
prospered	VBN
us	PRP
as	IN
a	DT
nation	NN
.	.
Peace	NNP
and	CC
good	JJ
will	NN
with	IN
all	PDT
the	DT
nations	NNS
of	IN
the	DT
earth	NN
continue	VB
unbroken	JJ
.	.
A	DT
matter	NN
of	IN
genuine	JJ
satisfaction	NN
is	VBZ
the	DT
growing	VBG
feeling	NN
of	IN
fraternal	JJ
regard	NN
and	CC
unification	NN
of	IN
all	DT
sections	NNS
of	IN
our	PRP$
country	NN
,	,
the	DT
incompleteness	NN
of	IN
which	WDT
has	VBZ
too	RB
long	JJ
delayed	VBN
realization	NN
of	IN
the	DT
highest	JJS
blessings	NNS
of	IN
the	DT
Union	NNP
.	.
The	DT
spirit	NN
of	IN
patriotism	NN
is	VBZ
universal	JJ
and	CC
is	VBZ
ever	RB
increasing	VBG
in	IN
fervor	NN
.	.
The	DT
public	JJ
questions	NNS
which	WDT
now	RB
most	JJS
engross	JJ
us	PRP
are	VBP
lifted	VBN
far	RB
above	IN
either	DT
partisanship	NN
,	,
prejudice	NN
,	,
or	CC
former	JJ
sectional	JJ
differences	NNS
.	.
